_id	_cws.spot.foc10.nav.ppmi_weight.bound	_count.spot.foc10.nav.ppmi_weight.bound	_cws.spot.foc10.nav.ppmi_sel.bound	_count.spot.foc10.nav.ppmi_sel.bound	_cws.spot.foc10.nav.no_ppmi.bound	_count.spot.foc10.nav.no_ppmi.bound	_cws.spot.foc10.all.ppmi_weight.bound	_count.spot.foc10.all.ppmi_weight.bound	_cws.spot.foc10.all.ppmi_sel.bound	_count.spot.foc10.all.ppmi_sel.bound	_cws.spot.foc10.all.no_ppmi.bound	_count.spot.foc10.all.no_ppmi.bound	_cws.spot.foc5.nav.ppmi_weight.bound	_count.spot.foc5.nav.ppmi_weight.bound	_cws.spot.foc5.nav.ppmi_sel.bound	_count.spot.foc5.nav.ppmi_sel.bound	_cws.spot.foc5.nav.no_ppmi.bound	_count.spot.foc5.nav.no_ppmi.bound	_cws.spot.foc5.all.ppmi_weight.bound	_count.spot.foc5.all.ppmi_weight.bound	_cws.spot.foc5.all.ppmi_sel.bound	_count.spot.foc5.all.ppmi_sel.bound	_cws.spot.foc5.all.no_ppmi.bound	_count.spot.foc5.all.no_ppmi.bound
spot/noun/de_standaard_20040131_01_219/162	Brussels/adj;laat_los/verb;niet_commercieel/adj;productie_huis/noun	4	Brussels/adj;laat_los/verb;niet_commercieel/adj;productie_huis/noun	4	Brussels/adj;jaar/noun;laat_los/verb;mag/verb;niet_commercieel/adj;productie_huis/noun	6	Brussels/adj;als/prep;een/det;laat_los/verb;niet_commercieel/adj;op/prep;productie_huis/noun	7	Brussels/adj;als/prep;een/det;laat_los/verb;niet_commercieel/adj;op/prep;productie_huis/noun	7	Brussels/adj;als/prep;dit/det;een/det;het/det;jaar/noun;laat_los/verb;mag/verb;niet_commercieel/adj;op/prep;productie_huis/noun	11	laat_los/verb;niet_commercieel/adj	2	laat_los/verb;niet_commercieel/adj	2	jaar/noun;laat_los/verb;niet_commercieel/adj	3	als/prep;een/det;laat_los/verb;niet_commercieel/adj;op/prep	5	als/prep;een/det;laat_los/verb;niet_commercieel/adj;op/prep	5	als/prep;een/det;het/det;jaar/noun;laat_los/verb;niet_commercieel/adj;op/prep	7
spot/noun/de_standaard_20001208_01_11/419	drijf/verb;halfnaakt/adj;word/verb	3	drijf/verb;halfnaakt/adj;word/verb	3	drijf/verb;halfnaakt/adj;weet/verb;word/verb	4	de/det;die/pron;door/prep;drijf/verb;halfnaakt/adj;hem/pron;hij/pron;met/prep;word/verb	9	de/det;die/pron;door/prep;drijf/verb;halfnaakt/adj;hem/pron;hij/pron;met/prep;word/verb	9	de/det;die/pron;door/prep;drijf/verb;halfnaakt/adj;hem/pron;hij/pron;meer/adv;met/prep;niet/adv;weet/verb;word/verb	12	drijf/verb;halfnaakt/adj;word/verb	3	drijf/verb;halfnaakt/adj;word/verb	3	drijf/verb;halfnaakt/adj;word/verb	3	de/det;die/pron;door/prep;drijf/verb;halfnaakt/adj;hem/pron;met/prep;word/verb	8	de/det;die/pron;door/prep;drijf/verb;halfnaakt/adj;hem/pron;met/prep;word/verb	8	de/det;die/pron;door/prep;drijf/verb;halfnaakt/adj;hem/pron;met/prep;word/verb	8
spot/noun/het_laatste_nieuws_20030627_01_238/206	oud/adj;richt/verb	2	oud/adj;richt/verb	2	4/noun;oud/adj;richt/verb	3	de/det;op/prep;oud/adj;richt/verb	4	de/det;op/prep;oud/adj;richt/verb	4	4/noun;de/det;het/det;op/prep;oud/adj;richt/verb	6	oud/adj;richt/verb	2	oud/adj;richt/verb	2	4/noun;oud/adj;richt/verb	3	de/det;op/prep;oud/adj;richt/verb	4	de/det;op/prep;oud/adj;richt/verb	4	4/noun;de/det;het/det;op/prep;oud/adj;richt/verb	6
spot/noun/het_laatste_nieuws_20030122_01_484/267	ander/adj;een/adj;klein/adj;of/adj	4	ander/adj;een/adj;klein/adj;of/adj	4	ander/adj;een/adj;fiets/verb;kan/verb;klein/adj;of/adj;ronde/noun	7	ander/adj;de/det;een/adj;klein/adj;of/adj	5	ander/adj;de/det;een/adj;klein/adj;of/adj	5	ander/adj;de/det;een/adj;fiets/verb;het/det;in/prep;kan/verb;klein/adj;me/pron;of/adj;ronde/noun	11	ander/adj;klein/adj	2	ander/adj;klein/adj	2	ander/adj;fiets/verb;kan/verb;klein/adj;ronde/noun	5	ander/adj;de/det;klein/adj	3	ander/adj;de/det;klein/adj	3	ander/adj;de/det;fiets/verb;in/prep;kan/verb;klein/adj;ronde/noun	7
spot/noun/het_laatste_nieuws_20021107_01_29/65	boom/noun;leg_in/verb;plein/noun;straat_meubilair/noun;vloer/noun;word/verb	6	boom/noun;leg_in/verb;plein/noun;straat_meubilair/noun;vloer/noun;word/verb	6	boom/noun;kom/verb;leg_in/verb;plein/noun;straat_meubilair/noun;vloer/noun;word/verb	7	boom/noun;de/det;leg_in/verb;op/prep;plein/noun;straat_meubilair/noun;vloer/noun;word/verb	8	boom/noun;de/det;leg_in/verb;op/prep;plein/noun;straat_meubilair/noun;vloer/noun;word/verb	8	boom/noun;de/det;het/det;in/prep;kom/verb;leg_in/verb;op/prep;plein/noun;straat_meubilair/noun;vloer/noun;word/verb	11	leg_in/verb;plein/noun;vloer/noun;word/verb	4	leg_in/verb;plein/noun;vloer/noun;word/verb	4	leg_in/verb;plein/noun;vloer/noun;word/verb	4	de/det;leg_in/verb;op/prep;plein/noun;vloer/noun;word/verb	6	de/det;leg_in/verb;op/prep;plein/noun;vloer/noun;word/verb	6	de/det;het/det;in/prep;leg_in/verb;op/prep;plein/noun;vloer/noun;word/verb	8
spot/noun/het_laatste_nieuws_20001027_01_30/307	bedoeling/noun;ben_uit/verb;beroeps/noun;drijf/verb	4	bedoeling/noun;ben_uit/verb;beroeps/noun;drijf/verb	4	bedoeling/noun;ben_uit/verb;beroeps/noun;drijf/verb;het/noun;leerling/noun	6	bedoeling/noun;ben_uit/verb;beroeps/noun;de/det;drijf/verb;met/prep;uit/part;zeker/adv	8	bedoeling/noun;ben_uit/verb;beroeps/noun;de/det;drijf/verb;met/prep;uit/part;zeker/adv	8	bedoeling/noun;ben_uit/verb;beroeps/noun;de/det;drijf/verb;het/det;het/noun;leerling/noun;met/prep;mijn/det;niet/adv;uit/part;zeker/adv	13	bedoeling/noun;drijf/verb	2	bedoeling/noun;drijf/verb	2	bedoeling/noun;drijf/verb;leerling/noun	3	bedoeling/noun;de/det;drijf/verb;met/prep;uit/part	5	bedoeling/noun;de/det;drijf/verb;met/prep;uit/part	5	bedoeling/noun;de/det;drijf/verb;leerling/noun;met/prep;mijn/det;niet/adv;uit/part	8
spot/noun/het_laatste_nieuws_20021004_01_321/151	drijf/verb;duivenmelkers/noun	2	drijf/verb;duivenmelkers/noun	2	drijf/verb;duivenmelkers/noun;heb/verb;neem/verb	4	de/det;die/pron;drijf/verb;duivenmelkers/noun;hem/pron;met/prep;op/prep;van/prep	8	de/det;die/pron;drijf/verb;duivenmelkers/noun;hem/pron;met/prep;op/prep;van/prep	8	de/det;die/pron;drijf/verb;duivenmelkers/noun;heb/verb;hem/pron;met/prep;neem/verb;op/prep;van/prep	10	drijf/verb;duivenmelkers/noun	2	drijf/verb;duivenmelkers/noun	2	drijf/verb;duivenmelkers/noun;heb/verb	3	de/det;die/pron;drijf/verb;duivenmelkers/noun;hem/pron;met/prep	6	de/det;die/pron;drijf/verb;duivenmelkers/noun;hem/pron;met/prep	6	de/det;die/pron;drijf/verb;duivenmelkers/noun;heb/verb;hem/pron;met/prep	7
spot/noun/het_laatste_nieuws_20010330_01_169/172	ben/verb;figurant/noun;leg_weg/verb;vrouwelijk/adj	4	ben/verb;figurant/noun;leg_weg/verb;vrouwelijk/adj	4	ben/verb;figurant/noun;leg_weg/verb;supporter/noun;taak/noun;vrouwelijk/adj;weet/verb	7	als/prep;ben/verb;de/det;een/det;er/adv;figurant/noun;je/pron;leg_weg/verb;vrouwelijk/adj	9	als/prep;ben/verb;de/det;een/det;er/adv;figurant/noun;je/pron;leg_weg/verb;vrouwelijk/adj	9	als/prep;ben/verb;de/det;een/det;er/adv;figurant/noun;in/prep;je/pron;leg_weg/verb;supporter/noun;taak/noun;vrouwelijk/adj;weet/verb	13	ben/verb	1	ben/verb	1	ben/verb;supporter/noun;taak/noun	3	als/prep;ben/verb;de/det;een/det;er/adv;je/pron	6	als/prep;ben/verb;de/det;een/det;er/adv;je/pron	6	als/prep;ben/verb;de/det;een/det;er/adv;in/prep;je/pron;supporter/noun;taak/noun	9
spot/noun/het_laatste_nieuws_20030108_01_155/579	kaars/noun;smeul/adj;veroorzaak/verb;vuur/noun;word/verb	5	kaars/noun;smeul/adj;veroorzaak/verb;vuur/noun;word/verb	5	heb/verb;kaars/noun;kan/verb;smeul/adj;vermoed/verb;veroorzaak/verb;vuur/noun;word/verb	8	alleen/adv;een/det;kaars/noun;smeul/adj;veroorzaak/verb;vuur/noun;word/verb	7	alleen/adv;een/det;kaars/noun;smeul/adj;veroorzaak/verb;vuur/noun;word/verb	7	alleen/adv;een/det;heb/verb;kaars/noun;kan/verb;maar/adv;smeul/adj;vermoed/verb;veroorzaak/verb;vuur/noun;word/verb	11	kaars/noun;smeul/adj;veroorzaak/verb;vuur/noun	4	kaars/noun;smeul/adj;veroorzaak/verb;vuur/noun	4	heb/verb;kaars/noun;smeul/adj;veroorzaak/verb;vuur/noun	5	een/det;kaars/noun;smeul/adj;veroorzaak/verb;vuur/noun	5	een/det;kaars/noun;smeul/adj;veroorzaak/verb;vuur/noun	5	een/det;heb/verb;kaars/noun;smeul/adj;veroorzaak/verb;vuur/noun	6
spot/noun/het_laatste_nieuws_20020419_01_341/550	draai/verb;gekleurd/adj;geluid_effect/noun;modern/adj;muziek/noun;populair/adj	6	draai/verb;gekleurd/adj;geluid_effect/noun;modern/adj;muziek/noun;populair/adj	6	draai/verb;gekleurd/adj;geluid_effect/noun;modern/adj;muziek/noun;populair/adj;werk/verb	7	de/det;draai/verb;gekleurd/adj;geluid_effect/noun;met/prep;modern/adj;muziek/noun;populair/adj	8	de/det;draai/verb;gekleurd/adj;geluid_effect/noun;met/prep;modern/adj;muziek/noun;populair/adj	8	de/det;draai/verb;gekleurd/adj;geluid_effect/noun;met/prep;modern/adj;muziek/noun;populair/adj;werk/verb	9	gekleurd/adj;geluid_effect/noun	2	gekleurd/adj;geluid_effect/noun	2	gekleurd/adj;geluid_effect/noun;werk/verb	3	gekleurd/adj;geluid_effect/noun;met/prep	3	gekleurd/adj;geluid_effect/noun;met/prep	3	gekleurd/adj;geluid_effect/noun;met/prep;werk/verb	4
spot/noun/het_laatste_nieuws_20001021_01_504/310	high_tech/adj;kleurrijk/adj;licht_show/noun	3	high_tech/adj;kleurrijk/adj;licht_show/noun	3	half/adj;high_tech/adj;kleurrijk/adj;licht_show/noun	4	de/det;een/det;high_tech/adj;kleurrijk/adj;licht_show/noun;onder/prep;van/prep	7	de/det;een/det;high_tech/adj;kleurrijk/adj;licht_show/noun;onder/prep;van/prep	7	de/det;dit/det;een/det;half/adj;high_tech/adj;in/prep;kleurrijk/adj;licht_show/noun;onder/prep;van/prep	10	high_tech/adj;kleurrijk/adj;licht_show/noun	3	high_tech/adj;kleurrijk/adj;licht_show/noun	3	half/adj;high_tech/adj;kleurrijk/adj;licht_show/noun	4	de/det;een/det;high_tech/adj;kleurrijk/adj;licht_show/noun;onder/prep;van/prep	7	de/det;een/det;high_tech/adj;kleurrijk/adj;licht_show/noun;onder/prep;van/prep	7	de/det;een/det;half/adj;high_tech/adj;kleurrijk/adj;licht_show/noun;onder/prep;van/prep	8
spot/noun/het_laatste_nieuws_20030208_01_521/56	rondleiding/noun	1	rondleiding/noun	1	geef/verb;rondleiding/noun	2	de/det;door/prep;een/det;rondleiding/noun	4	de/det;door/prep;een/det;rondleiding/noun	4	de/det;door/prep;een/det;geef/verb;het/det;in/prep;rondleiding/noun	7	rondleiding/noun	1	rondleiding/noun	1	geef/verb;rondleiding/noun	2	de/det;door/prep;een/det;rondleiding/noun	4	de/det;door/prep;een/det;rondleiding/noun	4	de/det;door/prep;een/det;geef/verb;het/det;in/prep;rondleiding/noun	7
spot/noun/het_laatste_nieuws_20020905_01_563/30	nieuw/adj;oud/adj;sta/verb	3	nieuw/adj;oud/adj;sta/verb	3	2001/noun;21/noun;club/noun;maart/noun;nieuw/adj;oud/adj;sta/verb;wedstrijd/noun	8	de/det;een/det;nieuw/adj;op/prep;oud/adj;sta/verb;tussen/prep;zijn/det	8	de/det;een/det;nieuw/adj;op/prep;oud/adj;sta/verb;tussen/prep;zijn/det	8	2001/noun;21/noun;bij/prep;club/noun;de/det;een/det;in/prep;maart/noun;nieuw/adj;op/prep;oud/adj;sta/verb;tussen/prep;wedstrijd/noun;zijn/det	15	sta/verb	1	sta/verb	1	2001/noun;sta/verb;wedstrijd/noun	3	de/det;een/det;sta/verb;tussen/prep;zijn/det	5	de/det;een/det;sta/verb;tussen/prep;zijn/det	5	2001/noun;bij/prep;de/det;een/det;in/prep;sta/verb;tussen/prep;wedstrijd/noun;zijn/det	9
spot/noun/het_laatste_nieuws_20020207_01_397/140	Aalsterse/adj;geweten/noun;ontsnap/verb	3	Aalsterse/adj;geweten/noun;ontsnap/verb	3	Aalsterse/adj;geweten/noun;ontsnap/verb;prins/noun	4	Aalsterse/adj;de/det;geweten/noun;ontsnap/verb	4	Aalsterse/adj;de/det;geweten/noun;ontsnap/verb	4	Aalsterse/adj;aan/prep;de/det;geweten/noun;niet/adv;ontsnap/verb;prins/noun	7	Aalsterse/adj	1	Aalsterse/adj	1	Aalsterse/adj	1	Aalsterse/adj;de/det	2	Aalsterse/adj;de/det	2	Aalsterse/adj;aan/prep;de/det;niet/adv	4
spot/noun/het_laatste_nieuws_19990612_01_247/179	advertentie/noun;medium/noun;weiger/verb	3	advertentie/noun;medium/noun;weiger/verb	3	advertentie/noun;gezien/adj;kan/verb;medium/noun;weiger/verb;wettelijk/adj	6	advertentie/noun;een/det;elk/det;medium/noun;weiger/verb	5	advertentie/noun;een/det;elk/det;medium/noun;weiger/verb	5	advertentie/noun;een/det;elk/det;gezien/adj;kan/verb;medium/noun;weiger/verb;wettelijk/adj	8	advertentie/noun;medium/noun;weiger/verb	3	advertentie/noun;medium/noun;weiger/verb	3	advertentie/noun;medium/noun;weiger/verb	3	advertentie/noun;een/det;elk/det;medium/noun;weiger/verb	5	advertentie/noun;een/det;elk/det;medium/noun;weiger/verb	5	advertentie/noun;een/det;elk/det;medium/noun;weiger/verb	5
spot/noun/het_laatste_nieuws_20020311_01_4/234	Mortselse/adj;ben/verb;beperkt/adj;opvallend/adj;politicus/noun	5	Mortselse/adj;ben/verb;beperkt/adj;opvallend/adj;politicus/noun	5	Mortselse/adj;ben/verb;beperkt/adj;jaar/noun;opvallend/adj;politicus/noun	6	Mortselse/adj;ben/verb;beperkt/adj;de/det;met/prep;opvallend/adj;politicus/noun;slechts/adv	8	Mortselse/adj;ben/verb;beperkt/adj;de/det;met/prep;opvallend/adj;politicus/noun;slechts/adv	8	Mortselse/adj;ben/verb;beperkt/adj;de/det;dit/det;jaar/noun;met/prep;opvallend/adj;politicus/noun;slechts/adv	10	Mortselse/adj;ben/verb;beperkt/adj;politicus/noun	4	Mortselse/adj;ben/verb;beperkt/adj;politicus/noun	4	Mortselse/adj;ben/verb;beperkt/adj;jaar/noun;politicus/noun	5	Mortselse/adj;ben/verb;beperkt/adj;de/det;met/prep;politicus/noun;slechts/adv	7	Mortselse/adj;ben/verb;beperkt/adj;de/det;met/prep;politicus/noun;slechts/adv	7	Mortselse/adj;ben/verb;beperkt/adj;de/det;jaar/noun;met/prep;politicus/noun;slechts/adv	8
spot/noun/het_laatste_nieuws_19990227_01_43/139	ander/adj;artiest/noun;oog/noun;zie/verb	4	ander/adj;artiest/noun;oog/noun;zie/verb	4	ander/adj;artiest/noun;oog/noun;zie/verb	4	ander/adj;artiest/noun;die/det;hun/det;met/prep;oog/noun;ook/adv;zie/verb	8	ander/adj;artiest/noun;die/det;hun/det;met/prep;oog/noun;ook/adv;zie/verb	8	ander/adj;artiest/noun;die/det;hun/det;in/prep;met/prep;niet/adv;oog/noun;ook/adv;toch/adv;zie/verb;zoveel/det	12	ander/adj;oog/noun;zie/verb	3	ander/adj;oog/noun;zie/verb	3	ander/adj;oog/noun;zie/verb	3	ander/adj;die/det;hun/det;met/prep;oog/noun;zie/verb	6	ander/adj;die/det;hun/det;met/prep;oog/noun;zie/verb	6	ander/adj;die/det;hun/det;in/prep;met/prep;oog/noun;zie/verb	7
spot/noun/het_laatste_nieuws_20041123_01_1024/151	ben/verb;mikpunt/noun;oor/noun	3	ben/verb;mikpunt/noun;oor/noun	3	ben/verb;krijg/verb;mikpunt/noun;oor/noun	4	ben/verb;hij/pron;mikpunt/noun;oor/noun;uitgerekend/adv;van/prep;weer/adv	7	ben/verb;hij/pron;mikpunt/noun;oor/noun;uitgerekend/adv;van/prep;weer/adv	7	ben/verb;het/det;hij/pron;krijg/verb;mikpunt/noun;oor/noun;uitgerekend/adv;van/prep;weer/adv	9	mikpunt/noun	1	mikpunt/noun	1	mikpunt/noun	1	hij/pron;mikpunt/noun;van/prep;weer/adv	4	hij/pron;mikpunt/noun;van/prep;weer/adv	4	het/det;hij/pron;mikpunt/noun;van/prep;weer/adv	5
spot/noun/het_laatste_nieuws_20010702_01_190/281	ben/verb;neig/verb;overdrijf/verb	3	ben/verb;neig/verb;overdrijf/verb	3	ben/verb;neig/verb;overdrijf/verb	3	ben/verb;de/det;neig/verb;overdrijf/verb	4	ben/verb;de/det;neig/verb;overdrijf/verb	4	ben/verb;de/det;het/det;naar/prep;neig/verb;overdrijf/verb	6	ben/verb;neig/verb;overdrijf/verb	3	ben/verb;neig/verb;overdrijf/verb	3	ben/verb;neig/verb;overdrijf/verb	3	ben/verb;de/det;neig/verb;overdrijf/verb	4	ben/verb;de/det;neig/verb;overdrijf/verb	4	ben/verb;de/det;naar/prep;neig/verb;overdrijf/verb	5
spot/noun/het_nieuwsblad_20040131_01_277/551		0		0		0	met/prep	1	met/prep	1	met/prep	1		0		0		0	met/prep	1	met/prep	1	met/prep	1
spot/noun/het_nieuwsblad_20010111_01_323/378	beperkt/adj;marktsegment/noun	2	beperkt/adj;marktsegment/noun	2	aantal/noun;beperkt/adj;ga/verb;marktsegment/noun	4	beperkt/adj;een/det;integendeel/adv;marktsegment/noun;met/prep;pal/adv	6	beperkt/adj;een/det;integendeel/adv;marktsegment/noun;met/prep;pal/adv	6	aantal/noun;beperkt/adj;dat/pron;een/det;ga/verb;het/det;ik/pron;in/prep;integendeel/adv;marktsegment/noun;met/prep;pal/adv;wel/adv	13	beperkt/adj	1	beperkt/adj	1	aantal/noun;beperkt/adj	2	beperkt/adj;een/det;met/prep;pal/adv	4	beperkt/adj;een/det;met/prep;pal/adv	4	aantal/noun;beperkt/adj;een/det;met/prep;pal/adv;wel/adv	6
spot/noun/het_nieuwsblad_20011113_01_705/743	Engelstalig/adj;buis/noun;vaardig_uit/verb	3	Engelstalig/adj;buis/noun;vaardig_uit/verb	3	Engelstalig/adj;buis/noun;echt/adj;mag/verb;regel/noun;vaardig_uit/verb	6	Engelstalig/adj;buis/noun;de/det;op/prep;vaardig_uit/verb;welk/det	6	Engelstalig/adj;buis/noun;de/det;op/prep;vaardig_uit/verb;welk/det	6	Engelstalig/adj;bij/prep;buis/noun;de/det;echt/adj;mag/verb;niet/adv;op/prep;regel/noun;vaardig_uit/verb;volgens/prep;welk/det	12	Engelstalig/adj;buis/noun;vaardig_uit/verb	3	Engelstalig/adj;buis/noun;vaardig_uit/verb	3	Engelstalig/adj;buis/noun;mag/verb;vaardig_uit/verb	4	Engelstalig/adj;buis/noun;de/det;op/prep;vaardig_uit/verb;welk/det	6	Engelstalig/adj;buis/noun;de/det;op/prep;vaardig_uit/verb;welk/det	6	Engelstalig/adj;buis/noun;de/det;mag/verb;op/prep;vaardig_uit/verb;volgens/prep;welk/det	8
spot/noun/het_nieuwsblad_20030705_01_615/994	cool/adj;ere_plaats/noun;gedomineerd/adj	3	cool/adj;ere_plaats/noun;gedomineerd/adj	3	cool/adj;ere_plaats/noun;gedomineerd/adj;jazz/noun;verover/verb;vlug/adj	6	cool/adj;dan/adv;de/det;door/prep;een/det;ere_plaats/noun;gedomineerd/adj;hij/pron;onder/prep;van/prep	10	cool/adj;dan/adv;de/det;door/prep;een/det;ere_plaats/noun;gedomineerd/adj;hij/pron;onder/prep;van/prep	10	cool/adj;dan/adv;de/det;door/prep;een/det;ere_plaats/noun;gedomineerd/adj;hij/pron;jazz/noun;onder/prep;tot/prep;van/prep;verover/verb;vlug/adj	14	cool/adj;ere_plaats/noun	2	cool/adj;ere_plaats/noun	2	cool/adj;ere_plaats/noun;jazz/noun	3	cool/adj;de/det;een/det;ere_plaats/noun;hij/pron;onder/prep;van/prep	7	cool/adj;de/det;een/det;ere_plaats/noun;hij/pron;onder/prep;van/prep	7	cool/adj;de/det;een/det;ere_plaats/noun;hij/pron;jazz/noun;onder/prep;van/prep	8
spot/noun/het_nieuwsblad_20041030_01_659/929	heb_op/verb;partij_voorzitter/noun	2	heb_op/verb;partij_voorzitter/noun	2	heb_op/verb;partij_voorzitter/noun	2	als/prep;de/det;heb_op/verb;partij_voorzitter/noun	4	als/prep;de/det;heb_op/verb;partij_voorzitter/noun	4	als/prep;de/det;heb_op/verb;ik/pron;op/part;partij_voorzitter/noun	6	heb_op/verb;partij_voorzitter/noun	2	heb_op/verb;partij_voorzitter/noun	2	heb_op/verb;partij_voorzitter/noun	2	als/prep;de/det;heb_op/verb;partij_voorzitter/noun	4	als/prep;de/det;heb_op/verb;partij_voorzitter/noun	4	als/prep;de/det;heb_op/verb;ik/pron;op/part;partij_voorzitter/noun	6
spot/noun/het_nieuwsblad_20031029_01_144/9	palmboom/noun;richt/verb;word/verb	3	palmboom/noun;richt/verb;word/verb	3	groot/adj;kom/verb;palmboom/noun;richt/verb;water/noun;word/verb	6	er/adv;op/prep;overal/adv;palmboom/noun;richt/verb;word/verb	6	er/adv;op/prep;overal/adv;palmboom/noun;richt/verb;word/verb	6	er/adv;groot/adj;het/det;kom/verb;op/prep;overal/adv;palmboom/noun;richt/verb;water/noun;word/verb	10	richt/verb;word/verb	2	richt/verb;word/verb	2	groot/adj;richt/verb;water/noun;word/verb	4	er/adv;op/prep;richt/verb;word/verb	4	er/adv;op/prep;richt/verb;word/verb	4	er/adv;groot/adj;het/det;op/prep;richt/verb;water/noun;word/verb	7
spot/noun/het_nieuwsblad_20010223_01_29/28		0		0	ga/verb;kilo_meter/noun;kind/noun;school/noun;ver/adj	5	angst/prep	1	angst/prep	1	angst/prep;ga/verb;kilo_meter/noun;kind/noun;naar/prep;school/noun;uit/prep;ver/adj;voor/prep	9		0		0	school/noun	1	angst/prep	1	angst/prep	1	angst/prep;naar/prep;school/noun;uit/prep;voor/prep	5
spot/noun/het_nieuwsblad_19990629_01_182/39	heel/adj;loop/verb	2	heel/adj;loop/verb	2	dag/noun;heel/adj;loop/verb	3	de/det;een/det;heel/adj;hij/pron;loop/verb;van/prep	6	de/det;een/det;heel/adj;hij/pron;loop/verb;van/prep	6	dag/noun;de/det;een/det;heel/adj;hij/pron;in/prep;loop/verb;van/prep	8	loop/verb	1	loop/verb	1	dag/noun;loop/verb	2	de/det;hij/pron;loop/verb;van/prep	4	de/det;hij/pron;loop/verb;van/prep	4	dag/noun;de/det;hij/pron;in/prep;loop/verb;van/prep	6
spot/noun/het_nieuwsblad_20041130_01_161/9		0		0		0	op/prep	1	op/prep	1	op/prep	1		0		0		0	op/prep	1	op/prep	1	op/prep	1
spot/noun/het_nieuwsblad_20041006_01_234/9		0		0		0	op/prep	1	op/prep	1	op/prep	1		0		0		0	op/prep	1	op/prep	1	op/prep	1
spot/noun/het_nieuwsblad_19990427_01_556/399	arrondissement/noun;hot/noun	2	arrondissement/noun;hot/noun	2	analyse/noun;arrondissement/noun;echt/adj;gerechtelijk/adj;hot/noun;vorig/adj	6	arrondissement/noun;de/det;hot/noun;tegenstelling/prep	4	arrondissement/noun;de/det;hot/noun;tegenstelling/prep	4	analyse/noun;arrondissement/noun;de/det;echt/adj;geen/det;gerechtelijk/adj;het/det;hot/noun;in/prep;meer/adv;tegenstelling/prep;tot/prep;vorig/adj	13	arrondissement/noun;hot/noun	2	arrondissement/noun;hot/noun	2	analyse/noun;arrondissement/noun;echt/adj;gerechtelijk/adj;hot/noun	5	arrondissement/noun;hot/noun	2	arrondissement/noun;hot/noun	2	analyse/noun;arrondissement/noun;echt/adj;geen/det;gerechtelijk/adj;het/det;hot/noun;in/prep;meer/adv	9
spot/noun/het_nieuwsblad_20040922_01_147/9		0		0		0	op/prep	1	op/prep	1	op/prep	1		0		0		0	op/prep	1	op/prep	1	op/prep	1
spot/noun/het_nieuwsblad_20000516_01_182/36	natuur_gebied/noun;richt/verb;word/verb	3	natuur_gebied/noun;richt/verb;word/verb	3	jaar/noun;natuur_gebied/noun;richt/verb;word/verb	4	de/det;naast/prep;natuur_gebied/noun;ook/adv;op/prep;richt/verb;van/prep;word/verb	8	de/det;naast/prep;natuur_gebied/noun;ook/adv;op/prep;richt/verb;van/prep;word/verb	8	de/det;dit/det;het/det;jaar/noun;naast/prep;natuur_gebied/noun;ook/adv;op/prep;richt/verb;van/prep;word/verb	11	natuur_gebied/noun;richt/verb;word/verb	3	natuur_gebied/noun;richt/verb;word/verb	3	jaar/noun;natuur_gebied/noun;richt/verb;word/verb	4	de/det;natuur_gebied/noun;ook/adv;op/prep;richt/verb;word/verb	6	de/det;natuur_gebied/noun;ook/adv;op/prep;richt/verb;word/verb	6	de/det;dit/det;jaar/noun;natuur_gebied/noun;ook/adv;op/prep;richt/verb;word/verb	8
spot/noun/het_nieuwsblad_20040907_01_234/9		0		0		0	op/prep	1	op/prep	1	op/prep	1		0		0		0	op/prep	1	op/prep	1	op/prep	1
spot/noun/het_nieuwsblad_20040218_01_166/9	palmboom/noun;richt/verb;word/verb	3	palmboom/noun;richt/verb;word/verb	3	groot/adj;kom/verb;palmboom/noun;richt/verb;water/noun;word/verb	6	er/adv;op/prep;overal/adv;palmboom/noun;richt/verb;word/verb	6	er/adv;op/prep;overal/adv;palmboom/noun;richt/verb;word/verb	6	er/adv;groot/adj;het/det;kom/verb;op/prep;overal/adv;palmboom/noun;richt/verb;water/noun;word/verb	10	richt/verb;word/verb	2	richt/verb;word/verb	2	groot/adj;richt/verb;water/noun;word/verb	4	er/adv;op/prep;richt/verb;word/verb	4	er/adv;op/prep;richt/verb;word/verb	4	er/adv;groot/adj;het/det;op/prep;richt/verb;water/noun;word/verb	7
spot/noun/het_nieuwsblad_20031008_01_121/9	palmboom/noun;richt/verb;word/verb	3	palmboom/noun;richt/verb;word/verb	3	groot/adj;kom/verb;palmboom/noun;richt/verb;water/noun;word/verb	6	er/adv;op/prep;overal/adv;palmboom/noun;richt/verb;word/verb	6	er/adv;op/prep;overal/adv;palmboom/noun;richt/verb;word/verb	6	er/adv;groot/adj;het/det;kom/verb;op/prep;overal/adv;palmboom/noun;richt/verb;water/noun;word/verb	10	richt/verb;word/verb	2	richt/verb;word/verb	2	groot/adj;richt/verb;water/noun;word/verb	4	er/adv;op/prep;richt/verb;word/verb	4	er/adv;op/prep;richt/verb;word/verb	4	er/adv;groot/adj;het/det;op/prep;richt/verb;water/noun;word/verb	7
spot/noun/het_nieuwsblad_20031104_01_299/9		0		0		0	op/prep	1	op/prep	1	op/prep	1		0		0		0	op/prep	1	op/prep	1	op/prep	1
spot/noun/het_nieuwsblad_20041020_01_131/9		0		0		0	op/prep	1	op/prep	1	op/prep	1		0		0		0	op/prep	1	op/prep	1	op/prep	1
