_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
hoop.foc10.all.no_ppmi.bound.min1.soc4.nav.10000	0.40652095292651247	0.2476445751920821	1180	1	all	bound	no_ppmi	10_10	10000	1e4	nav	4_4	320	hoop	0.24782086308753248
hoop.foc10.all.no_ppmi.bound.min1.soc4.nav.foc	0.3588614574630708	0.21542881015851212	1180	1	all	bound	no_ppmi	10_10	foc	1180	nav	4_4	320	hoop	0.24788954783005598
hoop.foc10.all.no_ppmi.bound.min1.soc10.nav.5000	0.2752777892808556	0.27645425211601093	1180	1	all	bound	no_ppmi	10_10	5000	5e3	nav	10_10	320	hoop	0.2519007656316202
hoop.foc10.all.no_ppmi.bound.min1.soc10.nav.10000	0.2784483718593234	0.27275917548950995	1180	1	all	bound	no_ppmi	10_10	10000	1e4	nav	10_10	320	hoop	0.251595725329298
hoop.foc10.all.no_ppmi.bound.min1.soc10.nav.foc	0.27016003709565106	0.24830830910781423	1180	1	all	bound	no_ppmi	10_10	foc	1180	nav	10_10	320	hoop	0.24956474569602297
hoop.foc10.all.no_ppmi.bound.min1.soc4.all.5000	0.3782901148056428	0.2411730010981915	1180	1	all	bound	no_ppmi	10_10	5000	5e3	all	4_4	320	hoop	0.24455171984186225
hoop.foc10.all.no_ppmi.bound.min1.soc4.all.10000	0.3889030487362751	0.24070294672245454	1180	1	all	bound	no_ppmi	10_10	10000	1e4	all	4_4	320	hoop	0.24463198222272706
hoop.foc10.all.no_ppmi.bound.min1.soc4.all.foc	0.35886064885235086	0.2154282497639677	1180	1	all	bound	no_ppmi	10_10	foc	1180	all	4_4	320	hoop	0.24788954783005598
hoop.foc10.all.no_ppmi.bound.min1.soc10.all.5000	0.28294956579883085	0.2775345547789418	1180	1	all	bound	no_ppmi	10_10	5000	5e3	all	10_10	320	hoop	0.2451778464977008
hoop.foc10.all.no_ppmi.bound.min1.soc10.all.10000	0.2804404937846695	0.2718427415808596	1180	1	all	bound	no_ppmi	10_10	10000	1e4	all	10_10	320	hoop	0.24812361007842398
hoop.foc10.all.no_ppmi.bound.min1.soc10.all.foc	0.27016003709562664	0.2483083091077871	1180	1	all	bound	no_ppmi	10_10	foc	1180	all	10_10	320	hoop	0.24956474569602297
hoop.foc5.nav.ppmi_weight.bound.min1.soc4.nav.5000	-0.30639371500583046	-0.14922226361175858	377	1	nav	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	298	hoop	0.2927647440560768
hoop.foc5.nav.ppmi_weight.bound.min1.soc4.nav.10000	-0.31467515451822325	-0.17325513932690642	377	1	nav	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	298	hoop	0.2824847558110629
hoop.foc5.nav.ppmi_weight.bound.min1.soc4.nav.foc	-0.3428933411033942	-0.17880993174887086	377	1	nav	bound	ppmi_weight	5_5	foc	377	nav	4_4	298	hoop	0.31620394975329374
hoop.foc5.nav.ppmi_weight.bound.min1.soc10.nav.5000	-0.3121264432637444	-0.1142059075141102	377	1	nav	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	298	hoop	0.2870582024522386
hoop.foc5.nav.ppmi_weight.bound.min1.soc10.nav.10000	-0.3207983030802592	-0.13789315086606543	377	1	nav	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	298	hoop	0.27884590593795633
hoop.foc5.nav.ppmi_weight.bound.min1.soc10.nav.foc	-0.3519907141425218	-0.14364927439356728	377	1	nav	bound	ppmi_weight	5_5	foc	377	nav	10_10	298	hoop	0.30136019568764427
