_id	_cws.hemels.foc10.nav.weight.bound	_count.hemels.foc10.nav.weight.bound	_cws.hemels.foc10.nav.selection.bound	_count.hemels.foc10.nav.selection.bound	_cws.hemels.foc10.nav.no.bound	_count.hemels.foc10.nav.no.bound	_cws.hemels.foc10.all.weight.bound	_count.hemels.foc10.all.weight.bound	_cws.hemels.foc10.all.selection.bound	_count.hemels.foc10.all.selection.bound	_cws.hemels.foc10.all.no.bound	_count.hemels.foc10.all.no.bound	_cws.hemels.foc5.nav.weight.bound	_count.hemels.foc5.nav.weight.bound	_cws.hemels.foc5.nav.selection.bound	_count.hemels.foc5.nav.selection.bound	_cws.hemels.foc5.nav.no.bound	_count.hemels.foc5.nav.no.bound	_cws.hemels.foc5.all.weight.bound	_count.hemels.foc5.all.weight.bound	_cws.hemels.foc5.all.selection.bound	_count.hemels.foc5.all.selection.bound	_cws.hemels.foc5.all.no.bound	_count.hemels.foc5.all.no.bound
hemels/adj/nrc_handelsblad_20000401_83/3544	half/adj;interventie/noun;precies/adj;regenboog/noun;reik/verb;stand_beeld/noun;straal/noun;verschijn/verb	8	half/adj;interventie/noun;precies/adj;regenboog/noun;reik/verb;stand_beeld/noun;straal/noun;verschijn/verb	8	half/adj;interventie/noun;precies/adj;regenboog/noun;reik/verb;stand_beeld/noun;straal/noun;verschijn/verb	8	als/prep;boven/prep;een/det;half/adj;het/det;interventie/noun;precies/adj;regenboog/noun;reik/verb;stand_beeld/noun;straal/noun;tot/prep;uit/prep;verschijn/verb	14	als/prep;boven/prep;een/det;half/adj;het/det;interventie/noun;precies/adj;regenboog/noun;reik/verb;stand_beeld/noun;straal/noun;tot/prep;uit/prep;verschijn/verb	14	als/prep;boven/prep;een/det;half/adj;het/det;interventie/noun;precies/adj;regenboog/noun;reik/verb;stand_beeld/noun;straal/noun;tot/prep;uit/prep;verschijn/verb	14	interventie/noun;reik/verb;straal/noun	3	interventie/noun;reik/verb;straal/noun	3	interventie/noun;reik/verb;straal/noun	3	als/prep;een/det;interventie/noun;reik/verb;straal/noun	5	als/prep;een/det;interventie/noun;reik/verb;straal/noun	5	als/prep;een/det;interventie/noun;reik/verb;straal/noun	5
hemels/adj/nrc_handelsblad_20040206_69/238	aards/adj;concreet/adj;symbolisch/adj;zinnelijk/adj	4	aards/adj;concreet/adj;symbolisch/adj;zinnelijk/adj	4	aards/adj;concreet/adj;symbolisch/adj;zinnelijk/adj	4	aards/adj;concreet/adj;het/det;met/prep;symbolisch/adj;zinnelijk/adj	6	aards/adj;concreet/adj;het/det;met/prep;symbolisch/adj;zinnelijk/adj	6	aards/adj;concreet/adj;het/det;met/prep;symbolisch/adj;zinnelijk/adj	6	aards/adj;concreet/adj	2	aards/adj;concreet/adj	2	aards/adj;concreet/adj	2	aards/adj;concreet/adj;het/det;met/prep	4	aards/adj;concreet/adj;het/det;met/prep	4	aards/adj;concreet/adj;het/det;met/prep	4
hemels/adj/nrc_handelsblad_20020525_151/2559	geur/noun;gezang/noun;hoor/verb;kamer/noun;oog/noun;traan/noun;vul/verb;wierook/noun	8	geur/noun;gezang/noun;hoor/verb;kamer/noun;oog/noun;traan/noun;vul/verb;wierook/noun	8	geur/noun;gezang/noun;hoor/verb;kamer/noun;oog/noun;traan/noun;vul/verb;wierook/noun	8	geur/noun;gezang/noun;hoor/verb;kamer/noun;met/prep;oog/noun;traan/noun;vul/verb;wierook/noun;zijn/det	10	geur/noun;gezang/noun;hoor/verb;kamer/noun;met/prep;oog/noun;traan/noun;vul/verb;wierook/noun;zijn/det	10	geur/noun;gezang/noun;hoor/verb;kamer/noun;met/prep;oog/noun;traan/noun;vul/verb;wierook/noun;zijn/det	10	gezang/noun;hoor/verb;kamer/noun;oog/noun;vul/verb	5	gezang/noun;hoor/verb;kamer/noun;oog/noun;vul/verb	5	gezang/noun;hoor/verb;kamer/noun;oog/noun;vul/verb	5	gezang/noun;hoor/verb;kamer/noun;oog/noun;vul/verb;zijn/det	6	gezang/noun;hoor/verb;kamer/noun;oog/noun;vul/verb;zijn/det	6	gezang/noun;hoor/verb;kamer/noun;oog/noun;vul/verb;zijn/det	6
hemels/adj/nrc_handelsblad_20000126_103/451	façade/noun;gepolijst/adj;hart/noun;indrukwekkend/adj;ingetogen/adj;meest/adj;passage/noun;verborgen/adj	8	façade/noun;gepolijst/adj;hart/noun;indrukwekkend/adj;ingetogen/adj;meest/adj;passage/noun;verborgen/adj	8	façade/noun;gepolijst/adj;hart/noun;indrukwekkend/adj;ingetogen/adj;meest/adj;passage/noun;verborgen/adj	8	façade/noun;gepolijst/adj;haar/det;hart/noun;indrukwekkend/adj;ingetogen/adj;meest/adj;passage/noun;verborgen/adj	9	façade/noun;gepolijst/adj;haar/det;hart/noun;indrukwekkend/adj;ingetogen/adj;meest/adj;passage/noun;verborgen/adj	9	façade/noun;gepolijst/adj;haar/det;hart/noun;indrukwekkend/adj;ingetogen/adj;meest/adj;passage/noun;verborgen/adj	9	hart/noun;meest/adj;passage/noun;verborgen/adj	4	hart/noun;meest/adj;passage/noun;verborgen/adj	4	hart/noun;meest/adj;passage/noun;verborgen/adj	4	haar/det;hart/noun;meest/adj;passage/noun;verborgen/adj	5	haar/det;hart/noun;meest/adj;passage/noun;verborgen/adj	5	haar/det;hart/noun;meest/adj;passage/noun;verborgen/adj	5
hemels/adj/nrc_handelsblad_20010511_105/1413	alleen/adj;kaats_terug/verb;licht/noun;stap/noun;toeschouwer/noun	5	alleen/adj;kaats_terug/verb;licht/noun;stap/noun;toeschouwer/noun	5	alleen/adj;kaats_terug/verb;licht/noun;stap/noun;toeschouwer/noun	5	alleen/adj;het/det;kaats_terug/verb;licht/noun;meteen/adv;stap/noun;toeschouwer/noun;weer/adv	8	alleen/adj;het/det;kaats_terug/verb;licht/noun;meteen/adv;stap/noun;toeschouwer/noun;weer/adv	8	alleen/adj;het/det;kaats_terug/verb;licht/noun;meteen/adv;stap/noun;toeschouwer/noun;weer/adv	8	alleen/adj;licht/noun;toeschouwer/noun	3	alleen/adj;licht/noun;toeschouwer/noun	3	alleen/adj;licht/noun;toeschouwer/noun	3	alleen/adj;licht/noun;toeschouwer/noun	3	alleen/adj;licht/noun;toeschouwer/noun	3	alleen/adj;licht/noun;toeschouwer/noun	3
hemels/adj/nrc_handelsblad_20010927_82/482	geschenk/noun	1	geschenk/noun	1	geschenk/noun	1	als/prep;een/det;geschenk/noun	3	als/prep;een/det;geschenk/noun	3	als/prep;een/det;geschenk/noun	3	geschenk/noun	1	geschenk/noun	1	geschenk/noun	1	als/prep;een/det;geschenk/noun	3	als/prep;een/det;geschenk/noun	3	als/prep;een/det;geschenk/noun	3
hemels/adj/nrc_handelsblad_20010608_68/310	aura/noun;glans/adj;passage/noun;verleen/verb;zinsnede/noun	5	aura/noun;glans/adj;passage/noun;verleen/verb;zinsnede/noun	5	aura/noun;glans/adj;passage/noun;verleen/verb;zinsnede/noun	5	aura/noun;een/det;glans/adj;passage/noun;verleen/verb;zinsnede/noun	6	aura/noun;een/det;glans/adj;passage/noun;verleen/verb;zinsnede/noun	6	aura/noun;een/det;glans/adj;passage/noun;verleen/verb;zinsnede/noun	6	aura/noun;glans/adj;passage/noun;verleen/verb	4	aura/noun;glans/adj;passage/noun;verleen/verb	4	aura/noun;glans/adj;passage/noun;verleen/verb	4	aura/noun;een/det;glans/adj;passage/noun;verleen/verb	5	aura/noun;een/det;glans/adj;passage/noun;verleen/verb	5	aura/noun;een/det;glans/adj;passage/noun;verleen/verb	5
hemels/adj/nrc_handelsblad_20020426_195/2283	licht/adj;lood/noun;schroot/noun	3	licht/adj;lood/noun;schroot/noun	3	licht/adj;lood/noun;schroot/noun	3	het/det;licht/adj;lood/noun;met/prep;schroot/noun;zo/adv	6	het/det;licht/adj;lood/noun;met/prep;schroot/noun;zo/adv	6	het/det;licht/adj;lood/noun;met/prep;schroot/noun;zo/adv	6	licht/adj;lood/noun	2	licht/adj;lood/noun	2	licht/adj;lood/noun	2	het/det;licht/adj;lood/noun;zo/adv	4	het/det;licht/adj;lood/noun;zo/adv	4	het/det;licht/adj;lood/noun;zo/adv	4
hemels/adj/nrc_handelsblad_20001214_55/71	beeld_uit/verb;teatraal/adj;wolk/noun	3	beeld_uit/verb;teatraal/adj;wolk/noun	3	beeld_uit/verb;teatraal/adj;wolk/noun	3	als/prep;beeld_uit/verb;een/det;met/prep;plaats/prep;teatraal/adj;vol/prep;wolk/noun;zichzelf/pron	9	als/prep;beeld_uit/verb;een/det;met/prep;plaats/prep;teatraal/adj;vol/prep;wolk/noun;zichzelf/pron	9	als/prep;beeld_uit/verb;een/det;met/prep;plaats/prep;teatraal/adj;vol/prep;wolk/noun;zichzelf/pron	9	wolk/noun	1	wolk/noun	1	wolk/noun	1	als/prep;een/det;plaats/prep;vol/prep;wolk/noun	5	als/prep;een/det;plaats/prep;vol/prep;wolk/noun	5	als/prep;een/det;plaats/prep;vol/prep;wolk/noun	5
hemels/adj/nrc_handelsblad_20001130_59/205	detective/noun;lichaam/noun;man_DIM/noun;vrouwelijk/adj;wapen/noun	5	detective/noun;lichaam/noun;man_DIM/noun;vrouwelijk/adj;wapen/noun	5	detective/noun;lichaam/noun;man_DIM/noun;vrouwelijk/adj;wapen/noun	5	als/prep;detective/noun;die/pron;lichaam/noun;man_DIM/noun;vrouwelijk/adj;wapen/noun	7	als/prep;detective/noun;die/pron;lichaam/noun;man_DIM/noun;vrouwelijk/adj;wapen/noun	7	als/prep;detective/noun;die/pron;lichaam/noun;man_DIM/noun;vrouwelijk/adj;wapen/noun	7	lichaam/noun;wapen/noun	2	lichaam/noun;wapen/noun	2	lichaam/noun;wapen/noun	2	als/prep;lichaam/noun;wapen/noun	3	als/prep;lichaam/noun;wapen/noun	3	als/prep;lichaam/noun;wapen/noun	3
hemels/adj/nrc_handelsblad_19990105_1/144	electrisch/adj;flat/noun;fontein/noun;kaal/adj;lamp/noun;overdekt/adj;stad/noun;tak/noun;trottoir/noun	9	electrisch/adj;flat/noun;fontein/noun;kaal/adj;lamp/noun;overdekt/adj;stad/noun;tak/noun;trottoir/noun	9	electrisch/adj;flat/noun;fontein/noun;kaal/adj;lamp/noun;overdekt/adj;stad/noun;tak/noun;trottoir/noun	9	een/det;electrisch/adj;flat/noun;fontein/noun;kaal/adj;lamp/noun;overdekt/adj;stad/noun;tak/noun;trottoir/noun;vol/prep	11	een/det;electrisch/adj;flat/noun;fontein/noun;kaal/adj;lamp/noun;overdekt/adj;stad/noun;tak/noun;trottoir/noun;vol/prep	11	een/det;electrisch/adj;flat/noun;fontein/noun;kaal/adj;lamp/noun;overdekt/adj;stad/noun;tak/noun;trottoir/noun;vol/prep	11	electrisch/adj;fontein/noun;kaal/adj;stad/noun;tak/noun	5	electrisch/adj;fontein/noun;kaal/adj;stad/noun;tak/noun	5	electrisch/adj;fontein/noun;kaal/adj;stad/noun;tak/noun	5	een/det;electrisch/adj;fontein/noun;kaal/adj;stad/noun;tak/noun;vol/prep	7	een/det;electrisch/adj;fontein/noun;kaal/adj;stad/noun;tak/noun;vol/prep	7	een/det;electrisch/adj;fontein/noun;kaal/adj;stad/noun;tak/noun;vol/prep	7
hemels/adj/nrc_handelsblad_20000203_0/328	aards/adj;liefde/noun;verenig/verb;zing/verb	4	aards/adj;liefde/noun;verenig/verb;zing/verb	4	aards/adj;liefde/noun;verenig/verb;zing/verb	4	aards/adj;liefde/noun;met/prep;mijn/det;over/prep;verenig/verb;zing/verb	7	aards/adj;liefde/noun;met/prep;mijn/det;over/prep;verenig/verb;zing/verb	7	aards/adj;liefde/noun;met/prep;mijn/det;over/prep;verenig/verb;zing/verb	7	aards/adj;liefde/noun;zing/verb	3	aards/adj;liefde/noun;zing/verb	3	aards/adj;liefde/noun;zing/verb	3	aards/adj;liefde/noun;over/prep;zing/verb	4	aards/adj;liefde/noun;over/prep;zing/verb	4	aards/adj;liefde/noun;over/prep;zing/verb	4
hemels/adj/nrc_handelsblad_19991223_107/15	bereik/verb;status/noun;sterf/verb;zing/verb	4	bereik/verb;status/noun;sterf/verb;zing/verb	4	bereik/verb;status/noun;sterf/verb;zing/verb	4	bereik/verb;bijna/adv;een/det;status/noun;sterf/verb;wanneer/adv;ze/pron;zeker/adv;zing/verb	9	bereik/verb;bijna/adv;een/det;status/noun;sterf/verb;wanneer/adv;ze/pron;zeker/adv;zing/verb	9	bereik/verb;bijna/adv;een/det;status/noun;sterf/verb;wanneer/adv;ze/pron;zeker/adv;zing/verb	9	bereik/verb;status/noun	2	bereik/verb;status/noun	2	bereik/verb;status/noun	2	bereik/verb;bijna/adv;status/noun;ze/pron;zeker/adv	5	bereik/verb;bijna/adv;status/noun;ze/pron;zeker/adv	5	bereik/verb;bijna/adv;status/noun;ze/pron;zeker/adv	5
hemels/adj/nrc_handelsblad_20000512_143/1645	liefde/noun;ontsteek/verb;uiteenzetting/noun;vaderland/noun	4	liefde/noun;ontsteek/verb;uiteenzetting/noun;vaderland/noun	4	liefde/noun;ontsteek/verb;uiteenzetting/noun;vaderland/noun	4	door/prep;het/det;liefde/noun;ontsteek/verb;uiteenzetting/noun;vaderland/noun	6	door/prep;het/det;liefde/noun;ontsteek/verb;uiteenzetting/noun;vaderland/noun	6	door/prep;het/det;liefde/noun;ontsteek/verb;uiteenzetting/noun;vaderland/noun	6	liefde/noun;ontsteek/verb;uiteenzetting/noun;vaderland/noun	4	liefde/noun;ontsteek/verb;uiteenzetting/noun;vaderland/noun	4	liefde/noun;ontsteek/verb;uiteenzetting/noun;vaderland/noun	4	het/det;liefde/noun;ontsteek/verb;uiteenzetting/noun;vaderland/noun	5	het/det;liefde/noun;ontsteek/verb;uiteenzetting/noun;vaderland/noun	5	het/det;liefde/noun;ontsteek/verb;uiteenzetting/noun;vaderland/noun	5
hemels/adj/nrc_handelsblad_20020119_215/63	gebarsten/adj;koor_DIM/noun;licht/noun;lied_DIM/noun;onbekommerd/adj;soepel/adj;stem/noun;uitgekiend/adj	8	gebarsten/adj;koor_DIM/noun;licht/noun;lied_DIM/noun;onbekommerd/adj;soepel/adj;stem/noun;uitgekiend/adj	8	gebarsten/adj;koor_DIM/noun;licht/noun;lied_DIM/noun;onbekommerd/adj;soepel/adj;stem/noun;uitgekiend/adj	8	die/pron;gebarsten/adj;koor_DIM/noun;licht/noun;lied_DIM/noun;met/prep;onbekommerd/adj;soepel/adj;stem/noun;uitgekiend/adj;zijn/det	11	die/pron;gebarsten/adj;koor_DIM/noun;licht/noun;lied_DIM/noun;met/prep;onbekommerd/adj;soepel/adj;stem/noun;uitgekiend/adj;zijn/det	11	die/pron;gebarsten/adj;koor_DIM/noun;licht/noun;lied_DIM/noun;met/prep;onbekommerd/adj;soepel/adj;stem/noun;uitgekiend/adj;zijn/det	11	gebarsten/adj;koor_DIM/noun;licht/noun;soepel/adj;stem/noun;uitgekiend/adj	6	gebarsten/adj;koor_DIM/noun;licht/noun;soepel/adj;stem/noun;uitgekiend/adj	6	gebarsten/adj;koor_DIM/noun;licht/noun;soepel/adj;stem/noun;uitgekiend/adj	6	gebarsten/adj;koor_DIM/noun;licht/noun;soepel/adj;stem/noun;uitgekiend/adj	6	gebarsten/adj;koor_DIM/noun;licht/noun;soepel/adj;stem/noun;uitgekiend/adj	6	gebarsten/adj;koor_DIM/noun;licht/noun;soepel/adj;stem/noun;uitgekiend/adj	6
hemels/adj/nrc_handelsblad_20020302_215/1175	aards/adj;koning/noun;koninkrijk/noun;legende/noun;verkies/verb	5	aards/adj;koning/noun;koninkrijk/noun;legende/noun;verkies/verb	5	aards/adj;koning/noun;koninkrijk/noun;legende/noun;verkies/verb	5	aards/adj;boven/prep;een/det;hier/adv;koning/noun;koninkrijk/noun;legende/noun;verkies/verb	8	aards/adj;boven/prep;een/det;hier/adv;koning/noun;koninkrijk/noun;legende/noun;verkies/verb	8	aards/adj;boven/prep;een/det;hier/adv;koning/noun;koninkrijk/noun;legende/noun;verkies/verb	8	aards/adj;koninkrijk/noun;legende/noun	3	aards/adj;koninkrijk/noun;legende/noun	3	aards/adj;koninkrijk/noun;legende/noun	3	aards/adj;boven/prep;een/det;koninkrijk/noun;legende/noun	5	aards/adj;boven/prep;een/det;koninkrijk/noun;legende/noun	5	aards/adj;boven/prep;een/det;koninkrijk/noun;legende/noun	5
hemels/adj/nrc_handelsblad_20021011_95/238	doe/verb;goddelijk/adj;muziek/noun;slot/noun;strofe/noun;val_samen/verb	6	doe/verb;goddelijk/adj;muziek/noun;slot/noun;strofe/noun;val_samen/verb	6	doe/verb;goddelijk/adj;muziek/noun;slot/noun;strofe/noun;val_samen/verb	6	als/prep;die/pron;doe/verb;een/det;goddelijk/adj;met/prep;muziek/noun;slot/noun;strofe/noun;val_samen/verb	10	als/prep;die/pron;doe/verb;een/det;goddelijk/adj;met/prep;muziek/noun;slot/noun;strofe/noun;val_samen/verb	10	als/prep;die/pron;doe/verb;een/det;goddelijk/adj;met/prep;muziek/noun;slot/noun;strofe/noun;val_samen/verb	10	doe/verb;goddelijk/adj;muziek/noun;strofe/noun;val_samen/verb	5	doe/verb;goddelijk/adj;muziek/noun;strofe/noun;val_samen/verb	5	doe/verb;goddelijk/adj;muziek/noun;strofe/noun;val_samen/verb	5	die/pron;doe/verb;goddelijk/adj;muziek/noun;strofe/noun;val_samen/verb	6	die/pron;doe/verb;goddelijk/adj;muziek/noun;strofe/noun;val_samen/verb	6	die/pron;doe/verb;goddelijk/adj;muziek/noun;strofe/noun;val_samen/verb	6
hemels/adj/nrc_handelsblad_20031211_59/228	klank/noun;metafysisch/adj;wereld/noun;ziel/noun	4	klank/noun;metafysisch/adj;wereld/noun;ziel/noun	4	klank/noun;metafysisch/adj;wereld/noun;ziel/noun	4	door/prep;klank/noun;metafysisch/adj;waar/adv;wereld/noun;ziel/noun;zijn/det	7	door/prep;klank/noun;metafysisch/adj;waar/adv;wereld/noun;ziel/noun;zijn/det	7	door/prep;klank/noun;metafysisch/adj;waar/adv;wereld/noun;ziel/noun;zijn/det	7	klank/noun;ziel/noun	2	klank/noun;ziel/noun	2	klank/noun;ziel/noun	2	door/prep;klank/noun;ziel/noun;zijn/det	4	door/prep;klank/noun;ziel/noun;zijn/det	4	door/prep;klank/noun;ziel/noun;zijn/det	4
hemels/adj/nrc_handelsblad_20020322_22/450	hulp/noun;verwaarloosd/adj	2	hulp/noun;verwaarloosd/adj	2	hulp/noun;verwaarloosd/adj	2	hulp/noun;verwaarloosd/adj;zijn/det	3	hulp/noun;verwaarloosd/adj;zijn/det	3	hulp/noun;verwaarloosd/adj;zijn/det	3	hulp/noun;verwaarloosd/adj	2	hulp/noun;verwaarloosd/adj	2	hulp/noun;verwaarloosd/adj	2	hulp/noun;verwaarloosd/adj	2	hulp/noun;verwaarloosd/adj	2	hulp/noun;verwaarloosd/adj	2
hemels/adj/nrc_handelsblad_20020307_81/1005	geef/verb;glimlach/noun;wereld/noun	3	geef/verb;glimlach/noun;wereld/noun	3	geef/verb;glimlach/noun;wereld/noun	3	een/det;geef/verb;glimlach/noun;met/prep;vanuit/prep;wereld/noun;zijn/det	7	een/det;geef/verb;glimlach/noun;met/prep;vanuit/prep;wereld/noun;zijn/det	7	een/det;geef/verb;glimlach/noun;met/prep;vanuit/prep;wereld/noun;zijn/det	7	geef/verb;glimlach/noun;wereld/noun	3	geef/verb;glimlach/noun;wereld/noun	3	geef/verb;glimlach/noun;wereld/noun	3	een/det;geef/verb;glimlach/noun;met/prep;wereld/noun;zijn/det	6	een/det;geef/verb;glimlach/noun;met/prep;wereld/noun;zijn/det	6	een/det;geef/verb;glimlach/noun;met/prep;wereld/noun;zijn/det	6
hemels/adj/nrc_handelsblad_20000923_76/679	euforie/noun;hoop/noun;ontluik/adj	3	euforie/noun;hoop/noun;ontluik/adj	3	euforie/noun;hoop/noun;ontluik/adj	3	euforie/noun;hoop/noun;ontluik/adj	3	euforie/noun;hoop/noun;ontluik/adj	3	euforie/noun;hoop/noun;ontluik/adj	3	euforie/noun;ontluik/adj	2	euforie/noun;ontluik/adj	2	euforie/noun;ontluik/adj	2	euforie/noun;ontluik/adj	2	euforie/noun;ontluik/adj	2	euforie/noun;ontluik/adj	2
hemels/adj/nrc_handelsblad_20000316_46/914	11-17u/noun;24/noun;april/noun;kunst/noun;schoonheid/noun	5	11-17u/noun;24/noun;april/noun;kunst/noun;schoonheid/noun	5	11-17u/noun;24/noun;april/noun;kunst/noun;schoonheid/noun	5	11-17u/noun;24/noun;april/noun;kunst/noun;schoonheid/noun;tot_en_met/prep	6	11-17u/noun;24/noun;april/noun;kunst/noun;schoonheid/noun;tot_en_met/prep	6	11-17u/noun;24/noun;april/noun;kunst/noun;schoonheid/noun;tot_en_met/prep	6	11-17u/noun;24/noun;april/noun;kunst/noun;schoonheid/noun	5	11-17u/noun;24/noun;april/noun;kunst/noun;schoonheid/noun	5	11-17u/noun;24/noun;april/noun;kunst/noun;schoonheid/noun	5	11-17u/noun;24/noun;april/noun;kunst/noun;schoonheid/noun;tot_en_met/prep	6	11-17u/noun;24/noun;april/noun;kunst/noun;schoonheid/noun;tot_en_met/prep	6	11-17u/noun;24/noun;april/noun;kunst/noun;schoonheid/noun;tot_en_met/prep	6
hemels/adj/nrc_handelsblad_19991217_51/950	aards/adj;eeuwig/adj;scheid/verb	3	aards/adj;eeuwig/adj;scheid/verb	3	aards/adj;eeuwig/adj;scheid/verb	3	aards/adj;eeuwig/adj;het/det;scheid/verb;voorgoed/adv	5	aards/adj;eeuwig/adj;het/det;scheid/verb;voorgoed/adv	5	aards/adj;eeuwig/adj;het/det;scheid/verb;voorgoed/adv	5	scheid/verb	1	scheid/verb	1	scheid/verb	1	het/det;scheid/verb;voorgoed/adv	3	het/det;scheid/verb;voorgoed/adv	3	het/det;scheid/verb;voorgoed/adv	3
hemels/adj/nrc_handelsblad_20010807_93/298	aards/adj;sereniteit/noun;titel/noun	3	aards/adj;sereniteit/noun;titel/noun	3	aards/adj;sereniteit/noun;titel/noun	3	aards/adj;en/adv;heen/adv;sereniteit/noun;titel/noun;tussen/prep;weer/adv	7	aards/adj;en/adv;heen/adv;sereniteit/noun;titel/noun;tussen/prep;weer/adv	7	aards/adj;en/adv;heen/adv;sereniteit/noun;titel/noun;tussen/prep;weer/adv	7	aards/adj;sereniteit/noun;titel/noun	3	aards/adj;sereniteit/noun;titel/noun	3	aards/adj;sereniteit/noun;titel/noun	3	aards/adj;heen/adv;sereniteit/noun;titel/noun;tussen/prep	5	aards/adj;heen/adv;sereniteit/noun;titel/noun;tussen/prep	5	aards/adj;heen/adv;sereniteit/noun;titel/noun;tussen/prep	5
hemels/adj/nrc_handelsblad_20000217_114/707	combinatie/noun;heet/verb;horror/noun;klank/noun	4	combinatie/noun;heet/verb;horror/noun;klank/noun	4	combinatie/noun;heet/verb;horror/noun;klank/noun	4	combinatie/noun;die/det;heet/verb;hem/pron;horror/noun;klank/noun;tenslotte/adv	7	combinatie/noun;die/det;heet/verb;hem/pron;horror/noun;klank/noun;tenslotte/adv	7	combinatie/noun;die/det;heet/verb;hem/pron;horror/noun;klank/noun;tenslotte/adv	7	combinatie/noun;horror/noun;klank/noun	3	combinatie/noun;horror/noun;klank/noun	3	combinatie/noun;horror/noun;klank/noun	3	combinatie/noun;die/det;horror/noun;klank/noun;tenslotte/adv	5	combinatie/noun;die/det;horror/noun;klank/noun;tenslotte/adv	5	combinatie/noun;die/det;horror/noun;klank/noun;tenslotte/adv	5
hemels/adj/nrc_handelsblad_20020518_207/163	breek_open/verb;plotseling/adj;refrein/noun;verlicht/verb;wolkendek/noun	5	breek_open/verb;plotseling/adj;refrein/noun;verlicht/verb;wolkendek/noun	5	breek_open/verb;plotseling/adj;refrein/noun;verlicht/verb;wolkendek/noun	5	breek_open/verb;door/prep;een/det;plotseling/adj;refrein/noun;verlicht/verb;wolkendek/noun	7	breek_open/verb;door/prep;een/det;plotseling/adj;refrein/noun;verlicht/verb;wolkendek/noun	7	breek_open/verb;door/prep;een/det;plotseling/adj;refrein/noun;verlicht/verb;wolkendek/noun	7	plotseling/adj;refrein/noun;verlicht/verb	3	plotseling/adj;refrein/noun;verlicht/verb	3	plotseling/adj;refrein/noun;verlicht/verb	3	door/prep;een/det;plotseling/adj;refrein/noun;verlicht/verb	5	door/prep;een/det;plotseling/adj;refrein/noun;verlicht/verb	5	door/prep;een/det;plotseling/adj;refrein/noun;verlicht/verb	5
hemels/adj/nrc_handelsblad_20020126_192/288	Amsterdams/adj;begrip/noun;parkeer_meter/noun;vol/adj	4	Amsterdams/adj;begrip/noun;parkeer_meter/noun;vol/adj	4	Amsterdams/adj;begrip/noun;parkeer_meter/noun;vol/adj	4	Amsterdams/adj;begrip/noun;het/det;meteen/adv;naar/prep;parkeer_meter/noun;vol/adj	7	Amsterdams/adj;begrip/noun;het/det;meteen/adv;naar/prep;parkeer_meter/noun;vol/adj	7	Amsterdams/adj;begrip/noun;het/det;meteen/adv;naar/prep;parkeer_meter/noun;vol/adj	7	Amsterdams/adj;begrip/noun	2	Amsterdams/adj;begrip/noun	2	Amsterdams/adj;begrip/noun	2	Amsterdams/adj;begrip/noun;meteen/adv;naar/prep	4	Amsterdams/adj;begrip/noun;meteen/adv;naar/prep	4	Amsterdams/adj;begrip/noun;meteen/adv;naar/prep	4
hemels/adj/nrc_handelsblad_20011025_21/154	file/noun	1	file/noun	1	file/noun	1	als/prep;een/det;file/noun;over/prep	4	als/prep;een/det;file/noun;over/prep	4	als/prep;een/det;file/noun;over/prep	4	file/noun	1	file/noun	1	file/noun	1	als/prep;een/det;file/noun;over/prep	4	als/prep;een/det;file/noun;over/prep	4	als/prep;een/det;file/noun;over/prep	4
hemels/adj/nrc_handelsblad_20011109_162/534	aards/adj;omarm/verb;ontken/verb;paradijs/noun	4	aards/adj;omarm/verb;ontken/verb;paradijs/noun	4	aards/adj;omarm/verb;ontken/verb;paradijs/noun	4	aards/adj;het/det;omarm/verb;ontken/verb;paradijs/noun;ze/pron	6	aards/adj;het/det;omarm/verb;ontken/verb;paradijs/noun;ze/pron	6	aards/adj;het/det;omarm/verb;ontken/verb;paradijs/noun;ze/pron	6	aards/adj;omarm/verb;ontken/verb;paradijs/noun	4	aards/adj;omarm/verb;ontken/verb;paradijs/noun	4	aards/adj;omarm/verb;ontken/verb;paradijs/noun	4	aards/adj;omarm/verb;ontken/verb;paradijs/noun	4	aards/adj;omarm/verb;ontken/verb;paradijs/noun	4	aards/adj;omarm/verb;ontken/verb;paradijs/noun	4
hemels/adj/nrc_handelsblad_20010312_89/276	muziek/noun;werkelijk/adj	2	muziek/noun;werkelijk/adj	2	muziek/noun;werkelijk/adj	2	door/prep;muziek/noun;werkelijk/adj	3	door/prep;muziek/noun;werkelijk/adj	3	door/prep;muziek/noun;werkelijk/adj	3	muziek/noun;werkelijk/adj	2	muziek/noun;werkelijk/adj	2	muziek/noun;werkelijk/adj	2	door/prep;muziek/noun;werkelijk/adj	3	door/prep;muziek/noun;werkelijk/adj	3	door/prep;muziek/noun;werkelijk/adj	3
hemels/adj/nrc_handelsblad_20011224_127/347	kroon/noun;tekst/noun	2	kroon/noun;tekst/noun	2	kroon/noun;tekst/noun	2	een/det;kroon/noun;tekst/noun;uit/prep	4	een/det;kroon/noun;tekst/noun;uit/prep	4	een/det;kroon/noun;tekst/noun;uit/prep	4	kroon/noun	1	kroon/noun	1	kroon/noun	1	een/det;kroon/noun	2	een/det;kroon/noun	2	een/det;kroon/noun	2
