_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
blik.foc5.all.ppmi_weight.bound.min1.soc10.nav.5000	0.020886653391659734	-0.26844188678044567	490	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	278	blik	0.2601148683560355
blik.foc5.all.ppmi_weight.bound.min1.soc10.nav.10000	0.033794562026630774	-0.3139271982527464	490	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	278	blik	0.26005768418546166
blik.foc5.all.ppmi_weight.bound.min1.soc10.nav.foc	0.039952368438931726	-0.2903902432958126	490	1	all	bound	ppmi_weight	5_5	foc	490	nav	10_10	278	blik	0.2723891842468607
blik.foc5.all.ppmi_weight.bound.min1.soc4.all.5000	0.09761348545046522	-0.3077609514807124	490	1	all	bound	ppmi_weight	5_5	5000	5e3	all	4_4	278	blik	0.2658309773784069
blik.foc5.all.ppmi_weight.bound.min1.soc4.all.10000	0.10743522354346834	-0.3403620088951163	490	1	all	bound	ppmi_weight	5_5	10000	1e4	all	4_4	278	blik	0.26176629640950694
blik.foc5.all.ppmi_weight.bound.min1.soc4.all.foc	0.11914149181739879	-0.30934929986543236	490	1	all	bound	ppmi_weight	5_5	foc	490	all	4_4	278	blik	0.27691996861496765
blik.foc5.all.ppmi_weight.bound.min1.soc10.all.5000	0.021519657479564313	-0.25716169505834463	490	1	all	bound	ppmi_weight	5_5	5000	5e3	all	10_10	278	blik	0.25916129477377053
blik.foc5.all.ppmi_weight.bound.min1.soc10.all.10000	0.023787872524162073	-0.28977863522305747	490	1	all	bound	ppmi_weight	5_5	10000	1e4	all	10_10	278	blik	0.260964813603531
blik.foc5.all.ppmi_weight.bound.min1.soc10.all.foc	0.039952374327382294	-0.29039024467239394	490	1	all	bound	ppmi_weight	5_5	foc	490	all	10_10	278	blik	0.271691398055129
blik.foc5.all.ppmi_sel.bound.min1.soc4.nav.5000	0.4375840064866941	-0.1262034141187919	490	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	278	blik	0.2484018198085353
blik.foc5.all.ppmi_sel.bound.min1.soc4.nav.10000	0.45152974202758156	-0.13701403017613484	490	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	278	blik	0.2419749439628712
blik.foc5.all.ppmi_sel.bound.min1.soc4.nav.foc	0.3592346661315688	-0.15139021020893176	490	1	all	bound	ppmi_sel	5_5	foc	490	nav	4_4	278	blik	0.24588916004370948
blik.foc5.all.ppmi_sel.bound.min1.soc10.nav.5000	0.3058330961742541	-0.09502979915025421	490	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	278	blik	0.2541638078023437
blik.foc5.all.ppmi_sel.bound.min1.soc10.nav.10000	0.30563544422770744	-0.10987367786545782	490	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	278	blik	0.251014828924107
blik.foc5.all.ppmi_sel.bound.min1.soc10.nav.foc	0.26700008154438815	-0.1302275377337554	490	1	all	bound	ppmi_sel	5_5	foc	490	nav	10_10	278	blik	0.2516134908421175
blik.foc5.all.ppmi_sel.bound.min1.soc4.all.5000	0.42942441818050553	-0.11941595491676883	490	1	all	bound	ppmi_sel	5_5	5000	5e3	all	4_4	278	blik	0.2500968608986071
blik.foc5.all.ppmi_sel.bound.min1.soc4.all.10000	0.43728063236046383	-0.12885893279954935	490	1	all	bound	ppmi_sel	5_5	10000	1e4	all	4_4	278	blik	0.24566103368182893
blik.foc5.all.ppmi_sel.bound.min1.soc4.all.foc	0.3592354442300997	-0.15139042837524025	490	1	all	bound	ppmi_sel	5_5	foc	490	all	4_4	278	blik	0.24595482782079683
blik.foc5.all.ppmi_sel.bound.min1.soc10.all.5000	0.3122885311286873	-0.08843302314069856	490	1	all	bound	ppmi_sel	5_5	5000	5e3	all	10_10	278	blik	0.2526858512557018
blik.foc5.all.ppmi_sel.bound.min1.soc10.all.10000	0.30021842950842503	-0.10084199871168935	490	1	all	bound	ppmi_sel	5_5	10000	1e4	all	10_10	278	blik	0.25328142266946096
blik.foc5.all.ppmi_sel.bound.min1.soc10.all.foc	0.26700005986122494	-0.1302275408029111	490	1	all	bound	ppmi_sel	5_5	foc	490	all	10_10	278	blik	0.2516134908421175
blik.foc5.all.no_ppmi.bound.min1.soc4.nav.5000	0.45874017699325104	0.013848436702872969	687	1	all	bound	no_ppmi	5_5	5000	5e3	nav	4_4	280	blik	0.24678881961963173
blik.foc5.all.no_ppmi.bound.min1.soc4.nav.10000	0.47036324176279454	-7.806382135274758e-4	687	1	all	bound	no_ppmi	5_5	10000	1e4	nav	4_4	280	blik	0.23662471348448785
