_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
horde.foc5.nav.ppmi_weight.bound.min1.soc10.all.10000	-0.21511306205642347	-0.2088048438059626	415	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	10_10	264	horde	0.22131848256899955
horde.foc5.nav.ppmi_weight.bound.min1.soc10.all.foc	-0.3241276359288645	0.14578550291341982	415	1	nav	bound	ppmi_weight	5_5	foc	415	all	10_10	264	horde	0.23036509008758324
horde.foc5.nav.ppmi_sel.bound.min1.soc4.nav.5000	-0.11222357231601113	-0.3205337577372501	415	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	264	horde	0.22533773220289863
horde.foc5.nav.ppmi_sel.bound.min1.soc4.nav.10000	-0.09434576583969843	0.2761658766930768	415	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	264	horde	0.2298765473218929
horde.foc5.nav.ppmi_sel.bound.min1.soc4.nav.foc	-0.1963374478544214	0.16877106203357048	415	1	nav	bound	ppmi_sel	5_5	foc	415	nav	4_4	264	horde	0.23655675912439733
horde.foc5.nav.ppmi_sel.bound.min1.soc10.nav.5000	-0.2902586376992139	-0.207208777236719	415	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	264	horde	0.21970679351946662
horde.foc5.nav.ppmi_sel.bound.min1.soc10.nav.10000	-0.03968386506514899	-0.27199924878081944	415	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	264	horde	0.2212272435661682
horde.foc5.nav.ppmi_sel.bound.min1.soc10.nav.foc	-0.4121309454919918	0.004232921458868887	415	1	nav	bound	ppmi_sel	5_5	foc	415	nav	10_10	264	horde	0.2233363922661811
horde.foc5.nav.ppmi_sel.bound.min1.soc4.all.5000	-0.16068095563240523	-0.35278386136601403	415	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	4_4	264	horde	0.22612691020618347
horde.foc5.nav.ppmi_sel.bound.min1.soc4.all.10000	0.06137175259702105	-0.1233806391348835	415	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	4_4	264	horde	0.22788428255998053
horde.foc5.nav.ppmi_sel.bound.min1.soc4.all.foc	-0.2566312606481878	0.18703055688051182	415	1	nav	bound	ppmi_sel	5_5	foc	415	all	4_4	264	horde	0.23655675912439733
horde.foc5.nav.ppmi_sel.bound.min1.soc10.all.5000	-0.2704345943920207	-0.27313830439740544	415	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	10_10	264	horde	0.22131091500691252
horde.foc5.nav.ppmi_sel.bound.min1.soc10.all.10000	-0.2084083824386517	-0.38113693699939744	415	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	10_10	264	horde	0.21898706518423497
horde.foc5.nav.ppmi_sel.bound.min1.soc10.all.foc	-0.37323160948001394	-0.007301769535386626	415	1	nav	bound	ppmi_sel	5_5	foc	415	all	10_10	264	horde	0.2233363922661811
horde.foc5.nav.no_ppmi.bound.min1.soc4.nav.5000	0.40725139177615877	-0.13868640286693298	554	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	4_4	273	horde	0.22572534812564832
horde.foc5.nav.no_ppmi.bound.min1.soc4.nav.10000	0.38041538282043225	-0.024256421173704815	554	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	4_4	273	horde	0.2275548197533692
horde.foc5.nav.no_ppmi.bound.min1.soc4.nav.foc	-0.4083680035755217	-0.13002204513504864	554	1	nav	bound	no_ppmi	5_5	foc	554	nav	4_4	273	horde	0.23174487525875828
horde.foc5.nav.no_ppmi.bound.min1.soc10.nav.5000	0.19912169033568147	-0.11158891691984207	554	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	10_10	273	horde	0.2194566449951576
horde.foc5.nav.no_ppmi.bound.min1.soc10.nav.10000	0.3536820440771684	-0.12589273373523538	554	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	10_10	273	horde	0.21785446738183545
horde.foc5.nav.no_ppmi.bound.min1.soc10.nav.foc	-0.35299479828525937	-0.25444165383028655	554	1	nav	bound	no_ppmi	5_5	foc	554	nav	10_10	273	horde	0.2178391574895183
horde.foc5.nav.no_ppmi.bound.min1.soc4.all.5000	0.1377153249370352	-0.4580203507500976	554	1	nav	bound	no_ppmi	5_5	5000	5e3	all	4_4	273	horde	0.22688241461591763
horde.foc5.nav.no_ppmi.bound.min1.soc4.all.10000	0.38805028167153466	0.12721011434053733	554	1	nav	bound	no_ppmi	5_5	10000	1e4	all	4_4	273	horde	0.22713099107761586
horde.foc5.nav.no_ppmi.bound.min1.soc4.all.foc	-0.38084126455231937	-0.1597603710782	554	1	nav	bound	no_ppmi	5_5	foc	554	all	4_4	273	horde	0.23174487525875828
horde.foc5.nav.no_ppmi.bound.min1.soc10.all.5000	0.2824926438962994	-0.27050428930068965	554	1	nav	bound	no_ppmi	5_5	5000	5e3	all	10_10	273	horde	0.22180368556589977
horde.foc5.nav.no_ppmi.bound.min1.soc10.all.10000	0.3106472739451138	0.09690670037489535	554	1	nav	bound	no_ppmi	5_5	10000	1e4	all	10_10	273	horde	0.21771105125969947
horde.foc5.nav.no_ppmi.bound.min1.soc10.all.foc	-0.32095729017550856	-0.29928820042846294	554	1	nav	bound	no_ppmi	5_5	foc	554	all	10_10	273	horde	0.2178014095825898
horde.foc5.all.ppmi_weight.bound.min1.soc4.nav.5000	0.043534691452359914	0.23934404587863828	489	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	279	horde	0.21788445788838887
horde.foc5.all.ppmi_weight.bound.min1.soc4.nav.10000	-0.09046468304090532	0.3399364778274326	489	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	279	horde	0.2264811368775683
horde.foc5.all.ppmi_weight.bound.min1.soc4.nav.foc	-0.41909396154114475	0.0571281271554743	489	1	all	bound	ppmi_weight	5_5	foc	489	nav	4_4	279	horde	0.23415041277934845
horde.foc5.all.ppmi_weight.bound.min1.soc10.nav.5000	0.03999421939930291	-0.43864363830490005	489	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	279	horde	0.21011370565894497
horde.foc5.all.ppmi_weight.bound.min1.soc10.nav.10000	0.2084379292232811	-0.23704022844423706	489	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	279	horde	0.21230598481822496
horde.foc5.all.ppmi_weight.bound.min1.soc10.nav.foc	-0.27077640460046704	-0.3271922590596586	489	1	all	bound	ppmi_weight	5_5	foc	489	nav	10_10	279	horde	0.22236103064061266
horde.foc5.all.ppmi_weight.bound.min1.soc4.all.5000	0.4202776563300872	-0.07358362767345536	489	1	all	bound	ppmi_weight	5_5	5000	5e3	all	4_4	279	horde	0.21768512257110637
horde.foc5.all.ppmi_weight.bound.min1.soc4.all.10000	-0.005939814616401577	-0.46422389504207656	489	1	all	bound	ppmi_weight	5_5	10000	1e4	all	4_4	279	horde	0.221416592225151
