	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
goedkoop/adj/algemeen_dagblad_20020227_146/353/L10	goedkoop/adj/algemeen_dagblad_20020227_146/353	L10	sentence_delimiter	none	none	</sentence>	none	L	11			
goedkoop/adj/algemeen_dagblad_20020227_146/353/L11	goedkoop/adj/algemeen_dagblad_20020227_146/353	L11	.	punct	./punct	.	False	L	12			
goedkoop/adj/algemeen_dagblad_20020227_146/353/L12	goedkoop/adj/algemeen_dagblad_20020227_146/353	L12	ben	verb	ben/verb	is	False	L	13	0.41230032	9938754.0	23138.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/L13	goedkoop/adj/algemeen_dagblad_20020227_146/353	L13	troef	noun	troef/noun	troef	False	L	14			
goedkoop/adj/algemeen_dagblad_20020227_146/353/L14	goedkoop/adj/algemeen_dagblad_20020227_146/353	L14	altijd	adv	altijd/adv	altijd	False	L	15	0.35932368	292821.0	648.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/L15	goedkoop/adj/algemeen_dagblad_20020227_146/353	L15	nog	adv	nog/adv	nog	False	L	16	0.016310038	1683041.0	2637.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/R0	goedkoop/adj/algemeen_dagblad_20020227_146/353	R0	blijf	verb	blijf/verb	blijven	True	R	1	0.08175513	516893.0	860.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/R1	goedkoop/adj/algemeen_dagblad_20020227_146/353	R1	shop	verb	shop/verb	shoppen	True	R	2	2.3555194999999998	1936.0	31.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/R2	goedkoop/adj/algemeen_dagblad_20020227_146/353	R2	in	prep	in/prep	in	True	R	3	-0.1738838	9492181.0	12266.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/R3	goedkoop/adj/algemeen_dagblad_20020227_146/353	R3	de	det	de/det	de	True	R	4	-0.009065625	28074105.0	42862.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/R4	goedkoop/adj/algemeen_dagblad_20020227_146/353	R4	dis_counter	noun	dis_counter/noun	discounters	True	R	5	3.286518	222.0	9.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/R5	goedkoop/adj/algemeen_dagblad_20020227_146/353	R5	zolang	comp	zolang/comp	zolang	True	R	6			
goedkoop/adj/algemeen_dagblad_20020227_146/353/R6	goedkoop/adj/algemeen_dagblad_20020227_146/353	R6	het	det	het/det	het	True	R	7	-0.066581026	11650779.0	16800.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/R7	goedkoop/adj/algemeen_dagblad_20020227_146/353	R7	economisch	adj	economisch/adj	economisch	True	R	8	0.33928478	72542.0	157.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/R8	goedkoop/adj/algemeen_dagblad_20020227_146/353	R8	herstel	noun	herstel/noun	herstel	True	R	9	-0.42496625	14996.0	15.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/R9	goedkoop/adj/algemeen_dagblad_20020227_146/353	R9	aan	prep	aan/prep	aan	True	R	10	-0.19266529999999998	2153601.0	2740.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/R10	goedkoop/adj/algemeen_dagblad_20020227_146/353	R10	de	det	de/det	de	True	R	11	-0.009065625	28074105.0	42862.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/R11	goedkoop/adj/algemeen_dagblad_20020227_146/353	R11	week	adj	week/adj	weke	True	R	12			
goedkoop/adj/algemeen_dagblad_20020227_146/353/R12	goedkoop/adj/algemeen_dagblad_20020227_146/353	R12	kant	noun	kant/noun	kant	True	R	13			
goedkoop/adj/algemeen_dagblad_20020227_146/353/R13	goedkoop/adj/algemeen_dagblad_20020227_146/353	R13	blijf	verb	blijf/verb	blijft	True	R	14	0.08175513	516893.0	860.0
goedkoop/adj/algemeen_dagblad_20020227_146/353/R14	goedkoop/adj/algemeen_dagblad_20020227_146/353	R14	.	punct	./punct	.	True	R	15			
goedkoop/adj/algemeen_dagblad_20020227_146/353/R15	goedkoop/adj/algemeen_dagblad_20020227_146/353	R15	sentence_delimiter	none	none	</sentence>	none	R	16			
goedkoop/adj/algemeen_dagblad_20020916_1/361/L0	goedkoop/adj/algemeen_dagblad_20020916_1/361	L0	anders	adj	anders/adj	anders	True	L	1	-0.063802965	142075.0	206.0
goedkoop/adj/algemeen_dagblad_20020916_1/361/L1	goedkoop/adj/algemeen_dagblad_20020916_1/361	L1	ergens	adv	ergens/adv	ergens	True	L	2	0.29059646	26112.0	54.0
goedkoop/adj/algemeen_dagblad_20020916_1/361/L2	goedkoop/adj/algemeen_dagblad_20020916_1/361	L2	kan	verb	kan/verb	kan	True	L	3	0.573743	1969534.0	5394.0
goedkoop/adj/algemeen_dagblad_20020916_1/361/L3	goedkoop/adj/algemeen_dagblad_20020916_1/361	L3	dat	det	dat/det	dat	True	L	4	0.24905509	1849436.0	3673.0
goedkoop/adj/algemeen_dagblad_20020916_1/361/L4	goedkoop/adj/algemeen_dagblad_20020916_1/361	L4	en	vg	en/vg	en	True	L	5			
goedkoop/adj/algemeen_dagblad_20020916_1/361/L5	goedkoop/adj/algemeen_dagblad_20020916_1/361	L5	export_bier	noun	export_bier/noun	exportbieren	True	L	6			
goedkoop/adj/algemeen_dagblad_20020916_1/361/L6	goedkoop/adj/algemeen_dagblad_20020916_1/361	L6	vooral	adv	vooral/adv	vooral	True	L	7	0.5618035	333204.0	906.0
goedkoop/adj/algemeen_dagblad_20020916_1/361/L7	goedkoop/adj/algemeen_dagblad_20020916_1/361	L7	brouw	verb	brouw/verb	brouwt	True	L	8	0.48384297	1602.0	4.0
goedkoop/adj/algemeen_dagblad_20020916_1/361/L8	goedkoop/adj/algemeen_dagblad_20020916_1/361	L8	Oranjeboom	name	Oranjeboom/name	Oranjeboom	True	L	9			
goedkoop/adj/algemeen_dagblad_20020916_1/361/L9	goedkoop/adj/algemeen_dagblad_20020916_1/361	L9	sentence_delimiter	none	none	<sentence>	none	L	10			
goedkoop/adj/algemeen_dagblad_20020916_1/361/L10	goedkoop/adj/algemeen_dagblad_20020916_1/361	L10	sentence_delimiter	none	none	</sentence>	none	L	11			
goedkoop/adj/algemeen_dagblad_20020916_1/361/L11	goedkoop/adj/algemeen_dagblad_20020916_1/361	L11	.	punct	./punct	.	False	L	12			
goedkoop/adj/algemeen_dagblad_20020916_1/361/L12	goedkoop/adj/algemeen_dagblad_20020916_1/361	L12	ontspring	verb	ontspring/verb	ontsprongen	False	L	13			
goedkoop/adj/algemeen_dagblad_20020916_1/361/L13	goedkoop/adj/algemeen_dagblad_20020916_1/361	L13	dans	noun	dans/noun	dans	False	L	14			
goedkoop/adj/algemeen_dagblad_20020916_1/361/L14	goedkoop/adj/algemeen_dagblad_20020916_1/361	L14	de	det	de/det	de	False	L	15	-0.009065625	28074105.0	42862.0
goedkoop/adj/algemeen_dagblad_20020916_1/361/L15	goedkoop/adj/algemeen_dagblad_20020916_1/361	L15	merk_binding	noun	merk_binding/noun	merkbinding	False	L	16			
goedkoop/adj/algemeen_dagblad_20020916_1/361/R0	goedkoop/adj/algemeen_dagblad_20020916_1/361	R0	.	punct	./punct	.	True	R	1			
goedkoop/adj/algemeen_dagblad_20020916_1/361/R1	goedkoop/adj/algemeen_dagblad_20020916_1/361	R1	""""	punct	"""/punct"	""""	True	R	2			
goedkoop/adj/algemeen_dagblad_20020916_1/361/R2	goedkoop/adj/algemeen_dagblad_20020916_1/361	R2	sentence_delimiter	none	none	</sentence>	none	R	3			
goedkoop/adj/algemeen_dagblad_20020916_1/361/R3	goedkoop/adj/algemeen_dagblad_20020916_1/361	R3	sentence_delimiter	none	none	<sentence>	none	R	4			
goedkoop/adj/algemeen_dagblad_20020916_1/361/R4	goedkoop/adj/algemeen_dagblad_20020916_1/361	R4	tijdens	prep	tijdens/prep	Tijdens	False	R	5			
goedkoop/adj/algemeen_dagblad_20020916_1/361/R5	goedkoop/adj/algemeen_dagblad_20020916_1/361	R5	de	det	de/det	de	False	R	6	-0.009065625	28074105.0	42862.0
goedkoop/adj/algemeen_dagblad_20020916_1/361/R6	goedkoop/adj/algemeen_dagblad_20020916_1/361	R6	vergadering	noun	vergadering/noun	vergadering	False	R	7			
goedkoop/adj/algemeen_dagblad_20020916_1/361/R7	goedkoop/adj/algemeen_dagblad_20020916_1/361	R7	word	verb	word/verb	werd	False	R	8	0.3632289	3486710.0	7730.0
goedkoop/adj/algemeen_dagblad_20020916_1/361/R8	goedkoop/adj/algemeen_dagblad_20020916_1/361	R8	beslis	verb	beslis/verb	beslist	False	R	9			
goedkoop/adj/algemeen_dagblad_20020916_1/361/R9	goedkoop/adj/algemeen_dagblad_20020916_1/361	R9	dat	comp	dat/comp	dat	False	R	10			
goedkoop/adj/algemeen_dagblad_20020916_1/361/R10	goedkoop/adj/algemeen_dagblad_20020916_1/361	R10	de	det	de/det	de	False	R	11	-0.009065625	28074105.0	42862.0
goedkoop/adj/algemeen_dagblad_20020916_1/361/R11	goedkoop/adj/algemeen_dagblad_20020916_1/361	R11	vakbond	noun	vakbond/noun	vakbonden	False	R	12			
goedkoop/adj/algemeen_dagblad_20020916_1/361/R12	goedkoop/adj/algemeen_dagblad_20020916_1/361	R12	een	det	een/det	een	False	R	13	0.10414596	11075723.0	18973.0
goedkoop/adj/algemeen_dagblad_20020916_1/361/R13	goedkoop/adj/algemeen_dagblad_20020916_1/361	R13	onafhankelijk	adj	onafhankelijk/adj	onafhankelijke	False	R	14	-0.36591297	27164.0	29.0
goedkoop/adj/algemeen_dagblad_20020916_1/361/R14	goedkoop/adj/algemeen_dagblad_20020916_1/361	R14	accountant	noun	accountant/noun	accountant	False	R	15			
goedkoop/adj/algemeen_dagblad_20020916_1/361/R15	goedkoop/adj/algemeen_dagblad_20020916_1/361	R15	naar	prep	naar/prep	naar	False	R	16	0.14660762	1512452.0	2695.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/L0	goedkoop/adj/algemeen_dagblad_20000302_107/468	L0	nog	adv	nog/adv	nog	True	L	1	0.016310038	1683041.0	2637.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/L1	goedkoop/adj/algemeen_dagblad_20000302_107/468	L1	ook	adv	ook/adv	ook	True	L	2	0.27227125	2214625.0	4501.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/L2	goedkoop/adj/algemeen_dagblad_20000302_107/468	L2	en	vg	en/vg	en	True	L	3			
goedkoop/adj/algemeen_dagblad_20000302_107/468/L3	goedkoop/adj/algemeen_dagblad_20000302_107/468	L3	lever	verb	lever/verb	levert	True	L	4	1.2648101999999999	55138.0	301.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/L4	goedkoop/adj/algemeen_dagblad_20000302_107/468	L4	service	noun	service/noun	service	True	L	5	1.468936	7609.0	51.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/L5	goedkoop/adj/algemeen_dagblad_20000302_107/468	L5	goed	adj	goed/adj	betere	True	L	6	0.28067908	987502.0	2015.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/L6	goedkoop/adj/algemeen_dagblad_20000302_107/468	L6	Tax	name	Tax/name	Tax	True	L	7			
goedkoop/adj/algemeen_dagblad_20000302_107/468/L7	goedkoop/adj/algemeen_dagblad_20000302_107/468	L7	Europ	name	Europ/name	Europ	True	L	8			
goedkoop/adj/algemeen_dagblad_20000302_107/468/L8	goedkoop/adj/algemeen_dagblad_20000302_107/468	L8	als	comp	als/comp	Als	True	L	9			
goedkoop/adj/algemeen_dagblad_20000302_107/468/L9	goedkoop/adj/algemeen_dagblad_20000302_107/468	L9	sentence_delimiter	none	none	<sentence>	none	L	10			
goedkoop/adj/algemeen_dagblad_20000302_107/468/L10	goedkoop/adj/algemeen_dagblad_20000302_107/468	L10	sentence_delimiter	none	none	</sentence>	none	L	11			
goedkoop/adj/algemeen_dagblad_20000302_107/468/L11	goedkoop/adj/algemeen_dagblad_20000302_107/468	L11	.	punct	./punct	.	False	L	12			
goedkoop/adj/algemeen_dagblad_20000302_107/468/L12	goedkoop/adj/algemeen_dagblad_20000302_107/468	L12	wel	adj	wel/adj	wel	False	L	13			
goedkoop/adj/algemeen_dagblad_20000302_107/468/L13	goedkoop/adj/algemeen_dagblad_20000302_107/468	L13	nu	adv	nu/adv	nu	False	L	14	0.18220975	803160.0	1490.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/L14	goedkoop/adj/algemeen_dagblad_20000302_107/468	L14	,	punct	,/punct	,	False	L	15			
goedkoop/adj/algemeen_dagblad_20000302_107/468/L15	goedkoop/adj/algemeen_dagblad_20000302_107/468	L15	keuze	noun	keuze/noun	keuze	False	L	16	0.47421536	52416.0	130.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/R0	goedkoop/adj/algemeen_dagblad_20000302_107/468	R0	ben	verb	ben/verb	is	True	R	1	0.41230032	9938754.0	23138.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/R1	goedkoop/adj/algemeen_dagblad_20000302_107/468	R1	,	punct	,/punct	,	True	R	2			
goedkoop/adj/algemeen_dagblad_20000302_107/468/R2	goedkoop/adj/algemeen_dagblad_20000302_107/468	R2	kies	verb	kies/verb	kies	True	R	3	1.1065724	116271.0	541.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/R3	goedkoop/adj/algemeen_dagblad_20000302_107/468	R3	ik	pron	ik/pron	ik	True	R	4	-0.7632706	2577275.0	1859.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/R4	goedkoop/adj/algemeen_dagblad_20000302_107/468	R4	voor	prep	voor/prep	voor	True	R	5	0.30578184	3806927.0	7939.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/R5	goedkoop/adj/algemeen_dagblad_20000302_107/468	R5	hen	pron	hen/pron	hen	True	R	6	-0.29075053	157140.0	182.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/R6	goedkoop/adj/algemeen_dagblad_20000302_107/468	R6	.	punct	./punct	.	True	R	7			
goedkoop/adj/algemeen_dagblad_20000302_107/468/R7	goedkoop/adj/algemeen_dagblad_20000302_107/468	R7	sentence_delimiter	none	none	</sentence>	none	R	8			
goedkoop/adj/algemeen_dagblad_20000302_107/468/R8	goedkoop/adj/algemeen_dagblad_20000302_107/468	R8	sentence_delimiter	none	none	<sentence>	none	R	9			
goedkoop/adj/algemeen_dagblad_20000302_107/468/R9	goedkoop/adj/algemeen_dagblad_20000302_107/468	R9	in	prep	in/prep	In	False	R	10	-0.1738838	9492181.0	12266.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/R10	goedkoop/adj/algemeen_dagblad_20000302_107/468	R10	de	det	de/det	de	False	R	11	-0.009065625	28074105.0	42862.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/R11	goedkoop/adj/algemeen_dagblad_20000302_107/468	R11	vrij	adj	vrij/adj	vrije	False	R	12	0.38328925	113103.0	256.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/R12	goedkoop/adj/algemeen_dagblad_20000302_107/468	R12	markt	noun	markt/noun	markt	False	R	13	1.7207428	87688.0	755.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/R13	goedkoop/adj/algemeen_dagblad_20000302_107/468	R13	win	verb	win/verb	wint	False	R	14	-1.0301665	198109.0	108.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/R14	goedkoop/adj/algemeen_dagblad_20000302_107/468	R14	de	det	de/det	de	False	R	15	-0.009065625	28074105.0	42862.0
goedkoop/adj/algemeen_dagblad_20000302_107/468/R15	goedkoop/adj/algemeen_dagblad_20000302_107/468	R15	goed	adj	goed/adj	beste	False	R	16	0.28067908	987502.0	2015.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/L0	goedkoop/adj/algemeen_dagblad_20000831_61/245	L0	een	det	een/det	een	True	L	1	0.10414596	11075723.0	18973.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/L1	goedkoop/adj/algemeen_dagblad_20000831_61/245	L1	dat	comp	dat/comp	dat	True	L	2			
goedkoop/adj/algemeen_dagblad_20000831_61/245/L2	goedkoop/adj/algemeen_dagblad_20000831_61/245	L2	heb	verb	heb/verb	hebben	True	L	3	-0.36080572	4034811.0	4322.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/L3	goedkoop/adj/algemeen_dagblad_20000831_61/245	L3	idee	noun	idee/noun	idee	True	L	4	-0.15513045	85313.0	113.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/L4	goedkoop/adj/algemeen_dagblad_20000831_61/245	L4	het	det	het/det	het	True	L	5	-0.066581026	11650779.0	16800.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/L5	goedkoop/adj/algemeen_dagblad_20000831_61/245	L5	eens	adv	eens/adv	eens	True	L	6	-0.15230505	292605.0	388.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/L6	goedkoop/adj/algemeen_dagblad_20000831_61/245	L6	wel	adv	wel/adv	wel	True	L	7	0.17582382	887396.0	1636.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/L7	goedkoop/adj/algemeen_dagblad_20000831_61/245	L7	kan	verb	kan/verb	kunnen	True	L	8	0.573743	1969534.0	5394.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/L8	goedkoop/adj/algemeen_dagblad_20000831_61/245	L8	huis_koper	noun	huis_koper/noun	Huizenkopers	True	L	9	1.2570223	377.0	2.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/L9	goedkoop/adj/algemeen_dagblad_20000831_61/245	L9	sentence_delimiter	none	none	<sentence>	none	L	10			
goedkoop/adj/algemeen_dagblad_20000831_61/245/L10	goedkoop/adj/algemeen_dagblad_20000831_61/245	L10	sentence_delimiter	none	none	</sentence>	none	L	11			
goedkoop/adj/algemeen_dagblad_20000831_61/245/L11	goedkoop/adj/algemeen_dagblad_20000831_61/245	L11	.	punct	./punct	.	False	L	12			
goedkoop/adj/algemeen_dagblad_20000831_61/245/L12	goedkoop/adj/algemeen_dagblad_20000831_61/245	L12	sluit_uit	verb	sluit_uit/verb	uitgesloten	False	L	13			
goedkoop/adj/algemeen_dagblad_20000831_61/245/L13	goedkoop/adj/algemeen_dagblad_20000831_61/245	L13	word	verb	word/verb	worden	False	L	14	0.3632289	3486710.0	7730.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/L14	goedkoop/adj/algemeen_dagblad_20000831_61/245	L14	niet	adv	niet/adv	niet	False	L	15	0.08947204	3455007.0	5829.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/L15	goedkoop/adj/algemeen_dagblad_20000831_61/245	L15	kan	verb	kan/verb	kan	False	L	16	0.573743	1969534.0	5394.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/R0	goedkoop/adj/algemeen_dagblad_20000831_61/245	R0	makelaar	noun	makelaar/noun	makelaar	True	R	1	1.296525	5540.0	31.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/R1	goedkoop/adj/algemeen_dagblad_20000831_61/245	R1	geen	det	geen/det	geen	True	R	2	-0.045250315	1048752.0	1540.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/R2	goedkoop/adj/algemeen_dagblad_20000831_61/245	R2	goed	adj	goed/adj	goede	True	R	3	0.28067908	987502.0	2015.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/R3	goedkoop/adj/algemeen_dagblad_20000831_61/245	R3	ben	verb	ben/verb	is	True	R	4	0.41230032	9938754.0	23138.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/R4	goedkoop/adj/algemeen_dagblad_20000831_61/245	R4	.	punct	./punct	.	True	R	5			
goedkoop/adj/algemeen_dagblad_20000831_61/245/R5	goedkoop/adj/algemeen_dagblad_20000831_61/245	R5	sentence_delimiter	none	none	</sentence>	none	R	6			
goedkoop/adj/algemeen_dagblad_20000831_61/245/R6	goedkoop/adj/algemeen_dagblad_20000831_61/245	R6	sentence_delimiter	none	none	<sentence>	none	R	7			
goedkoop/adj/algemeen_dagblad_20000831_61/245/R7	goedkoop/adj/algemeen_dagblad_20000831_61/245	R7	de	det	de/det	De	False	R	8	-0.009065625	28074105.0	42862.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/R8	goedkoop/adj/algemeen_dagblad_20000831_61/245	R8	Vereniging	name	Vereniging/name	Vereniging	False	R	9			
goedkoop/adj/algemeen_dagblad_20000831_61/245/R9	goedkoop/adj/algemeen_dagblad_20000831_61/245	R9	Eigen	name	Eigen/name	Eigen	False	R	10			
goedkoop/adj/algemeen_dagblad_20000831_61/245/R10	goedkoop/adj/algemeen_dagblad_20000831_61/245	R10	Huis	name	Huis/name	Huis	False	R	11			
goedkoop/adj/algemeen_dagblad_20000831_61/245/R11	goedkoop/adj/algemeen_dagblad_20000831_61/245	R11	of	vg	of/vg	of	False	R	12			
goedkoop/adj/algemeen_dagblad_20000831_61/245/R12	goedkoop/adj/algemeen_dagblad_20000831_61/245	R12	de	det	de/det	de	False	R	13	-0.009065625	28074105.0	42862.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/R13	goedkoop/adj/algemeen_dagblad_20000831_61/245	R13	Consumentenbond	name	Consumentenbond/name	Consumentenbond	False	R	14			
goedkoop/adj/algemeen_dagblad_20000831_61/245/R14	goedkoop/adj/algemeen_dagblad_20000831_61/245	R14	doe	verb	doe/verb	doen	False	R	15	-0.09805881	731956.0	1023.0
goedkoop/adj/algemeen_dagblad_20000831_61/245/R15	goedkoop/adj/algemeen_dagblad_20000831_61/245	R15	er	noun	er/noun	er	False	R	16	-0.07592239999999999	665899.0	955.0
goedkoop/adj/algemeen_dagblad_19990126_29/172/L0	goedkoop/adj/algemeen_dagblad_19990126_29/172	L0	lijn_dienst	noun	lijn_dienst/noun	lijndienst	True	L	1	2.9928205	361.0	11.0
goedkoop/adj/algemeen_dagblad_19990126_29/172/L1	goedkoop/adj/algemeen_dagblad_19990126_29/172	L1	de	det	de/det	de	True	L	2	-0.009065625	28074105.0	42862.0
goedkoop/adj/algemeen_dagblad_19990126_29/172/L2	goedkoop/adj/algemeen_dagblad_19990126_29/172	L2	maatschappij	noun	maatschappij/noun	maatschappij	True	L	3	1.5071404	32114.0	224.0
goedkoop/adj/algemeen_dagblad_19990126_29/172/L3	goedkoop/adj/algemeen_dagblad_19990126_29/172	L3	de	det	de/det	de	True	L	4	-0.009065625	28074105.0	42862.0
goedkoop/adj/algemeen_dagblad_19990126_29/172/L4	goedkoop/adj/algemeen_dagblad_19990126_29/172	L4	kan	verb	kan/verb	kan	True	L	5	0.573743	1969534.0	5394.0
goedkoop/adj/algemeen_dagblad_19990126_29/172/L5	goedkoop/adj/algemeen_dagblad_19990126_29/172	L5	daardoor	pp	daardoor/pp	Daardoor	True	L	6			
goedkoop/adj/algemeen_dagblad_19990126_29/172/L6	goedkoop/adj/algemeen_dagblad_19990126_29/172	L6	sentence_delimiter	none	none	<sentence>	none	L	7			
goedkoop/adj/algemeen_dagblad_19990126_29/172/L7	goedkoop/adj/algemeen_dagblad_19990126_29/172	L7	sentence_delimiter	none	none	</sentence>	none	L	8			
goedkoop/adj/algemeen_dagblad_19990126_29/172/L8	goedkoop/adj/algemeen_dagblad_19990126_29/172	L8	.	punct	./punct	.	False	L	9			
goedkoop/adj/algemeen_dagblad_19990126_29/172/L9	goedkoop/adj/algemeen_dagblad_19990126_29/172	L9	vervoer	verb	vervoer/verb	vervoerd	False	L	10			
goedkoop/adj/algemeen_dagblad_19990126_29/172/L10	goedkoop/adj/algemeen_dagblad_19990126_29/172	L10	keer	noun	keer/noun	keer	False	L	11	-0.1590406	277310.0	365.0
goedkoop/adj/algemeen_dagblad_19990126_29/172/L11	goedkoop/adj/algemeen_dagblad_19990126_29/172	L11	een	det	een/det	een	False	L	12	0.10414596	11075723.0	18973.0
goedkoop/adj/algemeen_dagblad_19990126_29/172/L12	goedkoop/adj/algemeen_dagblad_19990126_29/172	L12	in	prep	in/prep	in	False	L	13	-0.1738838	9492181.0	12266.0
goedkoop/adj/algemeen_dagblad_19990126_29/172/L13	goedkoop/adj/algemeen_dagblad_19990126_29/172	L13	persoon	noun	persoon/noun	personen	False	L	14			
goedkoop/adj/algemeen_dagblad_19990126_29/172/L14	goedkoop/adj/algemeen_dagblad_19990126_29/172	L14	en	vg	en/vg	en	False	L	15			
goedkoop/adj/algemeen_dagblad_19990126_29/172/L15	goedkoop/adj/algemeen_dagblad_19990126_29/172	L15	vracht	noun	vracht/noun	vracht	False	L	16			
goedkoop/adj/algemeen_dagblad_19990126_29/172/R0	goedkoop/adj/algemeen_dagblad_19990126_29/172	R0	exploiteer	verb	exploiteer/verb	exploiteren	True	R	1	1.094511	3912.0	18.0
goedkoop/adj/algemeen_dagblad_19990126_29/172/R1	goedkoop/adj/algemeen_dagblad_19990126_29/172	R1	.	punct	./punct	.	True	R	2			
goedkoop/adj/algemeen_dagblad_19990126_29/172/R2	goedkoop/adj/algemeen_dagblad_19990126_29/172	R2	sentence_delimiter	none	none	</sentence>	none	R	3			
goedkoop/adj/algemeen_dagblad_19990126_29/172/R3	goedkoop/adj/algemeen_dagblad_19990126_29/172	R3	sentence_delimiter	none	none	<sentence>	none	R	4			
goedkoop/adj/algemeen_dagblad_19990126_29/172/R4	goedkoop/adj/algemeen_dagblad_19990126_29/172	R4	de	det	de/det	De	False	R	5	-0.009065625	28074105.0	42862.0
goedkoop/adj/algemeen_dagblad_19990126_29/172/R5	goedkoop/adj/algemeen_dagblad_19990126_29/172	R5	twee	num	twee/num	twee	False	R	6			
goedkoop/adj/algemeen_dagblad_19990126_29/172/R6	goedkoop/adj/algemeen_dagblad_19990126_29/172	R6	groep	noun	groep/noun	groepen	False	R	7			
goedkoop/adj/algemeen_dagblad_19990126_29/172/R7	goedkoop/adj/algemeen_dagblad_19990126_29/172	R7	passagier	noun	passagier/noun	passagiers	False	R	8			
goedkoop/adj/algemeen_dagblad_19990126_29/172/R8	goedkoop/adj/algemeen_dagblad_19990126_29/172	R8	-	punct	-/punct	-	False	R	9			
goedkoop/adj/algemeen_dagblad_19990126_29/172/R9	goedkoop/adj/algemeen_dagblad_19990126_29/172	R9	trucker	noun	trucker/noun	truckers	False	R	10			
goedkoop/adj/algemeen_dagblad_19990126_29/172/R10	goedkoop/adj/algemeen_dagblad_19990126_29/172	R10	en	vg	en/vg	en	False	R	11			
goedkoop/adj/algemeen_dagblad_19990126_29/172/R11	goedkoop/adj/algemeen_dagblad_19990126_29/172	R11	'	punct	'/punct	'	False	R	12			
goedkoop/adj/algemeen_dagblad_19990126_29/172/R12	goedkoop/adj/algemeen_dagblad_19990126_29/172	R12	gewoon	adj	gewoon/adj	gewone	False	R	13	0.4696924	168179.0	415.0
goedkoop/adj/algemeen_dagblad_19990126_29/172/R13	goedkoop/adj/algemeen_dagblad_19990126_29/172	R13	'	punct	'/punct	'	False	R	14			
goedkoop/adj/algemeen_dagblad_19990126_29/172/R14	goedkoop/adj/algemeen_dagblad_19990126_29/172	R14	reiziger	noun	reiziger/noun	reizigers	False	R	15			
goedkoop/adj/algemeen_dagblad_19990126_29/172/R15	goedkoop/adj/algemeen_dagblad_19990126_29/172	R15	-	punct	-/punct	-	False	R	16			
goedkoop/adj/algemeen_dagblad_20031021_95/190/L0	goedkoop/adj/algemeen_dagblad_20031021_95/190	L0	aan	prep	aan/prep	aan	True	L	1	-0.19266529999999998	2153601.0	2740.0
goedkoop/adj/algemeen_dagblad_20031021_95/190/L1	goedkoop/adj/algemeen_dagblad_20031021_95/190	L1	assortiment	noun	assortiment/noun	assortiment	True	L	2	1.7799791	2939.0	27.0
goedkoop/adj/algemeen_dagblad_20031021_95/190/L2	goedkoop/adj/algemeen_dagblad_20031021_95/190	L2	een	det	een/det	een	True	L	3	0.10414596	11075723.0	18973.0
