_id	batch	majority_conf	majority_sense	majority_agreement
goedkoop/adj/algemeen_dagblad_20031002_24/342	goedkoop_4	-1.8011532001725212	no_agreement	0.3333333333333333
goedkoop/adj/algemeen_dagblad_20000331_97/64	goedkoop_4	-0.45283208329711805	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_19990515_170/1445	goedkoop_4	-0.05295510344457619	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20020615_146/771	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20000617_21/367	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20000318_20/520	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20041014_32/97	goedkoop_4	-1.14553422969643	goedkoop_2	0.6666666666666666
goedkoop/adj/algemeen_dagblad_19991231_68/27	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20020314_93/408	goedkoop_4	0.1481848471325471	goedkoop_2	1
goedkoop/adj/algemeen_dagblad_20010613_51/340	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20041124_57/130	goedkoop_4	-0.19924235946064897	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20010621_13/225	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_19991208_22/8	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_19991215_43/78	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20020328_169/263	goedkoop_4	0.4956120537257432	goedkoop_4	1
goedkoop/adj/algemeen_dagblad_20011026_66/290	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20020510_175/292	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20030616_48/354	goedkoop_4	0.45679063514922813	goedkoop_2	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20020227_146/353	goedkoop_4	-0.5466695660538451	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20020916_1/361	goedkoop_4	0.1481848471325471	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20000302_107/468	goedkoop_4	-0.1032526099168416	goedkoop_2	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20000831_61/245	goedkoop_4	0.4956120537257432	goedkoop_2	1
goedkoop/adj/algemeen_dagblad_19990126_29/172	goedkoop_4	-1.0952367232241644	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20031021_95/190	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20031004_100/158	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20000610_3/584	goedkoop_4	-0.024577950027822926	goedkoop_2	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20000826_68/434	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20040116_56/158	goedkoop_4	-0.05295510344457619	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20001216_74/814	goedkoop_4	-2.8663059791438497	goedkoop_1	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20010816_64/69	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20031122_10/51	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_19990119_40/589	goedkoop_4	0.4956120537257432	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20020216_112/450	goedkoop_5	0.23328891603470803	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_19990414_146/594	goedkoop_5	0.6517723678311499	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_19991030_63/295	goedkoop_5	0.41618929453457437	goedkoop_4	1
goedkoop/adj/algemeen_dagblad_20010825_113/102	goedkoop_5	-0.8204803456756298	goedkoop_1	0.6666666666666666
goedkoop/adj/algemeen_dagblad_19990819_82/402	goedkoop_5	0.8873554411277254	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20000428_67/797	goedkoop_5	1.2604140792009386	goedkoop_1	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20040727_15/67	goedkoop_5	0.18050036370138517	goedkoop_1	1
