pmi	raw_freq	raw_co	cw
-0.49397805	13903	12	instrument/noun
-0.020054096	4328	6	intentie/noun
0.007863319	35172	50	interessant/adj
0.7370996	30441	89	investeer/verb
-1.0038773	15569	8	invoering/noun
-0.105924666	4721	6	invulling/noun
2.3615453	470	7	jaag_pad/noun
-0.32153612	1574348	1604	jaar/noun
0.48947185	10136	23	jacht/noun
-0.18394537	76519	89	januari/noun
0.36206397	6903	14	jas/noun
-0.57206285	154475	123	je/det
-0.43505245	1142105	1045	je/pron
0.0721012	1982	3	jeugd_speler/noun
0.056092914	43825	65	journalist/noun
1.8050075	69134	593	juist/adj
-0.6099145	9129	7	kader/noun
3.3774376	919	38	kam_uit/verb
-0.14634013	43296	52	kampioen/noun
-0.11303261	1969534	2478	kan/verb
-0.7564247	170934	113	kans/noun
-0.4395724	27485	25	karakter/noun
-0.35095432	50783	50	keer_terug/verb
0.43519464	9649	21	kelder/noun
-0.6813338	144534	103	ken/verb
-0.3227274	5888	6	kenner/noun
-0.12872489	807	1	kermis_koers/noun
-0.53638613	3717	3	kerst/noun
-0.41365585	116271	108	kies/verb
0.6925359	113570	320	kilo_meter/noun
0.24403362	13894	25	kleed/noun
1.3041909	2113	11	klei/noun
-0.19123358	228937	266	klein/adj
1.4679581	329	2	klungel/verb
0.4314807	1383	3	kluwen/noun
0.25212765	13940	25	koe/noun
0.38624465	7729	16	koffer/noun
0.012328236	973909	1389	kom/verb
0.33046207	12964	25	kom_om/verb
1.0430999	10467	42	kom_overeen/verb
0.84986126	42714	141	kom_terecht/verb
1.576472	446	3	koningin_rit/noun
-0.21012764	112646	124	kort/adj
0.17223635	1204	2	krapte/noun
-1.6218259	7190	2	krediet/noun
-0.29352614	746610	781	krijg/verb
0.32873484	17046	33	kruispunt/noun
1.0870054	731	3	kunst_schat/noun
0.03667648	14455	21	kunst_werk/noun
-0.051316682	45774	61	kunstenaar/noun
-0.19868179	19843	23	kwartier/noun
0.71689445	25790	74	kwijt/part
-0.964201	100679	54	laag/adj
0.039305344	520541	763	laat/adj
-0.08636282	521724	674	laat/verb
3.7725787	15666	957	laat_achter/verb
5.064502	8834	1972	laat_na/verb
-0.32864648	11026	11	laat_vrij/verb
1.7309769	6037	48	laboratorium/noun
-0.023498166	9474	13	landbouw/noun
0.15820819	318300	525	lang/adj
1.4912791	88271	552	langs/prep
0.4115113	22620	48	langzaam/adj
-0.28188208	125630	133	leef/verb
