_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
staal.foc5.all.ppmi_sel.bound.min1.soc4.nav.foc	0.1266796120746584	0.17917544430663723	545	1	all	bound	ppmi_sel	5_5	foc	545	nav	4_4	320	staal	0.22577345252734402
staal.foc5.all.ppmi_sel.bound.min1.soc10.nav.5000	0.1804630339500421	0.14391739023946784	545	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	320	staal	0.2260646564618269
staal.foc5.all.ppmi_sel.bound.min1.soc10.nav.10000	0.19905448767797276	0.16002242849668047	545	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	320	staal	0.22479865826649753
staal.foc5.all.ppmi_sel.bound.min1.soc10.nav.foc	0.06329476570722625	0.09494202422760774	545	1	all	bound	ppmi_sel	5_5	foc	545	nav	10_10	320	staal	0.2123518717016534
staal.foc5.all.ppmi_sel.bound.min1.soc4.all.5000	0.35059711678417643	0.25676132931585227	545	1	all	bound	ppmi_sel	5_5	5000	5e3	all	4_4	320	staal	0.2514861611731402
staal.foc5.all.ppmi_sel.bound.min1.soc4.all.10000	0.3818048497997368	0.26000842210070785	545	1	all	bound	ppmi_sel	5_5	10000	1e4	all	4_4	320	staal	0.24746918494574696
staal.foc5.all.ppmi_sel.bound.min1.soc4.all.foc	0.1266847603876833	0.17917779557290608	545	1	all	bound	ppmi_sel	5_5	foc	545	all	4_4	320	staal	0.22577345252734402
staal.foc5.all.ppmi_sel.bound.min1.soc10.all.5000	0.19528394186379108	0.15474370896922357	545	1	all	bound	ppmi_sel	5_5	5000	5e3	all	10_10	320	staal	0.23117955586590377
staal.foc5.all.ppmi_sel.bound.min1.soc10.all.10000	0.2077865676005993	0.16151634217306984	545	1	all	bound	ppmi_sel	5_5	10000	1e4	all	10_10	320	staal	0.23071582979046082
staal.foc5.all.ppmi_sel.bound.min1.soc10.all.foc	0.06329481892452431	0.0949421559789956	545	1	all	bound	ppmi_sel	5_5	foc	545	all	10_10	320	staal	0.2123518717016534
staal.foc5.all.no_ppmi.bound.min1.soc4.nav.5000	0.3792473985825074	0.20189615143823061	753	1	all	bound	no_ppmi	5_5	5000	5e3	nav	4_4	320	staal	0.23672245245252307
staal.foc5.all.no_ppmi.bound.min1.soc4.nav.10000	0.41081944814701005	0.21681976464368458	753	1	all	bound	no_ppmi	5_5	10000	1e4	nav	4_4	320	staal	0.22936242025276873
staal.foc5.all.no_ppmi.bound.min1.soc4.nav.foc	0.14088421922432906	0.13429085752492945	753	1	all	bound	no_ppmi	5_5	foc	753	nav	4_4	320	staal	0.22206529696851898
staal.foc5.all.no_ppmi.bound.min1.soc10.nav.5000	0.22018233714735072	0.11794748527408702	753	1	all	bound	no_ppmi	5_5	5000	5e3	nav	10_10	320	staal	0.2173323905480063
