_id	_cws.heet.foc10.nav.weight.bound	_count.heet.foc10.nav.weight.bound	_cws.heet.foc10.nav.selection.bound	_count.heet.foc10.nav.selection.bound	_cws.heet.foc10.nav.no.bound	_count.heet.foc10.nav.no.bound	_cws.heet.foc10.all.weight.bound	_count.heet.foc10.all.weight.bound	_cws.heet.foc10.all.selection.bound	_count.heet.foc10.all.selection.bound	_cws.heet.foc10.all.no.bound	_count.heet.foc10.all.no.bound	_cws.heet.foc5.nav.weight.bound	_count.heet.foc5.nav.weight.bound	_cws.heet.foc5.nav.selection.bound	_count.heet.foc5.nav.selection.bound	_cws.heet.foc5.nav.no.bound	_count.heet.foc5.nav.no.bound	_cws.heet.foc5.all.weight.bound	_count.heet.foc5.all.weight.bound	_cws.heet.foc5.all.selection.bound	_count.heet.foc5.all.selection.bound	_cws.heet.foc5.all.no.bound	_count.heet.foc5.all.no.bound
heet/adj/algemeen_dagblad_19990519_97/373	leiding/noun;regelmatig/adj;spoel_door/verb;voorzorg/noun;water/noun	5	leiding/noun;regelmatig/adj;spoel_door/verb;voorzorg/noun;water/noun	5	leiding/noun;regelmatig/adj;spoel_door/verb;voorzorg/noun;water/noun	5	de/det;het/det;leiding/noun;met/prep;regelmatig/adj;spoel_door/verb;voorzorg/noun;water/noun	8	de/det;het/det;leiding/noun;met/prep;regelmatig/adj;spoel_door/verb;voorzorg/noun;water/noun	8	de/det;het/det;leiding/noun;met/prep;regelmatig/adj;spoel_door/verb;voorzorg/noun;water/noun	8	leiding/noun;spoel_door/verb;water/noun	3	leiding/noun;spoel_door/verb;water/noun	3	leiding/noun;spoel_door/verb;water/noun	3	de/det;leiding/noun;met/prep;spoel_door/verb;water/noun	5	de/det;leiding/noun;met/prep;spoel_door/verb;water/noun	5	de/det;leiding/noun;met/prep;spoel_door/verb;water/noun	5
heet/adj/algemeen_dagblad_20020116_166/383	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;het/det;ijzer/noun;je/pron;smeed/verb	5	ben/verb;het/det;ijzer/noun;je/pron;smeed/verb	5	ben/verb;het/det;ijzer/noun;je/pron;smeed/verb	5	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;het/det;ijzer/noun;smeed/verb	4	ben/verb;het/det;ijzer/noun;smeed/verb	4	ben/verb;het/det;ijzer/noun;smeed/verb	4
heet/adj/de_morgen_20020418_01_100/892	adem/noun;moment/noun;nek/noun;politiek/adj;voel/verb	5	adem/noun;moment/noun;nek/noun;politiek/adj;voel/verb	5	adem/noun;moment/noun;nek/noun;politiek/adj;voel/verb	5	adem/noun;de/det;in/prep;moment/noun;nek/noun;op/prep;politiek/adj;voel/verb	8	adem/noun;de/det;in/prep;moment/noun;nek/noun;op/prep;politiek/adj;voel/verb	8	adem/noun;de/det;in/prep;moment/noun;nek/noun;op/prep;politiek/adj;voel/verb	8	adem/noun;moment/noun;voel/verb	3	adem/noun;moment/noun;voel/verb	3	adem/noun;moment/noun;voel/verb	3	adem/noun;de/det;in/prep;moment/noun;op/prep;voel/verb	6	adem/noun;de/det;in/prep;moment/noun;op/prep;voel/verb	6	adem/noun;de/det;in/prep;moment/noun;op/prep;voel/verb	6
heet/adj/de_morgen_20030509_01_18/288	ben/verb;dag/noun;kil/adj;nacht/noun	4	ben/verb;dag/noun;kil/adj;nacht/noun	4	ben/verb;dag/noun;kil/adj;nacht/noun	4	ben/verb;dag/noun;de/det;kil/adj;nacht/noun	5	ben/verb;dag/noun;de/det;kil/adj;nacht/noun	5	ben/verb;dag/noun;de/det;kil/adj;nacht/noun	5	ben/verb;dag/noun;kil/adj;nacht/noun	4	ben/verb;dag/noun;kil/adj;nacht/noun	4	ben/verb;dag/noun;kil/adj;nacht/noun	4	ben/verb;dag/noun;de/det;kil/adj;nacht/noun	5	ben/verb;dag/noun;de/det;kil/adj;nacht/noun	5	ben/verb;dag/noun;de/det;kil/adj;nacht/noun	5
heet/adj/de_morgen_20010314_01_224/601	adem/noun;voel/verb	2	adem/noun;voel/verb	2	adem/noun;voel/verb	2	adem/noun;de/det;jullie/pron;voel/verb	4	adem/noun;de/det;jullie/pron;voel/verb	4	adem/noun;de/det;jullie/pron;voel/verb	4	adem/noun;voel/verb	2	adem/noun;voel/verb	2	adem/noun;voel/verb	2	adem/noun;de/det;jullie/pron;voel/verb	4	adem/noun;de/det;jullie/pron;voel/verb	4	adem/noun;de/det;jullie/pron;voel/verb	4
heet/adj/de_morgen_20030830_01_49/187	augustus/noun;dag/noun;er/noun	3	augustus/noun;dag/noun;er/noun	3	augustus/noun;dag/noun;er/noun	3	augustus/noun;dag/noun;de/det;echter/adv;er/noun;in/prep	6	augustus/noun;dag/noun;de/det;echter/adv;er/noun;in/prep	6	augustus/noun;dag/noun;de/det;echter/adv;er/noun;in/prep	6	dag/noun	1	dag/noun	1	dag/noun	1	dag/noun;de/det;in/prep	3	dag/noun;de/det;in/prep	3	dag/noun;de/det;in/prep	3
heet/adj/de_morgen_19990821_01_96/91	ben/verb;eet/verb;stilte/noun	3	ben/verb;eet/verb;stilte/noun	3	ben/verb;eet/verb;stilte/noun	3	ben/verb;de/det;eet/verb;het/det;je/pron;stilte/noun	6	ben/verb;de/det;eet/verb;het/det;je/pron;stilte/noun	6	ben/verb;de/det;eet/verb;het/det;je/pron;stilte/noun	6	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;de/det;je/pron	3	ben/verb;de/det;je/pron	3	ben/verb;de/det;je/pron	3
heet/adj/de_morgen_20020828_01_91/751	Genkse/adj;blijf/verb;doel/noun;stand_DIM/noun;stapel_op/verb	5	Genkse/adj;blijf/verb;doel/noun;stand_DIM/noun;stapel_op/verb	5	Genkse/adj;blijf/verb;doel/noun;stand_DIM/noun;stapel_op/verb	5	Genkse/adj;blijf/verb;de/det;doel/noun;het/det;stand_DIM/noun;stapel_op/verb	7	Genkse/adj;blijf/verb;de/det;doel/noun;het/det;stand_DIM/noun;stapel_op/verb	7	Genkse/adj;blijf/verb;de/det;doel/noun;het/det;stand_DIM/noun;stapel_op/verb	7	Genkse/adj;doel/noun;stand_DIM/noun	3	Genkse/adj;doel/noun;stand_DIM/noun	3	Genkse/adj;doel/noun;stand_DIM/noun	3	Genkse/adj;de/det;doel/noun;het/det;stand_DIM/noun	5	Genkse/adj;de/det;doel/noun;het/det;stand_DIM/noun	5	Genkse/adj;de/det;doel/noun;het/det;stand_DIM/noun	5
heet/adj/de_morgen_20030829_01_17/48	adem/noun;lang/adj	2	adem/noun;lang/adj	2	adem/noun;lang/adj	2	adem/noun;de/det;door/prep;een/det;in/prep;lang/adj;men/pron	7	adem/noun;de/det;door/prep;een/det;in/prep;lang/adj;men/pron	7	adem/noun;de/det;door/prep;een/det;in/prep;lang/adj;men/pron	7	adem/noun	1	adem/noun	1	adem/noun	1	adem/noun;de/det;in/prep;men/pron	4	adem/noun;de/det;in/prep;men/pron	4	adem/noun;de/det;in/prep;men/pron	4
heet/adj/de_morgen_20020213_01_28/3617	blijf/verb;brij/noun;draai/verb;scherm_af/verb	4	blijf/verb;brij/noun;draai/verb;scherm_af/verb	4	blijf/verb;brij/noun;draai/verb;scherm_af/verb	4	af/part;blijf/verb;brij/noun;dan/adv;de/det;draai/verb;heen/part;om/prep;scherm_af/verb	9	af/part;blijf/verb;brij/noun;dan/adv;de/det;draai/verb;heen/part;om/prep;scherm_af/verb	9	af/part;blijf/verb;brij/noun;dan/adv;de/det;draai/verb;heen/part;om/prep;scherm_af/verb	9	blijf/verb;brij/noun;draai/verb	3	blijf/verb;brij/noun;draai/verb	3	blijf/verb;brij/noun;draai/verb	3	blijf/verb;brij/noun;dan/adv;de/det;draai/verb;heen/part;om/prep	7	blijf/verb;brij/noun;dan/adv;de/det;draai/verb;heen/part;om/prep	7	blijf/verb;brij/noun;dan/adv;de/det;draai/verb;heen/part;om/prep	7
heet/adj/de_morgen_20001202_01_55/336	bad/noun;chocolademelk/noun;drink/verb;lang/adj;warm/adj	5	bad/noun;chocolademelk/noun;drink/verb;lang/adj;warm/adj	5	bad/noun;chocolademelk/noun;drink/verb;lang/adj;warm/adj	5	bad/noun;chocolademelk/noun;drink/verb;je/pron;lang/adj;warm/adj;wat/pron	7	bad/noun;chocolademelk/noun;drink/verb;je/pron;lang/adj;warm/adj;wat/pron	7	bad/noun;chocolademelk/noun;drink/verb;je/pron;lang/adj;warm/adj;wat/pron	7	bad/noun;chocolademelk/noun;drink/verb;lang/adj;warm/adj	5	bad/noun;chocolademelk/noun;drink/verb;lang/adj;warm/adj	5	bad/noun;chocolademelk/noun;drink/verb;lang/adj;warm/adj	5	bad/noun;chocolademelk/noun;drink/verb;lang/adj;warm/adj	5	bad/noun;chocolademelk/noun;drink/verb;lang/adj;warm/adj	5	bad/noun;chocolademelk/noun;drink/verb;lang/adj;warm/adj	5
heet/adj/de_morgen_20021118_01_130/581	aandeelhouder/noun;adem/noun;nek/noun;voel/verb	4	aandeelhouder/noun;adem/noun;nek/noun;voel/verb	4	aandeelhouder/noun;adem/noun;nek/noun;voel/verb	4	aandeelhouder/noun;adem/noun;de/det;elke/det;in/prep;nek/noun;voel/verb	7	aandeelhouder/noun;adem/noun;de/det;elke/det;in/prep;nek/noun;voel/verb	7	aandeelhouder/noun;adem/noun;de/det;elke/det;in/prep;nek/noun;voel/verb	7	aandeelhouder/noun;adem/noun	2	aandeelhouder/noun;adem/noun	2	aandeelhouder/noun;adem/noun	2	aandeelhouder/noun;adem/noun;de/det;elke/det;in/prep	5	aandeelhouder/noun;adem/noun;de/det;elke/det;in/prep	5	aandeelhouder/noun;adem/noun;de/det;elke/det;in/prep	5
heet/adj/de_morgen_20030411_01_22/248	eet/verb;koud/adj;olie/noun;word/verb;zout/noun	5	eet/verb;koud/adj;olie/noun;word/verb;zout/noun	5	eet/verb;koud/adj;olie/noun;word/verb;zout/noun	5	eet/verb;koud/adj;niet/adv;olie/noun;word/verb;zo/adv;zout/noun	7	eet/verb;koud/adj;niet/adv;olie/noun;word/verb;zo/adv;zout/noun	7	eet/verb;koud/adj;niet/adv;olie/noun;word/verb;zo/adv;zout/noun	7	eet/verb;koud/adj;word/verb	3	eet/verb;koud/adj;word/verb	3	eet/verb;koud/adj;word/verb	3	eet/verb;koud/adj;niet/adv;word/verb;zo/adv	5	eet/verb;koud/adj;niet/adv;word/verb;zo/adv	5	eet/verb;koud/adj;niet/adv;word/verb;zo/adv	5
heet/adj/de_morgen_20040218_01_124/21	ben/verb;gezin_drama/noun;kabouter/noun;verdronken/adj;zing/adj	5	ben/verb;gezin_drama/noun;kabouter/noun;verdronken/adj;zing/adj	5	ben/verb;gezin_drama/noun;kabouter/noun;verdronken/adj;zing/adj	5	ben/verb;een/det;gezin_drama/noun;kabouter/noun;met/prep;verdronken/adj;zing/adj	7	ben/verb;een/det;gezin_drama/noun;kabouter/noun;met/prep;verdronken/adj;zing/adj	7	ben/verb;een/det;gezin_drama/noun;kabouter/noun;met/prep;verdronken/adj;zing/adj	7	ben/verb;gezin_drama/noun;verdronken/adj	3	ben/verb;gezin_drama/noun;verdronken/adj	3	ben/verb;gezin_drama/noun;verdronken/adj	3	ben/verb;een/det;gezin_drama/noun;met/prep;verdronken/adj	5	ben/verb;een/det;gezin_drama/noun;met/prep;verdronken/adj	5	ben/verb;een/det;gezin_drama/noun;met/prep;verdronken/adj	5
heet/adj/de_morgen_20020410_01_17/2123	ben/verb;rabbi/noun;water/noun	3	ben/verb;rabbi/noun;water/noun	3	ben/verb;rabbi/noun;water/noun	3	ben/verb;dan/adv;dus/adv;een/det;rabbi/noun;water/noun;wel/adv	7	ben/verb;dan/adv;dus/adv;een/det;rabbi/noun;water/noun;wel/adv	7	ben/verb;dan/adv;dus/adv;een/det;rabbi/noun;water/noun;wel/adv	7	ben/verb;rabbi/noun;water/noun	3	ben/verb;rabbi/noun;water/noun	3	ben/verb;rabbi/noun;water/noun	3	ben/verb;dan/adv;rabbi/noun;water/noun;wel/adv	5	ben/verb;dan/adv;rabbi/noun;water/noun;wel/adv	5	ben/verb;dan/adv;rabbi/noun;water/noun;wel/adv	5
heet/adj/de_morgen_20030611_01_120/104	album/noun	1	album/noun	1	album/noun	1	album/noun	1	album/noun	1	album/noun	1	album/noun	1	album/noun	1	album/noun	1	album/noun	1	album/noun	1	album/noun	1
heet/adj/de_morgen_20010216_01_147/234	Mexicaans/adj;ben/verb;clandestien/adj;hang_ijzer/noun;migratie/noun	5	Mexicaans/adj;ben/verb;clandestien/adj;hang_ijzer/noun;migratie/noun	5	Mexicaans/adj;ben/verb;clandestien/adj;hang_ijzer/noun;migratie/noun	5	Mexicaans/adj;ben/verb;clandestien/adj;de/det;hang_ijzer/noun;het/det;migratie/noun	7	Mexicaans/adj;ben/verb;clandestien/adj;de/det;hang_ijzer/noun;het/det;migratie/noun	7	Mexicaans/adj;ben/verb;clandestien/adj;de/det;hang_ijzer/noun;het/det;migratie/noun	7	ben/verb;hang_ijzer/noun	2	ben/verb;hang_ijzer/noun	2	ben/verb;hang_ijzer/noun	2	ben/verb;de/det;hang_ijzer/noun;het/det	4	ben/verb;de/det;hang_ijzer/noun;het/det	4	ben/verb;de/det;hang_ijzer/noun;het/det	4
heet/adj/de_morgen_20040310_01_35/320	ben/verb;genoeg/adj;hartinfarct/noun	3	ben/verb;genoeg/adj;hartinfarct/noun	3	ben/verb;genoeg/adj;hartinfarct/noun	3	ben/verb;een/det;genoeg/adj;hartinfarct/noun;het/det;in/prep	6	ben/verb;een/det;genoeg/adj;hartinfarct/noun;het/det;in/prep	6	ben/verb;een/det;genoeg/adj;hartinfarct/noun;het/det;in/prep	6	ben/verb;genoeg/adj;hartinfarct/noun	3	ben/verb;genoeg/adj;hartinfarct/noun	3	ben/verb;genoeg/adj;hartinfarct/noun	3	ben/verb;een/det;genoeg/adj;hartinfarct/noun	4	ben/verb;een/det;genoeg/adj;hartinfarct/noun	4	ben/verb;een/det;genoeg/adj;hartinfarct/noun	4
heet/adj/de_morgen_19990612_01_36/863	kook/adj;lang/adj;minuut/noun;spinazie/noun;water/noun	5	kook/adj;lang/adj;minuut/noun;spinazie/noun;water/noun	5	kook/adj;lang/adj;minuut/noun;spinazie/noun;water/noun	5	de/det;gedurende/prep;in/prep;kook/adj;lang/adj;minuut/noun;niet/adv;spinazie/noun;water/noun	9	de/det;gedurende/prep;in/prep;kook/adj;lang/adj;minuut/noun;niet/adv;spinazie/noun;water/noun	9	de/det;gedurende/prep;in/prep;kook/adj;lang/adj;minuut/noun;niet/adv;spinazie/noun;water/noun	9	kook/adj;lang/adj;minuut/noun;water/noun	4	kook/adj;lang/adj;minuut/noun;water/noun	4	kook/adj;lang/adj;minuut/noun;water/noun	4	in/prep;kook/adj;lang/adj;minuut/noun;niet/adv;water/noun	6	in/prep;kook/adj;lang/adj;minuut/noun;niet/adv;water/noun	6	in/prep;kook/adj;lang/adj;minuut/noun;niet/adv;water/noun	6
heet/adj/de_morgen_20001206_01_27/439	schuif_door/verb	1	schuif_door/verb	1	schuif_door/verb	1	de/det;door/part;het/det;schuif_door/verb	4	de/det;door/part;het/det;schuif_door/verb	4	de/det;door/part;het/det;schuif_door/verb	4	schuif_door/verb	1	schuif_door/verb	1	schuif_door/verb	1	door/part;schuif_door/verb	2	door/part;schuif_door/verb	2	door/part;schuif_door/verb	2
heet/adj/de_morgen_20010505_01_37/458	haal/verb;kastanje/noun;vuur/noun;werkgever/noun	4	haal/verb;kastanje/noun;vuur/noun;werkgever/noun	4	haal/verb;kastanje/noun;vuur/noun;werkgever/noun	4	de/det;haal/verb;het/det;kastanje/noun;niet/adv;uit/prep;vuur/noun;werkgever/noun	8	de/det;haal/verb;het/det;kastanje/noun;niet/adv;uit/prep;vuur/noun;werkgever/noun	8	de/det;haal/verb;het/det;kastanje/noun;niet/adv;uit/prep;vuur/noun;werkgever/noun	8	haal/verb;kastanje/noun;vuur/noun	3	haal/verb;kastanje/noun;vuur/noun	3	haal/verb;kastanje/noun;vuur/noun	3	haal/verb;het/det;kastanje/noun;niet/adv;uit/prep;vuur/noun	6	haal/verb;het/det;kastanje/noun;niet/adv;uit/prep;vuur/noun	6	haal/verb;het/det;kastanje/noun;niet/adv;uit/prep;vuur/noun	6
heet/adj/de_morgen_20030731_01_81/670	herfst/noun;voorspel/verb	2	herfst/noun;voorspel/verb	2	herfst/noun;voorspel/verb	2	dan/adv;een/det;herfst/noun;voorspel/verb	4	dan/adv;een/det;herfst/noun;voorspel/verb	4	dan/adv;een/det;herfst/noun;voorspel/verb	4	herfst/noun;voorspel/verb	2	herfst/noun;voorspel/verb	2	herfst/noun;voorspel/verb	2	een/det;herfst/noun;voorspel/verb	3	een/det;herfst/noun;voorspel/verb	3	een/det;herfst/noun;voorspel/verb	3
heet/adj/de_morgen_19991218_01_4/584	adem/noun;bedrijvigheid/noun;ben/verb;fiscus/noun;lucratief/adj;nek/noun	6	adem/noun;bedrijvigheid/noun;ben/verb;fiscus/noun;lucratief/adj;nek/noun	6	adem/noun;bedrijvigheid/noun;ben/verb;fiscus/noun;lucratief/adj;nek/noun	6	adem/noun;bedrijvigheid/noun;ben/verb;de/det;fiscus/noun;in/prep;je/det;lucratief/adj;met/prep;nek/noun;wel/adv;zoveel/det	12	adem/noun;bedrijvigheid/noun;ben/verb;de/det;fiscus/noun;in/prep;je/det;lucratief/adj;met/prep;nek/noun;wel/adv;zoveel/det	12	adem/noun;bedrijvigheid/noun;ben/verb;de/det;fiscus/noun;in/prep;je/det;lucratief/adj;met/prep;nek/noun;wel/adv;zoveel/det	12	adem/noun;ben/verb;fiscus/noun;lucratief/adj	4	adem/noun;ben/verb;fiscus/noun;lucratief/adj	4	adem/noun;ben/verb;fiscus/noun;lucratief/adj	4	adem/noun;ben/verb;de/det;fiscus/noun;in/prep;lucratief/adj;met/prep;wel/adv	8	adem/noun;ben/verb;de/det;fiscus/noun;in/prep;lucratief/adj;met/prep;wel/adv	8	adem/noun;ben/verb;de/det;fiscus/noun;in/prep;lucratief/adj;met/prep;wel/adv	8
heet/adj/de_morgen_20010113_01_206/676	ben/verb;druppel/noun;plaat/noun	3	ben/verb;druppel/noun;plaat/noun	3	ben/verb;druppel/noun;plaat/noun	3	ben/verb;de/det;druppel/noun;een/det;het/det;hoever/adv;in/prep;op/prep;plaat/noun	9	ben/verb;de/det;druppel/noun;een/det;het/det;hoever/adv;in/prep;op/prep;plaat/noun	9	ben/verb;de/det;druppel/noun;een/det;het/det;hoever/adv;in/prep;op/prep;plaat/noun	9	ben/verb;druppel/noun;plaat/noun	3	ben/verb;druppel/noun;plaat/noun	3	ben/verb;druppel/noun;plaat/noun	3	ben/verb;druppel/noun;een/det;op/prep;plaat/noun	5	ben/verb;druppel/noun;een/det;op/prep;plaat/noun	5	ben/verb;druppel/noun;een/det;op/prep;plaat/noun	5
heet/adj/de_morgen_20041113_01_70/1151		0		0		0	de/det	1	de/det	1	de/det	1		0		0		0	de/det	1	de/det	1	de/det	1
heet/adj/de_morgen_20030920_01_126/100	abnormaal/adj;weekeinde/noun;word/verb	3	abnormaal/adj;weekeinde/noun;word/verb	3	abnormaal/adj;weekeinde/noun;word/verb	3	abnormaal/adj;het/det;nog/adv;weekeinde/noun;word/verb	5	abnormaal/adj;het/det;nog/adv;weekeinde/noun;word/verb	5	abnormaal/adj;het/det;nog/adv;weekeinde/noun;word/verb	5	abnormaal/adj;word/verb	2	abnormaal/adj;word/verb	2	abnormaal/adj;word/verb	2	abnormaal/adj;het/det;nog/adv;word/verb	4	abnormaal/adj;het/det;nog/adv;word/verb	4	abnormaal/adj;het/det;nog/adv;word/verb	4
heet/adj/de_morgen_20031025_01_58/648	glas/noun;voel_aan/verb	2	glas/noun;voel_aan/verb	2	glas/noun;voel_aan/verb	2	glas/noun;het/det;voel_aan/verb	3	glas/noun;het/det;voel_aan/verb	3	glas/noun;het/det;voel_aan/verb	3	glas/noun;voel_aan/verb	2	glas/noun;voel_aan/verb	2	glas/noun;voel_aan/verb	2	glas/noun;het/det;voel_aan/verb	3	glas/noun;het/det;voel_aan/verb	3	glas/noun;het/det;voel_aan/verb	3
heet/adj/de_morgen_20010203_01_164/2840	geef_door/verb;word/verb	2	geef_door/verb;word/verb	2	geef_door/verb;word/verb	2	die/det;een/det;geef_door/verb;word/verb	4	die/det;een/det;geef_door/verb;word/verb	4	die/det;een/det;geef_door/verb;word/verb	4	geef_door/verb;word/verb	2	geef_door/verb;word/verb	2	geef_door/verb;word/verb	2	die/det;een/det;geef_door/verb;word/verb	4	die/det;een/det;geef_door/verb;word/verb	4	die/det;een/det;geef_door/verb;word/verb	4
heet/adj/de_morgen_20010707_01_157/182	beetje/noun;dreig/verb;vlucht/verb;voet/noun;word/verb	5	beetje/noun;dreig/verb;vlucht/verb;voet/noun;word/verb	5	beetje/noun;dreig/verb;vlucht/verb;voet/noun;word/verb	5	beetje/noun;de/det;dreig/verb;een/det;het/det;met/prep;onder/prep;op/prep;telkens/adv;vlucht/verb;voet/noun;word/verb	12	beetje/noun;de/det;dreig/verb;een/det;het/det;met/prep;onder/prep;op/prep;telkens/adv;vlucht/verb;voet/noun;word/verb	12	beetje/noun;de/det;dreig/verb;een/det;het/det;met/prep;onder/prep;op/prep;telkens/adv;vlucht/verb;voet/noun;word/verb	12	beetje/noun;dreig/verb;voet/noun	3	beetje/noun;dreig/verb;voet/noun	3	beetje/noun;dreig/verb;voet/noun	3	beetje/noun;de/det;dreig/verb;een/det;het/det;onder/prep;op/prep;voet/noun	8	beetje/noun;de/det;dreig/verb;een/det;het/det;onder/prep;op/prep;voet/noun	8	beetje/noun;de/det;dreig/verb;een/det;het/det;onder/prep;op/prep;voet/noun	8
heet/adj/de_morgen_20001014_01_45/460	Celsius/noun;graad/noun;melk/noun;versie/noun;verwarm/verb;word/verb	6	Celsius/noun;graad/noun;melk/noun;versie/noun;verwarm/verb;word/verb	6	Celsius/noun;graad/noun;melk/noun;versie/noun;verwarm/verb;word/verb	6	Celsius/noun;de/det;graad/noun;melk/noun;niet/adv;versie/noun;verwarm/verb;word/verb	8	Celsius/noun;de/det;graad/noun;melk/noun;niet/adv;versie/noun;verwarm/verb;word/verb	8	Celsius/noun;de/det;graad/noun;melk/noun;niet/adv;versie/noun;verwarm/verb;word/verb	8	Celsius/noun;graad/noun;melk/noun;verwarm/verb	4	Celsius/noun;graad/noun;melk/noun;verwarm/verb	4	Celsius/noun;graad/noun;melk/noun;verwarm/verb	4	Celsius/noun;de/det;graad/noun;melk/noun;niet/adv;verwarm/verb	6	Celsius/noun;de/det;graad/noun;melk/noun;niet/adv;verwarm/verb	6	Celsius/noun;de/det;graad/noun;melk/noun;niet/adv;verwarm/verb	6
heet/adj/de_morgen_19991122_01_20/58	porie/noun;smelt/verb;thee/noun;trek/verb	4	porie/noun;smelt/verb;thee/noun;trek/verb	4	porie/noun;smelt/verb;thee/noun;trek/verb	4	de/det;het/det;in/prep;porie/noun;smelt/verb;thee/noun;trek/verb	7	de/det;het/det;in/prep;porie/noun;smelt/verb;thee/noun;trek/verb	7	de/det;het/det;in/prep;porie/noun;smelt/verb;thee/noun;trek/verb	7	porie/noun;thee/noun	2	porie/noun;thee/noun	2	porie/noun;thee/noun	2	de/det;in/prep;porie/noun;thee/noun	4	de/det;in/prep;porie/noun;thee/noun	4	de/det;in/prep;porie/noun;thee/noun	4
heet/adj/de_morgen_20040522_01_32/41	2003/noun;wijn/noun;zomer/noun	3	2003/noun;wijn/noun;zomer/noun	3	2003/noun;wijn/noun;zomer/noun	3	2003/noun;de/det;vooral/adv;wijn/noun;zomer/noun	5	2003/noun;de/det;vooral/adv;wijn/noun;zomer/noun	5	2003/noun;de/det;vooral/adv;wijn/noun;zomer/noun	5	2003/noun;zomer/noun	2	2003/noun;zomer/noun	2	2003/noun;zomer/noun	2	2003/noun;de/det;zomer/noun	3	2003/noun;de/det;zomer/noun	3	2003/noun;de/det;zomer/noun	3
heet/adj/de_morgen_20031008_01_115/874	word/verb	1	word/verb	1	word/verb	1	het/det;soms/adv;te/adv;word/verb	4	het/det;soms/adv;te/adv;word/verb	4	het/det;soms/adv;te/adv;word/verb	4	word/verb	1	word/verb	1	word/verb	1	het/det;soms/adv;te/adv;word/verb	4	het/det;soms/adv;te/adv;word/verb	4	het/det;soms/adv;te/adv;word/verb	4
heet/adj/de_morgen_20010314_01_243/605	adem/noun;voel/verb	2	adem/noun;voel/verb	2	adem/noun;voel/verb	2	adem/noun;de/det;jullie/pron;voel/verb	4	adem/noun;de/det;jullie/pron;voel/verb	4	adem/noun;de/det;jullie/pron;voel/verb	4	adem/noun;voel/verb	2	adem/noun;voel/verb	2	adem/noun;voel/verb	2	adem/noun;de/det;jullie/pron;voel/verb	4	adem/noun;de/det;jullie/pron;voel/verb	4	adem/noun;de/det;jullie/pron;voel/verb	4
heet/adj/de_morgen_20010127_01_151/887	hang_ijzer/noun	1	hang_ijzer/noun	1	hang_ijzer/noun	1	een/det;hang_ijzer/noun;het/det	3	een/det;hang_ijzer/noun;het/det	3	een/det;hang_ijzer/noun;het/det	3	hang_ijzer/noun	1	hang_ijzer/noun	1	hang_ijzer/noun	1	hang_ijzer/noun;het/det	2	hang_ijzer/noun;het/det	2	hang_ijzer/noun;het/det	2
heet/adj/de_morgen_20040706_01_54/18		0		0		0	de/det;het/det	2	de/det;het/det	2	de/det;het/det	2		0		0		0	de/det;het/det	2	de/det;het/det	2	de/det;het/det	2
heet/adj/de_morgen_20020215_01_7/601	bak/verb;ben/verb;best/adj;graad/noun;oliebol/noun	5	bak/verb;ben/verb;best/adj;graad/noun;oliebol/noun	5	bak/verb;ben/verb;best/adj;graad/noun;oliebol/noun	5	bak/verb;ben/verb;best/adj;graad/noun;in/prep;je/pron;oliebol/noun	7	bak/verb;ben/verb;best/adj;graad/noun;in/prep;je/pron;oliebol/noun	7	bak/verb;ben/verb;best/adj;graad/noun;in/prep;je/pron;oliebol/noun	7	bak/verb;ben/verb;graad/noun	3	bak/verb;ben/verb;graad/noun	3	bak/verb;ben/verb;graad/noun	3	bak/verb;ben/verb;graad/noun	3	bak/verb;ben/verb;graad/noun	3	bak/verb;ben/verb;graad/noun	3
heet/adj/de_morgen_20040821_01_50/56	ben/verb;zomer/noun	2	ben/verb;zomer/noun	2	ben/verb;zomer/noun	2	ben/verb;de/det;een/det;tijdens/prep;zomer/noun	5	ben/verb;de/det;een/det;tijdens/prep;zomer/noun	5	ben/verb;de/det;een/det;tijdens/prep;zomer/noun	5	zomer/noun	1	zomer/noun	1	zomer/noun	1	de/det;tijdens/prep;zomer/noun	3	de/det;tijdens/prep;zomer/noun	3	de/det;tijdens/prep;zomer/noun	3
heet/adj/de_morgen_19990430_01_40/747	even/adj;laat/verb;lig/verb;onderwerp/noun;sojasaus/noun	5	even/adj;laat/verb;lig/verb;onderwerp/noun;sojasaus/noun	5	even/adj;laat/verb;lig/verb;onderwerp/noun;sojasaus/noun	5	de/det;even/adj;laat/verb;lig/verb;onderwerp/noun;sojasaus/noun;te/adv	7	de/det;even/adj;laat/verb;lig/verb;onderwerp/noun;sojasaus/noun;te/adv	7	de/det;even/adj;laat/verb;lig/verb;onderwerp/noun;sojasaus/noun;te/adv	7	even/adj;laat/verb;onderwerp/noun	3	even/adj;laat/verb;onderwerp/noun	3	even/adj;laat/verb;onderwerp/noun	3	even/adj;laat/verb;onderwerp/noun;te/adv	4	even/adj;laat/verb;onderwerp/noun;te/adv	4	even/adj;laat/verb;onderwerp/noun;te/adv	4
