_id	_cws.dof.foc10.nav.weight.bound	_count.dof.foc10.nav.weight.bound	_cws.dof.foc10.nav.selection.bound	_count.dof.foc10.nav.selection.bound	_cws.dof.foc10.nav.no.bound	_count.dof.foc10.nav.no.bound	_cws.dof.foc10.all.weight.bound	_count.dof.foc10.all.weight.bound	_cws.dof.foc10.all.selection.bound	_count.dof.foc10.all.selection.bound	_cws.dof.foc10.all.no.bound	_count.dof.foc10.all.no.bound	_cws.dof.foc5.nav.weight.bound	_count.dof.foc5.nav.weight.bound	_cws.dof.foc5.nav.selection.bound	_count.dof.foc5.nav.selection.bound	_cws.dof.foc5.nav.no.bound	_count.dof.foc5.nav.no.bound	_cws.dof.foc5.all.weight.bound	_count.dof.foc5.all.weight.bound	_cws.dof.foc5.all.selection.bound	_count.dof.foc5.all.selection.bound	_cws.dof.foc5.all.no.bound	_count.dof.foc5.all.no.bound
dof/adj/algemeen_dagblad_20031227_84/16	oog/noun;smeer/verb;sta/verb	3	oog/noun;smeer/verb;sta/verb	3	oog/noun;smeer/verb;sta/verb	3	je/pron;maar/adv;oog/noun;smeer/verb;sta/verb;wat/pron	6	je/pron;maar/adv;oog/noun;smeer/verb;sta/verb;wat/pron	6	je/pron;maar/adv;oog/noun;smeer/verb;sta/verb;wat/pron	6	oog/noun;smeer/verb;sta/verb	3	oog/noun;smeer/verb;sta/verb	3	oog/noun;smeer/verb;sta/verb	3	oog/noun;smeer/verb;sta/verb	3	oog/noun;smeer/verb;sta/verb	3	oog/noun;smeer/verb;sta/verb	3
dof/adj/algemeen_dagblad_20020511_173/1766	wit/noun;wit/verb	2	wit/noun;wit/verb	2	wit/noun;wit/verb	2	wit/noun;wit/verb	2	wit/noun;wit/verb	2	wit/noun;wit/verb	2	wit/noun;wit/verb	2	wit/noun;wit/verb	2	wit/noun;wit/verb	2	wit/noun;wit/verb	2	wit/noun;wit/verb	2	wit/noun;wit/verb	2
dof/adj/algemeen_dagblad_20020911_103/53	oog/noun;sta/verb	2	oog/noun;sta/verb	2	oog/noun;sta/verb	2	haar/det;oog/noun;sta/verb	3	haar/det;oog/noun;sta/verb	3	haar/det;oog/noun;sta/verb	3	oog/noun;sta/verb	2	oog/noun;sta/verb	2	oog/noun;sta/verb	2	haar/det;oog/noun;sta/verb	3	haar/det;oog/noun;sta/verb	3	haar/det;oog/noun;sta/verb	3
dof/adj/algemeen_dagblad_20010426_52/28	klap/noun	1	klap/noun	1	klap/noun	1	een/det;klap/noun	2	een/det;klap/noun	2	een/det;klap/noun	2	klap/noun	1	klap/noun	1	klap/noun	1	een/det;klap/noun	2	een/det;klap/noun	2	een/det;klap/noun	2
dof/adj/algemeen_dagblad_20001124_175/299	gevoel/noun;lip/noun;tintel/adj;tong/noun;verdoving/noun;veroorzaak/verb;zenuw/noun	7	gevoel/noun;lip/noun;tintel/adj;tong/noun;verdoving/noun;veroorzaak/verb;zenuw/noun	7	gevoel/noun;lip/noun;tintel/adj;tong/noun;verdoving/noun;veroorzaak/verb;zenuw/noun	7	dan/adv;een/det;gevoel/noun;lip/noun;tintel/adj;tong/noun;verdoving/noun;veroorzaak/verb;zenuw/noun	9	dan/adv;een/det;gevoel/noun;lip/noun;tintel/adj;tong/noun;verdoving/noun;veroorzaak/verb;zenuw/noun	9	dan/adv;een/det;gevoel/noun;lip/noun;tintel/adj;tong/noun;verdoving/noun;veroorzaak/verb;zenuw/noun	9	gevoel/noun;tintel/adj;veroorzaak/verb;zenuw/noun	4	gevoel/noun;tintel/adj;veroorzaak/verb;zenuw/noun	4	gevoel/noun;tintel/adj;veroorzaak/verb;zenuw/noun	4	dan/adv;een/det;gevoel/noun;tintel/adj;veroorzaak/verb;zenuw/noun	6	dan/adv;een/det;gevoel/noun;tintel/adj;veroorzaak/verb;zenuw/noun	6	dan/adv;een/det;gevoel/noun;tintel/adj;veroorzaak/verb;zenuw/noun	6
dof/adj/algemeen_dagblad_20010512_1/701	ben/verb;maal/noun;sla/verb;vals/adj	4	ben/verb;maal/noun;sla/verb;vals/adj	4	ben/verb;maal/noun;sla/verb;vals/adj	4	ben/verb;hij/pron;maal/noun;sla/verb;vals/adj	5	ben/verb;hij/pron;maal/noun;sla/verb;vals/adj	5	ben/verb;hij/pron;maal/noun;sla/verb;vals/adj	5	maal/noun;vals/adj	2	maal/noun;vals/adj	2	maal/noun;vals/adj	2	maal/noun;vals/adj	2	maal/noun;vals/adj	2	maal/noun;vals/adj	2
dof/adj/algemeen_dagblad_20010721_124/73	bom/noun;dreun/noun;fluit/adj;geluid/noun;kogel/noun;lijk/verb;ver/adj;weg/adj	8	bom/noun;dreun/noun;fluit/adj;geluid/noun;kogel/noun;lijk/verb;ver/adj;weg/adj	8	bom/noun;dreun/noun;fluit/adj;geluid/noun;kogel/noun;lijk/verb;ver/adj;weg/adj	8	bom/noun;dreun/noun;fluit/adj;geluid/noun;het/det;kogel/noun;lijk/verb;ver/adj;weg/adj	9	bom/noun;dreun/noun;fluit/adj;geluid/noun;het/det;kogel/noun;lijk/verb;ver/adj;weg/adj	9	bom/noun;dreun/noun;fluit/adj;geluid/noun;het/det;kogel/noun;lijk/verb;ver/adj;weg/adj	9	bom/noun;dreun/noun;fluit/adj;kogel/noun;lijk/verb;ver/adj	6	bom/noun;dreun/noun;fluit/adj;kogel/noun;lijk/verb;ver/adj	6	bom/noun;dreun/noun;fluit/adj;kogel/noun;lijk/verb;ver/adj	6	bom/noun;dreun/noun;fluit/adj;kogel/noun;lijk/verb;ver/adj	6	bom/noun;dreun/noun;fluit/adj;kogel/noun;lijk/verb;ver/adj	6	bom/noun;dreun/noun;fluit/adj;kogel/noun;lijk/verb;ver/adj	6
dof/adj/algemeen_dagblad_20030812_57/251	aardappel/noun;denk/verb;ga_aan/verb;rundvlees/noun;zoet/adj	5	aardappel/noun;denk/verb;ga_aan/verb;rundvlees/noun;zoet/adj	5	aardappel/noun;denk/verb;ga_aan/verb;rundvlees/noun;zoet/adj	5	aardappel/noun;denk/verb;een/det;ga_aan/verb;iets/adv;met/prep;rundvlees/noun;vanzelf/adv;zoet/adj	9	aardappel/noun;denk/verb;een/det;ga_aan/verb;iets/adv;met/prep;rundvlees/noun;vanzelf/adv;zoet/adj	9	aardappel/noun;denk/verb;een/det;ga_aan/verb;iets/adv;met/prep;rundvlees/noun;vanzelf/adv;zoet/adj	9	zoet/adj	1	zoet/adj	1	zoet/adj	1	iets/adv;zoet/adj	2	iets/adv;zoet/adj	2	iets/adv;zoet/adj	2
dof/adj/algemeen_dagblad_19990915_124/610	dof/adj;gouden/adj;shirt/noun;veld/noun;word/verb	5	dof/adj;gouden/adj;shirt/noun;veld/noun;word/verb	5	dof/adj;gouden/adj;shirt/noun;veld/noun;word/verb	5	dof/adj;gouden/adj;het/det;op/prep;shirt/noun;veld/noun;word/verb	7	dof/adj;gouden/adj;het/det;op/prep;shirt/noun;veld/noun;word/verb	7	dof/adj;gouden/adj;het/det;op/prep;shirt/noun;veld/noun;word/verb	7	dof/adj;shirt/noun;veld/noun	3	dof/adj;shirt/noun;veld/noun	3	dof/adj;shirt/noun;veld/noun	3	dof/adj;het/det;op/prep;shirt/noun;veld/noun	5	dof/adj;het/det;op/prep;shirt/noun;veld/noun	5	dof/adj;het/det;op/prep;shirt/noun;veld/noun	5
dof/adj/algemeen_dagblad_20020810_87/6	ben/verb;blik/noun;lees/verb;val_af/verb	4	ben/verb;blik/noun;lees/verb;val_af/verb	4	ben/verb;blik/noun;lees/verb;val_af/verb	4	af/part;ben/verb;blik/noun;hem/pron;lees/verb;val_af/verb;zijn/det	7	af/part;ben/verb;blik/noun;hem/pron;lees/verb;val_af/verb;zijn/det	7	af/part;ben/verb;blik/noun;hem/pron;lees/verb;val_af/verb;zijn/det	7	ben/verb;blik/noun;val_af/verb	3	ben/verb;blik/noun;val_af/verb	3	ben/verb;blik/noun;val_af/verb	3	ben/verb;blik/noun;hem/pron;val_af/verb;zijn/det	5	ben/verb;blik/noun;hem/pron;val_af/verb;zijn/det	5	ben/verb;blik/noun;hem/pron;val_af/verb;zijn/det	5
dof/adj/algemeen_dagblad_20010914_89/683	klap/noun;vergeet/verb	2	klap/noun;vergeet/verb	2	klap/noun;vergeet/verb	2	die/det;ik/pron;klap/noun;nooit/adv;vergeet/verb	5	die/det;ik/pron;klap/noun;nooit/adv;vergeet/verb	5	die/det;ik/pron;klap/noun;nooit/adv;vergeet/verb	5	klap/noun;vergeet/verb	2	klap/noun;vergeet/verb	2	klap/noun;vergeet/verb	2	die/det;ik/pron;klap/noun;nooit/adv;vergeet/verb	5	die/det;ik/pron;klap/noun;nooit/adv;vergeet/verb	5	die/det;ik/pron;klap/noun;nooit/adv;vergeet/verb	5
dof/adj/algemeen_dagblad_20010414_69/628	aannemelijk/adj;ben/verb;bod/noun;parel/noun;talentvol/adj;tweedehands/adj;verword/verb;zwart/adj	8	aannemelijk/adj;ben/verb;bod/noun;parel/noun;talentvol/adj;tweedehands/adj;verword/verb;zwart/adj	8	aannemelijk/adj;ben/verb;bod/noun;parel/noun;talentvol/adj;tweedehands/adj;verword/verb;zwart/adj	8	aannemelijk/adj;ben/verb;bod/noun;die/pron;een/det;elk/det;parel/noun;talentvol/adj;tweedehands/adj;verword/verb;zwart/adj	11	aannemelijk/adj;ben/verb;bod/noun;die/pron;een/det;elk/det;parel/noun;talentvol/adj;tweedehands/adj;verword/verb;zwart/adj	11	aannemelijk/adj;ben/verb;bod/noun;die/pron;een/det;elk/det;parel/noun;talentvol/adj;tweedehands/adj;verword/verb;zwart/adj	11	parel/noun;tweedehands/adj;verword/verb;zwart/adj	4	parel/noun;tweedehands/adj;verword/verb;zwart/adj	4	parel/noun;tweedehands/adj;verword/verb;zwart/adj	4	die/pron;een/det;elk/det;parel/noun;tweedehands/adj;verword/verb;zwart/adj	7	die/pron;een/det;elk/det;parel/noun;tweedehands/adj;verword/verb;zwart/adj	7	die/pron;een/det;elk/det;parel/noun;tweedehands/adj;verword/verb;zwart/adj	7
dof/adj/algemeen_dagblad_19990911_38/405	cadans/noun;goud/noun;koper/noun;word/verb	4	cadans/noun;goud/noun;koper/noun;word/verb	4	cadans/noun;goud/noun;koper/noun;word/verb	4	cadans/noun;dan/adv;goud/noun;koper/noun;word/verb	5	cadans/noun;dan/adv;goud/noun;koper/noun;word/verb	5	cadans/noun;dan/adv;goud/noun;koper/noun;word/verb	5	cadans/noun;goud/noun;koper/noun;word/verb	4	cadans/noun;goud/noun;koper/noun;word/verb	4	cadans/noun;goud/noun;koper/noun;word/verb	4	cadans/noun;goud/noun;koper/noun;word/verb	4	cadans/noun;goud/noun;koper/noun;word/verb	4	cadans/noun;goud/noun;koper/noun;word/verb	4
dof/adj/algemeen_dagblad_20001223_103/123	even/adj;moment/noun;oog/noun;schitter/verb	4	even/adj;moment/noun;oog/noun;schitter/verb	4	even/adj;moment/noun;oog/noun;schitter/verb	4	even/adj;haar/det;moment/noun;oog/noun;op/prep;schitter/verb	6	even/adj;haar/det;moment/noun;oog/noun;op/prep;schitter/verb	6	even/adj;haar/det;moment/noun;oog/noun;op/prep;schitter/verb	6	even/adj;moment/noun;oog/noun;schitter/verb	4	even/adj;moment/noun;oog/noun;schitter/verb	4	even/adj;moment/noun;oog/noun;schitter/verb	4	even/adj;haar/det;moment/noun;oog/noun;op/prep;schitter/verb	6	even/adj;haar/det;moment/noun;oog/noun;op/prep;schitter/verb	6	even/adj;haar/det;moment/noun;oog/noun;op/prep;schitter/verb	6
dof/adj/algemeen_dagblad_20041006_25/67	oog/noun;sta/verb;vermoeid/adj;zie_uit/verb	4	oog/noun;sta/verb;vermoeid/adj;zie_uit/verb	4	oog/noun;sta/verb;vermoeid/adj;zie_uit/verb	4	oog/noun;sta/verb;uit/part;vermoeid/adj;zie_uit/verb;zijn/det	6	oog/noun;sta/verb;uit/part;vermoeid/adj;zie_uit/verb;zijn/det	6	oog/noun;sta/verb;uit/part;vermoeid/adj;zie_uit/verb;zijn/det	6	oog/noun;sta/verb	2	oog/noun;sta/verb	2	oog/noun;sta/verb	2	oog/noun;sta/verb;uit/part;zijn/det	4	oog/noun;sta/verb;uit/part;zijn/det	4	oog/noun;sta/verb;uit/part;zijn/det	4
dof/adj/algemeen_dagblad_20020819_94/685	kleur/noun;tempo/noun;vreemd/adj	3	kleur/noun;tempo/noun;vreemd/adj	3	kleur/noun;tempo/noun;vreemd/adj	3	kleur/noun;tempo/noun;vreemd/adj	3	kleur/noun;tempo/noun;vreemd/adj	3	kleur/noun;tempo/noun;vreemd/adj	3	kleur/noun;tempo/noun;vreemd/adj	3	kleur/noun;tempo/noun;vreemd/adj	3	kleur/noun;tempo/noun;vreemd/adj	3	kleur/noun;tempo/noun;vreemd/adj	3	kleur/noun;tempo/noun;vreemd/adj	3	kleur/noun;tempo/noun;vreemd/adj	3
dof/adj/algemeen_dagblad_20001222_65/260	onnodig/adj;poets/verb;word/verb	3	onnodig/adj;poets/verb;word/verb	3	onnodig/adj;poets/verb;word/verb	3	het/det;onnodig/adj;poets/verb;word/verb	4	het/det;onnodig/adj;poets/verb;word/verb	4	het/det;onnodig/adj;poets/verb;word/verb	4	onnodig/adj;word/verb	2	onnodig/adj;word/verb	2	onnodig/adj;word/verb	2	het/det;onnodig/adj;word/verb	3	het/det;onnodig/adj;word/verb	3	het/det;onnodig/adj;word/verb	3
dof/adj/algemeen_dagblad_20001027_150/180	ander/adj;ben/verb;doorbraak/noun;glazuur/noun;wit/adj	5	ander/adj;ben/verb;doorbraak/noun;glazuur/noun;wit/adj	5	ander/adj;ben/verb;doorbraak/noun;glazuur/noun;wit/adj	5	ander/adj;ben/verb;doorbraak/noun;glazuur/noun;het/det;na/prep;vlak/adv;wit/adj	8	ander/adj;ben/verb;doorbraak/noun;glazuur/noun;het/det;na/prep;vlak/adv;wit/adj	8	ander/adj;ben/verb;doorbraak/noun;glazuur/noun;het/det;na/prep;vlak/adv;wit/adj	8	doorbraak/noun;glazuur/noun;wit/adj	3	doorbraak/noun;glazuur/noun;wit/adj	3	doorbraak/noun;glazuur/noun;wit/adj	3	doorbraak/noun;glazuur/noun;na/prep;vlak/adv;wit/adj	5	doorbraak/noun;glazuur/noun;na/prep;vlak/adv;wit/adj	5	doorbraak/noun;glazuur/noun;na/prep;vlak/adv;wit/adj	5
dof/adj/algemeen_dagblad_19990910_44/268	ander/adj;geleid/verb;laat/adj;min/adj;pijn/noun;soort/noun;stadium/noun;veroorzaakt/adj;voel/verb;zeurderig/adj	10	ander/adj;geleid/verb;laat/adj;min/adj;pijn/noun;soort/noun;stadium/noun;veroorzaakt/adj;voel/verb;zeurderig/adj	10	ander/adj;geleid/verb;laat/adj;min/adj;pijn/noun;soort/noun;stadium/noun;veroorzaakt/adj;voel/verb;zeurderig/adj	10	ander/adj;die/pron;een/det;geleid/verb;laat/adj;min/adj;na/prep;pijn/noun;soort/noun;stadium/noun;veroorzaakt/adj;voel/verb;zeurderig/adj	13	ander/adj;die/pron;een/det;geleid/verb;laat/adj;min/adj;na/prep;pijn/noun;soort/noun;stadium/noun;veroorzaakt/adj;voel/verb;zeurderig/adj	13	ander/adj;die/pron;een/det;geleid/verb;laat/adj;min/adj;na/prep;pijn/noun;soort/noun;stadium/noun;veroorzaakt/adj;voel/verb;zeurderig/adj	13	min/adj;pijn/noun;veroorzaakt/adj;voel/verb;zeurderig/adj	5	min/adj;pijn/noun;veroorzaakt/adj;voel/verb;zeurderig/adj	5	min/adj;pijn/noun;veroorzaakt/adj;voel/verb;zeurderig/adj	5	die/pron;min/adj;pijn/noun;veroorzaakt/adj;voel/verb;zeurderig/adj	6	die/pron;min/adj;pijn/noun;veroorzaakt/adj;voel/verb;zeurderig/adj	6	die/pron;min/adj;pijn/noun;veroorzaakt/adj;voel/verb;zeurderig/adj	6
dof/adj/algemeen_dagblad_20010316_107/3	afgewisseld/adj;dreun/noun;kort/adj	3	afgewisseld/adj;dreun/noun;kort/adj	3	afgewisseld/adj;dreun/noun;kort/adj	3	afgewisseld/adj;dreun/noun;kort/adj;met/prep	4	afgewisseld/adj;dreun/noun;kort/adj;met/prep	4	afgewisseld/adj;dreun/noun;kort/adj;met/prep	4	afgewisseld/adj;dreun/noun	2	afgewisseld/adj;dreun/noun	2	afgewisseld/adj;dreun/noun	2	afgewisseld/adj;dreun/noun	2	afgewisseld/adj;dreun/noun	2	afgewisseld/adj;dreun/noun	2
dof/adj/algemeen_dagblad_20000707_73/85	ellende/noun;ramp/noun;vloek/noun	3	ellende/noun;ramp/noun;vloek/noun	3	ellende/noun;ramp/noun;vloek/noun	3	een/det;ellende/noun;ramp/noun;vloek/noun	4	een/det;ellende/noun;ramp/noun;vloek/noun	4	een/det;ellende/noun;ramp/noun;vloek/noun	4	ellende/noun;vloek/noun	2	ellende/noun;vloek/noun	2	ellende/noun;vloek/noun	2	een/det;ellende/noun;vloek/noun	3	een/det;ellende/noun;vloek/noun	3	een/det;ellende/noun;vloek/noun	3
dof/adj/algemeen_dagblad_20031007_89/194	cent/noun;ondersteun/verb;schoot/noun;word/verb	4	cent/noun;ondersteun/verb;schoot/noun;word/verb	4	cent/noun;ondersteun/verb;schoot/noun;word/verb	4	cent/noun;door/prep;ondersteun/verb;schoot/noun;vervolgens/adv;word/verb	6	cent/noun;door/prep;ondersteun/verb;schoot/noun;vervolgens/adv;word/verb	6	cent/noun;door/prep;ondersteun/verb;schoot/noun;vervolgens/adv;word/verb	6	cent/noun;ondersteun/verb;schoot/noun;word/verb	4	cent/noun;ondersteun/verb;schoot/noun;word/verb	4	cent/noun;ondersteun/verb;schoot/noun;word/verb	4	cent/noun;door/prep;ondersteun/verb;schoot/noun;vervolgens/adv;word/verb	6	cent/noun;door/prep;ondersteun/verb;schoot/noun;vervolgens/adv;word/verb	6	cent/noun;door/prep;ondersteun/verb;schoot/noun;vervolgens/adv;word/verb	6
dof/adj/algemeen_dagblad_19990807_194/61	blazoen/noun;word/verb	2	blazoen/noun;word/verb	2	blazoen/noun;word/verb	2	blazoen/noun;het/det;wat/adv;word/verb	4	blazoen/noun;het/det;wat/adv;word/verb	4	blazoen/noun;het/det;wat/adv;word/verb	4	blazoen/noun;word/verb	2	blazoen/noun;word/verb	2	blazoen/noun;word/verb	2	blazoen/noun;het/det;wat/adv;word/verb	4	blazoen/noun;het/det;wat/adv;word/verb	4	blazoen/noun;het/det;wat/adv;word/verb	4
dof/adj/algemeen_dagblad_20000522_131/654	grond/noun;nacht/noun;oog/noun;slapeloos/adj;staar/verb	5	grond/noun;nacht/noun;oog/noun;slapeloos/adj;staar/verb	5	grond/noun;nacht/noun;oog/noun;slapeloos/adj;staar/verb	5	een/det;grond/noun;met/prep;na/prep;nacht/noun;oog/noun;rond/part;slapeloos/adj;staar/verb	9	een/det;grond/noun;met/prep;na/prep;nacht/noun;oog/noun;rond/part;slapeloos/adj;staar/verb	9	een/det;grond/noun;met/prep;na/prep;nacht/noun;oog/noun;rond/part;slapeloos/adj;staar/verb	9	grond/noun;nacht/noun;oog/noun;slapeloos/adj	4	grond/noun;nacht/noun;oog/noun;slapeloos/adj	4	grond/noun;nacht/noun;oog/noun;slapeloos/adj	4	een/det;grond/noun;met/prep;nacht/noun;oog/noun;slapeloos/adj	6	een/det;grond/noun;met/prep;nacht/noun;oog/noun;slapeloos/adj	6	een/det;grond/noun;met/prep;nacht/noun;oog/noun;slapeloos/adj	6
dof/adj/algemeen_dagblad_20030920_138/32	butler/noun;gepoetst/adj;glim/adj;schoen/noun;weerhoud/verb;word/verb;zand/noun	7	butler/noun;gepoetst/adj;glim/adj;schoen/noun;weerhoud/verb;word/verb;zand/noun	7	butler/noun;gepoetst/adj;glim/adj;schoen/noun;weerhoud/verb;word/verb;zand/noun	7	butler/noun;gepoetst/adj;glim/adj;hem/pron;het/det;schoen/noun;weerhoud/verb;word/verb;zand/noun	9	butler/noun;gepoetst/adj;glim/adj;hem/pron;het/det;schoen/noun;weerhoud/verb;word/verb;zand/noun	9	butler/noun;gepoetst/adj;glim/adj;hem/pron;het/det;schoen/noun;weerhoud/verb;word/verb;zand/noun	9	butler/noun;schoen/noun;word/verb;zand/noun	4	butler/noun;schoen/noun;word/verb;zand/noun	4	butler/noun;schoen/noun;word/verb;zand/noun	4	butler/noun;het/det;schoen/noun;word/verb;zand/noun	5	butler/noun;het/det;schoen/noun;word/verb;zand/noun	5	butler/noun;het/det;schoen/noun;word/verb;zand/noun	5
dof/adj/algemeen_dagblad_20001202_153/58	26-jarige/adj;auto/noun;dreun/noun;spring/verb	4	26-jarige/adj;auto/noun;dreun/noun;spring/verb	4	26-jarige/adj;auto/noun;dreun/noun;spring/verb	4	26-jarige/adj;auto/noun;dreun/noun;een/det;met/prep;spring/verb	6	26-jarige/adj;auto/noun;dreun/noun;een/det;met/prep;spring/verb	6	26-jarige/adj;auto/noun;dreun/noun;een/det;met/prep;spring/verb	6	dreun/noun;spring/verb	2	dreun/noun;spring/verb	2	dreun/noun;spring/verb	2	dreun/noun;met/prep;spring/verb	3	dreun/noun;met/prep;spring/verb	3	dreun/noun;met/prep;spring/verb	3
dof/adj/algemeen_dagblad_20000515_40/288	blik/noun;loop_uit/verb;oog/noun	3	blik/noun;loop_uit/verb;oog/noun	3	blik/noun;loop_uit/verb;oog/noun	3	blik/noun;een/det;loop_uit/verb;met/prep;oog/noun	5	blik/noun;een/det;loop_uit/verb;met/prep;oog/noun	5	blik/noun;een/det;loop_uit/verb;met/prep;oog/noun	5	blik/noun;loop_uit/verb;oog/noun	3	blik/noun;loop_uit/verb;oog/noun	3	blik/noun;loop_uit/verb;oog/noun	3	blik/noun;een/det;loop_uit/verb;met/prep;oog/noun	5	blik/noun;een/det;loop_uit/verb;met/prep;oog/noun	5	blik/noun;een/det;loop_uit/verb;met/prep;oog/noun	5
dof/adj/algemeen_dagblad_20000802_2/254	dauw/noun;druif/noun;laag_DIM/noun;zit/verb	4	dauw/noun;druif/noun;laag_DIM/noun;zit/verb	4	dauw/noun;druif/noun;laag_DIM/noun;zit/verb	4	dauw/noun;druif/noun;een/det;laag_DIM/noun;op/prep;zit/verb	6	dauw/noun;druif/noun;een/det;laag_DIM/noun;op/prep;zit/verb	6	dauw/noun;druif/noun;een/det;laag_DIM/noun;op/prep;zit/verb	6	dauw/noun;druif/noun;laag_DIM/noun;zit/verb	4	dauw/noun;druif/noun;laag_DIM/noun;zit/verb	4	dauw/noun;druif/noun;laag_DIM/noun;zit/verb	4	dauw/noun;druif/noun;een/det;laag_DIM/noun;op/prep;zit/verb	6	dauw/noun;druif/noun;een/det;laag_DIM/noun;op/prep;zit/verb	6	dauw/noun;druif/noun;een/det;laag_DIM/noun;op/prep;zit/verb	6
dof/adj/algemeen_dagblad_20000824_15/582	bleek/adj;blond/adj;haar/noun;word/verb	4	bleek/adj;blond/adj;haar/noun;word/verb	4	bleek/adj;blond/adj;haar/noun;word/verb	4	bleek/adj;blond/adj;haar/noun;soms/adv;word/verb;zelfs/adv	6	bleek/adj;blond/adj;haar/noun;soms/adv;word/verb;zelfs/adv	6	bleek/adj;blond/adj;haar/noun;soms/adv;word/verb;zelfs/adv	6	bleek/adj;blond/adj;haar/noun;word/verb	4	bleek/adj;blond/adj;haar/noun;word/verb	4	bleek/adj;blond/adj;haar/noun;word/verb	4	bleek/adj;blond/adj;haar/noun;soms/adv;word/verb;zelfs/adv	6	bleek/adj;blond/adj;haar/noun;soms/adv;word/verb;zelfs/adv	6	bleek/adj;blond/adj;haar/noun;soms/adv;word/verb;zelfs/adv	6
dof/adj/algemeen_dagblad_20011206_124/838	ben/verb;ellende/noun;maart/noun	3	ben/verb;ellende/noun;maart/noun	3	ben/verb;ellende/noun;maart/noun	3	ben/verb;ellende/noun;en/prep;het/det;maart/noun;met/prep	6	ben/verb;ellende/noun;en/prep;het/det;maart/noun;met/prep	6	ben/verb;ellende/noun;en/prep;het/det;maart/noun;met/prep	6	ben/verb;ellende/noun;maart/noun	3	ben/verb;ellende/noun;maart/noun	3	ben/verb;ellende/noun;maart/noun	3	ben/verb;ellende/noun;het/det;maart/noun;met/prep	5	ben/verb;ellende/noun;het/det;maart/noun;met/prep	5	ben/verb;ellende/noun;het/det;maart/noun;met/prep	5
dof/adj/algemeen_dagblad_20000225_93/730	dik/adj;klink/verb;muur/noun;radeloosheid/noun;wanhoop/noun	5	dik/adj;klink/verb;muur/noun;radeloosheid/noun;wanhoop/noun	5	dik/adj;klink/verb;muur/noun;radeloosheid/noun;wanhoop/noun	5	achter/prep;dik/adj;klink/verb;muur/noun;radeloosheid/noun;wanhoop/noun;zijn/det	7	achter/prep;dik/adj;klink/verb;muur/noun;radeloosheid/noun;wanhoop/noun;zijn/det	7	achter/prep;dik/adj;klink/verb;muur/noun;radeloosheid/noun;wanhoop/noun;zijn/det	7	dik/adj;klink/verb;muur/noun;radeloosheid/noun;wanhoop/noun	5	dik/adj;klink/verb;muur/noun;radeloosheid/noun;wanhoop/noun	5	dik/adj;klink/verb;muur/noun;radeloosheid/noun;wanhoop/noun	5	achter/prep;dik/adj;klink/verb;muur/noun;radeloosheid/noun;wanhoop/noun;zijn/det	7	achter/prep;dik/adj;klink/verb;muur/noun;radeloosheid/noun;wanhoop/noun;zijn/det	7	achter/prep;dik/adj;klink/verb;muur/noun;radeloosheid/noun;wanhoop/noun;zijn/det	7
dof/adj/algemeen_dagblad_20010126_53/775	licht/adj;oog/noun;teleurstelling/noun;vermoeidheid/noun;verschijn/verb;word/verb	6	licht/adj;oog/noun;teleurstelling/noun;vermoeidheid/noun;verschijn/verb;word/verb	6	licht/adj;oog/noun;teleurstelling/noun;vermoeidheid/noun;verschijn/verb;word/verb	6	een/det;hem/pron;licht/adj;oog/noun;teleurstelling/noun;vermoeidheid/noun;verschijn/verb;word/verb	8	een/det;hem/pron;licht/adj;oog/noun;teleurstelling/noun;vermoeidheid/noun;verschijn/verb;word/verb	8	een/det;hem/pron;licht/adj;oog/noun;teleurstelling/noun;vermoeidheid/noun;verschijn/verb;word/verb	8	oog/noun;teleurstelling/noun;vermoeidheid/noun;verschijn/verb	4	oog/noun;teleurstelling/noun;vermoeidheid/noun;verschijn/verb	4	oog/noun;teleurstelling/noun;vermoeidheid/noun;verschijn/verb	4	een/det;oog/noun;teleurstelling/noun;vermoeidheid/noun;verschijn/verb	5	een/det;oog/noun;teleurstelling/noun;vermoeidheid/noun;verschijn/verb	5	een/det;oog/noun;teleurstelling/noun;vermoeidheid/noun;verschijn/verb	5
dof/adj/algemeen_dagblad_20040618_62/287	broek/noun;storend/adj;zwaarlijvig/adj	3	broek/noun;storend/adj;zwaarlijvig/adj	3	broek/noun;storend/adj;zwaarlijvig/adj	3	broek/noun;een/det;hij/pron;met/prep;op/prep;storend/adj;zijn/det;zwaarlijvig/adj	8	broek/noun;een/det;hij/pron;met/prep;op/prep;storend/adj;zijn/det;zwaarlijvig/adj	8	broek/noun;een/det;hij/pron;met/prep;op/prep;storend/adj;zijn/det;zwaarlijvig/adj	8	storend/adj	1	storend/adj	1	storend/adj	1	een/det;hij/pron;met/prep;storend/adj	4	een/det;hij/pron;met/prep;storend/adj	4	een/det;hij/pron;met/prep;storend/adj	4
