_id	_cws.gemeen.foc10.nav.weight.bound	_count.gemeen.foc10.nav.weight.bound	_cws.gemeen.foc10.nav.selection.bound	_count.gemeen.foc10.nav.selection.bound	_cws.gemeen.foc10.nav.no.bound	_count.gemeen.foc10.nav.no.bound	_cws.gemeen.foc10.all.weight.bound	_count.gemeen.foc10.all.weight.bound	_cws.gemeen.foc10.all.selection.bound	_count.gemeen.foc10.all.selection.bound	_cws.gemeen.foc10.all.no.bound	_count.gemeen.foc10.all.no.bound	_cws.gemeen.foc5.nav.weight.bound	_count.gemeen.foc5.nav.weight.bound	_cws.gemeen.foc5.nav.selection.bound	_count.gemeen.foc5.nav.selection.bound	_cws.gemeen.foc5.nav.no.bound	_count.gemeen.foc5.nav.no.bound	_cws.gemeen.foc5.all.weight.bound	_count.gemeen.foc5.all.weight.bound	_cws.gemeen.foc5.all.selection.bound	_count.gemeen.foc5.all.selection.bound	_cws.gemeen.foc5.all.no.bound	_count.gemeen.foc5.all.no.bound
gemeen/adj/parool_20011130_76/272	ben/verb;deel_uit/verb;elleboog_stoot/noun;rood/noun	4	ben/verb;deel_uit/verb;elleboog_stoot/noun;rood/noun	4	ben/verb;deel_uit/verb;elleboog_stoot/noun;rood/noun	4	ben/verb;deel_uit/verb;die/pron;elleboog_stoot/noun;geen/det;hem/pron;hij/pron;rood/noun	8	ben/verb;deel_uit/verb;die/pron;elleboog_stoot/noun;geen/det;hem/pron;hij/pron;rood/noun	8	ben/verb;deel_uit/verb;die/pron;elleboog_stoot/noun;geen/det;hem/pron;hij/pron;rood/noun	8	ben/verb;elleboog_stoot/noun	2	ben/verb;elleboog_stoot/noun	2	ben/verb;elleboog_stoot/noun	2	ben/verb;die/pron;elleboog_stoot/noun;geen/det;hij/pron	5	ben/verb;die/pron;elleboog_stoot/noun;geen/det;hij/pron	5	ben/verb;die/pron;elleboog_stoot/noun;geen/det;hij/pron	5
gemeen/adj/parool_20011222_42/60	ben/verb;deler/noun;groot/adj;heb/verb;maak/verb	5	ben/verb;deler/noun;groot/adj;heb/verb;maak/verb	5	ben/verb;deler/noun;groot/adj;heb/verb;maak/verb	5	ben/verb;deler/noun;geen/det;groot/adj;heb/verb;ik/pron;maak/verb;ze/pron	8	ben/verb;deler/noun;geen/det;groot/adj;heb/verb;ik/pron;maak/verb;ze/pron	8	ben/verb;deler/noun;geen/det;groot/adj;heb/verb;ik/pron;maak/verb;ze/pron	8	ben/verb;deler/noun;groot/adj;heb/verb	4	ben/verb;deler/noun;groot/adj;heb/verb	4	ben/verb;deler/noun;groot/adj;heb/verb	4	ben/verb;deler/noun;geen/det;groot/adj;heb/verb;ze/pron	6	ben/verb;deler/noun;geen/det;groot/adj;heb/verb;ze/pron	6	ben/verb;deler/noun;geen/det;groot/adj;heb/verb;ze/pron	6
gemeen/adj/parool_20020806_118/385	ben/verb;betover/adj;bluesy/noun	3	ben/verb;betover/adj;bluesy/noun	3	ben/verb;betover/adj;bluesy/noun	3	ben/verb;betover/adj;bluesy/noun;dat/det;die/det;opeens/adv	6	ben/verb;betover/adj;bluesy/noun;dat/det;die/det;opeens/adv	6	ben/verb;betover/adj;bluesy/noun;dat/det;die/det;opeens/adv	6	betover/adj;bluesy/noun	2	betover/adj;bluesy/noun	2	betover/adj;bluesy/noun	2	betover/adj;bluesy/noun;dat/det	3	betover/adj;bluesy/noun;dat/det	3	betover/adj;bluesy/noun;dat/det	3
gemeen/adj/parool_20000412_103/241	belemmering/noun;ben/verb;binding/noun;debat/noun;enig/adj;groot/adj;kiezer/noun	7	belemmering/noun;ben/verb;binding/noun;debat/noun;enig/adj;groot/adj;kiezer/noun	7	belemmering/noun;ben/verb;binding/noun;debat/noun;enig/adj;groot/adj;kiezer/noun	7	belemmering/noun;ben/verb;binding/noun;debat/noun;die/det;enig/adj;groot/adj;kiezer/noun;niet/adv	9	belemmering/noun;ben/verb;binding/noun;debat/noun;die/det;enig/adj;groot/adj;kiezer/noun;niet/adv	9	belemmering/noun;ben/verb;binding/noun;debat/noun;die/det;enig/adj;groot/adj;kiezer/noun;niet/adv	9	ben/verb;binding/noun;enig/adj;kiezer/noun	4	ben/verb;binding/noun;enig/adj;kiezer/noun	4	ben/verb;binding/noun;enig/adj;kiezer/noun	4	ben/verb;binding/noun;die/det;enig/adj;kiezer/noun;niet/adv	6	ben/verb;binding/noun;die/det;enig/adj;kiezer/noun;niet/adv	6	ben/verb;binding/noun;die/det;enig/adj;kiezer/noun;niet/adv	6
gemeen/adj/parool_20011215_136/2828	ben/verb;deler/noun;groot/adj	3	ben/verb;deler/noun;groot/adj	3	ben/verb;deler/noun;groot/adj	3	ben/verb;deler/noun;groot/adj;ik/pron;niet/adv	5	ben/verb;deler/noun;groot/adj;ik/pron;niet/adv	5	ben/verb;deler/noun;groot/adj;ik/pron;niet/adv	5	ben/verb;deler/noun;groot/adj	3	ben/verb;deler/noun;groot/adj	3	ben/verb;deler/noun;groot/adj	3	ben/verb;deler/noun;groot/adj;niet/adv	4	ben/verb;deler/noun;groot/adj;niet/adv	4	ben/verb;deler/noun;groot/adj;niet/adv	4
gemeen/adj/parool_19991006_4/577	heb/verb;kleur/noun;soort/noun;steevast/adj	4	heb/verb;kleur/noun;soort/noun;steevast/adj	4	heb/verb;kleur/noun;soort/noun;steevast/adj	4	dat/pron;een/det;heb/verb;kleur/noun;meestal/adv;soort/noun;steevast/adj	7	dat/pron;een/det;heb/verb;kleur/noun;meestal/adv;soort/noun;steevast/adj	7	dat/pron;een/det;heb/verb;kleur/noun;meestal/adv;soort/noun;steevast/adj	7	heb/verb;kleur/noun;soort/noun	3	heb/verb;kleur/noun;soort/noun	3	heb/verb;kleur/noun;soort/noun	3	een/det;heb/verb;kleur/noun;meestal/adv;soort/noun	5	een/det;heb/verb;kleur/noun;meestal/adv;soort/noun	5	een/det;heb/verb;kleur/noun;meestal/adv;soort/noun	5
gemeen/adj/parool_20020323_85/896	echt/adj;keihard/adj;lach/verb;muziekje/noun	4	echt/adj;keihard/adj;lach/verb;muziekje/noun	4	echt/adj;keihard/adj;lach/verb;muziekje/noun	4	echt/adj;een/det;keihard/adj;lach/verb;muziekje/noun	5	echt/adj;een/det;keihard/adj;lach/verb;muziekje/noun	5	echt/adj;een/det;keihard/adj;lach/verb;muziekje/noun	5	echt/adj;keihard/adj;lach/verb;muziekje/noun	4	echt/adj;keihard/adj;lach/verb;muziekje/noun	4	echt/adj;keihard/adj;lach/verb;muziekje/noun	4	echt/adj;een/det;keihard/adj;lach/verb;muziekje/noun	5	echt/adj;een/det;keihard/adj;lach/verb;muziekje/noun	5	echt/adj;een/det;keihard/adj;lach/verb;muziekje/noun	5
gemeen/adj/parool_20020207_136/746	accommodatie/noun;kilo_meter_lang/adj;maak/verb;onneembaar/adj;uiterst/adj;versperring/noun;vesting/noun	7	accommodatie/noun;kilo_meter_lang/adj;maak/verb;onneembaar/adj;uiterst/adj;versperring/noun;vesting/noun	7	accommodatie/noun;kilo_meter_lang/adj;maak/verb;onneembaar/adj;uiterst/adj;versperring/noun;vesting/noun	7	accommodatie/noun;kilo_meter_lang/adj;maak/verb;met/prep;onneembaar/adj;uiterst/adj;versperring/noun;vesting/noun	8	accommodatie/noun;kilo_meter_lang/adj;maak/verb;met/prep;onneembaar/adj;uiterst/adj;versperring/noun;vesting/noun	8	accommodatie/noun;kilo_meter_lang/adj;maak/verb;met/prep;onneembaar/adj;uiterst/adj;versperring/noun;vesting/noun	8	accommodatie/noun;kilo_meter_lang/adj;maak/verb;uiterst/adj;versperring/noun	5	accommodatie/noun;kilo_meter_lang/adj;maak/verb;uiterst/adj;versperring/noun	5	accommodatie/noun;kilo_meter_lang/adj;maak/verb;uiterst/adj;versperring/noun	5	accommodatie/noun;kilo_meter_lang/adj;maak/verb;met/prep;uiterst/adj;versperring/noun	6	accommodatie/noun;kilo_meter_lang/adj;maak/verb;met/prep;uiterst/adj;versperring/noun	6	accommodatie/noun;kilo_meter_lang/adj;maak/verb;met/prep;uiterst/adj;versperring/noun	6
gemeen/adj/parool_20030912_83/84	beetje/noun;ben/verb;gespeeld/adj;medelijden/noun	4	beetje/noun;ben/verb;gespeeld/adj;medelijden/noun	4	beetje/noun;ben/verb;gespeeld/adj;medelijden/noun	4	beetje/noun;ben/verb;dat/det;een/det;gespeeld/adj;medelijden/noun;met/prep;wel/adv	8	beetje/noun;ben/verb;dat/det;een/det;gespeeld/adj;medelijden/noun;met/prep;wel/adv	8	beetje/noun;ben/verb;dat/det;een/det;gespeeld/adj;medelijden/noun;met/prep;wel/adv	8	beetje/noun;ben/verb	2	beetje/noun;ben/verb	2	beetje/noun;ben/verb	2	beetje/noun;ben/verb;dat/det;een/det;wel/adv	5	beetje/noun;ben/verb;dat/det;een/det;wel/adv	5	beetje/noun;ben/verb;dat/det;een/det;wel/adv	5
gemeen/adj/parool_20010621_1/94	leef/verb;rekening/noun;volk/noun	3	leef/verb;rekening/noun;volk/noun	3	leef/verb;rekening/noun;volk/noun	3	geen/det;leef/verb;met/prep;onder/prep;rekening/noun;volk/noun;wat/pron	7	geen/det;leef/verb;met/prep;onder/prep;rekening/noun;volk/noun;wat/pron	7	geen/det;leef/verb;met/prep;onder/prep;rekening/noun;volk/noun;wat/pron	7	leef/verb;volk/noun	2	leef/verb;volk/noun	2	leef/verb;volk/noun	2	leef/verb;met/prep;onder/prep;volk/noun;wat/pron	5	leef/verb;met/prep;onder/prep;volk/noun;wat/pron	5	leef/verb;met/prep;onder/prep;volk/noun;wat/pron	5
gemeen/adj/parool_20020311_109/919	blikveld/noun;breed/adj;deler/noun;groot/adj;zie/verb	5	blikveld/noun;breed/adj;deler/noun;groot/adj;zie/verb	5	blikveld/noun;breed/adj;deler/noun;groot/adj;zie/verb	5	blikveld/noun;breed/adj;dan/adv;deler/noun;een/det;groot/adj;je/pron;ze/pron;zie/verb	9	blikveld/noun;breed/adj;dan/adv;deler/noun;een/det;groot/adj;je/pron;ze/pron;zie/verb	9	blikveld/noun;breed/adj;dan/adv;deler/noun;een/det;groot/adj;je/pron;ze/pron;zie/verb	9	deler/noun;groot/adj	2	deler/noun;groot/adj	2	deler/noun;groot/adj	2	dan/adv;deler/noun;groot/adj;je/pron	4	dan/adv;deler/noun;groot/adj;je/pron	4	dan/adv;deler/noun;groot/adj;je/pron	4
gemeen/adj/algemeen_dagblad_20010303_137/1202	biologisch/adj;emotioneel/adj;heb/verb;veel/adj	4	biologisch/adj;emotioneel/adj;heb/verb;veel/adj	4	biologisch/adj;emotioneel/adj;heb/verb;veel/adj	4	biologisch/adj;emotioneel/adj;heb/verb;met/prep;ons/pron;veel/adj	6	biologisch/adj;emotioneel/adj;heb/verb;met/prep;ons/pron;veel/adj	6	biologisch/adj;emotioneel/adj;heb/verb;met/prep;ons/pron;veel/adj	6	emotioneel/adj;veel/adj	2	emotioneel/adj;veel/adj	2	emotioneel/adj;veel/adj	2	emotioneel/adj;met/prep;ons/pron;veel/adj	4	emotioneel/adj;met/prep;ons/pron;veel/adj	4	emotioneel/adj;met/prep;ons/pron;veel/adj	4
gemeen/adj/algemeen_dagblad_20001215_65/622	detective/noun;duik_op/verb;mogelijk/adj;schurk/noun;toevlucht/noun;vermoeden/noun;zoek/verb	7	detective/noun;duik_op/verb;mogelijk/adj;schurk/noun;toevlucht/noun;vermoeden/noun;zoek/verb	7	detective/noun;duik_op/verb;mogelijk/adj;schurk/noun;toevlucht/noun;vermoeden/noun;zoek/verb	7	detective/noun;duik_op/verb;met/prep;mogelijk/adj;schurk/noun;toevlucht/noun;vermoeden/noun;zijn/det;zoek/verb	9	detective/noun;duik_op/verb;met/prep;mogelijk/adj;schurk/noun;toevlucht/noun;vermoeden/noun;zijn/det;zoek/verb	9	detective/noun;duik_op/verb;met/prep;mogelijk/adj;schurk/noun;toevlucht/noun;vermoeden/noun;zijn/det;zoek/verb	9	mogelijk/adj;schurk/noun;toevlucht/noun;vermoeden/noun;zoek/verb	5	mogelijk/adj;schurk/noun;toevlucht/noun;vermoeden/noun;zoek/verb	5	mogelijk/adj;schurk/noun;toevlucht/noun;vermoeden/noun;zoek/verb	5	met/prep;mogelijk/adj;schurk/noun;toevlucht/noun;vermoeden/noun;zijn/det;zoek/verb	7	met/prep;mogelijk/adj;schurk/noun;toevlucht/noun;vermoeden/noun;zijn/det;zoek/verb	7	met/prep;mogelijk/adj;schurk/noun;toevlucht/noun;vermoeden/noun;zijn/det;zoek/verb	7
gemeen/adj/algemeen_dagblad_20040507_40/398	er/noun;uitspraak/noun;vijandig/adj;wijs/verb;zie/verb	5	er/noun;uitspraak/noun;vijandig/adj;wijs/verb;zie/verb	5	er/noun;uitspraak/noun;vijandig/adj;wijs/verb;zie/verb	5	als/prep;dan/adv;die/det;die/pron;er/noun;uitspraak/noun;vijandig/adj;wijs/verb;zie/verb	9	als/prep;dan/adv;die/det;die/pron;er/noun;uitspraak/noun;vijandig/adj;wijs/verb;zie/verb	9	als/prep;dan/adv;die/det;die/pron;er/noun;uitspraak/noun;vijandig/adj;wijs/verb;zie/verb	9	vijandig/adj;zie/verb	2	vijandig/adj;zie/verb	2	vijandig/adj;zie/verb	2	als/prep;vijandig/adj;zie/verb	3	als/prep;vijandig/adj;zie/verb	3	als/prep;vijandig/adj;zie/verb	3
gemeen/adj/algemeen_dagblad_20000119_49/1114	ben/verb;haai/noun	2	ben/verb;haai/noun	2	ben/verb;haai/noun	2	ben/verb;haai/noun	2	ben/verb;haai/noun	2	ben/verb;haai/noun	2	ben/verb;haai/noun	2	ben/verb;haai/noun	2	ben/verb;haai/noun	2	ben/verb;haai/noun	2	ben/verb;haai/noun	2	ben/verb;haai/noun	2
gemeen/adj/algemeen_dagblad_20031115_143/399	affiche/noun;ben/verb;illustrator/noun;kind_boek/noun;maak/verb	5	affiche/noun;ben/verb;illustrator/noun;kind_boek/noun;maak/verb	5	affiche/noun;ben/verb;illustrator/noun;kind_boek/noun;maak/verb	5	affiche/noun;ben/verb;die/det;geen/det;illustrator/noun;kind_boek/noun;maak/verb	7	affiche/noun;ben/verb;die/det;geen/det;illustrator/noun;kind_boek/noun;maak/verb	7	affiche/noun;ben/verb;die/det;geen/det;illustrator/noun;kind_boek/noun;maak/verb	7	affiche/noun;ben/verb;maak/verb	3	affiche/noun;ben/verb;maak/verb	3	affiche/noun;ben/verb;maak/verb	3	affiche/noun;ben/verb;geen/det;maak/verb	4	affiche/noun;ben/verb;geen/det;maak/verb	4	affiche/noun;ben/verb;geen/det;maak/verb	4
gemeen/adj/algemeen_dagblad_20040207_54/312	ben/verb;hoe/adj;mooi/adj;prinses/noun;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun;zie/verb	9	ben/verb;hoe/adj;mooi/adj;prinses/noun;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun;zie/verb	9	ben/verb;hoe/adj;mooi/adj;prinses/noun;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun;zie/verb	9	ben/verb;een/det;hoe/adj;mooi/adj;prinses/noun;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun;zie/verb	10	ben/verb;een/det;hoe/adj;mooi/adj;prinses/noun;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun;zie/verb	10	ben/verb;een/det;hoe/adj;mooi/adj;prinses/noun;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun;zie/verb	10	stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun	4	stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun	4	stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun	4	een/det;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun	5	een/det;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun	5	een/det;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun	5
gemeen/adj/algemeen_dagblad_19990410_109/175	plaveisel/noun;straat_maker/noun;toegangspoort/noun	3	plaveisel/noun;straat_maker/noun;toegangspoort/noun	3	plaveisel/noun;straat_maker/noun;toegangspoort/noun	3	een/det;onder/prep;pal/adv;plaveisel/noun;straat_maker/noun;toegangspoort/noun	6	een/det;onder/prep;pal/adv;plaveisel/noun;straat_maker/noun;toegangspoort/noun	6	een/det;onder/prep;pal/adv;plaveisel/noun;straat_maker/noun;toegangspoort/noun	6	plaveisel/noun;toegangspoort/noun	2	plaveisel/noun;toegangspoort/noun	2	plaveisel/noun;toegangspoort/noun	2	een/det;plaveisel/noun;toegangspoort/noun	3	een/det;plaveisel/noun;toegangspoort/noun	3	een/det;plaveisel/noun;toegangspoort/noun	3
gemeen/adj/algemeen_dagblad_20020923_29/346	leven_DIM/noun;paradijselijk/adj;stroper/noun	3	leven_DIM/noun;paradijselijk/adj;stroper/noun	3	leven_DIM/noun;paradijselijk/adj;stroper/noun	3	een/det;haar/det;leven_DIM/noun;paradijselijk/adj;stroper/noun	5	een/det;haar/det;leven_DIM/noun;paradijselijk/adj;stroper/noun	5	een/det;haar/det;leven_DIM/noun;paradijselijk/adj;stroper/noun	5	stroper/noun	1	stroper/noun	1	stroper/noun	1	een/det;haar/det;stroper/noun	3	een/det;haar/det;stroper/noun	3	een/det;haar/det;stroper/noun	3
gemeen/adj/algemeen_dagblad_19990612_170/387	inktvis/noun;jammer/verb;rose/adj	3	inktvis/noun;jammer/verb;rose/adj	3	inktvis/noun;jammer/verb;rose/adj	3	die/det;inktvis/noun;jammer/verb;rose/adj	4	die/det;inktvis/noun;jammer/verb;rose/adj	4	die/det;inktvis/noun;jammer/verb;rose/adj	4	inktvis/noun;jammer/verb;rose/adj	3	inktvis/noun;jammer/verb;rose/adj	3	inktvis/noun;jammer/verb;rose/adj	3	die/det;inktvis/noun;jammer/verb;rose/adj	4	die/det;inktvis/noun;jammer/verb;rose/adj	4	die/det;inktvis/noun;jammer/verb;rose/adj	4
gemeen/adj/algemeen_dagblad_20000428_160/115	ben/verb;deler/noun;eigenaar/noun;groep_DIM/noun;heb/verb	5	ben/verb;deler/noun;eigenaar/noun;groep_DIM/noun;heb/verb	5	ben/verb;deler/noun;eigenaar/noun;groep_DIM/noun;heb/verb	5	als/prep;ben/verb;dat/pron;deler/noun;eigenaar/noun;groep_DIM/noun;heb/verb;ieder/adv	8	als/prep;ben/verb;dat/pron;deler/noun;eigenaar/noun;groep_DIM/noun;heb/verb;ieder/adv	8	als/prep;ben/verb;dat/pron;deler/noun;eigenaar/noun;groep_DIM/noun;heb/verb;ieder/adv	8	ben/verb;deler/noun;groep_DIM/noun;heb/verb	4	ben/verb;deler/noun;groep_DIM/noun;heb/verb	4	ben/verb;deler/noun;groep_DIM/noun;heb/verb	4	als/prep;ben/verb;dat/pron;deler/noun;groep_DIM/noun;heb/verb;ieder/adv	7	als/prep;ben/verb;dat/pron;deler/noun;groep_DIM/noun;heb/verb;ieder/adv	7	als/prep;ben/verb;dat/pron;deler/noun;groep_DIM/noun;heb/verb;ieder/adv	7
gemeen/adj/algemeen_dagblad_20040609_34/370	ben/verb;daar/noun	2	ben/verb;daar/noun	2	ben/verb;daar/noun	2	ben/verb;daar/noun;genoeg/adv;wel/adv	4	ben/verb;daar/noun;genoeg/adv;wel/adv	4	ben/verb;daar/noun;genoeg/adv;wel/adv	4	ben/verb;daar/noun	2	ben/verb;daar/noun	2	ben/verb;daar/noun	2	ben/verb;daar/noun;genoeg/adv;wel/adv	4	ben/verb;daar/noun;genoeg/adv;wel/adv	4	ben/verb;daar/noun;genoeg/adv;wel/adv	4
gemeen/adj/algemeen_dagblad_20000219_36/78	echt/adj;stabiliteit/noun;syfilis/noun	3	echt/adj;stabiliteit/noun;syfilis/noun	3	echt/adj;stabiliteit/noun;syfilis/noun	3	door/prep;echt/adj;een/det;maar/adv;niet/adv;stabiliteit/noun;syfilis/noun;wel/adv	8	door/prep;echt/adj;een/det;maar/adv;niet/adv;stabiliteit/noun;syfilis/noun;wel/adv	8	door/prep;echt/adj;een/det;maar/adv;niet/adv;stabiliteit/noun;syfilis/noun;wel/adv	8	syfilis/noun	1	syfilis/noun	1	syfilis/noun	1	door/prep;maar/adv;syfilis/noun;wel/adv	4	door/prep;maar/adv;syfilis/noun;wel/adv	4	door/prep;maar/adv;syfilis/noun;wel/adv	4
gemeen/adj/algemeen_dagblad_20000928_76/171	doortrapt/adj;handelwijs/noun;sluw/adj;vind/verb	4	doortrapt/adj;handelwijs/noun;sluw/adj;vind/verb	4	doortrapt/adj;handelwijs/noun;sluw/adj;vind/verb	4	's/det;doortrapt/adj;handelwijs/noun;sluw/adj;vind/verb	5	's/det;doortrapt/adj;handelwijs/noun;sluw/adj;vind/verb	5	's/det;doortrapt/adj;handelwijs/noun;sluw/adj;vind/verb	5	doortrapt/adj;sluw/adj	2	doortrapt/adj;sluw/adj	2	doortrapt/adj;sluw/adj	2	doortrapt/adj;sluw/adj	2	doortrapt/adj;sluw/adj	2	doortrapt/adj;sluw/adj	2
gemeen/adj/algemeen_dagblad_20010718_60/476	euforisch/adj;gevoel/noun	2	euforisch/adj;gevoel/noun	2	euforisch/adj;gevoel/noun	2	een/det;euforisch/adj;gevoel/noun;heel/adv;ik/pron	5	een/det;euforisch/adj;gevoel/noun;heel/adv;ik/pron	5	een/det;euforisch/adj;gevoel/noun;heel/adv;ik/pron	5	euforisch/adj;gevoel/noun	2	euforisch/adj;gevoel/noun	2	euforisch/adj;gevoel/noun	2	een/det;euforisch/adj;gevoel/noun;heel/adv;ik/pron	5	een/det;euforisch/adj;gevoel/noun;heel/adv;ik/pron	5	een/det;euforisch/adj;gevoel/noun;heel/adv;ik/pron	5
gemeen/adj/algemeen_dagblad_20040701_08/268	jongen_DIM/noun;lach/verb;tegelijk/adj	3	jongen_DIM/noun;lach/verb;tegelijk/adj	3	jongen_DIM/noun;lach/verb;tegelijk/adj	3	dat/det;jongen_DIM/noun;lach/verb;ook/adv;tegelijk/adj;ze/pron;zo/adv	7	dat/det;jongen_DIM/noun;lach/verb;ook/adv;tegelijk/adj;ze/pron;zo/adv	7	dat/det;jongen_DIM/noun;lach/verb;ook/adv;tegelijk/adj;ze/pron;zo/adv	7	lach/verb	1	lach/verb	1	lach/verb	1	lach/verb;ook/adv;zo/adv	3	lach/verb;ook/adv;zo/adv	3	lach/verb;ook/adv;zo/adv	3
gemeen/adj/algemeen_dagblad_20021009_87/31	ben/verb;jaloers/adj;lelijk/adj	3	ben/verb;jaloers/adj;lelijk/adj	3	ben/verb;jaloers/adj;lelijk/adj	3	ben/verb;jaloers/adj;lelijk/adj;ook/adv;ze/pron	5	ben/verb;jaloers/adj;lelijk/adj;ook/adv;ze/pron	5	ben/verb;jaloers/adj;lelijk/adj;ook/adv;ze/pron	5	ben/verb;jaloers/adj;lelijk/adj	3	ben/verb;jaloers/adj;lelijk/adj	3	ben/verb;jaloers/adj;lelijk/adj	3	ben/verb;jaloers/adj;lelijk/adj;ook/adv;ze/pron	5	ben/verb;jaloers/adj;lelijk/adj;ook/adv;ze/pron	5	ben/verb;jaloers/adj;lelijk/adj;ook/adv;ze/pron	5
gemeen/adj/algemeen_dagblad_19990531_72/591	heb/verb;vader/noun;zoon/noun	3	heb/verb;vader/noun;zoon/noun	3	heb/verb;vader/noun;zoon/noun	3	een/det;heb/verb;vader/noun;zo/adv;zoon/noun	5	een/det;heb/verb;vader/noun;zo/adv;zoon/noun	5	een/det;heb/verb;vader/noun;zo/adv;zoon/noun	5	heb/verb	1	heb/verb	1	heb/verb	1	een/det;heb/verb;zo/adv	3	een/det;heb/verb;zo/adv	3	een/det;heb/verb;zo/adv	3
gemeen/adj/algemeen_dagblad_20010113_215/925	aas/verb;bezorg/verb;deler/noun;groot/adj;marketing_bureau/noun	5	aas/verb;bezorg/verb;deler/noun;groot/adj;marketing_bureau/noun	5	aas/verb;bezorg/verb;deler/noun;groot/adj;marketing_bureau/noun	5	aas/verb;bezorg/verb;dat/pron;deler/noun;groot/adj;marketing_bureau/noun	6	aas/verb;bezorg/verb;dat/pron;deler/noun;groot/adj;marketing_bureau/noun	6	aas/verb;bezorg/verb;dat/pron;deler/noun;groot/adj;marketing_bureau/noun	6	aas/verb;deler/noun;groot/adj	3	aas/verb;deler/noun;groot/adj	3	aas/verb;deler/noun;groot/adj	3	aas/verb;dat/pron;deler/noun;groot/adj	4	aas/verb;dat/pron;deler/noun;groot/adj	4	aas/verb;dat/pron;deler/noun;groot/adj	4
gemeen/adj/algemeen_dagblad_20020810_34/28	agressief/adj;alleen/adj;er/noun;wantrouwend/adj	4	agressief/adj;alleen/adj;er/noun;wantrouwend/adj	4	agressief/adj;alleen/adj;er/noun;wantrouwend/adj	4	agressief/adj;alleen/adj;er/noun;ook/adv;wantrouwend/adj;ze/pron	6	agressief/adj;alleen/adj;er/noun;ook/adv;wantrouwend/adj;ze/pron	6	agressief/adj;alleen/adj;er/noun;ook/adv;wantrouwend/adj;ze/pron	6	er/noun;wantrouwend/adj	2	er/noun;wantrouwend/adj	2	er/noun;wantrouwend/adj	2	er/noun;ook/adv;wantrouwend/adj;ze/pron	4	er/noun;ook/adv;wantrouwend/adj;ze/pron	4	er/noun;ook/adv;wantrouwend/adj;ze/pron	4
gemeen/adj/algemeen_dagblad_20020716_68/247	klauw/noun;neus/noun;spits/adj;tand_DIM/noun;verschrikkelijk/adj	5	klauw/noun;neus/noun;spits/adj;tand_DIM/noun;verschrikkelijk/adj	5	klauw/noun;neus/noun;spits/adj;tand_DIM/noun;verschrikkelijk/adj	5	een/det;klauw/noun;met/prep;neus/noun;spits/adj;tand_DIM/noun;verschrikkelijk/adj	7	een/det;klauw/noun;met/prep;neus/noun;spits/adj;tand_DIM/noun;verschrikkelijk/adj	7	een/det;klauw/noun;met/prep;neus/noun;spits/adj;tand_DIM/noun;verschrikkelijk/adj	7	klauw/noun;neus/noun;tand_DIM/noun;verschrikkelijk/adj	4	klauw/noun;neus/noun;tand_DIM/noun;verschrikkelijk/adj	4	klauw/noun;neus/noun;tand_DIM/noun;verschrikkelijk/adj	4	klauw/noun;neus/noun;tand_DIM/noun;verschrikkelijk/adj	4	klauw/noun;neus/noun;tand_DIM/noun;verschrikkelijk/adj	4	klauw/noun;neus/noun;tand_DIM/noun;verschrikkelijk/adj	4
gemeen/adj/algemeen_dagblad_20010926_105/703	bond_genoot/noun;figuur/noun;maak/verb;weerzinwekkend/adj;zaak/noun	5	bond_genoot/noun;figuur/noun;maak/verb;weerzinwekkend/adj;zaak/noun	5	bond_genoot/noun;figuur/noun;maak/verb;weerzinwekkend/adj;zaak/noun	5	bond_genoot/noun;een/det;figuur/noun;maak/verb;met/prep;weerzinwekkend/adj;zaak/noun;zijn/det;zoals/prep	9	bond_genoot/noun;een/det;figuur/noun;maak/verb;met/prep;weerzinwekkend/adj;zaak/noun;zijn/det;zoals/prep	9	bond_genoot/noun;een/det;figuur/noun;maak/verb;met/prep;weerzinwekkend/adj;zaak/noun;zijn/det;zoals/prep	9	bond_genoot/noun;maak/verb;zaak/noun	3	bond_genoot/noun;maak/verb;zaak/noun	3	bond_genoot/noun;maak/verb;zaak/noun	3	bond_genoot/noun;een/det;maak/verb;met/prep;zaak/noun;zijn/det	6	bond_genoot/noun;een/det;maak/verb;met/prep;zaak/noun;zijn/det	6	bond_genoot/noun;een/det;maak/verb;met/prep;zaak/noun;zijn/det	6
