_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
stof.foc5.all.ppmi_weight.bound.min1.soc4.nav.5000	-0.11948152688804793	-0.20823210890973357	569	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	320	stof	0.22758627577117044
stof.foc5.all.ppmi_weight.bound.min1.soc4.nav.10000	-0.1236852620182622	-0.2556782528030688	569	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	320	stof	0.22045942621769346
stof.foc5.all.ppmi_weight.bound.min1.soc4.nav.foc	-0.1612143643055217	-0.20709594081036095	569	1	all	bound	ppmi_weight	5_5	foc	569	nav	4_4	320	stof	0.23218168216901408
stof.foc5.all.ppmi_weight.bound.min1.soc10.nav.5000	-0.15121785684515612	-0.16593395060921784	569	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	320	stof	0.22288664130478328
stof.foc5.all.ppmi_weight.bound.min1.soc10.nav.10000	-0.14714712593524548	-0.2079436996375333	569	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	320	stof	0.2186354419473076
stof.foc5.all.ppmi_weight.bound.min1.soc10.nav.foc	-0.1868102544044082	-0.19169715854260508	569	1	all	bound	ppmi_weight	5_5	foc	569	nav	10_10	320	stof	0.21909229767498462
stof.foc5.all.ppmi_weight.bound.min1.soc4.all.5000	-0.11789337745259626	-0.2041357519297304	569	1	all	bound	ppmi_weight	5_5	5000	5e3	all	4_4	320	stof	0.23506744676409194
stof.foc5.all.ppmi_weight.bound.min1.soc4.all.10000	-0.11981117669442772	-0.24556851734277985	569	1	all	bound	ppmi_weight	5_5	10000	1e4	all	4_4	320	stof	0.22603053465689305
stof.foc5.all.ppmi_weight.bound.min1.soc4.all.foc	-0.1612143643055275	-0.20709594081035784	569	1	all	bound	ppmi_weight	5_5	foc	569	all	4_4	320	stof	0.23218168216901408
stof.foc5.all.ppmi_weight.bound.min1.soc10.all.5000	-0.15404202486014534	-0.1630154700353222	569	1	all	bound	ppmi_weight	5_5	5000	5e3	all	10_10	320	stof	0.2262109225541003
stof.foc5.all.ppmi_weight.bound.min1.soc10.all.10000	-0.14840743217668143	-0.19015306083053485	569	1	all	bound	ppmi_weight	5_5	10000	1e4	all	10_10	320	stof	0.22483066395793116
stof.foc5.all.ppmi_weight.bound.min1.soc10.all.foc	-0.18681025440440432	-0.19169715854260805	569	1	all	bound	ppmi_weight	5_5	foc	569	all	10_10	320	stof	0.21909229767498462
