_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
spot.foc5.all.ppmi_sel.bound.min1.soc10.all.foc	0.08453685447324419	-0.0949709051532218	423	1	all	bound	ppmi_sel	5_5	foc	423	all	10_10	240	spot	0.21036838564070506
spot.foc5.all.no_ppmi.bound.min1.soc4.nav.5000	0.4334716366726716	-0.18128424314489702	586	1	all	bound	no_ppmi	5_5	5000	5e3	nav	4_4	240	spot	0.22643752992547
spot.foc5.all.no_ppmi.bound.min1.soc4.nav.10000	0.48030408346297643	-0.04259389697719129	586	1	all	bound	no_ppmi	5_5	10000	1e4	nav	4_4	240	spot	0.2216504809912496
spot.foc5.all.no_ppmi.bound.min1.soc4.nav.foc	0.27236489650710133	-0.0613487300858092	586	1	all	bound	no_ppmi	5_5	foc	586	nav	4_4	240	spot	0.2214447436782717
spot.foc5.all.no_ppmi.bound.min1.soc10.nav.5000	0.1954677816279038	0.07219990496657244	586	1	all	bound	no_ppmi	5_5	5000	5e3	nav	10_10	240	spot	0.21175224010790264
spot.foc5.all.no_ppmi.bound.min1.soc10.nav.10000	0.25458604200001544	0.004992555788064151	586	1	all	bound	no_ppmi	5_5	10000	1e4	nav	10_10	240	spot	0.2063425258352867
spot.foc5.all.no_ppmi.bound.min1.soc10.nav.foc	0.15178211228578406	-0.008656192727778136	586	1	all	bound	no_ppmi	5_5	foc	586	nav	10_10	240	spot	0.21026926406694338
spot.foc5.all.no_ppmi.bound.min1.soc4.all.5000	0.37906270420910276	0.22835309921556907	586	1	all	bound	no_ppmi	5_5	5000	5e3	all	4_4	240	spot	0.22802671582354203
spot.foc5.all.no_ppmi.bound.min1.soc4.all.10000	0.4849919390844955	-0.05584815063823001	586	1	all	bound	no_ppmi	5_5	10000	1e4	all	4_4	240	spot	0.22244119428648113
spot.foc5.all.no_ppmi.bound.min1.soc4.all.foc	0.25554366225400266	-0.04618430017644957	586	1	all	bound	no_ppmi	5_5	foc	586	all	4_4	240	spot	0.2208081640667147
spot.foc5.all.no_ppmi.bound.min1.soc10.all.5000	0.1948124785450596	0.1436384132632978	586	1	all	bound	no_ppmi	5_5	5000	5e3	all	10_10	240	spot	0.21403651095098253
spot.foc5.all.no_ppmi.bound.min1.soc10.all.10000	0.2208624894317723	0.05227278460740972	586	1	all	bound	no_ppmi	5_5	10000	1e4	all	10_10	240	spot	0.2106598569025436
spot.foc5.all.no_ppmi.bound.min1.soc10.all.foc	0.14666003620311918	-0.0073829983338151335	586	1	all	bound	no_ppmi	5_5	foc	586	all	10_10	240	spot	0.21025894769700398
