cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_3	ann_1	ann_2	ann_4	votes	conc_distance	conc_id
spot/noun/de_standaard_20020404_01_101/1552/R13	spot/noun/de_standaard_20020404_01_101/1552	R13	zoals	comp	zoals/comp	zoals	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_standaard_20020404_01_101/1552/R13
spot/noun/de_standaard_20020404_01_101/1552/R14	spot/noun/de_standaard_20020404_01_101/1552	R14	ik	pron	ik/pron	ik	True	R	15	-0.46810165	2577275	211	FALSE	FALSE	FALSE	FALSE	0	15	spot/noun/de_standaard_20020404_01_101/1552/R14
spot/noun/de_standaard_20020404_01_101/1552/R15	spot/noun/de_standaard_20020404_01_101/1552	R15	)	punct	)/punct	)	True	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	16	spot/noun/de_standaard_20020404_01_101/1552/R15
spot/noun/de_standaard_20041211_01_130/638/L0	spot/noun/de_standaard_20041211_01_130/638	L0	een	det	een/det	een	True	L	1	0.17397657	11075723	1719	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/de_standaard_20041211_01_130/638/L0
spot/noun/de_standaard_20041211_01_130/638/L1	spot/noun/de_standaard_20041211_01_130/638	L1	van	prep	van/prep	van	True	L	2	0.040584682999999996	12638933	1714	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/de_standaard_20041211_01_130/638/L1
spot/noun/de_standaard_20041211_01_130/638/L2	spot/noun/de_standaard_20041211_01_130/638	L2	licht	noun	licht/noun	licht	True	L	3	2.3387794	34085	46	TRUE	TRUE	TRUE	FALSE	3	3	spot/noun/de_standaard_20041211_01_130/638/L2
spot/noun/de_standaard_20041211_01_130/638/L3	spot/noun/de_standaard_20041211_01_130/638	L3	fel	adj	fel/adj	felle	True	L	4	2.0688643	27213	28	TRUE	FALSE	TRUE	FALSE	2	4	spot/noun/de_standaard_20041211_01_130/638/L3
spot/noun/de_standaard_20041211_01_130/638/L4	spot/noun/de_standaard_20041211_01_130/638	L4	het	det	het/det	het	True	L	5	-0.03227321	11650779	1469	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_standaard_20041211_01_130/638/L4
spot/noun/de_standaard_20041211_01_130/638/L5	spot/noun/de_standaard_20041211_01_130/638	L5	waarlangs	pp	waarlangs/pp	waarlangs	True	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_standaard_20041211_01_130/638/L5
spot/noun/de_standaard_20041211_01_130/638/L6	spot/noun/de_standaard_20041211_01_130/638	L6	,	punct	,/punct	,	True	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_standaard_20041211_01_130/638/L6
spot/noun/de_standaard_20041211_01_130/638/L7	spot/noun/de_standaard_20041211_01_130/638	L7	deur	noun	deur/noun	deur	True	L	8	-0.5107217000000001	64045	5	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_standaard_20041211_01_130/638/L7
spot/noun/de_standaard_20041211_01_130/638/L8	spot/noun/de_standaard_20041211_01_130/638	L8	de	det	de/det	de	True	L	9	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_standaard_20041211_01_130/638/L8
spot/noun/de_standaard_20041211_01_130/638/L9	spot/noun/de_standaard_20041211_01_130/638	L9	in	prep	in/prep	in	True	L	10	-9.7133714e-4	9492181	1232	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_standaard_20041211_01_130/638/L9
spot/noun/de_standaard_20041211_01_130/638/L10	spot/noun/de_standaard_20041211_01_130/638	L10	opening	noun	opening/noun	opening	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_standaard_20041211_01_130/638/L10
spot/noun/de_standaard_20041211_01_130/638/L11	spot/noun/de_standaard_20041211_01_130/638	L11	klein	adj	klein/adj	kleine	True	L	12	0.3895047	228937	44	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_standaard_20041211_01_130/638/L11
spot/noun/de_standaard_20041211_01_130/638/L12	spot/noun/de_standaard_20041211_01_130/638	L12	een	det	een/det	een	True	L	13	0.17397657	11075723	1719	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_standaard_20041211_01_130/638/L12
spot/noun/de_standaard_20041211_01_130/638/L13	spot/noun/de_standaard_20041211_01_130/638	L13	behalve	comp	behalve/comp	behalve	True	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_standaard_20041211_01_130/638/L13
spot/noun/de_standaard_20041211_01_130/638/L14	spot/noun/de_standaard_20041211_01_130/638	L14	,	punct	,/punct	,	True	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	15	spot/noun/de_standaard_20041211_01_130/638/L14
spot/noun/de_standaard_20041211_01_130/638/L15	spot/noun/de_standaard_20041211_01_130/638	L15	raam	noun	raam/noun	raam	True	L	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	16	spot/noun/de_standaard_20041211_01_130/638/L15
spot/noun/de_standaard_20041211_01_130/638/R0	spot/noun/de_standaard_20041211_01_130/638	R0	naar	prep	naar/prep	naar	True	R	1	-0.325614	1512452	142	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/de_standaard_20041211_01_130/638/R0
spot/noun/de_standaard_20041211_01_130/638/R1	spot/noun/de_standaard_20041211_01_130/638	R1	binnen	adv	binnen/adv	binnen	True	R	2	-0.057153743	40639	5	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/de_standaard_20041211_01_130/638/R1
spot/noun/de_standaard_20041211_01_130/638/R2	spot/noun/de_standaard_20041211_01_130/638	R2	val	verb	val/verb	viel	True	R	3	-0.05431039	194806	24	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_standaard_20041211_01_130/638/R2
spot/noun/de_standaard_20041211_01_130/638/R3	spot/noun/de_standaard_20041211_01_130/638	R3	.	punct	./punct	.	True	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_standaard_20041211_01_130/638/R3
spot/noun/de_standaard_20041211_01_130/638/R4	spot/noun/de_standaard_20041211_01_130/638	R4	""""	punct	"""/punct"	""""	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_standaard_20041211_01_130/638/R4
spot/noun/de_standaard_20041211_01_130/638/R5	spot/noun/de_standaard_20041211_01_130/638	R5	sentence_delimiter	none	none	</sentence>	none	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20041211_01_130/638/delimiter
spot/noun/de_standaard_20041211_01_130/638/R6	spot/noun/de_standaard_20041211_01_130/638	R6	sentence_delimiter	none	none	<sentence>	none	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20041211_01_130/638/delimiter
spot/noun/de_standaard_20041211_01_130/638/R7	spot/noun/de_standaard_20041211_01_130/638	R7	foltering	noun	foltering/noun	Foltering	False	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_standaard_20041211_01_130/638/R5
spot/noun/de_standaard_20041211_01_130/638/R8	spot/noun/de_standaard_20041211_01_130/638	R8	sentence_delimiter	none	none	</sentence>	none	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20041211_01_130/638/delimiter
spot/noun/de_standaard_20041211_01_130/638/R9	spot/noun/de_standaard_20041211_01_130/638	R9	sentence_delimiter	none	none	<sentence>	none	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20041211_01_130/638/delimiter
spot/noun/de_standaard_20041211_01_130/638/R10	spot/noun/de_standaard_20041211_01_130/638	R10	s	noun	s/noun	s	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_standaard_20041211_01_130/638/R6
spot/noun/de_standaard_20041211_01_130/638/R11	spot/noun/de_standaard_20041211_01_130/638	R11	Nachts	name	Nachts/name	Nachts	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_standaard_20041211_01_130/638/R7
spot/noun/de_standaard_20041211_01_130/638/R12	spot/noun/de_standaard_20041211_01_130/638	R12	word	verb	word/verb	werd	False	R	13	0.22710589999999997	3486710	570	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_standaard_20041211_01_130/638/R8
spot/noun/de_standaard_20041211_01_130/638/R13	spot/noun/de_standaard_20041211_01_130/638	R13	Mehmet	name	Mehmet/name	Mehmet	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_standaard_20041211_01_130/638/R9
spot/noun/de_standaard_20041211_01_130/638/R14	spot/noun/de_standaard_20041211_01_130/638	R14	naar	prep	naar/prep	naar	False	R	15	-0.325614	1512452	142	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_standaard_20041211_01_130/638/R10
spot/noun/de_standaard_20041211_01_130/638/R15	spot/noun/de_standaard_20041211_01_130/638	R15	het	det	het/det	het	False	R	16	-0.03227321	11650779	1469	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_standaard_20041211_01_130/638/R11
spot/noun/de_standaard_20000530_01_85/588/L0	spot/noun/de_standaard_20000530_01_85/588	L0	de	det	de/det	de	True	L	1	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/de_standaard_20000530_01_85/588/L0
spot/noun/de_standaard_20000530_01_85/588/L1	spot/noun/de_standaard_20000530_01_85/588	L1	zend_uit	verb	zend_uit/verb	zendt	True	L	2	2.9855819	21863	56	FALSE	TRUE	TRUE	FALSE	2	2	spot/noun/de_standaard_20000530_01_85/588/L1
spot/noun/de_standaard_20000530_01_85/588/L2	spot/noun/de_standaard_20000530_01_85/588	L2	en	vg	en/vg	en	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_standaard_20000530_01_85/588/L2
spot/noun/de_standaard_20000530_01_85/588/L3	spot/noun/de_standaard_20000530_01_85/588	L3	geld	noun	geld/noun	geld	True	L	4	-0.5704140999999999	203976	15	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_standaard_20000530_01_85/588/L3
spot/noun/de_standaard_20000530_01_85/588/L4	spot/noun/de_standaard_20000530_01_85/588	L4	ook	adv	ook/adv	ook	True	L	5	0.07111409	2214625	311	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_standaard_20000530_01_85/588/L4
spot/noun/de_standaard_20000530_01_85/588/L5	spot/noun/de_standaard_20000530_01_85/588	L5	vraag	verb	vraag/verb	vroeg	True	L	6	-0.013186817	202345	26	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_standaard_20000530_01_85/588/L5
spot/noun/de_standaard_20000530_01_85/588/L6	spot/noun/de_standaard_20000530_01_85/588	L6	VTM	name	VTM/name	VTM	True	L	7	NA	NA	NA	TRUE	TRUE	TRUE	FALSE	3	7	spot/noun/de_standaard_20000530_01_85/588/L6
spot/noun/de_standaard_20000530_01_85/588/L7	spot/noun/de_standaard_20000530_01_85/588	L7	sentence_delimiter	none	none	<sentence>	none	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20000530_01_85/588/delimiter
spot/noun/de_standaard_20000530_01_85/588/L8	spot/noun/de_standaard_20000530_01_85/588	L8	sentence_delimiter	none	none	</sentence>	none	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20000530_01_85/588/delimiter
spot/noun/de_standaard_20000530_01_85/588/L9	spot/noun/de_standaard_20000530_01_85/588	L9	.	punct	./punct	.	False	L	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_standaard_20000530_01_85/588/L7
spot/noun/de_standaard_20000530_01_85/588/L10	spot/noun/de_standaard_20000530_01_85/588	L10	betaal	verb	betaal/verb	betaald	False	L	11	-1.087979	137583	6	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_standaard_20000530_01_85/588/L8
spot/noun/de_standaard_20000530_01_85/588/L11	spot/noun/de_standaard_20000530_01_85/588	L11	word	verb	word/verb	worden	False	L	12	0.22710589999999997	3486710	570	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_standaard_20000530_01_85/588/L9
spot/noun/de_standaard_20000530_01_85/588/L12	spot/noun/de_standaard_20000530_01_85/588	L12	moet	verb	moet/verb	moest	False	L	13	-0.4447023	1557442	130	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_standaard_20000530_01_85/588/L10
spot/noun/de_standaard_20000530_01_85/588/L13	spot/noun/de_standaard_20000530_01_85/588	L13	VRT	name	VRT/name	VRT	False	L	14	NA	NA	NA	FALSE	TRUE	TRUE	FALSE	2	12	spot/noun/de_standaard_20000530_01_85/588/L11
spot/noun/de_standaard_20000530_01_85/588/L14	spot/noun/de_standaard_20000530_01_85/588	L14	de	det	de/det	de	False	L	15	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_standaard_20000530_01_85/588/L12
spot/noun/de_standaard_20000530_01_85/588/L15	spot/noun/de_standaard_20000530_01_85/588	L15	op	prep	op/prep	op	False	L	16	0.39528270000000004	4502370	869	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_standaard_20000530_01_85/588/L13
spot/noun/de_standaard_20000530_01_85/588/R0	spot/noun/de_standaard_20000530_01_85/588	R0	niet	adv	niet/adv	niet	True	R	1	-0.18844546	3455007	373	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/de_standaard_20000530_01_85/588/R0
spot/noun/de_standaard_20000530_01_85/588/R1	spot/noun/de_standaard_20000530_01_85/588	R1	uit	part	uit/part	uit	True	R	2	0.29354757	475164	83	FALSE	TRUE	FALSE	FALSE	1	2	spot/noun/de_standaard_20000530_01_85/588/R1
spot/noun/de_standaard_20000530_01_85/588/R2	spot/noun/de_standaard_20000530_01_85/588	R2	.	punct	./punct	.	True	R	3	NA	NA	NA	FALSE	FALSE	TRUE	FALSE	1	3	spot/noun/de_standaard_20000530_01_85/588/R2
spot/noun/de_standaard_20000530_01_85/588/R3	spot/noun/de_standaard_20000530_01_85/588	R3	sentence_delimiter	none	none	</sentence>	none	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20000530_01_85/588/delimiter
spot/noun/de_standaard_20000530_01_85/588/R4	spot/noun/de_standaard_20000530_01_85/588	R4	sentence_delimiter	none	none	<sentence>	none	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20000530_01_85/588/delimiter
spot/noun/de_standaard_20000530_01_85/588/R5	spot/noun/de_standaard_20000530_01_85/588	R5	(	punct	(/punct	(	False	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_standaard_20000530_01_85/588/R3
spot/noun/de_standaard_20000530_01_85/588/R6	spot/noun/de_standaard_20000530_01_85/588	R6	lvdw	noun	lvdw/noun	lvdw	False	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_standaard_20000530_01_85/588/R4
spot/noun/de_standaard_20000530_01_85/588/R7	spot/noun/de_standaard_20000530_01_85/588	R7	)	punct	)/punct	)	False	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_standaard_20000530_01_85/588/R5
spot/noun/de_standaard_20000530_01_85/588/R8	spot/noun/de_standaard_20000530_01_85/588	R8	sentence_delimiter	none	none	</sentence>	none	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20000530_01_85/588/delimiter
spot/noun/de_standaard_20000530_01_85/588/R9	spot/noun/de_standaard_20000530_01_85/588	R9	sentence_delimiter	none	none	<sentence>	none	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20000530_01_85/588/delimiter
spot/noun/de_standaard_20000530_01_85/588/R10	spot/noun/de_standaard_20000530_01_85/588	R10	de	det	de/det	De	False	R	11	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_standaard_20000530_01_85/588/R6
spot/noun/de_standaard_20000530_01_85/588/R11	spot/noun/de_standaard_20000530_01_85/588	R11	22	num	22/num	22	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_standaard_20000530_01_85/588/R7
spot/noun/de_standaard_20000530_01_85/588/R12	spot/noun/de_standaard_20000530_01_85/588	R12	van	prep	van/prep	van	False	R	13	0.040584682999999996	12638933	1714	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_standaard_20000530_01_85/588/R8
spot/noun/de_standaard_20000530_01_85/588/R13	spot/noun/de_standaard_20000530_01_85/588	R13	Noorwegen	name	Noorwegen/name	Noorwegen	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_standaard_20000530_01_85/588/R9
spot/noun/de_standaard_20000530_01_85/588/R14	spot/noun/de_standaard_20000530_01_85/588	R14	.	punct	./punct	.	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_standaard_20000530_01_85/588/R10
spot/noun/de_standaard_20000530_01_85/588/R15	spot/noun/de_standaard_20000530_01_85/588	R15	sentence_delimiter	none	none	</sentence>	none	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20000530_01_85/588/delimiter
spot/noun/de_standaard_20010608_01_7/1568/L0	spot/noun/de_standaard_20010608_01_7/1568	L0	licht	adj	licht/adj	lichte	True	L	1	1.7683349999999998	48585	37	TRUE	TRUE	TRUE	FALSE	3	1	spot/noun/de_standaard_20010608_01_7/1568/L0
spot/noun/de_standaard_20010608_01_7/1568/L1	spot/noun/de_standaard_20010608_01_7/1568	L1	van	prep	van/prep	van	True	L	2	0.040584682999999996	12638933	1714	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/de_standaard_20010608_01_7/1568/L1
spot/noun/de_standaard_20010608_01_7/1568/L2	spot/noun/de_standaard_20010608_01_7/1568	L2	varieer	verb	varieer/verb	variëren	True	L	3	0.13378283	6668	1	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_standaard_20010608_01_7/1568/L2
spot/noun/de_standaard_20010608_01_7/1568/L3	spot/noun/de_standaard_20010608_01_7/1568	L3	omgeving	noun	omgeving/noun	omgeving	True	L	4	0.47149637	43016	9	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_standaard_20010608_01_7/1568/L3
spot/noun/de_standaard_20010608_01_7/1568/L4	spot/noun/de_standaard_20010608_01_7/1568	L4	hun	det	hun/det	hun	True	L	5	0.049864635	902917	124	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_standaard_20010608_01_7/1568/L4
spot/noun/de_standaard_20010608_01_7/1568/L5	spot/noun/de_standaard_20010608_01_7/1568	L5	van	prep	van/prep	van	True	L	6	0.040584682999999996	12638933	1714	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_standaard_20010608_01_7/1568/L5
spot/noun/de_standaard_20010608_01_7/1568/L6	spot/noun/de_standaard_20010608_01_7/1568	L6	reactie	noun	reactie/noun	reacties	True	L	7	0.6327329	49051	12	TRUE	TRUE	TRUE	FALSE	3	7	spot/noun/de_standaard_20010608_01_7/1568/L6
spot/noun/de_standaard_20010608_01_7/1568/L7	spot/noun/de_standaard_20010608_01_7/1568	L7	de	det	de/det	De	True	L	8	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_standaard_20010608_01_7/1568/L7
spot/noun/de_standaard_20010608_01_7/1568/L8	spot/noun/de_standaard_20010608_01_7/1568	L8	sentence_delimiter	none	none	<sentence>	none	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20010608_01_7/1568/delimiter
spot/noun/de_standaard_20010608_01_7/1568/L9	spot/noun/de_standaard_20010608_01_7/1568	L9	sentence_delimiter	none	none	</sentence>	none	L	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20010608_01_7/1568/delimiter
spot/noun/de_standaard_20010608_01_7/1568/L10	spot/noun/de_standaard_20010608_01_7/1568	L10	""""	punct	"""/punct"	""""	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_standaard_20010608_01_7/1568/L8
spot/noun/de_standaard_20010608_01_7/1568/L11	spot/noun/de_standaard_20010608_01_7/1568	L11	.	punct	./punct	.	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_standaard_20010608_01_7/1568/L9
spot/noun/de_standaard_20010608_01_7/1568/L12	spot/noun/de_standaard_20010608_01_7/1568	L12	stuur	verb	stuur/verb	sturen	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_standaard_20010608_01_7/1568/L10
spot/noun/de_standaard_20010608_01_7/1568/L13	spot/noun/de_standaard_20010608_01_7/1568	L13	klooster	noun	klooster/noun	klooster	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_standaard_20010608_01_7/1568/L11
spot/noun/de_standaard_20010608_01_7/1568/L14	spot/noun/de_standaard_20010608_01_7/1568	L14	een	det	een/det	een	False	L	15	0.17397657	11075723	1719	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_standaard_20010608_01_7/1568/L12
spot/noun/de_standaard_20010608_01_7/1568/L15	spot/noun/de_standaard_20010608_01_7/1568	L15	naar	prep	naar/prep	naar	False	L	16	-0.325614	1512452	142	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_standaard_20010608_01_7/1568/L13
spot/noun/de_standaard_20010608_01_7/1568/R0	spot/noun/de_standaard_20010608_01_7/1568	R0	over	prep	over/prep	over	True	R	1	-0.062729925	1300877	159	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/de_standaard_20010608_01_7/1568/R0
spot/noun/de_standaard_20010608_01_7/1568/R1	spot/noun/de_standaard_20010608_01_7/1568	R1	verwondering	noun	verwondering/noun	verwondering	True	R	2	1.9384720000000002	2205	2	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/de_standaard_20010608_01_7/1568/R1
spot/noun/de_standaard_20010608_01_7/1568/R2	spot/noun/de_standaard_20010608_01_7/1568	R2	tot	prep	tot/prep	tot	True	R	3	-0.15626307	1139189	127	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_standaard_20010608_01_7/1568/R2
spot/noun/de_standaard_20010608_01_7/1568/R3	spot/noun/de_standaard_20010608_01_7/1568	R3	nieuwsgierigheid	noun	nieuwsgierigheid/noun	nieuwsgierigheid	True	R	4	2.827682	2718	6	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_standaard_20010608_01_7/1568/R3
spot/noun/de_standaard_20010608_01_7/1568/R4	spot/noun/de_standaard_20010608_01_7/1568	R4	.	punct	./punct	.	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_standaard_20010608_01_7/1568/R4
spot/noun/de_standaard_20010608_01_7/1568/R5	spot/noun/de_standaard_20010608_01_7/1568	R5	sentence_delimiter	none	none	</sentence>	none	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20010608_01_7/1568/delimiter
spot/noun/de_standaard_20010608_01_7/1568/R6	spot/noun/de_standaard_20010608_01_7/1568	R6	sentence_delimiter	none	none	<sentence>	none	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/de_standaard_20010608_01_7/1568/delimiter
spot/noun/de_standaard_20010608_01_7/1568/R7	spot/noun/de_standaard_20010608_01_7/1568	R7	Bram	name	Bram/name	Bram	False	R	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/de_standaard_20010608_01_7/1568/R5
spot/noun/de_standaard_20010608_01_7/1568/R8	spot/noun/de_standaard_20010608_01_7/1568	R8	:	punct	:/punct	:	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/de_standaard_20010608_01_7/1568/R6
spot/noun/de_standaard_20010608_01_7/1568/R9	spot/noun/de_standaard_20010608_01_7/1568	R9	""""	punct	"""/punct"	""""	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/de_standaard_20010608_01_7/1568/R7
spot/noun/de_standaard_20010608_01_7/1568/R10	spot/noun/de_standaard_20010608_01_7/1568	R10	mijn	det	mijn/det	Mijn	False	R	11	-0.56361717	564919	42	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/de_standaard_20010608_01_7/1568/R8
spot/noun/de_standaard_20010608_01_7/1568/R11	spot/noun/de_standaard_20010608_01_7/1568	R11	ouder	noun	ouder/noun	ouders	False	R	12	-0.11967992	95202	11	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/de_standaard_20010608_01_7/1568/R9
spot/noun/de_standaard_20010608_01_7/1568/R12	spot/noun/de_standaard_20010608_01_7/1568	R12	vraag	verb	vraag/verb	vroegen	False	R	13	-0.013186817	202345	26	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/de_standaard_20010608_01_7/1568/R10
spot/noun/de_standaard_20010608_01_7/1568/R13	spot/noun/de_standaard_20010608_01_7/1568	R13	lach	adj	lach/adj	lachend	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/de_standaard_20010608_01_7/1568/R11
spot/noun/de_standaard_20010608_01_7/1568/R14	spot/noun/de_standaard_20010608_01_7/1568	R14	of	comp	of/comp	of	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/de_standaard_20010608_01_7/1568/R12
spot/noun/de_standaard_20010608_01_7/1568/R15	spot/noun/de_standaard_20010608_01_7/1568	R15	ik	pron	ik/pron	ik	False	R	16	-0.46810165	2577275	211	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/de_standaard_20010608_01_7/1568/R13
spot/noun/de_standaard_20040131_01_219/162/L0	spot/noun/de_standaard_20040131_01_219/162	L0	niet_commercieel	adj	niet_commercieel/adj	niet-commerciële	True	L	1	3.5481849000000003	443	2	TRUE	TRUE	TRUE	FALSE	3	1	spot/noun/de_standaard_20040131_01_219/162/L0
spot/noun/de_standaard_20040131_01_219/162/L1	spot/noun/de_standaard_20040131_01_219/162	L1	een	det	een/det	een	True	L	2	0.17397657	11075723	1719	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/de_standaard_20040131_01_219/162/L1
spot/noun/de_standaard_20040131_01_219/162/L2	spot/noun/de_standaard_20040131_01_219/162	L2	allereerste	num	allereerste/num	allereerste	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/de_standaard_20040131_01_219/162/L2
spot/noun/de_standaard_20040131_01_219/162/L3	spot/noun/de_standaard_20040131_01_219/162	L3	als	prep	als/prep	als	True	L	4	0.10337832599999999	1263756	183	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/de_standaard_20040131_01_219/162/L3
spot/noun/de_standaard_20040131_01_219/162/L4	spot/noun/de_standaard_20040131_01_219/162	L4	jaar	noun	jaar/noun	jaar	True	L	5	-0.5095626	1574348	123	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/de_standaard_20040131_01_219/162/L4
