_id	_cws.gekleurd.foc10.nav.weight.bound	_count.gekleurd.foc10.nav.weight.bound	_cws.gekleurd.foc10.nav.selection.bound	_count.gekleurd.foc10.nav.selection.bound	_cws.gekleurd.foc10.nav.no.bound	_count.gekleurd.foc10.nav.no.bound	_cws.gekleurd.foc10.all.weight.bound	_count.gekleurd.foc10.all.weight.bound	_cws.gekleurd.foc10.all.selection.bound	_count.gekleurd.foc10.all.selection.bound	_cws.gekleurd.foc10.all.no.bound	_count.gekleurd.foc10.all.no.bound	_cws.gekleurd.foc5.nav.weight.bound	_count.gekleurd.foc5.nav.weight.bound	_cws.gekleurd.foc5.nav.selection.bound	_count.gekleurd.foc5.nav.selection.bound	_cws.gekleurd.foc5.nav.no.bound	_count.gekleurd.foc5.nav.no.bound	_cws.gekleurd.foc5.all.weight.bound	_count.gekleurd.foc5.all.weight.bound	_cws.gekleurd.foc5.all.selection.bound	_count.gekleurd.foc5.all.selection.bound	_cws.gekleurd.foc5.all.no.bound	_count.gekleurd.foc5.all.no.bound
gekleurd/adj/de_standaard_20040322_01_77/89	berichtgeving/noun;geef/verb;herinnering/noun;plek/noun;visie/noun;waarneming/noun	6	berichtgeving/noun;geef/verb;herinnering/noun;plek/noun;visie/noun;waarneming/noun	6	berichtgeving/noun;geef/verb;herinnering/noun;plek/noun;visie/noun;waarneming/noun	6	berichtgeving/noun;een/det;geef/verb;herinnering/noun;plek/noun;visie/noun;waarneming/noun	7	berichtgeving/noun;een/det;geef/verb;herinnering/noun;plek/noun;visie/noun;waarneming/noun	7	berichtgeving/noun;een/det;geef/verb;herinnering/noun;plek/noun;visie/noun;waarneming/noun	7	geef/verb;plek/noun;visie/noun	3	geef/verb;plek/noun;visie/noun	3	geef/verb;plek/noun;visie/noun	3	een/det;geef/verb;plek/noun;visie/noun	4	een/det;geef/verb;plek/noun;visie/noun	4	een/det;geef/verb;plek/noun;visie/noun	4
gekleurd/adj/de_standaard_20020806_01_67/45	imago/noun;sterk/adj;stoffig/adj;wil_af/verb	4	imago/noun;sterk/adj;stoffig/adj;wil_af/verb	4	imago/noun;sterk/adj;stoffig/adj;wil_af/verb	4	een/det;gevolge/prep;imago/noun;op/prep;sterk/adj;stoffig/adj;wil_af/verb	7	een/det;gevolge/prep;imago/noun;op/prep;sterk/adj;stoffig/adj;wil_af/verb	7	een/det;gevolge/prep;imago/noun;op/prep;sterk/adj;stoffig/adj;wil_af/verb	7	imago/noun;sterk/adj;stoffig/adj	3	imago/noun;sterk/adj;stoffig/adj	3	imago/noun;sterk/adj;stoffig/adj	3	gevolge/prep;imago/noun;sterk/adj;stoffig/adj	4	gevolge/prep;imago/noun;sterk/adj;stoffig/adj	4	gevolge/prep;imago/noun;sterk/adj;stoffig/adj	4
gekleurd/adj/de_standaard_20030816_01_129/129	beginpunt/noun;groen/adj;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vorm/verb;vrolijk/adj	10	beginpunt/noun;groen/adj;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vorm/verb;vrolijk/adj	10	beginpunt/noun;groen/adj;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vorm/verb;vrolijk/adj	10	beginpunt/noun;die/pron;groen/adj;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;tussen/prep;vang/verb;vol/prep;vorm/verb;vrolijk/adj	13	beginpunt/noun;die/pron;groen/adj;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;tussen/prep;vang/verb;vol/prep;vorm/verb;vrolijk/adj	13	beginpunt/noun;die/pron;groen/adj;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;tussen/prep;vang/verb;vol/prep;vorm/verb;vrolijk/adj	13	huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vrolijk/adj	7	huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vrolijk/adj	7	huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vrolijk/adj	7	die/pron;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vol/prep;vrolijk/adj	9	die/pron;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vol/prep;vrolijk/adj	9	die/pron;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vol/prep;vrolijk/adj	9
gekleurd/adj/de_standaard_20030904_01_147/660	ballon/noun;markeer/verb;toegang/noun	3	ballon/noun;markeer/verb;toegang/noun	3	ballon/noun;markeer/verb;toegang/noun	3	ballon/noun;markeer/verb;met/prep;toegang/noun	4	ballon/noun;markeer/verb;met/prep;toegang/noun	4	ballon/noun;markeer/verb;met/prep;toegang/noun	4	ballon/noun;markeer/verb;toegang/noun	3	ballon/noun;markeer/verb;toegang/noun	3	ballon/noun;markeer/verb;toegang/noun	3	ballon/noun;markeer/verb;met/prep;toegang/noun	4	ballon/noun;markeer/verb;met/prep;toegang/noun	4	ballon/noun;markeer/verb;met/prep;toegang/noun	4
gekleurd/adj/de_standaard_20011109_01_128/9	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1
gekleurd/adj/de_standaard_20000124_01_84/43	gen_therapie/noun;zit/verb	2	gen_therapie/noun;zit/verb	2	gen_therapie/noun;zit/verb	2	door/prep;gen_therapie/noun;haar/pron;zit/verb	4	door/prep;gen_therapie/noun;haar/pron;zit/verb	4	door/prep;gen_therapie/noun;haar/pron;zit/verb	4	gen_therapie/noun	1	gen_therapie/noun	1	gen_therapie/noun	1	door/prep;gen_therapie/noun;haar/pron	3	door/prep;gen_therapie/noun;haar/pron	3	door/prep;gen_therapie/noun;haar/pron	3
gekleurd/adj/de_standaard_20000715_01_106/95	eigen/adj;geval/noun;religie/noun;traditie/noun;trek/noun;variant/noun	6	eigen/adj;geval/noun;religie/noun;traditie/noun;trek/noun;variant/noun	6	eigen/adj;geval/noun;religie/noun;traditie/noun;trek/noun;variant/noun	6	door/prep;een/det;eigen/adj;geval/noun;ieder/det;met/prep;religie/noun;traditie/noun;trek/noun;variant/noun;zeer/adv	11	door/prep;een/det;eigen/adj;geval/noun;ieder/det;met/prep;religie/noun;traditie/noun;trek/noun;variant/noun;zeer/adv	11	door/prep;een/det;eigen/adj;geval/noun;ieder/det;met/prep;religie/noun;traditie/noun;trek/noun;variant/noun;zeer/adv	11	eigen/adj;religie/noun;traditie/noun;trek/noun	4	eigen/adj;religie/noun;traditie/noun;trek/noun	4	eigen/adj;religie/noun;traditie/noun;trek/noun	4	door/prep;eigen/adj;met/prep;religie/noun;traditie/noun;trek/noun;zeer/adv	7	door/prep;eigen/adj;met/prep;religie/noun;traditie/noun;trek/noun;zeer/adv	7	door/prep;eigen/adj;met/prep;religie/noun;traditie/noun;trek/noun;zeer/adv	7
gekleurd/adj/de_standaard_20010222_01_98/756	bevolking/noun;blank/adj;ironie/noun;voed_op/verb;voeling/noun;vrouw/noun	6	bevolking/noun;blank/adj;ironie/noun;voed_op/verb;voeling/noun;vrouw/noun	6	bevolking/noun;blank/adj;ironie/noun;voed_op/verb;voeling/noun;vrouw/noun	6	bevolking/noun;blank/adj;door/prep;een/det;ironie/noun;met/prep;voed_op/verb;voeling/noun;vrouw/noun	9	bevolking/noun;blank/adj;door/prep;een/det;ironie/noun;met/prep;voed_op/verb;voeling/noun;vrouw/noun	9	bevolking/noun;blank/adj;door/prep;een/det;ironie/noun;met/prep;voed_op/verb;voeling/noun;vrouw/noun	9	bevolking/noun;voeling/noun	2	bevolking/noun;voeling/noun	2	bevolking/noun;voeling/noun	2	bevolking/noun;met/prep;voeling/noun	3	bevolking/noun;met/prep;voeling/noun	3	bevolking/noun;met/prep;voeling/noun	3
gekleurd/adj/de_standaard_20040312_01_41/199	container/noun;glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	6	container/noun;glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	6	container/noun;glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	6	container/noun;glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	6	container/noun;glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	6	container/noun;glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	6	glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	5	glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	5	glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	5	glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	5	glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	5	glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	5
gekleurd/adj/de_standaard_20030801_01_36/546	combi/noun;medemens/noun;opmerking/noun;schunnig/adj	4	combi/noun;medemens/noun;opmerking/noun;schunnig/adj	4	combi/noun;medemens/noun;opmerking/noun;schunnig/adj	4	als/prep;combi/noun;medemens/noun;opmerking/noun;schunnig/adj	5	als/prep;combi/noun;medemens/noun;opmerking/noun;schunnig/adj	5	als/prep;combi/noun;medemens/noun;opmerking/noun;schunnig/adj	5	combi/noun;medemens/noun	2	combi/noun;medemens/noun	2	combi/noun;medemens/noun	2	combi/noun;medemens/noun	2	combi/noun;medemens/noun	2	combi/noun;medemens/noun	2
gekleurd/adj/de_standaard_20000223_01_51/53	farmaceutisch/adj;geef/verb;industrie/noun;info/noun	4	farmaceutisch/adj;geef/verb;industrie/noun;info/noun	4	farmaceutisch/adj;geef/verb;industrie/noun;info/noun	4	die/pron;door/prep;farmaceutisch/adj;geef/verb;industrie/noun;info/noun	6	die/pron;door/prep;farmaceutisch/adj;geef/verb;industrie/noun;info/noun	6	die/pron;door/prep;farmaceutisch/adj;geef/verb;industrie/noun;info/noun	6	farmaceutisch/adj;geef/verb;industrie/noun;info/noun	4	farmaceutisch/adj;geef/verb;industrie/noun;info/noun	4	farmaceutisch/adj;geef/verb;industrie/noun;info/noun	4	door/prep;farmaceutisch/adj;geef/verb;industrie/noun;info/noun	5	door/prep;farmaceutisch/adj;geef/verb;industrie/noun;info/noun	5	door/prep;farmaceutisch/adj;geef/verb;industrie/noun;info/noun	5
gekleurd/adj/de_standaard_20020525_01_137/98	intiem/adj;meer/adj;melancholisch/adj;stuk/noun;vurig/adj;wissel_af/verb	6	intiem/adj;meer/adj;melancholisch/adj;stuk/noun;vurig/adj;wissel_af/verb	6	intiem/adj;meer/adj;melancholisch/adj;stuk/noun;vurig/adj;wissel_af/verb	6	intiem/adj;meer/adj;melancholisch/adj;met/prep;stuk/noun;vurig/adj;wissel_af/verb	7	intiem/adj;meer/adj;melancholisch/adj;met/prep;stuk/noun;vurig/adj;wissel_af/verb	7	intiem/adj;meer/adj;melancholisch/adj;met/prep;stuk/noun;vurig/adj;wissel_af/verb	7	intiem/adj;meer/adj;melancholisch/adj;stuk/noun	4	intiem/adj;meer/adj;melancholisch/adj;stuk/noun	4	intiem/adj;meer/adj;melancholisch/adj;stuk/noun	4	intiem/adj;meer/adj;melancholisch/adj;met/prep;stuk/noun	5	intiem/adj;meer/adj;melancholisch/adj;met/prep;stuk/noun	5	intiem/adj;meer/adj;melancholisch/adj;met/prep;stuk/noun	5
gekleurd/adj/de_standaard_20021018_01_2/2362	breng/verb;city/noun;felgekleurd/adj;laan/noun;metropool/noun	5	breng/verb;city/noun;felgekleurd/adj;laan/noun;metropool/noun	5	breng/verb;city/noun;felgekleurd/adj;laan/noun;metropool/noun	5	als/prep;breng/verb;city/noun;een/det;felgekleurd/adj;laan/noun;met/prep;metropool/noun	8	als/prep;breng/verb;city/noun;een/det;felgekleurd/adj;laan/noun;met/prep;metropool/noun	8	als/prep;breng/verb;city/noun;een/det;felgekleurd/adj;laan/noun;met/prep;metropool/noun	8	felgekleurd/adj;laan/noun;metropool/noun	3	felgekleurd/adj;laan/noun;metropool/noun	3	felgekleurd/adj;laan/noun;metropool/noun	3	als/prep;felgekleurd/adj;laan/noun;met/prep;metropool/noun	5	als/prep;felgekleurd/adj;laan/noun;met/prep;metropool/noun	5	als/prep;felgekleurd/adj;laan/noun;met/prep;metropool/noun	5
gekleurd/adj/de_standaard_20020824_01_16/438	bedevaart/noun;katholiek/noun;mystiek/noun;nationalisme/noun;romantiek/noun	5	bedevaart/noun;katholiek/noun;mystiek/noun;nationalisme/noun;romantiek/noun	5	bedevaart/noun;katholiek/noun;mystiek/noun;nationalisme/noun;romantiek/noun	5	bedevaart/noun;katholiek/noun;mystiek/noun;nationalisme/noun;romantiek/noun	5	bedevaart/noun;katholiek/noun;mystiek/noun;nationalisme/noun;romantiek/noun	5	bedevaart/noun;katholiek/noun;mystiek/noun;nationalisme/noun;romantiek/noun	5	bedevaart/noun;katholiek/noun;nationalisme/noun	3	bedevaart/noun;katholiek/noun;nationalisme/noun	3	bedevaart/noun;katholiek/noun;nationalisme/noun	3	bedevaart/noun;katholiek/noun;nationalisme/noun	3	bedevaart/noun;katholiek/noun;nationalisme/noun	3	bedevaart/noun;katholiek/noun;nationalisme/noun	3
gekleurd/adj/de_standaard_20040529_01_10/865	giet_af/verb;giftig/adj;kop_DIM/noun	3	giet_af/verb;giftig/adj;kop_DIM/noun	3	giet_af/verb;giftig/adj;kop_DIM/noun	3	als/prep;giet_af/verb;giftig/adj;kop_DIM/noun	4	als/prep;giet_af/verb;giftig/adj;kop_DIM/noun	4	als/prep;giet_af/verb;giftig/adj;kop_DIM/noun	4	giet_af/verb;giftig/adj;kop_DIM/noun	3	giet_af/verb;giftig/adj;kop_DIM/noun	3	giet_af/verb;giftig/adj;kop_DIM/noun	3	als/prep;giet_af/verb;giftig/adj;kop_DIM/noun	4	als/prep;giet_af/verb;giftig/adj;kop_DIM/noun	4	als/prep;giet_af/verb;giftig/adj;kop_DIM/noun	4
gekleurd/adj/de_standaard_20000225_01_116/270	honderden/noun;supporter/noun;verschil/adj;zenuwachtig/adj	4	honderden/noun;supporter/noun;verschil/adj;zenuwachtig/adj	4	honderden/noun;supporter/noun;verschil/adj;zenuwachtig/adj	4	allemaal/pron;honderden/noun;met/prep;supporter/noun;verschil/adj;waar/adv;zenuwachtig/adj	7	allemaal/pron;honderden/noun;met/prep;supporter/noun;verschil/adj;waar/adv;zenuwachtig/adj	7	allemaal/pron;honderden/noun;met/prep;supporter/noun;verschil/adj;waar/adv;zenuwachtig/adj	7	verschil/adj	1	verschil/adj	1	verschil/adj	1	allemaal/pron;met/prep;verschil/adj	3	allemaal/pron;met/prep;verschil/adj	3	allemaal/pron;met/prep;verschil/adj	3
gekleurd/adj/de_standaard_20040207_01_18/572	bijzonder/adj;kat_DIM/noun;opvallend/adj;wilg/noun	4	bijzonder/adj;kat_DIM/noun;opvallend/adj;wilg/noun	4	bijzonder/adj;kat_DIM/noun;opvallend/adj;wilg/noun	4	bijzonder/adj;je/pron;kat_DIM/noun;met/prep;opvallend/adj;wilg/noun	6	bijzonder/adj;je/pron;kat_DIM/noun;met/prep;opvallend/adj;wilg/noun	6	bijzonder/adj;je/pron;kat_DIM/noun;met/prep;opvallend/adj;wilg/noun	6	bijzonder/adj;opvallend/adj;wilg/noun	3	bijzonder/adj;opvallend/adj;wilg/noun	3	bijzonder/adj;opvallend/adj;wilg/noun	3	bijzonder/adj;je/pron;met/prep;opvallend/adj;wilg/noun	5	bijzonder/adj;je/pron;met/prep;opvallend/adj;wilg/noun	5	bijzonder/adj;je/pron;met/prep;opvallend/adj;wilg/noun	5
gekleurd/adj/de_standaard_20030503_01_0/153	aanblik/noun;bak_DIM/noun;ben/verb;bord_DIM/noun;doorzichtig/adj;maak/verb;wijs/adj	7	aanblik/noun;bak_DIM/noun;ben/verb;bord_DIM/noun;doorzichtig/adj;maak/verb;wijs/adj	7	aanblik/noun;bak_DIM/noun;ben/verb;bord_DIM/noun;doorzichtig/adj;maak/verb;wijs/adj	7	aanblik/noun;bak_DIM/noun;ben/verb;bord_DIM/noun;doorzichtig/adj;maak/verb;op/prep;sommige/det;wijs/adj	9	aanblik/noun;bak_DIM/noun;ben/verb;bord_DIM/noun;doorzichtig/adj;maak/verb;op/prep;sommige/det;wijs/adj	9	aanblik/noun;bak_DIM/noun;ben/verb;bord_DIM/noun;doorzichtig/adj;maak/verb;op/prep;sommige/det;wijs/adj	9	aanblik/noun;bak_DIM/noun;bord_DIM/noun;doorzichtig/adj;maak/verb;wijs/adj	6	aanblik/noun;bak_DIM/noun;bord_DIM/noun;doorzichtig/adj;maak/verb;wijs/adj	6	aanblik/noun;bak_DIM/noun;bord_DIM/noun;doorzichtig/adj;maak/verb;wijs/adj	6	aanblik/noun;bak_DIM/noun;bord_DIM/noun;doorzichtig/adj;maak/verb;op/prep;wijs/adj	7	aanblik/noun;bak_DIM/noun;bord_DIM/noun;doorzichtig/adj;maak/verb;op/prep;wijs/adj	7	aanblik/noun;bak_DIM/noun;bord_DIM/noun;doorzichtig/adj;maak/verb;op/prep;wijs/adj	7
gekleurd/adj/de_standaard_20041102_01_99/1111	donker/adj;kleding/noun;wit/adj;wol/noun	4	donker/adj;kleding/noun;wit/adj;wol/noun	4	donker/adj;kleding/noun;wit/adj;wol/noun	4	donker/adj;kleding/noun;wit/adj;wol/noun	4	donker/adj;kleding/noun;wit/adj;wol/noun	4	donker/adj;kleding/noun;wit/adj;wol/noun	4	kleding/noun;wol/noun	2	kleding/noun;wol/noun	2	kleding/noun;wol/noun	2	kleding/noun;wol/noun	2	kleding/noun;wol/noun	2	kleding/noun;wol/noun	2
gekleurd/adj/de_standaard_20000925_01_117/764	divers/adj;drummer/noun;melancholisch/adj;percussie/noun;stedelijk/adj;synthesizers/noun;violiste/noun;waar/noun;weef/verb	9	divers/adj;drummer/noun;melancholisch/adj;percussie/noun;stedelijk/adj;synthesizers/noun;violiste/noun;waar/noun;weef/verb	9	divers/adj;drummer/noun;melancholisch/adj;percussie/noun;stedelijk/adj;synthesizers/noun;violiste/noun;waar/noun;weef/verb	9	divers/adj;drummer/noun;een/det;melancholisch/adj;percussie/noun;stedelijk/adj;synthesizers/noun;violiste/noun;waar/noun;weef/verb	10	divers/adj;drummer/noun;een/det;melancholisch/adj;percussie/noun;stedelijk/adj;synthesizers/noun;violiste/noun;waar/noun;weef/verb	10	divers/adj;drummer/noun;een/det;melancholisch/adj;percussie/noun;stedelijk/adj;synthesizers/noun;violiste/noun;waar/noun;weef/verb	10	divers/adj;drummer/noun;melancholisch/adj;weef/verb	4	divers/adj;drummer/noun;melancholisch/adj;weef/verb	4	divers/adj;drummer/noun;melancholisch/adj;weef/verb	4	divers/adj;drummer/noun;een/det;melancholisch/adj;weef/verb	5	divers/adj;drummer/noun;een/det;melancholisch/adj;weef/verb	5	divers/adj;drummer/noun;een/det;melancholisch/adj;weef/verb	5
gekleurd/adj/de_standaard_20020722_01_68/1200	dier/noun;schelp/noun;vacht/noun	3	dier/noun;schelp/noun;vacht/noun	3	dier/noun;schelp/noun;vacht/noun	3	dier/noun;op/prep;schelp/noun;sommige/det;vacht/noun	5	dier/noun;op/prep;schelp/noun;sommige/det;vacht/noun	5	dier/noun;op/prep;schelp/noun;sommige/det;vacht/noun	5	schelp/noun	1	schelp/noun	1	schelp/noun	1	schelp/noun;sommige/det	2	schelp/noun;sommige/det	2	schelp/noun;sommige/det	2
gekleurd/adj/de_standaard_20041009_01_128/667	campagne/noun;communautair/adj;kartel/noun	3	campagne/noun;communautair/adj;kartel/noun	3	campagne/noun;communautair/adj;kartel/noun	3	campagne/noun;communautair/adj;deze/det;feite/adv;kartel/noun;met/prep	6	campagne/noun;communautair/adj;deze/det;feite/adv;kartel/noun;met/prep	6	campagne/noun;communautair/adj;deze/det;feite/adv;kartel/noun;met/prep	6	communautair/adj;kartel/noun	2	communautair/adj;kartel/noun	2	communautair/adj;kartel/noun	2	communautair/adj;kartel/noun;met/prep	3	communautair/adj;kartel/noun;met/prep	3	communautair/adj;kartel/noun;met/prep	3
gekleurd/adj/de_standaard_20040529_01_3/738	barst_DIM/noun;bruin/adj;goudkleurig/adj;knapperig/adj;waar/noun;zit/verb	6	barst_DIM/noun;bruin/adj;goudkleurig/adj;knapperig/adj;waar/noun;zit/verb	6	barst_DIM/noun;bruin/adj;goudkleurig/adj;knapperig/adj;waar/noun;zit/verb	6	barst_DIM/noun;bovenop/prep;bruin/adj;een/det;goudkleurig/adj;knapperig/adj;waar/noun;zit/verb	8	barst_DIM/noun;bovenop/prep;bruin/adj;een/det;goudkleurig/adj;knapperig/adj;waar/noun;zit/verb	8	barst_DIM/noun;bovenop/prep;bruin/adj;een/det;goudkleurig/adj;knapperig/adj;waar/noun;zit/verb	8	barst_DIM/noun;bruin/adj;knapperig/adj;waar/noun;zit/verb	5	barst_DIM/noun;bruin/adj;knapperig/adj;waar/noun;zit/verb	5	barst_DIM/noun;bruin/adj;knapperig/adj;waar/noun;zit/verb	5	barst_DIM/noun;bovenop/prep;bruin/adj;knapperig/adj;waar/noun;zit/verb	6	barst_DIM/noun;bovenop/prep;bruin/adj;knapperig/adj;waar/noun;zit/verb	6	barst_DIM/noun;bovenop/prep;bruin/adj;knapperig/adj;waar/noun;zit/verb	6
gekleurd/adj/de_standaard_20010112_01_98/691	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun	1
gekleurd/adj/de_standaard_20040308_01_74/415	Braziliaans/adj;sleep_mee/verb	2	Braziliaans/adj;sleep_mee/verb	2	Braziliaans/adj;sleep_mee/verb	2	Braziliaans/adj;sleep_mee/verb;ze/pron	3	Braziliaans/adj;sleep_mee/verb;ze/pron	3	Braziliaans/adj;sleep_mee/verb;ze/pron	3	Braziliaans/adj	1	Braziliaans/adj	1	Braziliaans/adj	1	Braziliaans/adj	1	Braziliaans/adj	1	Braziliaans/adj	1
gekleurd/adj/de_standaard_19990223_01_41/548	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2
gekleurd/adj/de_standaard_20040825_01_49/232	folk/noun;jazz/adj;klassiek/adj;rock/adj	4	folk/noun;jazz/adj;klassiek/adj;rock/adj	4	folk/noun;jazz/adj;klassiek/adj;rock/adj	4	folk/noun;jazz/adj;klassiek/adj;rock/adj	4	folk/noun;jazz/adj;klassiek/adj;rock/adj	4	folk/noun;jazz/adj;klassiek/adj;rock/adj	4	rock/adj	1	rock/adj	1	rock/adj	1	rock/adj	1	rock/adj	1	rock/adj	1
gekleurd/adj/de_standaard_20031016_01_139/628	samenleving/noun;word/adj	2	samenleving/noun;word/adj	2	samenleving/noun;word/adj	2	samenleving/noun;steeds/adv;word/adj	3	samenleving/noun;steeds/adv;word/adj	3	samenleving/noun;steeds/adv;word/adj	3	samenleving/noun;word/adj	2	samenleving/noun;word/adj	2	samenleving/noun;word/adj	2	samenleving/noun;steeds/adv;word/adj	3	samenleving/noun;steeds/adv;word/adj	3	samenleving/noun;steeds/adv;word/adj	3
gekleurd/adj/de_standaard_20020220_01_116/1169	gebruik/verb;licht/noun	2	gebruik/verb;licht/noun	2	gebruik/verb;licht/noun	2	gebruik/verb;licht/noun	2	gebruik/verb;licht/noun	2	gebruik/verb;licht/noun	2	gebruik/verb;licht/noun	2	gebruik/verb;licht/noun	2	gebruik/verb;licht/noun	2	gebruik/verb;licht/noun	2	gebruik/verb;licht/noun	2	gebruik/verb;licht/noun	2
gekleurd/adj/het_laatste_nieuws_20000330_01_103/83	abstract/adj;beeld/noun;ben/verb;ets/noun;inzending/noun;volledig/adj	6	abstract/adj;beeld/noun;ben/verb;ets/noun;inzending/noun;volledig/adj	6	abstract/adj;beeld/noun;ben/verb;ets/noun;inzending/noun;volledig/adj	6	abstract/adj;beeld/noun;ben/verb;een/det;ets/noun;inzending/noun;met/prep;volledig/adj	8	abstract/adj;beeld/noun;ben/verb;een/det;ets/noun;inzending/noun;met/prep;volledig/adj	8	abstract/adj;beeld/noun;ben/verb;een/det;ets/noun;inzending/noun;met/prep;volledig/adj	8	ben/verb;ets/noun;inzending/noun;volledig/adj	4	ben/verb;ets/noun;inzending/noun;volledig/adj	4	ben/verb;ets/noun;inzending/noun;volledig/adj	4	ben/verb;ets/noun;inzending/noun;met/prep;volledig/adj	5	ben/verb;ets/noun;inzending/noun;met/prep;volledig/adj	5	ben/verb;ets/noun;inzending/noun;met/prep;volledig/adj	5
gekleurd/adj/het_laatste_nieuws_20021014_01_20/161	gezet/adj;kaars_DIM/noun;straat/noun;venster_bank/noun;vlag/noun	5	gezet/adj;kaars_DIM/noun;straat/noun;venster_bank/noun;vlag/noun	5	gezet/adj;kaars_DIM/noun;straat/noun;venster_bank/noun;vlag/noun	5	gezet/adj;kaars_DIM/noun;op/prep;sommige/det;straat/noun;venster_bank/noun;vlag/noun	7	gezet/adj;kaars_DIM/noun;op/prep;sommige/det;straat/noun;venster_bank/noun;vlag/noun	7	gezet/adj;kaars_DIM/noun;op/prep;sommige/det;straat/noun;venster_bank/noun;vlag/noun	7	kaars_DIM/noun;straat/noun	2	kaars_DIM/noun;straat/noun	2	kaars_DIM/noun;straat/noun	2	kaars_DIM/noun;op/prep;straat/noun	3	kaars_DIM/noun;op/prep;straat/noun	3	kaars_DIM/noun;op/prep;straat/noun	3
gekleurd/adj/het_laatste_nieuws_20010125_01_9/53	afval_water/noun;ben/verb;overstroming/noun	3	afval_water/noun;ben/verb;overstroming/noun	3	afval_water/noun;ben/verb;overstroming/noun	3	afval_water/noun;ben/verb;dat/pron;met/prep;overstroming/noun	5	afval_water/noun;ben/verb;dat/pron;met/prep;overstroming/noun	5	afval_water/noun;ben/verb;dat/pron;met/prep;overstroming/noun	5	afval_water/noun;ben/verb;overstroming/noun	3	afval_water/noun;ben/verb;overstroming/noun	3	afval_water/noun;ben/verb;overstroming/noun	3	afval_water/noun;ben/verb;met/prep;overstroming/noun	4	afval_water/noun;ben/verb;met/prep;overstroming/noun	4	afval_water/noun;ben/verb;met/prep;overstroming/noun	4
gekleurd/adj/het_laatste_nieuws_20001115_01_331/256	ben/verb;fris_op/verb;historisch/adj;kaart/noun;tekst/noun	5	ben/verb;fris_op/verb;historisch/adj;kaart/noun;tekst/noun	5	ben/verb;fris_op/verb;historisch/adj;kaart/noun;tekst/noun	5	ben/verb;fris_op/verb;historisch/adj;kaart/noun;met/prep;tekst/noun;uit/prep	7	ben/verb;fris_op/verb;historisch/adj;kaart/noun;met/prep;tekst/noun;uit/prep	7	ben/verb;fris_op/verb;historisch/adj;kaart/noun;met/prep;tekst/noun;uit/prep	7	ben/verb;fris_op/verb;historisch/adj;kaart/noun;tekst/noun	5	ben/verb;fris_op/verb;historisch/adj;kaart/noun;tekst/noun	5	ben/verb;fris_op/verb;historisch/adj;kaart/noun;tekst/noun	5	ben/verb;fris_op/verb;historisch/adj;kaart/noun;met/prep;tekst/noun;uit/prep	7	ben/verb;fris_op/verb;historisch/adj;kaart/noun;met/prep;tekst/noun;uit/prep	7	ben/verb;fris_op/verb;historisch/adj;kaart/noun;met/prep;tekst/noun;uit/prep	7
