filename	lemma	twcorpus	twppmi	twllr	twL	twR	socccorpus	soccppmi	soccllr	soccL	soccR	sample	tokenL	tokenR	stress
sample.Semcor.ppmi1.ll0.Semcor.ppmi2.ll1	sample	Semcor	ppmi1	ll0	10	10	Semcor	ppmi2	ll1	10	10	1130	10	10	0.300174069286593
sample.Semcor.ppmi1.ll1.COHA.ppmi0.ll0	sample	Semcor	ppmi1	ll1	10	10	COHA	ppmi0	ll0	10	10	1118	10	10	0.24286446038531
sample.Semcor.ppmi1.ll1.COHA.ppmi0.ll1	sample	Semcor	ppmi1	ll1	10	10	COHA	ppmi0	ll1	10	10	1118	10	10	0.25200576940642
sample.Semcor.ppmi1.ll1.COHA.ppmi1.ll0	sample	Semcor	ppmi1	ll1	10	10	COHA	ppmi1	ll0	10	10	1118	10	10	0.259618643353358
sample.Semcor.ppmi1.ll1.COHA.ppmi1.ll1	sample	Semcor	ppmi1	ll1	10	10	COHA	ppmi1	ll1	10	10	1118	10	10	0.25935140551413
sample.Semcor.ppmi1.ll1.COHA.ppmi2.ll0	sample	Semcor	ppmi1	ll1	10	10	COHA	ppmi2	ll0	10	10	1118	10	10	0.275909746939121
sample.Semcor.ppmi1.ll1.COHA.ppmi2.ll1	sample	Semcor	ppmi1	ll1	10	10	COHA	ppmi2	ll1	10	10	1118	10	10	0.275909746939121
sample.Semcor.ppmi1.ll1.Semcor.ppmi0.ll0	sample	Semcor	ppmi1	ll1	10	10	Semcor	ppmi0	ll0	10	10	1118	10	10	0.28723775701833
sample.Semcor.ppmi1.ll1.Semcor.ppmi0.ll1	sample	Semcor	ppmi1	ll1	10	10	Semcor	ppmi0	ll1	10	10	1118	10	10	0.288424003761084
sample.Semcor.ppmi1.ll1.Semcor.ppmi1.ll0	sample	Semcor	ppmi1	ll1	10	10	Semcor	ppmi1	ll0	10	10	1118	10	10	0.288038747250066
sample.Semcor.ppmi1.ll1.Semcor.ppmi1.ll1	sample	Semcor	ppmi1	ll1	10	10	Semcor	ppmi1	ll1	10	10	1118	10	10	0.289790546903947
sample.Semcor.ppmi1.ll1.Semcor.ppmi2.ll0	sample	Semcor	ppmi1	ll1	10	10	Semcor	ppmi2	ll0	10	10	1118	10	10	0.300394039204951
sample.Semcor.ppmi1.ll1.Semcor.ppmi2.ll1	sample	Semcor	ppmi1	ll1	10	10	Semcor	ppmi2	ll1	10	10	1118	10	10	0.300394039204951
sample.Semcor.ppmi2_5.ll0.COHA.ppmi0.ll0	sample	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi0	ll0	10	10	363	10	10	0.231221418914072
sample.Semcor.ppmi2_5.ll0.COHA.ppmi0.ll1	sample	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi0	ll1	10	10	363	10	10	0.236890653511198
sample.Semcor.ppmi2_5.ll0.COHA.ppmi1.ll0	sample	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi1	ll0	10	10	363	10	10	0.239007930152855
sample.Semcor.ppmi2_5.ll0.COHA.ppmi1.ll1	sample	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi1	ll1	10	10	363	10	10	0.242063393963489
sample.Semcor.ppmi2_5.ll0.COHA.ppmi2.ll0	sample	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi2	ll0	10	10	363	10	10	0.249556896304627
sample.Semcor.ppmi2_5.ll0.COHA.ppmi2.ll1	sample	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi2	ll1	10	10	363	10	10	0.248987344222878
sample.Semcor.ppmi2_5.ll0.Semcor.ppmi0.ll0	sample	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi0	ll0	10	10	363	10	10	0.275850334177977
sample.Semcor.ppmi2_5.ll0.Semcor.ppmi0.ll1	sample	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi0	ll1	10	10	363	10	10	0.264234323423742
sample.Semcor.ppmi2_5.ll0.Semcor.ppmi1.ll0	sample	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi1	ll0	10	10	363	10	10	0.265940091373791
sample.Semcor.ppmi2_5.ll0.Semcor.ppmi1.ll1	sample	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi1	ll1	10	10	363	10	10	0.272189325188514
sample.Semcor.ppmi2_5.ll0.Semcor.ppmi2.ll0	sample	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi2	ll0	10	10	363	10	10	0.258212374971885
sample.Semcor.ppmi2_5.ll0.Semcor.ppmi2.ll1	sample	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi2	ll1	10	10	363	10	10	0.258212374971885
sample.Semcor.ppmi2_5.ll1.COHA.ppmi0.ll0	sample	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi0	ll0	10	10	363	10	10	0.229938239546532
sample.Semcor.ppmi2_5.ll1.COHA.ppmi0.ll1	sample	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi0	ll1	10	10	363	10	10	0.233423734786087
sample.Semcor.ppmi2_5.ll1.COHA.ppmi1.ll0	sample	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi1	ll0	10	10	363	10	10	0.241671335926809
sample.Semcor.ppmi2_5.ll1.COHA.ppmi1.ll1	sample	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi1	ll1	10	10	363	10	10	0.241373132655474
sample.Semcor.ppmi2_5.ll1.COHA.ppmi2.ll0	sample	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi2	ll0	10	10	363	10	10	0.252188960334506
sample.Semcor.ppmi2_5.ll1.COHA.ppmi2.ll1	sample	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi2	ll1	10	10	363	10	10	0.249311322619823
sample.Semcor.ppmi2_5.ll1.Semcor.ppmi0.ll0	sample	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi0	ll0	10	10	363	10	10	0.268360202691753
sample.Semcor.ppmi2_5.ll1.Semcor.ppmi0.ll1	sample	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi0	ll1	10	10	363	10	10	0.264267875635561
sample.Semcor.ppmi2_5.ll1.Semcor.ppmi1.ll0	sample	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi1	ll0	10	10	363	10	10	0.268107532718226
sample.Semcor.ppmi2_5.ll1.Semcor.ppmi1.ll1	sample	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi1	ll1	10	10	363	10	10	0.263034106977123
sample.Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll0	sample	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi2	ll0	10	10	363	10	10	0.258212374971885
sample.Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll1	sample	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi2	ll1	10	10	363	10	10	0.258212374971885
sample.Semcor.ppmi2.ll0.COHA.ppmi0.ll0	sample	Semcor	ppmi2	ll0	10	10	COHA	ppmi0	ll0	10	10	558	10	10	0.231855932720807
sample.Semcor.ppmi2.ll0.COHA.ppmi0.ll1	sample	Semcor	ppmi2	ll0	10	10	COHA	ppmi0	ll1	10	10	558	10	10	0.239355583493749
sample.Semcor.ppmi2.ll0.COHA.ppmi1.ll0	sample	Semcor	ppmi2	ll0	10	10	COHA	ppmi1	ll0	10	10	558	10	10	0.250582333930113
sample.Semcor.ppmi2.ll0.COHA.ppmi1.ll1	sample	Semcor	ppmi2	ll0	10	10	COHA	ppmi1	ll1	10	10	558	10	10	0.250859851120709
sample.Semcor.ppmi2.ll0.COHA.ppmi2.ll0	sample	Semcor	ppmi2	ll0	10	10	COHA	ppmi2	ll0	10	10	558	10	10	0.265467110747566
sample.Semcor.ppmi2.ll0.COHA.ppmi2.ll1	sample	Semcor	ppmi2	ll0	10	10	COHA	ppmi2	ll1	10	10	558	10	10	0.264518532602659
sample.Semcor.ppmi2.ll0.Semcor.ppmi0.ll0	sample	Semcor	ppmi2	ll0	10	10	Semcor	ppmi0	ll0	10	10	558	10	10	0.281728231127711
sample.Semcor.ppmi2.ll0.Semcor.ppmi0.ll1	sample	Semcor	ppmi2	ll0	10	10	Semcor	ppmi0	ll1	10	10	558	10	10	0.277406435026531
sample.Semcor.ppmi2.ll0.Semcor.ppmi1.ll0	sample	Semcor	ppmi2	ll0	10	10	Semcor	ppmi1	ll0	10	10	558	10	10	0.276166843857843
sample.Semcor.ppmi2.ll0.Semcor.ppmi1.ll1	sample	Semcor	ppmi2	ll0	10	10	Semcor	ppmi1	ll1	10	10	558	10	10	0.276166843857843
sample.Semcor.ppmi2.ll0.Semcor.ppmi2.ll0	sample	Semcor	ppmi2	ll0	10	10	Semcor	ppmi2	ll0	10	10	558	10	10	0.27244430901451
sample.Semcor.ppmi2.ll0.Semcor.ppmi2.ll1	sample	Semcor	ppmi2	ll0	10	10	Semcor	ppmi2	ll1	10	10	558	10	10	0.27244430901451
sample.Semcor.ppmi2.ll1.COHA.ppmi0.ll0	sample	Semcor	ppmi2	ll1	10	10	COHA	ppmi0	ll0	10	10	558	10	10	0.231764332403432
sample.Semcor.ppmi2.ll1.COHA.ppmi0.ll1	sample	Semcor	ppmi2	ll1	10	10	COHA	ppmi0	ll1	10	10	558	10	10	0.240851453646291
sample.Semcor.ppmi2.ll1.COHA.ppmi1.ll0	sample	Semcor	ppmi2	ll1	10	10	COHA	ppmi1	ll0	10	10	558	10	10	0.251546491803466
sample.Semcor.ppmi2.ll1.COHA.ppmi1.ll1	sample	Semcor	ppmi2	ll1	10	10	COHA	ppmi1	ll1	10	10	558	10	10	0.249222708103975
sample.Semcor.ppmi2.ll1.COHA.ppmi2.ll0	sample	Semcor	ppmi2	ll1	10	10	COHA	ppmi2	ll0	10	10	558	10	10	0.266533096718246
sample.Semcor.ppmi2.ll1.COHA.ppmi2.ll1	sample	Semcor	ppmi2	ll1	10	10	COHA	ppmi2	ll1	10	10	558	10	10	0.269653539461489
sample.Semcor.ppmi2.ll1.Semcor.ppmi0.ll0	sample	Semcor	ppmi2	ll1	10	10	Semcor	ppmi0	ll0	10	10	558	10	10	0.281728231127711
sample.Semcor.ppmi2.ll1.Semcor.ppmi0.ll1	sample	Semcor	ppmi2	ll1	10	10	Semcor	ppmi0	ll1	10	10	558	10	10	0.277406435026531
sample.Semcor.ppmi2.ll1.Semcor.ppmi1.ll0	sample	Semcor	ppmi2	ll1	10	10	Semcor	ppmi1	ll0	10	10	558	10	10	0.276166843857843
sample.Semcor.ppmi2.ll1.Semcor.ppmi1.ll1	sample	Semcor	ppmi2	ll1	10	10	Semcor	ppmi1	ll1	10	10	558	10	10	0.276166843857843
sample.Semcor.ppmi2.ll1.Semcor.ppmi2.ll0	sample	Semcor	ppmi2	ll1	10	10	Semcor	ppmi2	ll0	10	10	558	10	10	0.27244430901451
sample.Semcor.ppmi2.ll1.Semcor.ppmi2.ll1	sample	Semcor	ppmi2	ll1	10	10	Semcor	ppmi2	ll1	10	10	558	10	10	0.27244430901451
sample.Semcor.ppmi3.ll0.COHA.ppmi0.ll0	sample	Semcor	ppmi3	ll0	10	10	COHA	ppmi0	ll0	10	10	252	10	10	0.21788425992858
sample.Semcor.ppmi3.ll0.COHA.ppmi0.ll1	sample	Semcor	ppmi3	ll0	10	10	COHA	ppmi0	ll1	10	10	252	10	10	0.218047983934575
sample.Semcor.ppmi3.ll0.COHA.ppmi1.ll0	sample	Semcor	ppmi3	ll0	10	10	COHA	ppmi1	ll0	10	10	252	10	10	0.216807991241132
sample.Semcor.ppmi3.ll0.COHA.ppmi1.ll1	sample	Semcor	ppmi3	ll0	10	10	COHA	ppmi1	ll1	10	10	252	10	10	0.216807991241132
sample.Semcor.ppmi3.ll0.COHA.ppmi2.ll0	sample	Semcor	ppmi3	ll0	10	10	COHA	ppmi2	ll0	10	10	252	10	10	0.218658212069636
sample.Semcor.ppmi3.ll0.COHA.ppmi2.ll1	sample	Semcor	ppmi3	ll0	10	10	COHA	ppmi2	ll1	10	10	252	10	10	0.228983569650778
sample.Semcor.ppmi3.ll0.Semcor.ppmi0.ll0	sample	Semcor	ppmi3	ll0	10	10	Semcor	ppmi0	ll0	10	10	252	10	10	0.246018281298195
sample.Semcor.ppmi3.ll0.Semcor.ppmi0.ll1	sample	Semcor	ppmi3	ll0	10	10	Semcor	ppmi0	ll1	10	10	252	10	10	0.242584857106406
sample.Semcor.ppmi3.ll0.Semcor.ppmi1.ll0	sample	Semcor	ppmi3	ll0	10	10	Semcor	ppmi1	ll0	10	10	252	10	10	0.24191423016652
sample.Semcor.ppmi3.ll0.Semcor.ppmi1.ll1	sample	Semcor	ppmi3	ll0	10	10	Semcor	ppmi1	ll1	10	10	252	10	10	0.238818428084515
sample.Semcor.ppmi3.ll0.Semcor.ppmi2.ll0	sample	Semcor	ppmi3	ll0	10	10	Semcor	ppmi2	ll0	10	10	252	10	10	0.239110596201783
sample.Semcor.ppmi3.ll0.Semcor.ppmi2.ll1	sample	Semcor	ppmi3	ll0	10	10	Semcor	ppmi2	ll1	10	10	252	10	10	0.229665910784226
sample.Semcor.ppmi3.ll1.COHA.ppmi0.ll0	sample	Semcor	ppmi3	ll1	10	10	COHA	ppmi0	ll0	10	10	252	10	10	0.21432985586522
sample.Semcor.ppmi3.ll1.COHA.ppmi0.ll1	sample	Semcor	ppmi3	ll1	10	10	COHA	ppmi0	ll1	10	10	252	10	10	0.219050658786955
sample.Semcor.ppmi3.ll1.COHA.ppmi1.ll0	sample	Semcor	ppmi3	ll1	10	10	COHA	ppmi1	ll0	10	10	252	10	10	0.216807991241132
sample.Semcor.ppmi3.ll1.COHA.ppmi1.ll1	sample	Semcor	ppmi3	ll1	10	10	COHA	ppmi1	ll1	10	10	252	10	10	0.216807991241132
sample.Semcor.ppmi3.ll1.COHA.ppmi2.ll0	sample	Semcor	ppmi3	ll1	10	10	COHA	ppmi2	ll0	10	10	252	10	10	0.217346872169886
sample.Semcor.ppmi3.ll1.COHA.ppmi2.ll1	sample	Semcor	ppmi3	ll1	10	10	COHA	ppmi2	ll1	10	10	252	10	10	0.229142988826922
sample.Semcor.ppmi3.ll1.Semcor.ppmi0.ll0	sample	Semcor	ppmi3	ll1	10	10	Semcor	ppmi0	ll0	10	10	252	10	10	0.246875547095066
sample.Semcor.ppmi3.ll1.Semcor.ppmi0.ll1	sample	Semcor	ppmi3	ll1	10	10	Semcor	ppmi0	ll1	10	10	252	10	10	0.242584857106406
sample.Semcor.ppmi3.ll1.Semcor.ppmi1.ll0	sample	Semcor	ppmi3	ll1	10	10	Semcor	ppmi1	ll0	10	10	252	10	10	0.23781455898337
sample.Semcor.ppmi3.ll1.Semcor.ppmi1.ll1	sample	Semcor	ppmi3	ll1	10	10	Semcor	ppmi1	ll1	10	10	252	10	10	0.24191423016652
sample.Semcor.ppmi3.ll1.Semcor.ppmi2.ll0	sample	Semcor	ppmi3	ll1	10	10	Semcor	ppmi2	ll0	10	10	252	10	10	0.230067159845745
sample.Semcor.ppmi3.ll1.Semcor.ppmi2.ll1	sample	Semcor	ppmi3	ll1	10	10	Semcor	ppmi2	ll1	10	10	252	10	10	0.232386542267103
state_country.Semcor.ppmi0.ll0.COHA.ppmi0.ll0	state_country	Semcor	ppmi0	ll0	10	10	COHA	ppmi0	ll0	10	10	1245	10	10	0.245348314532687
state_country.Semcor.ppmi0.ll0.COHA.ppmi0.ll1	state_country	Semcor	ppmi0	ll0	10	10	COHA	ppmi0	ll1	10	10	1245	10	10	0.252607522314621
state_country.Semcor.ppmi0.ll0.COHA.ppmi1.ll0	state_country	Semcor	ppmi0	ll0	10	10	COHA	ppmi1	ll0	10	10	1245	10	10	0.251062596368806
state_country.Semcor.ppmi0.ll0.COHA.ppmi1.ll1	state_country	Semcor	ppmi0	ll0	10	10	COHA	ppmi1	ll1	10	10	1245	10	10	0.251062596368806
state_country.Semcor.ppmi0.ll0.COHA.ppmi2.ll0	state_country	Semcor	ppmi0	ll0	10	10	COHA	ppmi2	ll0	10	10	1242	10	10	0.151015279694847
state_country.Semcor.ppmi0.ll0.COHA.ppmi2.ll1	state_country	Semcor	ppmi0	ll0	10	10	COHA	ppmi2	ll1	10	10	1242	10	10	0.151030732336492
state_country.Semcor.ppmi0.ll0.Semcor.ppmi0.ll0	state_country	Semcor	ppmi0	ll0	10	10	Semcor	ppmi0	ll0	10	10	1262	10	10	0.284890158764401
state_country.Semcor.ppmi0.ll0.Semcor.ppmi0.ll1	state_country	Semcor	ppmi0	ll0	10	10	Semcor	ppmi0	ll1	10	10	1245	10	10	0.28609357242361
state_country.Semcor.ppmi0.ll0.Semcor.ppmi1.ll0	state_country	Semcor	ppmi0	ll0	10	10	Semcor	ppmi1	ll0	10	10	1245	10	10	0.28689000316519
state_country.Semcor.ppmi0.ll0.Semcor.ppmi1.ll1	state_country	Semcor	ppmi0	ll0	10	10	Semcor	ppmi1	ll1	10	10	1245	10	10	0.287606947522764
state_country.Semcor.ppmi0.ll0.Semcor.ppmi2.ll0	state_country	Semcor	ppmi0	ll0	10	10	Semcor	ppmi2	ll0	10	10	1245	10	10	0.301304936032728
state_country.Semcor.ppmi0.ll0.Semcor.ppmi2.ll1	state_country	Semcor	ppmi0	ll0	10	10	Semcor	ppmi2	ll1	10	10	1245	10	10	0.301623152246325
state_country.Semcor.ppmi0.ll1.COHA.ppmi0.ll0	state_country	Semcor	ppmi0	ll1	10	10	COHA	ppmi0	ll0	10	10	1201	10	10	0.250386442401476
state_country.Semcor.ppmi0.ll1.COHA.ppmi0.ll1	state_country	Semcor	ppmi0	ll1	10	10	COHA	ppmi0	ll1	10	10	1201	10	10	0.258093384110518
state_country.Semcor.ppmi0.ll1.COHA.ppmi1.ll0	state_country	Semcor	ppmi0	ll1	10	10	COHA	ppmi1	ll0	10	10	1201	10	10	0.241132654149153
state_country.Semcor.ppmi0.ll1.COHA.ppmi1.ll1	state_country	Semcor	ppmi0	ll1	10	10	COHA	ppmi1	ll1	10	10	1201	10	10	0.24118034012875
state_country.Semcor.ppmi0.ll1.COHA.ppmi2.ll0	state_country	Semcor	ppmi0	ll1	10	10	COHA	ppmi2	ll0	10	10	1188	10	10	0.111884645861906
state_country.Semcor.ppmi0.ll1.COHA.ppmi2.ll1	state_country	Semcor	ppmi0	ll1	10	10	COHA	ppmi2	ll1	10	10	1188	10	10	0.111884645861906
state_country.Semcor.ppmi0.ll1.Semcor.ppmi0.ll0	state_country	Semcor	ppmi0	ll1	10	10	Semcor	ppmi0	ll0	10	10	1201	10	10	0.280962439889574
state_country.Semcor.ppmi0.ll1.Semcor.ppmi0.ll1	state_country	Semcor	ppmi0	ll1	10	10	Semcor	ppmi0	ll1	10	10	1201	10	10	0.287372440910788
state_country.Semcor.ppmi0.ll1.Semcor.ppmi1.ll0	state_country	Semcor	ppmi0	ll1	10	10	Semcor	ppmi1	ll0	10	10	1201	10	10	0.28398973610471
state_country.Semcor.ppmi0.ll1.Semcor.ppmi1.ll1	state_country	Semcor	ppmi0	ll1	10	10	Semcor	ppmi1	ll1	10	10	1201	10	10	0.283748973610988
state_country.Semcor.ppmi0.ll1.Semcor.ppmi2.ll0	state_country	Semcor	ppmi0	ll1	10	10	Semcor	ppmi2	ll0	10	10	1201	10	10	0.285950587259752
state_country.Semcor.ppmi0.ll1.Semcor.ppmi2.ll1	state_country	Semcor	ppmi0	ll1	10	10	Semcor	ppmi2	ll1	10	10	1201	10	10	0.285709793028608
state_country.Semcor.ppmi1.ll0.COHA.ppmi0.ll0	state_country	Semcor	ppmi1	ll0	10	10	COHA	ppmi0	ll0	10	10	891	10	10	0.247257792142465
state_country.Semcor.ppmi1.ll0.COHA.ppmi0.ll1	state_country	Semcor	ppmi1	ll0	10	10	COHA	ppmi0	ll1	10	10	891	10	10	0.256349984378913
state_country.Semcor.ppmi1.ll0.COHA.ppmi1.ll0	state_country	Semcor	ppmi1	ll0	10	10	COHA	ppmi1	ll0	10	10	891	10	10	0.259910071235996
state_country.Semcor.ppmi1.ll0.COHA.ppmi1.ll1	state_country	Semcor	ppmi1	ll0	10	10	COHA	ppmi1	ll1	10	10	891	10	10	0.2603703501115
state_country.Semcor.ppmi1.ll0.COHA.ppmi2.ll0	state_country	Semcor	ppmi1	ll0	10	10	COHA	ppmi2	ll0	10	10	891	10	10	0.27361617445141
state_country.Semcor.ppmi1.ll0.COHA.ppmi2.ll1	state_country	Semcor	ppmi1	ll0	10	10	COHA	ppmi2	ll1	10	10	891	10	10	0.27330616998285
state_country.Semcor.ppmi1.ll0.Semcor.ppmi0.ll0	state_country	Semcor	ppmi1	ll0	10	10	Semcor	ppmi0	ll0	10	10	891	10	10	0.289278461833649
state_country.Semcor.ppmi1.ll0.Semcor.ppmi0.ll1	state_country	Semcor	ppmi1	ll0	10	10	Semcor	ppmi0	ll1	10	10	891	10	10	0.292176822105284
state_country.Semcor.ppmi1.ll0.Semcor.ppmi1.ll0	state_country	Semcor	ppmi1	ll0	10	10	Semcor	ppmi1	ll0	10	10	891	10	10	0.292508625288607
state_country.Semcor.ppmi1.ll0.Semcor.ppmi1.ll1	state_country	Semcor	ppmi1	ll0	10	10	Semcor	ppmi1	ll1	10	10	891	10	10	0.291935833670678
state_country.Semcor.ppmi1.ll0.Semcor.ppmi2.ll0	state_country	Semcor	ppmi1	ll0	10	10	Semcor	ppmi2	ll0	10	10	891	10	10	0.303622998920087
state_country.Semcor.ppmi1.ll0.Semcor.ppmi2.ll1	state_country	Semcor	ppmi1	ll0	10	10	Semcor	ppmi2	ll1	10	10	891	10	10	0.30375917067903
state_country.Semcor.ppmi1.ll1.COHA.ppmi0.ll0	state_country	Semcor	ppmi1	ll1	10	10	COHA	ppmi0	ll0	10	10	880	10	10	0.247103215525149
state_country.Semcor.ppmi1.ll1.COHA.ppmi0.ll1	state_country	Semcor	ppmi1	ll1	10	10	COHA	ppmi0	ll1	10	10	880	10	10	0.255882959382789
state_country.Semcor.ppmi1.ll1.COHA.ppmi1.ll0	state_country	Semcor	ppmi1	ll1	10	10	COHA	ppmi1	ll0	10	10	880	10	10	0.260446619168794
state_country.Semcor.ppmi1.ll1.COHA.ppmi1.ll1	state_country	Semcor	ppmi1	ll1	10	10	COHA	ppmi1	ll1	10	10	880	10	10	0.260355609530884
state_country.Semcor.ppmi1.ll1.COHA.ppmi2.ll0	state_country	Semcor	ppmi1	ll1	10	10	COHA	ppmi2	ll0	10	10	880	10	10	0.27335036568078
state_country.Semcor.ppmi1.ll1.COHA.ppmi2.ll1	state_country	Semcor	ppmi1	ll1	10	10	COHA	ppmi2	ll1	10	10	880	10	10	0.273689980734761
state_country.Semcor.ppmi1.ll1.Semcor.ppmi0.ll0	state_country	Semcor	ppmi1	ll1	10	10	Semcor	ppmi0	ll0	10	10	880	10	10	0.289391538030542
state_country.Semcor.ppmi1.ll1.Semcor.ppmi0.ll1	state_country	Semcor	ppmi1	ll1	10	10	Semcor	ppmi0	ll1	10	10	880	10	10	0.292330478070916
state_country.Semcor.ppmi1.ll1.Semcor.ppmi1.ll0	state_country	Semcor	ppmi1	ll1	10	10	Semcor	ppmi1	ll0	10	10	880	10	10	0.292247432784345
state_country.Semcor.ppmi1.ll1.Semcor.ppmi1.ll1	state_country	Semcor	ppmi1	ll1	10	10	Semcor	ppmi1	ll1	10	10	880	10	10	0.291723919504156
state_country.Semcor.ppmi1.ll1.Semcor.ppmi2.ll0	state_country	Semcor	ppmi1	ll1	10	10	Semcor	ppmi2	ll0	10	10	880	10	10	0.304912219645726
state_country.Semcor.ppmi1.ll1.Semcor.ppmi2.ll1	state_country	Semcor	ppmi1	ll1	10	10	Semcor	ppmi2	ll1	10	10	880	10	10	0.304272003736395
state_country.Semcor.ppmi2_5.ll0.COHA.ppmi0.ll0	state_country	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi0	ll0	10	10	204	10	10	0.216425763693236
state_country.Semcor.ppmi2_5.ll0.COHA.ppmi0.ll1	state_country	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi0	ll1	10	10	204	10	10	0.225201121015274
state_country.Semcor.ppmi2_5.ll0.COHA.ppmi1.ll0	state_country	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi1	ll0	10	10	204	10	10	0.224510184807962
state_country.Semcor.ppmi2_5.ll0.COHA.ppmi1.ll1	state_country	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi1	ll1	10	10	204	10	10	0.225468310784479
state_country.Semcor.ppmi2_5.ll0.COHA.ppmi2.ll0	state_country	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi2	ll0	10	10	204	10	10	0.229714002390426
state_country.Semcor.ppmi2_5.ll0.COHA.ppmi2.ll1	state_country	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi2	ll1	10	10	204	10	10	0.23166792393576
state_country.Semcor.ppmi2_5.ll0.Semcor.ppmi0.ll0	state_country	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi0	ll0	10	10	204	10	10	0.258211818936773
state_country.Semcor.ppmi2_5.ll0.Semcor.ppmi0.ll1	state_country	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi0	ll1	10	10	204	10	10	0.257941054599752
state_country.Semcor.ppmi2_5.ll0.Semcor.ppmi1.ll0	state_country	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi1	ll0	10	10	204	10	10	0.255880236832035
state_country.Semcor.ppmi2_5.ll0.Semcor.ppmi1.ll1	state_country	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi1	ll1	10	10	204	10	10	0.254882356897879
state_country.Semcor.ppmi2_5.ll0.Semcor.ppmi2.ll0	state_country	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi2	ll0	10	10	204	10	10	0.246090211664233
state_country.Semcor.ppmi2_5.ll0.Semcor.ppmi2.ll1	state_country	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi2	ll1	10	10	204	10	10	0.243217191227061
state_country.Semcor.ppmi2_5.ll1.COHA.ppmi0.ll0	state_country	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi0	ll0	10	10	204	10	10	0.216688872341041
state_country.Semcor.ppmi2_5.ll1.COHA.ppmi0.ll1	state_country	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi0	ll1	10	10	204	10	10	0.224171270499507
state_country.Semcor.ppmi2_5.ll1.COHA.ppmi1.ll0	state_country	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi1	ll0	10	10	204	10	10	0.224872230065547
state_country.Semcor.ppmi2_5.ll1.COHA.ppmi1.ll1	state_country	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi1	ll1	10	10	204	10	10	0.224114357938916
state_country.Semcor.ppmi2_5.ll1.COHA.ppmi2.ll0	state_country	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi2	ll0	10	10	204	10	10	0.227418907191885
state_country.Semcor.ppmi2_5.ll1.COHA.ppmi2.ll1	state_country	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi2	ll1	10	10	204	10	10	0.228866679390901
state_country.Semcor.ppmi2_5.ll1.Semcor.ppmi0.ll0	state_country	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi0	ll0	10	10	204	10	10	0.25769758976388
state_country.Semcor.ppmi2_5.ll1.Semcor.ppmi0.ll1	state_country	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi0	ll1	10	10	204	10	10	0.254450976309955
state_country.Semcor.ppmi2_5.ll1.Semcor.ppmi1.ll0	state_country	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi1	ll0	10	10	204	10	10	0.256173738718395
state_country.Semcor.ppmi2_5.ll1.Semcor.ppmi1.ll1	state_country	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi1	ll1	10	10	204	10	10	0.254787405886408
