filename	lemma	twcorpus	twppmi	twllr	twL	twR	socccorpus	soccppmi	soccllr	soccL	soccR	sample	tokenL	tokenR	stress
Semcor.ppmi1.ll0.COHA.ppmi1.ll0	sample	Semcor	1	0	10	10	COHA	1	0	10	10	650	10	10	0.25543960254796
Semcor.ppmi1.ll0.COHA.ppmi1.ll1	sample	Semcor	1	0	10	10	COHA	1	1	10	10	650	10	10	0.254931133738849
Semcor.ppmi1.ll0.COHA.ppmi2.ll0	sample	Semcor	1	0	10	10	COHA	2	0	10	10	650	10	10	0.269934390684718
Semcor.ppmi1.ll0.COHA.ppmi2.ll1	sample	Semcor	1	0	10	10	COHA	2	1	10	10	650	10	10	0.27474310728989
Semcor.ppmi1.ll0.Semcor.ppmi0.ll0	sample	Semcor	1	0	10	10	Semcor	0	0	10	10	650	10	10	0.281773780067529
Semcor.ppmi1.ll0.Semcor.ppmi0.ll1	sample	Semcor	1	0	10	10	Semcor	0	1	10	10	650	10	10	0.284321721987903
Semcor.ppmi1.ll0.Semcor.ppmi1.ll0	sample	Semcor	1	0	10	10	Semcor	1	0	10	10	650	10	10	0.283036761082131
Semcor.ppmi1.ll0.Semcor.ppmi1.ll1	sample	Semcor	1	0	10	10	Semcor	1	1	10	10	650	10	10	0.289552482580932
Semcor.ppmi1.ll0.Semcor.ppmi2.ll0	sample	Semcor	1	0	10	10	Semcor	2	0	10	10	650	10	10	0.304967234714762
Semcor.ppmi1.ll0.Semcor.ppmi2.ll1	sample	Semcor	1	0	10	10	Semcor	2	1	10	10	650	10	10	0.308663933820573
Semcor.ppmi1.ll1.COHA.ppmi0.ll0	sample	Semcor	1	1	10	10	COHA	0	0	10	10	650	10	10	0.242645373846603
Semcor.ppmi1.ll1.COHA.ppmi0.ll1	sample	Semcor	1	1	10	10	COHA	0	1	10	10	650	10	10	0.249498593574069
Semcor.ppmi1.ll1.COHA.ppmi1.ll0	sample	Semcor	1	1	10	10	COHA	1	0	10	10	650	10	10	0.25844204018323
Semcor.ppmi1.ll1.COHA.ppmi1.ll1	sample	Semcor	1	1	10	10	COHA	1	1	10	10	650	10	10	0.250020376556482
Semcor.ppmi1.ll1.COHA.ppmi2.ll0	sample	Semcor	1	1	10	10	COHA	2	0	10	10	650	10	10	0.272975439374713
Semcor.ppmi1.ll1.COHA.ppmi2.ll1	sample	Semcor	1	1	10	10	COHA	2	1	10	10	650	10	10	0.270471907412339
Semcor.ppmi1.ll1.Semcor.ppmi0.ll0	sample	Semcor	1	1	10	10	Semcor	0	0	10	10	650	10	10	0.282880105447106
Semcor.ppmi1.ll1.Semcor.ppmi0.ll1	sample	Semcor	1	1	10	10	Semcor	0	1	10	10	650	10	10	0.284166010615579
Semcor.ppmi1.ll1.Semcor.ppmi1.ll0	sample	Semcor	1	1	10	10	Semcor	1	0	10	10	650	10	10	0.285081288136688
Semcor.ppmi1.ll1.Semcor.ppmi1.ll1	sample	Semcor	1	1	10	10	Semcor	1	1	10	10	650	10	10	0.290529749343216
Semcor.ppmi1.ll1.Semcor.ppmi2.ll0	sample	Semcor	1	1	10	10	Semcor	2	0	10	10	650	10	10	0.309247258902526
Semcor.ppmi1.ll1.Semcor.ppmi2.ll1	sample	Semcor	1	1	10	10	Semcor	2	1	10	10	650	10	10	0.306757396369437
Semcor.ppmi2_5.ll0.COHA.ppmi0.ll0	sample	Semcor	2_5	0	10	10	COHA	0	0	10	10	650	10	10	0.281337664665845
Semcor.ppmi2_5.ll0.COHA.ppmi0.ll1	sample	Semcor	2_5	0	10	10	COHA	0	1	10	10	650	10	10	0.286194145167996
Semcor.ppmi2_5.ll0.COHA.ppmi1.ll0	sample	Semcor	2_5	0	10	10	COHA	1	0	10	10	650	10	10	0.286496153207105
Semcor.ppmi2_5.ll0.COHA.ppmi1.ll1	sample	Semcor	2_5	0	10	10	COHA	1	1	10	10	650	10	10	0.285570474902743
Semcor.ppmi2_5.ll0.COHA.ppmi2.ll0	sample	Semcor	2_5	0	10	10	COHA	2	0	10	10	650	10	10	0.302709531152337
Semcor.ppmi2_5.ll0.COHA.ppmi2.ll1	sample	Semcor	2_5	0	10	10	COHA	2	1	10	10	650	10	10	0.308319237421251
Semcor.ppmi2_5.ll0.Semcor.ppmi0.ll0	sample	Semcor	2_5	0	10	10	Semcor	0	0	10	10	650	10	10	0.304508581384044
Semcor.ppmi2_5.ll0.Semcor.ppmi0.ll1	sample	Semcor	2_5	0	10	10	Semcor	0	1	10	10	650	10	10	0.306932742556725
Semcor.ppmi2_5.ll0.Semcor.ppmi1.ll0	sample	Semcor	2_5	0	10	10	Semcor	1	0	10	10	650	10	10	0.298128716781439
Semcor.ppmi2_5.ll0.Semcor.ppmi1.ll1	sample	Semcor	2_5	0	10	10	Semcor	1	1	10	10	650	10	10	0.298432497323382
Semcor.ppmi2_5.ll0.Semcor.ppmi2.ll0	sample	Semcor	2_5	0	10	10	Semcor	2	0	10	10	650	10	10	0.302267786644343
Semcor.ppmi2_5.ll0.Semcor.ppmi2.ll1	sample	Semcor	2_5	0	10	10	Semcor	2	1	10	10	650	10	10	0.298156390673064
Semcor.ppmi2_5.ll1.COHA.ppmi0.ll0	sample	Semcor	2_5	1	10	10	COHA	0	0	10	10	650	10	10	0.282793904431188
Semcor.ppmi2_5.ll1.COHA.ppmi0.ll1	sample	Semcor	2_5	1	10	10	COHA	0	1	10	10	650	10	10	0.288859417906455
Semcor.ppmi2_5.ll1.COHA.ppmi1.ll0	sample	Semcor	2_5	1	10	10	COHA	1	0	10	10	650	10	10	0.285297781147811
Semcor.ppmi2_5.ll1.COHA.ppmi1.ll1	sample	Semcor	2_5	1	10	10	COHA	1	1	10	10	650	10	10	0.288476031309058
Semcor.ppmi2_5.ll1.COHA.ppmi2.ll0	sample	Semcor	2_5	1	10	10	COHA	2	0	10	10	650	10	10	0.304470563387371
Semcor.ppmi2_5.ll1.COHA.ppmi2.ll1	sample	Semcor	2_5	1	10	10	COHA	2	1	10	10	650	10	10	0.299844775685078
Semcor.ppmi2_5.ll1.Semcor.ppmi0.ll0	sample	Semcor	2_5	1	10	10	Semcor	0	0	10	10	650	10	10	0.303809509266311
Semcor.ppmi2_5.ll1.Semcor.ppmi0.ll1	sample	Semcor	2_5	1	10	10	Semcor	0	1	10	10	650	10	10	0.311215268230471
Semcor.ppmi2_5.ll1.Semcor.ppmi1.ll0	sample	Semcor	2_5	1	10	10	Semcor	1	0	10	10	650	10	10	0.301895365611871
Semcor.ppmi2_5.ll1.Semcor.ppmi1.ll1	sample	Semcor	2_5	1	10	10	Semcor	1	1	10	10	650	10	10	0.298934586077778
Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll0	sample	Semcor	2_5	1	10	10	Semcor	2	0	10	10	650	10	10	0.30265772416146
Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll1	sample	Semcor	2_5	1	10	10	Semcor	2	1	10	10	650	10	10	0.296557158331441
Semcor.ppmi2.ll0.COHA.ppmi0.ll0	sample	Semcor	2	0	10	10	COHA	0	0	10	10	650	10	10	0.266123281250121
Semcor.ppmi2.ll0.COHA.ppmi0.ll1	sample	Semcor	2	0	10	10	COHA	0	1	10	10	650	10	10	0.271301413941213
Semcor.ppmi2.ll0.COHA.ppmi1.ll0	sample	Semcor	2	0	10	10	COHA	1	0	10	10	650	10	10	0.271582896355953
Semcor.ppmi2.ll0.COHA.ppmi1.ll1	sample	Semcor	2	0	10	10	COHA	1	1	10	10	650	10	10	0.27195449178166
Semcor.ppmi2.ll0.COHA.ppmi2.ll0	sample	Semcor	2	0	10	10	COHA	2	0	10	10	650	10	10	0.287185363064364
Semcor.ppmi2.ll0.COHA.ppmi2.ll1	sample	Semcor	2	0	10	10	COHA	2	1	10	10	650	10	10	0.286358083306504
Semcor.ppmi2.ll0.Semcor.ppmi0.ll0	sample	Semcor	2	0	10	10	Semcor	0	0	10	10	650	10	10	0.297526487728693
Semcor.ppmi2.ll0.Semcor.ppmi0.ll1	sample	Semcor	2	0	10	10	Semcor	0	1	10	10	650	10	10	0.301521250838216
Semcor.ppmi2.ll0.Semcor.ppmi1.ll0	sample	Semcor	2	0	10	10	Semcor	1	0	10	10	650	10	10	0.30152390708813
Semcor.ppmi2.ll0.Semcor.ppmi1.ll1	sample	Semcor	2	0	10	10	Semcor	1	1	10	10	650	10	10	0.30311337607342
Semcor.ppmi2.ll0.Semcor.ppmi2.ll0	sample	Semcor	2	0	10	10	Semcor	2	0	10	10	650	10	10	0.30836019170213
Semcor.ppmi2.ll0.Semcor.ppmi2.ll1	sample	Semcor	2	0	10	10	Semcor	2	1	10	10	650	10	10	0.306663597994108
Semcor.ppmi2.ll1.COHA.ppmi0.ll0	sample	Semcor	2	1	10	10	COHA	0	0	10	10	650	10	10	0.261078787623624
Semcor.ppmi2.ll1.COHA.ppmi0.ll1	sample	Semcor	2	1	10	10	COHA	0	1	10	10	650	10	10	0.269781764004976
Semcor.ppmi2.ll1.COHA.ppmi1.ll0	sample	Semcor	2	1	10	10	COHA	1	0	10	10	650	10	10	0.274329901408788
Semcor.ppmi2.ll1.COHA.ppmi1.ll1	sample	Semcor	2	1	10	10	COHA	1	1	10	10	650	10	10	0.273955497439632
Semcor.ppmi2.ll1.COHA.ppmi2.ll0	sample	Semcor	2	1	10	10	COHA	2	0	10	10	650	10	10	0.284515119439704
Semcor.ppmi2.ll1.COHA.ppmi2.ll1	sample	Semcor	2	1	10	10	COHA	2	1	10	10	650	10	10	0.286887961308445
Semcor.ppmi2.ll1.Semcor.ppmi0.ll0	sample	Semcor	2	1	10	10	Semcor	0	0	10	10	650	10	10	0.295022343088329
Semcor.ppmi2.ll1.Semcor.ppmi0.ll1	sample	Semcor	2	1	10	10	Semcor	0	1	10	10	650	10	10	0.301415733727699
Semcor.ppmi2.ll1.Semcor.ppmi1.ll0	sample	Semcor	2	1	10	10	Semcor	1	0	10	10	650	10	10	0.300289946851903
Semcor.ppmi2.ll1.Semcor.ppmi1.ll1	sample	Semcor	2	1	10	10	Semcor	1	1	10	10	650	10	10	0.298171933037638
Semcor.ppmi2.ll1.Semcor.ppmi2.ll0	sample	Semcor	2	1	10	10	Semcor	2	0	10	10	650	10	10	0.308115237656235
Semcor.ppmi2.ll1.Semcor.ppmi2.ll1	sample	Semcor	2	1	10	10	Semcor	2	1	10	10	650	10	10	0.304172820347904
Semcor.ppmi3.ll0.COHA.ppmi0.ll0	sample	Semcor	3	0	10	10	COHA	0	0	10	10	650	10	10	0.296203207986888
Semcor.ppmi3.ll0.COHA.ppmi0.ll1	sample	Semcor	3	0	10	10	COHA	0	1	10	10	650	10	10	0.298590294864633
Semcor.ppmi3.ll0.COHA.ppmi1.ll0	sample	Semcor	3	0	10	10	COHA	1	0	10	10	650	10	10	0.294603562239281
Semcor.ppmi3.ll0.COHA.ppmi1.ll1	sample	Semcor	3	0	10	10	COHA	1	1	10	10	650	10	10	0.302536719245625
Semcor.ppmi3.ll0.COHA.ppmi2.ll0	sample	Semcor	3	0	10	10	COHA	2	0	10	10	650	10	10	0.311688361198965
Semcor.ppmi3.ll0.COHA.ppmi2.ll1	sample	Semcor	3	0	10	10	COHA	2	1	10	10	650	10	10	0.312199142738381
Semcor.ppmi3.ll0.Semcor.ppmi0.ll0	sample	Semcor	3	0	10	10	Semcor	0	0	10	10	650	10	10	0.289944150720827
Semcor.ppmi3.ll0.Semcor.ppmi0.ll1	sample	Semcor	3	0	10	10	Semcor	0	1	10	10	650	10	10	0.283975192589858
Semcor.ppmi3.ll0.Semcor.ppmi1.ll0	sample	Semcor	3	0	10	10	Semcor	1	0	10	10	650	10	10	0.282961548820022
Semcor.ppmi3.ll0.Semcor.ppmi1.ll1	sample	Semcor	3	0	10	10	Semcor	1	1	10	10	650	10	10	0.283845504710645
Semcor.ppmi3.ll0.Semcor.ppmi2.ll0	sample	Semcor	3	0	10	10	Semcor	2	0	10	10	650	10	10	0.275360490271614
Semcor.ppmi3.ll0.Semcor.ppmi2.ll1	sample	Semcor	3	0	10	10	Semcor	2	1	10	10	650	10	10	0.272376118251509
Semcor.ppmi3.ll1.COHA.ppmi0.ll0	sample	Semcor	3	1	10	10	COHA	0	0	10	10	650	10	10	0.294005065625257
Semcor.ppmi3.ll1.COHA.ppmi0.ll1	sample	Semcor	3	1	10	10	COHA	0	1	10	10	650	10	10	0.299206397872079
Semcor.ppmi3.ll1.COHA.ppmi1.ll0	sample	Semcor	3	1	10	10	COHA	1	0	10	10	650	10	10	0.303302267556355
Semcor.ppmi3.ll1.COHA.ppmi1.ll1	sample	Semcor	3	1	10	10	COHA	1	1	10	10	650	10	10	0.300114133126975
Semcor.ppmi3.ll1.COHA.ppmi2.ll0	sample	Semcor	3	1	10	10	COHA	2	0	10	10	650	10	10	0.313319729393459
Semcor.ppmi3.ll1.COHA.ppmi2.ll1	sample	Semcor	3	1	10	10	COHA	2	1	10	10	650	10	10	0.307124166452488
Semcor.ppmi3.ll1.Semcor.ppmi0.ll0	sample	Semcor	3	1	10	10	Semcor	0	0	10	10	650	10	10	0.288427371286455
Semcor.ppmi3.ll1.Semcor.ppmi0.ll1	sample	Semcor	3	1	10	10	Semcor	0	1	10	10	650	10	10	0.284923762030196
Semcor.ppmi3.ll1.Semcor.ppmi1.ll0	sample	Semcor	3	1	10	10	Semcor	1	0	10	10	650	10	10	0.281611202077009
Semcor.ppmi3.ll1.Semcor.ppmi1.ll1	sample	Semcor	3	1	10	10	Semcor	1	1	10	10	650	10	10	0.286041507950898
Semcor.ppmi3.ll1.Semcor.ppmi2.ll0	sample	Semcor	3	1	10	10	Semcor	2	0	10	10	650	10	10	0.276895372813616
Semcor.ppmi3.ll1.Semcor.ppmi2.ll1	sample	Semcor	3	1	10	10	Semcor	2	1	10	10	650	10	10	0.274294829656043
COHA.ppmi0.ll0.COHA.ppmi0.ll0	state	COHA	0	0	10	10	COHA	0	0	10	10	650	10	10	0.243735049975859
COHA.ppmi0.ll0.COHA.ppmi0.ll1	state	COHA	0	0	10	10	COHA	0	1	10	10	650	10	10	0.244784376486836
