_id	_cws.dof.foc10.nav.weight.bound	_count.dof.foc10.nav.weight.bound	_cws.dof.foc10.nav.selection.bound	_count.dof.foc10.nav.selection.bound	_cws.dof.foc10.nav.no.bound	_count.dof.foc10.nav.no.bound	_cws.dof.foc10.all.weight.bound	_count.dof.foc10.all.weight.bound	_cws.dof.foc10.all.selection.bound	_count.dof.foc10.all.selection.bound	_cws.dof.foc10.all.no.bound	_count.dof.foc10.all.no.bound	_cws.dof.foc5.nav.weight.bound	_count.dof.foc5.nav.weight.bound	_cws.dof.foc5.nav.selection.bound	_count.dof.foc5.nav.selection.bound	_cws.dof.foc5.nav.no.bound	_count.dof.foc5.nav.no.bound	_cws.dof.foc5.all.weight.bound	_count.dof.foc5.all.weight.bound	_cws.dof.foc5.all.selection.bound	_count.dof.foc5.all.selection.bound	_cws.dof.foc5.all.no.bound	_count.dof.foc5.all.no.bound
dof/adj/volkskrant_20031107_110/166	alleen/adj;bodem/noun;helderheid/noun;spreek/verb;veranderlijk/adj	5	alleen/adj;bodem/noun;helderheid/noun;spreek/verb;veranderlijk/adj	5	alleen/adj;bodem/noun;helderheid/noun;spreek/verb;veranderlijk/adj;woon/verb	6	alleen/adj;bodem/noun;die/pron;een/det;helderheid/noun;het/det;nog/adv;op/prep;spreek/verb;veranderlijk/adj	10	alleen/adj;bodem/noun;die/pron;een/det;helderheid/noun;het/det;nog/adv;op/prep;spreek/verb;veranderlijk/adj	10	alleen/adj;bodem/noun;de/det;die/pron;een/det;helderheid/noun;het/det;nog/adv;ook/adv;op/prep;over/prep;spreek/verb;veranderlijk/adj;woon/verb	14	alleen/adj;helderheid/noun;spreek/verb;veranderlijk/adj	4	alleen/adj;helderheid/noun;spreek/verb;veranderlijk/adj	4	alleen/adj;helderheid/noun;spreek/verb;veranderlijk/adj	4	alleen/adj;die/pron;een/det;helderheid/noun;spreek/verb;veranderlijk/adj	6	alleen/adj;die/pron;een/det;helderheid/noun;spreek/verb;veranderlijk/adj	6	alleen/adj;die/pron;een/det;helderheid/noun;over/prep;spreek/verb;veranderlijk/adj	7
dof/adj/volkskrant_20040612_146/353	glans/noun;kroonjuweel/noun	2	glans/noun;kroonjuweel/noun	2	glans/noun;heb/verb;krijg/verb;kroonjuweel/noun;nationaal/adj;sport/noun	6	een/det;glans/noun;het/det;kroonjuweel/noun	4	een/det;glans/noun;het/det;kroonjuweel/noun	4	de/det;een/det;glans/noun;heb/verb;het/det;krijg/verb;kroonjuweel/noun;nationaal/adj;sport/noun;van/prep	10	glans/noun	1	glans/noun	1	glans/noun;heb/verb;krijg/verb;nationaal/adj;sport/noun	5	een/det;glans/noun	2	een/det;glans/noun	2	de/det;een/det;glans/noun;heb/verb;krijg/verb;nationaal/adj;sport/noun	7
dof/adj/volkskrant_20000506_135/200	ben/verb;bol/noun;pijler/noun;roest/verb;rubber/noun;vuil/adj	6	ben/verb;bol/noun;pijler/noun;roest/verb;rubber/noun;vuil/adj	6	ben/verb;bol/noun;pijler/noun;roest/verb;rubber/noun;vuil/adj	6	ben/verb;bol/noun;het/det;pijler/noun;roest/verb;rubber/noun;vuil/adj	7	ben/verb;bol/noun;het/det;pijler/noun;roest/verb;rubber/noun;vuil/adj	7	ben/verb;bol/noun;de/det;het/det;pijler/noun;roest/verb;rubber/noun;tussen/prep;vuil/adj	9	ben/verb;bol/noun;pijler/noun;vuil/adj	4	ben/verb;bol/noun;pijler/noun;vuil/adj	4	ben/verb;bol/noun;pijler/noun;vuil/adj	4	ben/verb;bol/noun;pijler/noun;vuil/adj	4	ben/verb;bol/noun;pijler/noun;vuil/adj	4	ben/verb;bol/noun;de/det;pijler/noun;vuil/adj	5
dof/adj/volkskrant_20010929_62/174	ben/verb;ongekend/adj;wild/adj	3	ben/verb;ongekend/adj;wild/adj	3	ben/verb;jaar/noun;ongekend/adj;verlies/noun;wild/adj;winst/noun	6	ben/verb;ongekend/adj;wild/adj	3	ben/verb;ongekend/adj;wild/adj	3	ben/verb;bij/prep;jaar/noun;ongekend/adj;van/prep;verlies/noun;wild/adj;winst/noun	8	ongekend/adj	1	ongekend/adj	1	ongekend/adj;verlies/noun;winst/noun	3	ongekend/adj	1	ongekend/adj	1	ongekend/adj;van/prep;verlies/noun;winst/noun	4
dof/adj/volkskrant_20000904_69/209	blik/noun;doods/adj;herhaling/noun;naakt/adj;vlees/noun	5	blik/noun;doods/adj;herhaling/noun;naakt/adj;vlees/noun	5	blik/noun;doods/adj;herhaling/noun;naakt/adj;vlees/noun	5	blik/noun;doods/adj;herhaling/noun;naakt/adj;vlees/noun	5	blik/noun;doods/adj;herhaling/noun;naakt/adj;vlees/noun	5	blik/noun;doods/adj;herhaling/noun;naakt/adj;vlees/noun	5	blik/noun;doods/adj;herhaling/noun;naakt/adj;vlees/noun	5	blik/noun;doods/adj;herhaling/noun;naakt/adj;vlees/noun	5	blik/noun;doods/adj;herhaling/noun;naakt/adj;vlees/noun	5	blik/noun;doods/adj;herhaling/noun;naakt/adj;vlees/noun	5	blik/noun;doods/adj;herhaling/noun;naakt/adj;vlees/noun	5	blik/noun;doods/adj;herhaling/noun;naakt/adj;vlees/noun	5
dof/adj/volkskrant_20010928_93/1163	klap/noun;lach/noun;raak_kwijt/verb;schiet/verb;tel/noun	5	klap/noun;lach/noun;raak_kwijt/verb;schiet/verb;tel/noun	5	klap/noun;lach/noun;leerling/noun;nieuw/adj;raak_kwijt/verb;schiet/verb;tel/noun	7	dat/pron;je/pron;klap/noun;lach/noun;raak_kwijt/verb;schiet/verb;tel/noun	7	dat/pron;je/pron;klap/noun;lach/noun;raak_kwijt/verb;schiet/verb;tel/noun	7	bij/prep;dat/pron;de/det;ieder/det;in/prep;je/pron;klap/noun;lach/noun;leerling/noun;nieuw/adj;raak_kwijt/verb;schiet/verb;tel/noun	13	klap/noun;lach/noun;raak_kwijt/verb;schiet/verb	4	klap/noun;lach/noun;raak_kwijt/verb;schiet/verb	4	klap/noun;lach/noun;nieuw/adj;raak_kwijt/verb;schiet/verb	5	klap/noun;lach/noun;raak_kwijt/verb;schiet/verb	4	klap/noun;lach/noun;raak_kwijt/verb;schiet/verb	4	bij/prep;de/det;ieder/det;in/prep;klap/noun;lach/noun;nieuw/adj;raak_kwijt/verb;schiet/verb	9
dof/adj/volkskrant_19991002_176/230	ben/verb;dreun/verb;toon/noun;verte/noun	4	ben/verb;dreun/verb;toon/noun;verte/noun	4	ben/verb;dreun/verb;toon/noun;uur/noun;verte/noun	5	ben/verb;dreun/verb;een/det;het/det;toon/noun;verte/noun	6	ben/verb;dreun/verb;een/det;het/det;toon/noun;verte/noun	6	ben/verb;de/det;dreun/verb;een/det;het/det;in/prep;toon/noun;uur/noun;van/prep;verte/noun	10	dreun/verb;toon/noun;verte/noun	3	dreun/verb;toon/noun;verte/noun	3	dreun/verb;toon/noun;verte/noun	3	dreun/verb;een/det;toon/noun;verte/noun	4	dreun/verb;een/det;toon/noun;verte/noun	4	de/det;dreun/verb;een/det;in/prep;toon/noun;van/prep;verte/noun	7
dof/adj/volkskrant_19990924_85/657	onaanzienlijk/adj;oog/noun;word/verb;zelfmedelijden/noun	4	onaanzienlijk/adj;oog/noun;word/verb;zelfmedelijden/noun	4	idee/noun;onaanzienlijk/adj;oog/noun;word/verb;zelfmedelijden/noun	5	hijzelf/pron;onaanzienlijk/adj;oog/noun;word/verb;zelfmedelijden/noun;zijn/det	6	hijzelf/pron;onaanzienlijk/adj;oog/noun;word/verb;zelfmedelijden/noun;zijn/det	6	als/prep;hijzelf/pron;idee/noun;onaanzienlijk/adj;oog/noun;van/prep;word/verb;zelfmedelijden/noun;zijn/det	9	oog/noun;word/verb;zelfmedelijden/noun	3	oog/noun;word/verb;zelfmedelijden/noun	3	oog/noun;word/verb;zelfmedelijden/noun	3	oog/noun;word/verb;zelfmedelijden/noun;zijn/det	4	oog/noun;word/verb;zelfmedelijden/noun;zijn/det	4	oog/noun;van/prep;word/verb;zelfmedelijden/noun;zijn/det	5
dof/adj/volkskrant_20020330_4/152	dreun/noun;erg/adj;klink/verb;paar/noun;veel/adj	5	dreun/noun;erg/adj;klink/verb;paar/noun;veel/adj	5	dreun/noun;erg/adj;klink/verb;paar/noun;veel/adj	5	dreun/noun;een/det;er/adv;erg/adj;klink/verb;paar/noun;veel/adj;voorheen/adv	8	dreun/noun;een/det;er/adv;erg/adj;klink/verb;paar/noun;veel/adj;voorheen/adv	8	dreun/noun;een/det;er/adv;erg/adj;klink/verb;ook/adv;paar/noun;veel/adj;voorheen/adv	9	dreun/noun;klink/verb;paar/noun	3	dreun/noun;klink/verb;paar/noun	3	dreun/noun;klink/verb;paar/noun	3	dreun/noun;een/det;er/adv;klink/verb;paar/noun	5	dreun/noun;een/det;er/adv;klink/verb;paar/noun	5	dreun/noun;een/det;er/adv;klink/verb;ook/adv;paar/noun	6
dof/adj/volkskrant_20000219_215/1047	besneeuwd/adj;confronteer/verb;horde/noun;pak_samen/verb;vluchteling/noun;vuil/adj;wanhoop/noun;word/verb	8	besneeuwd/adj;confronteer/verb;horde/noun;pak_samen/verb;vluchteling/noun;vuil/adj;wanhoop/noun;word/verb	8	besneeuwd/adj;confronteer/verb;horde/noun;pak_samen/verb;slachtoffer/noun;station/noun;vluchteling/noun;vuil/adj;wanhoop/noun;word/verb	10	besneeuwd/adj;confronteer/verb;die/pron;horde/noun;op/prep;pak_samen/verb;vluchteling/noun;vuil/adj;wanhoop/noun;word/verb	10	besneeuwd/adj;confronteer/verb;die/pron;horde/noun;op/prep;pak_samen/verb;vluchteling/noun;vuil/adj;wanhoop/noun;word/verb	10	besneeuwd/adj;confronteer/verb;de/det;die/pron;horde/noun;in/prep;op/prep;pak_samen/verb;slachtoffer/noun;station/noun;van/prep;vluchteling/noun;vuil/adj;wanhoop/noun;word/verb	15	besneeuwd/adj;horde/noun;vluchteling/noun;vuil/adj;wanhoop/noun	5	besneeuwd/adj;horde/noun;vluchteling/noun;vuil/adj;wanhoop/noun	5	besneeuwd/adj;horde/noun;vluchteling/noun;vuil/adj;wanhoop/noun	5	besneeuwd/adj;die/pron;horde/noun;op/prep;vluchteling/noun;vuil/adj;wanhoop/noun	7	besneeuwd/adj;die/pron;horde/noun;op/prep;vluchteling/noun;vuil/adj;wanhoop/noun	7	besneeuwd/adj;die/pron;horde/noun;in/prep;op/prep;vluchteling/noun;vuil/adj;wanhoop/noun	8
dof/adj/volkskrant_20000506_189/435	beetje/noun;echt/adj;glim/verb;poeder/noun	4	beetje/noun;echt/adj;glim/verb;poeder/noun	4	beetje/noun;echt/adj;glim/verb;jaar/noun;maak/verb;moet/verb;poeder/noun	7	beetje/noun;echt/adj;een/det;glim/verb;poeder/noun	5	beetje/noun;echt/adj;een/det;glim/verb;poeder/noun	5	beetje/noun;dit/det;echt/adj;een/det;glim/verb;jaar/noun;maak/verb;moet/verb;poeder/noun;we/pron	10	echt/adj;poeder/noun	2	echt/adj;poeder/noun	2	echt/adj;maak/verb;moet/verb;poeder/noun	4	echt/adj;een/det;poeder/noun	3	echt/adj;een/det;poeder/noun	3	echt/adj;een/det;maak/verb;moet/verb;poeder/noun;we/pron	6
dof/adj/volkskrant_20020404_136/227	berusting/noun;trots/noun	2	berusting/noun;trots/noun	2	berusting/noun;doe/verb;trots/noun	3	berusting/noun;enig/det;hij/pron;met/prep;trots/noun;zonder/prep	6	berusting/noun;enig/det;hij/pron;met/prep;trots/noun;zonder/prep	6	berusting/noun;dat/det;doe/verb;enig/det;hij/pron;met/prep;trots/noun;zonder/prep	8	berusting/noun;trots/noun	2	berusting/noun;trots/noun	2	berusting/noun;trots/noun	2	berusting/noun;enig/det;met/prep;trots/noun;zonder/prep	5	berusting/noun;enig/det;met/prep;trots/noun;zonder/prep	5	berusting/noun;enig/det;met/prep;trots/noun;zonder/prep	5
dof/adj/volkskrant_20030708_65/220	ellende/noun;ga_samen/verb;wen/verb	3	ellende/noun;ga_samen/verb;wen/verb	3	ellende/noun;er/noun;ga_samen/verb;kan/verb;wen/verb	5	ellende/noun;ga_samen/verb;ik/pron;maar/adv;met/prep;wen/verb	6	ellende/noun;ga_samen/verb;ik/pron;maar/adv;met/prep;wen/verb	6	aan/prep;ellende/noun;er/noun;ga_samen/verb;ik/pron;kan/verb;maar/adv;met/prep;niet/adv;wen/verb	10	ellende/noun;ga_samen/verb;wen/verb	3	ellende/noun;ga_samen/verb;wen/verb	3	ellende/noun;ga_samen/verb;kan/verb;wen/verb	4	ellende/noun;ga_samen/verb;maar/adv;met/prep;wen/verb	5	ellende/noun;ga_samen/verb;maar/adv;met/prep;wen/verb	5	aan/prep;ellende/noun;ga_samen/verb;kan/verb;maar/adv;met/prep;niet/adv;wen/verb	8
dof/adj/volkskrant_20011229_6/52	kleur/noun;koper/noun;oud/adj;zilver/noun	4	kleur/noun;koper/noun;oud/adj;zilver/noun	4	kleur/noun;koper/noun;oud/adj;zilver/noun	4	kleur/noun;koper/noun;oud/adj;zilver/noun	4	kleur/noun;koper/noun;oud/adj;zilver/noun	4	kleur/noun;koper/noun;oud/adj;zilver/noun;één/pron	5	kleur/noun;koper/noun;oud/adj;zilver/noun	4	kleur/noun;koper/noun;oud/adj;zilver/noun	4	kleur/noun;koper/noun;oud/adj;zilver/noun	4	kleur/noun;koper/noun;oud/adj;zilver/noun	4	kleur/noun;koper/noun;oud/adj;zilver/noun	4	kleur/noun;koper/noun;oud/adj;zilver/noun	4
dof/adj/volkskrant_20011110_207/305	appel/noun;geluid/noun;gras/noun;val/verb	4	appel/noun;geluid/noun;gras/noun;val/verb	4	appel/noun;geluid/noun;gras/noun;val/verb	4	appel/noun;die/pron;een/det;geluid/noun;gras/noun;het/det;met/prep;val/verb	8	appel/noun;die/pron;een/det;geluid/noun;gras/noun;het/det;met/prep;val/verb	8	appel/noun;die/pron;een/det;geluid/noun;gras/noun;het/det;in/prep;met/prep;val/verb	9	appel/noun;geluid/noun;gras/noun;val/verb	4	appel/noun;geluid/noun;gras/noun;val/verb	4	appel/noun;geluid/noun;gras/noun;val/verb	4	appel/noun;die/pron;een/det;geluid/noun;gras/noun;het/det;met/prep;val/verb	8	appel/noun;die/pron;een/det;geluid/noun;gras/noun;het/det;met/prep;val/verb	8	appel/noun;die/pron;een/det;geluid/noun;gras/noun;het/det;in/prep;met/prep;val/verb	9
dof/adj/volkskrant_19990619_60/1678	blik/noun;bus/noun;oog/noun	3	blik/noun;bus/noun;oog/noun	3	blik/noun;bus/noun;foto/noun;heb/verb;oog/noun	5	blik/noun;bus/noun;een/det;hij/pron;oog/noun;op/prep;zijn/det	7	blik/noun;bus/noun;een/det;hij/pron;oog/noun;op/prep;zijn/det	7	blik/noun;bus/noun;de/det;een/det;foto/noun;heb/verb;hij/pron;in/prep;oog/noun;op/prep;zijn/det	11	blik/noun;bus/noun;oog/noun	3	blik/noun;bus/noun;oog/noun	3	blik/noun;bus/noun;heb/verb;oog/noun	4	blik/noun;bus/noun;een/det;hij/pron;oog/noun;zijn/det	6	blik/noun;bus/noun;een/det;hij/pron;oog/noun;zijn/det	6	blik/noun;bus/noun;de/det;een/det;heb/verb;hij/pron;in/prep;oog/noun;zijn/det	9
dof/adj/volkskrant_20010525_48/695	lethargie/noun;leven/noun;zak_weg/verb	3	lethargie/noun;leven/noun;zak_weg/verb	3	bezorg/verb;lethargie/noun;leven/noun;snel/adj;zak_weg/verb	5	een/det;lethargie/noun;leven/noun;zak_weg/verb	4	een/det;lethargie/noun;leven/noun;zak_weg/verb	4	al/adv;bezorg/verb;een/det;in/prep;lethargie/noun;leven/noun;snel/adj;weg/part;zak_weg/verb	9	lethargie/noun	1	lethargie/noun	1	lethargie/noun;snel/adj	2	een/det;lethargie/noun	2	een/det;lethargie/noun	2	al/adv;een/det;in/prep;lethargie/noun;snel/adj;weg/part	6
dof/adj/volkskrant_20020905_197/310	as/noun;ben/verb;blijk/verb;hoe/adj;hoog_oven/noun	5	as/noun;ben/verb;blijk/verb;hoe/adj;hoog_oven/noun	5	as/noun;ben/verb;blijk/verb;hoe/adj;hoog_oven/noun	5	as/noun;ben/verb;blijk/verb;hoe/adj;hoog_oven/noun;met/prep;overdag/adv	7	as/noun;ben/verb;blijk/verb;hoe/adj;hoog_oven/noun;met/prep;overdag/adv	7	as/noun;ben/verb;blijk/verb;de/det;hoe/adj;hoog_oven/noun;met/prep;overdag/adv;van/prep;wanneer/adv	10	ben/verb;blijk/verb;hoe/adj;hoog_oven/noun	4	ben/verb;blijk/verb;hoe/adj;hoog_oven/noun	4	ben/verb;blijk/verb;hoe/adj;hoog_oven/noun	4	ben/verb;blijk/verb;hoe/adj;hoog_oven/noun;met/prep	5	ben/verb;blijk/verb;hoe/adj;hoog_oven/noun;met/prep	5	ben/verb;blijk/verb;hoe/adj;hoog_oven/noun;met/prep;wanneer/adv	6
dof/adj/volkskrant_20011012_80/197	oog/noun;spreek/verb;uitzicht/noun	3	oog/noun;spreek/verb;uitzicht/noun	3	Brit/noun;heb/verb;lang/adj;oog/noun;spreek/verb;uitzicht/noun	6	die/pron;oog/noun;op/prep;spreek/verb;uitzicht/noun;weg/adv;zo/adv	7	die/pron;oog/noun;op/prep;spreek/verb;uitzicht/noun;weg/adv;zo/adv	7	Brit/noun;de/det;die/pron;heb/verb;lang/adj;oog/noun;op/prep;spreek/verb;uit/prep;uitzicht/noun;van/prep;weg/adv;zo/adv	13	oog/noun;spreek/verb	2	oog/noun;spreek/verb	2	Brit/noun;oog/noun;spreek/verb	3	die/pron;oog/noun;spreek/verb	3	die/pron;oog/noun;spreek/verb	3	Brit/noun;de/det;die/pron;oog/noun;spreek/verb;van/prep	6
dof/adj/volkskrant_20030926_111/157	bont/noun;dag/noun;kleur/verb;register/noun;schitterend/adj;slot/noun;sta/verb	7	bont/noun;dag/noun;kleur/verb;register/noun;schitterend/adj;slot/noun;sta/verb	7	boek/noun;bont/noun;dag/noun;heb/verb;kleur/verb;register/noun;schitterend/adj;slot/noun;sta/verb	9	bont/noun;dag/noun;dat/pron;een/det;heel/adv;het/det;kleur/verb;register/noun;schitterend/adj;slot/noun;sta/verb;wat/adv	12	bont/noun;dag/noun;dat/pron;een/det;heel/adv;het/det;kleur/verb;register/noun;schitterend/adj;slot/noun;sta/verb;wat/adv	12	boek/noun;bont/noun;dag/noun;dat/pron;dit/det;een/det;heb/verb;heel/adv;het/det;kleur/verb;register/noun;schitterend/adj;slot/noun;sta/verb;van/prep;wat/adv	16	bont/noun;dag/noun;kleur/verb	3	bont/noun;dag/noun;kleur/verb	3	boek/noun;bont/noun;dag/noun;heb/verb;kleur/verb	5	bont/noun;dag/noun;dat/pron;heel/adv;kleur/verb;wat/adv	6	bont/noun;dag/noun;dat/pron;heel/adv;kleur/verb;wat/adv	6	boek/noun;bont/noun;dag/noun;dat/pron;heb/verb;heel/adv;kleur/verb;wat/adv	8
dof/adj/volkskrant_19990129_137/983	cd/noun;co./noun;opgenomen/adj;tamelijk/adj	4	cd/noun;co./noun;opgenomen/adj;tamelijk/adj	4	cd/noun;co./noun;heb/verb;opgenomen/adj;tamelijk/adj	5	cd/noun;co./noun;op/prep;opgenomen/adj;tamelijk/adj	5	cd/noun;co./noun;op/prep;opgenomen/adj;tamelijk/adj	5	cd/noun;co./noun;de/det;heb/verb;op/prep;opgenomen/adj;tamelijk/adj;van/prep	8	cd/noun;opgenomen/adj;tamelijk/adj	3	cd/noun;opgenomen/adj;tamelijk/adj	3	cd/noun;opgenomen/adj;tamelijk/adj	3	cd/noun;op/prep;opgenomen/adj;tamelijk/adj	4	cd/noun;op/prep;opgenomen/adj;tamelijk/adj	4	cd/noun;op/prep;opgenomen/adj;tamelijk/adj;van/prep	5
dof/adj/volkskrant_20001109_121/438	ben/verb;even/adj;hoofd/noun;stil/adj;wanhoop/noun	5	ben/verb;even/adj;hoofd/noun;stil/adj;wanhoop/noun	5	ben/verb;even/adj;gast/noun;hoofd/noun;stil/adj;wacht/verb;wanhoop/noun	7	ben/verb;die/pron;even/adj;het/det;hoofd/noun;je/pron;op/prep;stil/adj;wanhoop/noun;zijn/det	10	ben/verb;die/pron;even/adj;het/det;hoofd/noun;je/pron;op/prep;stil/adj;wanhoop/noun;zijn/det	10	ben/verb;de/det;die/pron;even/adj;gast/noun;het/det;hoofd/noun;in/prep;je/pron;op/prep;stil/adj;tegen/prep;van/prep;wacht/verb;wanhoop/noun;zijn/det	16		0		0	gast/noun;wacht/verb	2	die/pron;je/pron;op/prep	3	die/pron;je/pron;op/prep	3	de/det;die/pron;gast/noun;je/pron;op/prep;van/prep;wacht/verb	7
dof/adj/volkskrant_20010317_208/395	ben/verb;geef/verb;licht/noun;stof/noun;variant/noun;verwerk/verb	6	ben/verb;geef/verb;licht/noun;stof/noun;variant/noun;verwerk/verb	6	ben/verb;geef/verb;licht/noun;nieuw/adj;stof/noun;variant/noun;verwerk/verb	7	ben/verb;dan/adv;een/det;geef/verb;licht/noun;stof/noun;variant/noun;verwerk/verb	8	ben/verb;dan/adv;een/det;geef/verb;licht/noun;stof/noun;variant/noun;verwerk/verb	8	ben/verb;dan/adv;de/det;een/det;geef/verb;licht/noun;nieuw/adj;stof/noun;variant/noun;verwerk/verb	10	geef/verb;licht/noun;variant/noun	3	geef/verb;licht/noun;variant/noun	3	geef/verb;licht/noun;nieuw/adj;variant/noun	4	dan/adv;geef/verb;licht/noun;variant/noun	4	dan/adv;geef/verb;licht/noun;variant/noun	4	dan/adv;de/det;geef/verb;licht/noun;nieuw/adj;variant/noun	6
dof/adj/volkskrant_20020702_90/202	here/noun;zoon/noun	2	here/noun;zoon/noun	2	here/noun;wil/verb;zeg/verb;zoon/noun	4	haar/det;here/noun;het/det;me/pron;met/prep;na/prep;nog/adv;ze/pron;zoon/noun	9	haar/det;here/noun;het/det;me/pron;met/prep;na/prep;nog/adv;ze/pron;zoon/noun	9	de/det;haar/det;here/noun;het/det;me/pron;met/prep;na/prep;nog/adv;ook/adv;van/prep;wil/verb;ze/pron;zeg/verb;zoon/noun	14	here/noun	1	here/noun	1	here/noun;zeg/verb	2	here/noun;het/det;na/prep;ze/pron	4	here/noun;het/det;na/prep;ze/pron	4	here/noun;het/det;na/prep;ze/pron;zeg/verb	5
dof/adj/volkskrant_20030625_61/158	arm/noun;dring_door/verb;geluid/noun;knie/noun	4	arm/noun;dring_door/verb;geluid/noun;knie/noun	4	arm/noun;dring_door/verb;geluid/noun;knie/noun	4	arm/noun;door/part;dring_door/verb;er/adv;geluid/noun;haar/det;knie/noun;me/pron	8	arm/noun;door/part;dring_door/verb;er/adv;geluid/noun;haar/det;knie/noun;me/pron	8	arm/noun;door/part;dring_door/verb;er/adv;geluid/noun;haar/det;knie/noun;me/pron;tot/prep	9	dring_door/verb;geluid/noun	2	dring_door/verb;geluid/noun	2	dring_door/verb;geluid/noun	2	door/part;dring_door/verb;er/adv;geluid/noun;me/pron	5	door/part;dring_door/verb;er/adv;geluid/noun;me/pron	5	door/part;dring_door/verb;er/adv;geluid/noun;me/pron;tot/prep	6
dof/adj/volkskrant_20010618_88/87	bord/noun	1	bord/noun	1	bord/noun;heb/verb	2	bord/noun	1	bord/noun	1	al/adv;bord/noun;heb/verb;we/pron	4	bord/noun	1	bord/noun	1	bord/noun;heb/verb	2	bord/noun	1	bord/noun	1	al/adv;bord/noun;heb/verb;we/pron	4
dof/adj/volkskrant_20011222_85/59	ben/verb;kras/noun;merendeel/noun;zit_op/verb	4	ben/verb;kras/noun;merendeel/noun;zit_op/verb	4	ben/verb;heb/verb;kras/noun;merendeel/noun;zit_op/verb	5	ben/verb;er/adv;het/det;kras/noun;merendeel/noun;op/prep;ze/pron;zit_op/verb	8	ben/verb;er/adv;het/det;kras/noun;merendeel/noun;op/prep;ze/pron;zit_op/verb	8	ben/verb;er/adv;heb/verb;het/det;kras/noun;merendeel/noun;op/part;op/prep;ze/pron;zit_op/verb	10	ben/verb;kras/noun;zit_op/verb	3	ben/verb;kras/noun;zit_op/verb	3	ben/verb;kras/noun;zit_op/verb	3	ben/verb;er/adv;kras/noun;ze/pron;zit_op/verb	5	ben/verb;er/adv;kras/noun;ze/pron;zit_op/verb	5	ben/verb;er/adv;kras/noun;op/part;ze/pron;zit_op/verb	6
dof/adj/volkskrant_20010816_9/135	beetje/noun;kaal/adj;oog/noun;sta/verb;word/verb	5	beetje/noun;kaal/adj;oog/noun;sta/verb;word/verb	5	beetje/noun;kaal/adj;oog/noun;sta/verb;word/verb	5	beetje/noun;een/det;kaal/adj;oog/noun;sta/verb;wat/det;word/verb;zijn/det	8	beetje/noun;een/det;kaal/adj;oog/noun;sta/verb;wat/det;word/verb;zijn/det	8	beetje/noun;een/det;kaal/adj;oog/noun;sta/verb;wat/det;word/verb;zijn/det	8	beetje/noun;oog/noun;sta/verb	3	beetje/noun;oog/noun;sta/verb	3	beetje/noun;oog/noun;sta/verb	3	beetje/noun;een/det;oog/noun;sta/verb	4	beetje/noun;een/det;oog/noun;sta/verb	4	beetje/noun;een/det;oog/noun;sta/verb	4
dof/adj/volkskrant_20010804_83/13	hond/noun;hoor/verb;knal/noun;loop/verb	4	hond/noun;hoor/verb;knal/noun;loop/verb	4	hond/noun;hoor/verb;knal/noun;loop/verb	4	buiten/adv;een/det;hond/noun;hoor/verb;ik/pron;knal/noun;loop/verb;met/prep;mijn/det	9	buiten/adv;een/det;hond/noun;hoor/verb;ik/pron;knal/noun;loop/verb;met/prep;mijn/det	9	buiten/adv;een/det;hond/noun;hoor/verb;ik/pron;knal/noun;loop/verb;met/prep;mijn/det	9	hond/noun;hoor/verb;knal/noun	3	hond/noun;hoor/verb;knal/noun	3	hond/noun;hoor/verb;knal/noun	3	buiten/adv;een/det;hond/noun;hoor/verb;ik/pron;knal/noun	6	buiten/adv;een/det;hond/noun;hoor/verb;ik/pron;knal/noun	6	buiten/adv;een/det;hond/noun;hoor/verb;ik/pron;knal/noun	6
dof/adj/volkskrant_19990923_70/852	aanmoediging/noun;ben/verb;heerlijk/adj;klap/noun;snerp/adj;trom/noun;type/noun	7	aanmoediging/noun;ben/verb;heerlijk/adj;klap/noun;snerp/adj;trom/noun;type/noun	7	aanmoediging/noun;ben/verb;heerlijk/adj;klap/noun;middel/noun;snerp/adj;trom/noun;type/noun	8	aanmoediging/noun;ben/verb;een/det;heerlijk/adj;het/det;klap/noun;op/prep;snerp/adj;trom/noun;type/noun	10	aanmoediging/noun;ben/verb;een/det;heerlijk/adj;het/det;klap/noun;op/prep;snerp/adj;trom/noun;type/noun	10	aanmoediging/noun;ben/verb;de/det;een/det;heerlijk/adj;het/det;klap/noun;middel/noun;op/prep;snerp/adj;trom/noun;type/noun;van/prep	13	aanmoediging/noun;heerlijk/adj;klap/noun;trom/noun	4	aanmoediging/noun;heerlijk/adj;klap/noun;trom/noun	4	aanmoediging/noun;heerlijk/adj;klap/noun;trom/noun	4	aanmoediging/noun;een/det;heerlijk/adj;het/det;klap/noun;op/prep;trom/noun	7	aanmoediging/noun;een/det;heerlijk/adj;het/det;klap/noun;op/prep;trom/noun	7	aanmoediging/noun;een/det;heerlijk/adj;het/det;klap/noun;op/prep;trom/noun;van/prep	8
