cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_3	ann_2	ann_1	votes
hoekig/adj/de_standaard_20020316_01_138/428/L6	hoekig/adj/de_standaard_20020316_01_138/428	L6	Les	name	Les/name	Les	True	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/L7	hoekig/adj/de_standaard_20020316_01_138/428	L7	piano_werk	noun	piano_werk/noun	pianowerk	True	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/L8	hoekig/adj/de_standaard_20020316_01_138/428	L8	het	det	het/det	het	True	L	9	-0.1670006	11650779	468	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/L9	hoekig/adj/de_standaard_20020316_01_138/428	L9	ben	verb	ben/verb	is	True	L	10	0.07379648	9938754	508	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/L10	hoekig/adj/de_standaard_20020316_01_138/428	L10	uitgangspunt	noun	uitgangspunt/noun	Uitgangspunt	True	L	11	0.7443166	9962	1	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/L11	hoekig/adj/de_standaard_20020316_01_138/428	L11	sentence_delimiter	none	none	<sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/L12	hoekig/adj/de_standaard_20020316_01_138/428	L12	sentence_delimiter	none	none	</sentence>	none	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/L13	hoekig/adj/de_standaard_20020316_01_138/428	L13	.	punct	./punct	.	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/L14	hoekig/adj/de_standaard_20020316_01_138/428	L14	na	part	na/part	na	False	L	15	0.22210751	50531	3	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/L15	hoekig/adj/de_standaard_20020316_01_138/428	L15	synthese	noun	synthese/noun	synthese	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R0	hoekig/adj/de_standaard_20020316_01_138/428	R0	speelstijl	noun	speelstijl/noun	speelstijl	True	R	1	3.7635422	972	2	TRUE	TRUE	TRUE	3
hoekig/adj/de_standaard_20020316_01_138/428/R1	hoekig/adj/de_standaard_20020316_01_138/428	R1	van	prep	van/prep	van	True	R	2	-0.07070946	12638933	559	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R2	hoekig/adj/de_standaard_20020316_01_138/428	R2	Frederic	name	Frederic/name	Frederic	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R3	hoekig/adj/de_standaard_20020316_01_138/428	R3	Rzewski	name	Rzewski/name	Rzewski	True	R	4	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R4	hoekig/adj/de_standaard_20020316_01_138/428	R4	.	punct	./punct	.	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R5	hoekig/adj/de_standaard_20020316_01_138/428	R5	sentence_delimiter	none	none	</sentence>	none	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R6	hoekig/adj/de_standaard_20020316_01_138/428	R6	sentence_delimiter	none	none	<sentence>	none	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R7	hoekig/adj/de_standaard_20020316_01_138/428	R7	het	det	het/det	Het	False	R	8	-0.1670006	11650779	468	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R8	hoekig/adj/de_standaard_20020316_01_138/428	R8	orkest_werk	noun	orkest_werk/noun	orkestwerk	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R9	hoekig/adj/de_standaard_20020316_01_138/428	R9	Les	name	Les/name	Les	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R10	hoekig/adj/de_standaard_20020316_01_138/428	R10	fouiles	name	fouiles/name	fouiles	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R11	hoekig/adj/de_standaard_20020316_01_138/428	R11	de	det	de/det	de	False	R	12	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R12	hoekig/adj/de_standaard_20020316_01_138/428	R12	Jéruzona	name	Jéruzona/name	Jéruzona	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R13	hoekig/adj/de_standaard_20020316_01_138/428	R13	introduceer	verb	introduceer/verb	introduceert	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R14	hoekig/adj/de_standaard_20020316_01_138/428	R14	aleatoriek	noun	aleatoriek/noun	aleatoriek	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20020316_01_138/428/R15	hoekig/adj/de_standaard_20020316_01_138/428	R15	en	vg	en/vg	en	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L0	hoekig/adj/de_standaard_20011130_01_6/1615	L0	sentence_delimiter	none	none	<sentence>	none	L	1	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L1	hoekig/adj/de_standaard_20011130_01_6/1615	L1	sentence_delimiter	none	none	</sentence>	none	L	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L2	hoekig/adj/de_standaard_20011130_01_6/1615	L2	.	punct	./punct	.	False	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L3	hoekig/adj/de_standaard_20011130_01_6/1615	L3	weduwe	noun	weduwe/noun	weduwe	False	L	4	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L4	hoekig/adj/de_standaard_20011130_01_6/1615	L4	de	det	de/det	de	False	L	5	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L5	hoekig/adj/de_standaard_20011130_01_6/1615	L5	van	prep	van/prep	van	False	L	6	-0.07070946	12638933	559	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L6	hoekig/adj/de_standaard_20011130_01_6/1615	L6	mascotte	noun	mascotte/noun	mascotte	False	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L7	hoekig/adj/de_standaard_20011130_01_6/1615	L7	de	det	de/det	de	False	L	8	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L8	hoekig/adj/de_standaard_20011130_01_6/1615	L8	komeet	noun	komeet/noun	komeet	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L9	hoekig/adj/de_standaard_20011130_01_6/1615	L9	de	det	de/det	de	False	L	10	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L10	hoekig/adj/de_standaard_20011130_01_6/1615	L10	word	verb	word/verb	werd	False	L	11	-0.41804108	3486710	109	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L11	hoekig/adj/de_standaard_20011130_01_6/1615	L11	,	punct	,/punct	,	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L12	hoekig/adj/de_standaard_20011130_01_6/1615	L12	maak	verb	maak/verb	maakte	False	L	13	0.5042694000000001	801559	63	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L13	hoekig/adj/de_standaard_20011130_01_6/1615	L13	millésime	noun	millésime/noun	millésime	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L14	hoekig/adj/de_standaard_20011130_01_6/1615	L14	opmerkelijk	adj	opmerkelijk/adj	opmerkelijke	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/L15	hoekig/adj/de_standaard_20011130_01_6/1615	L15	,	punct	,/punct	,	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R0	hoekig/adj/de_standaard_20011130_01_6/1615	R0	en	vg	en/vg	en	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R1	hoekig/adj/de_standaard_20011130_01_6/1615	R1	oranje_geel	adj	oranje_geel/adj	oranjegeel	True	R	2	NA	NA	NA	TRUE	TRUE	FALSE	2
hoekig/adj/de_standaard_20011130_01_6/1615/R2	hoekig/adj/de_standaard_20011130_01_6/1615	R2	ben	verb	ben/verb	is	True	R	3	0.07379648	9938754	508	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R3	hoekig/adj/de_standaard_20011130_01_6/1615	R3	ook	adv	ook/adv	ook	True	R	4	-0.12693784	2214625	93	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R4	hoekig/adj/de_standaard_20011130_01_6/1615	R4	de	det	de/det	de	True	R	5	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R5	hoekig/adj/de_standaard_20011130_01_6/1615	R5	nieuw	adj	nieuw/adj	nieuwe	True	R	6	-0.116871625	669062	28	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R6	hoekig/adj/de_standaard_20011130_01_6/1615	R6	(	punct	(/punct	(	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R7	hoekig/adj/de_standaard_20011130_01_6/1615	R7	en	vg	en/vg	en	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R8	hoekig/adj/de_standaard_20011130_01_6/1615	R8	uiteraard	adv	uiteraard/adv	uiteraard	True	R	9	0.115998924	37270	2	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R9	hoekig/adj/de_standaard_20011130_01_6/1615	R9	waterdicht	adj	waterdicht/adj	waterdichte	True	R	10	2.287664	2136	1	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R10	hoekig/adj/de_standaard_20011130_01_6/1615	R10	)	punct	)/punct	)	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R11	hoekig/adj/de_standaard_20011130_01_6/1615	R11	kartonnen	adj	kartonnen/adj	kartonnen	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R12	hoekig/adj/de_standaard_20011130_01_6/1615	R12	champagne_koeler	noun	champagne_koeler/noun	champagnekoeler	True	R	13	NA	NA	NA	TRUE	TRUE	TRUE	3
hoekig/adj/de_standaard_20011130_01_6/1615/R13	hoekig/adj/de_standaard_20011130_01_6/1615	R13	van	prep	van/prep	van	True	R	14	-0.07070946	12638933	559	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R14	hoekig/adj/de_standaard_20011130_01_6/1615	R14	Veuve	name	Veuve/name	Veuve	True	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011130_01_6/1615/R15	hoekig/adj/de_standaard_20011130_01_6/1615	R15	Clicquot	name	Clicquot/name	Clicquot	True	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L0	hoekig/adj/de_standaard_20030517_01_89/1366	L0	wat	adv	wat/adv	wat	True	L	1	2.0504936999999996	153932	57	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L1	hoekig/adj/de_standaard_20030517_01_89/1366	L1	,	punct	,/punct	,	True	L	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L2	hoekig/adj/de_standaard_20030517_01_89/1366	L2	gestuikte	noun	gestuikte/noun	gestuikte	True	L	3	NA	NA	NA	TRUE	FALSE	FALSE	1
hoekig/adj/de_standaard_20030517_01_89/1366/L3	hoekig/adj/de_standaard_20030517_01_89/1366	L3	een	det	een/det	een	True	L	4	0.31287128	11075723	720	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L4	hoekig/adj/de_standaard_20030517_01_89/1366	L4	ben	verb	ben/verb	is	True	L	5	0.07379648	9938754	508	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L5	hoekig/adj/de_standaard_20030517_01_89/1366	L5	VP-D5000i	noun	VP-D5000i/noun	VP-D5000i	True	L	6	NA	NA	NA	TRUE	TRUE	FALSE	2
hoekig/adj/de_standaard_20030517_01_89/1366/L6	hoekig/adj/de_standaard_20030517_01_89/1366	L6	de	det	de/det	de	True	L	7	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L7	hoekig/adj/de_standaard_20030517_01_89/1366	L7	:	punct	:/punct	:	True	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L8	hoekig/adj/de_standaard_20030517_01_89/1366	L8	vormgeving	noun	vormgeving/noun	vormgeving	True	L	9	2.5472599999999996	4958	3	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L9	hoekig/adj/de_standaard_20030517_01_89/1366	L9	particulier	adj	particulier/adj	particuliere	True	L	10	0.45758325	13362	1	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L10	hoekig/adj/de_standaard_20030517_01_89/1366	L10	wat	adv	wat/adv	wat	True	L	11	2.0504936999999996	153932	57	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L11	hoekig/adj/de_standaard_20030517_01_89/1366	L11	een	det	een/det	een	True	L	12	0.31287128	11075723	720	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L12	hoekig/adj/de_standaard_20030517_01_89/1366	L12	in	prep	in/prep	in	True	L	13	-0.101870835	9492181	406	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L13	hoekig/adj/de_standaard_20030517_01_89/1366	L13	ook	adv	ook/adv	ook	True	L	14	-0.12693784	2214625	93	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L14	hoekig/adj/de_standaard_20030517_01_89/1366	L14	resulteer	verb	resulteer/verb	resulteerde	True	L	15	2.7095244	6958	5	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/L15	hoekig/adj/de_standaard_20030517_01_89/1366	L15	ander	noun	ander/noun	ander	True	L	16	0.559527	23974	2	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/R0	hoekig/adj/de_standaard_20030517_01_89/1366	R0	jongen	noun	jongen/noun	jongen	True	R	1	0.6137889	91223	8	TRUE	FALSE	TRUE	2
hoekig/adj/de_standaard_20030517_01_89/1366/R1	hoekig/adj/de_standaard_20030517_01_89/1366	R1	,	punct	,/punct	,	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/R2	hoekig/adj/de_standaard_20030517_01_89/1366	R2	met	prep	met/prep	met	True	R	3	0.64480525	4230163	383	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/R3	hoekig/adj/de_standaard_20030517_01_89/1366	R3	een	det	een/det	een	True	R	4	0.31287128	11075723	720	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/R4	hoekig/adj/de_standaard_20030517_01_89/1366	R4	gewicht	noun	gewicht/noun	gewicht	True	R	5	1.2973068	11478	2	FALSE	TRUE	FALSE	1
hoekig/adj/de_standaard_20030517_01_89/1366/R5	hoekig/adj/de_standaard_20030517_01_89/1366	R5	van	prep	van/prep	van	True	R	6	-0.07070946	12638933	559	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/R6	hoekig/adj/de_standaard_20030517_01_89/1366	R6	700	num	700/num	700	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/R7	hoekig/adj/de_standaard_20030517_01_89/1366	R7	gram	noun	gram/noun	gram	True	R	8	0.4192505	13813	1	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/R8	hoekig/adj/de_standaard_20030517_01_89/1366	R8	.	punct	./punct	.	True	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/R9	hoekig/adj/de_standaard_20030517_01_89/1366	R9	sentence_delimiter	none	none	</sentence>	none	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/R10	hoekig/adj/de_standaard_20030517_01_89/1366	R10	sentence_delimiter	none	none	<sentence>	none	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/R11	hoekig/adj/de_standaard_20030517_01_89/1366	R11	belangrijk	adj	belangrijk/adj	Belangrijk	False	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/R12	hoekig/adj/de_standaard_20030517_01_89/1366	R12	ben	verb	ben/verb	is	False	R	13	0.07379648	9938754	508	FALSE	TRUE	FALSE	1
hoekig/adj/de_standaard_20030517_01_89/1366/R13	hoekig/adj/de_standaard_20030517_01_89/1366	R13	dat	comp	dat/comp	dat	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/R14	hoekig/adj/de_standaard_20030517_01_89/1366	R14	Samsung	name	Samsung/name	Samsung	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20030517_01_89/1366/R15	hoekig/adj/de_standaard_20030517_01_89/1366	R15	ook	adv	ook/adv	ook	False	R	16	-0.12693784	2214625	93	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L0	hoekig/adj/de_standaard_20041015_01_58/598	L0	ze	pron	ze/pron	ze	True	L	1	0.0958837	1808509	95	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L1	hoekig/adj/de_standaard_20041015_01_58/598	L1	speel	verb	speel/verb	speelde	True	L	2	0.6818951999999999	330463	31	TRUE	TRUE	FALSE	2
hoekig/adj/de_standaard_20041015_01_58/598/L2	hoekig/adj/de_standaard_20041015_01_58/598	L2	stuk	noun	stuk/noun	stuk	True	L	3	1.2515906	114181	19	FALSE	FALSE	TRUE	1
hoekig/adj/de_standaard_20041015_01_58/598/L3	hoekig/adj/de_standaard_20041015_01_58/598	L3	Macedonisch	adj	Macedonisch/adj	Macedonisch	True	L	4	1.7139254000000002	3833	1	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L4	hoekig/adj/de_standaard_20041015_01_58/598	L4	swing	adj	swing/adj	swingend	True	L	5	3.8234487	2313	5	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L5	hoekig/adj/de_standaard_20041015_01_58/598	L5	een	det	een/det	een	True	L	6	0.31287128	11075723	720	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L6	hoekig/adj/de_standaard_20041015_01_58/598	L6	in	prep	in/prep	In	True	L	7	-0.101870835	9492181	406	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L7	hoekig/adj/de_standaard_20041015_01_58/598	L7	sentence_delimiter	none	none	<sentence>	none	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L8	hoekig/adj/de_standaard_20041015_01_58/598	L8	sentence_delimiter	none	none	</sentence>	none	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L9	hoekig/adj/de_standaard_20041015_01_58/598	L9	.	punct	./punct	.	False	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L10	hoekig/adj/de_standaard_20041015_01_58/598	L10	Nibold	name	Nibold/name	Nibold	False	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L11	hoekig/adj/de_standaard_20041015_01_58/598	L11	Ann	name	Ann/name	Ann	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L12	hoekig/adj/de_standaard_20041015_01_58/598	L12	accordeoniste	adj	accordeoniste/adj	accordeoniste	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L13	hoekig/adj/de_standaard_20041015_01_58/598	L13	de	det	de/det	de	False	L	14	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L14	hoekig/adj/de_standaard_20041015_01_58/598	L14	maar	adv	maar/adv	maar	False	L	15	0.2701603	480969	30	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/L15	hoekig/adj/de_standaard_20041015_01_58/598	L15	,	punct	,/punct	,	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R0	hoekig/adj/de_standaard_20041015_01_58/598	R0	en	vg	en/vg	en	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R1	hoekig/adj/de_standaard_20041015_01_58/598	R1	expressionistisch	adj	expressionistisch/adj	expressionistisch	True	R	2	NA	NA	NA	TRUE	TRUE	FALSE	2
hoekig/adj/de_standaard_20041015_01_58/598/R2	hoekig/adj/de_standaard_20041015_01_58/598	R2	,	punct	,/punct	,	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R3	hoekig/adj/de_standaard_20041015_01_58/598	R3	met	prep	met/prep	met	True	R	4	0.64480525	4230163	383	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R4	hoekig/adj/de_standaard_20041015_01_58/598	R4	rauw	adj	rauw/adj	rauwe	True	R	5	3.5919812000000007	5220	9	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R5	hoekig/adj/de_standaard_20041015_01_58/598	R5	streep	noun	streep/noun	strepen	True	R	6	0.49920794	12768	1	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R6	hoekig/adj/de_standaard_20041015_01_58/598	R6	die	pron	die/pron	die	True	R	7	0.15846099	2519801	141	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R7	hoekig/adj/de_standaard_20041015_01_58/598	R7	een	det	een/det	een	True	R	8	0.31287128	11075723	720	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R8	hoekig/adj/de_standaard_20041015_01_58/598	R8	prachtig	adj	prachtig/adj	prachtig	True	R	9	1.3440201	43891	8	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R9	hoekig/adj/de_standaard_20041015_01_58/598	R9	contrast	noun	contrast/noun	contrast	True	R	10	2.5743287	6384	4	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R10	hoekig/adj/de_standaard_20041015_01_58/598	R10	vorm	verb	vorm/verb	vormden	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R11	hoekig/adj/de_standaard_20041015_01_58/598	R11	met	prep	met/prep	met	True	R	12	0.64480525	4230163	383	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R12	hoekig/adj/de_standaard_20041015_01_58/598	R12	de	det	de/det	de	True	R	13	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R13	hoekig/adj/de_standaard_20041015_01_58/598	R13	soepel	adj	soepel/adj	soepele	True	R	14	3.2063612999999997	7669	9	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R14	hoekig/adj/de_standaard_20041015_01_58/598	R14	swing	noun	swing/noun	swing	True	R	15	4.3590425999999995	1078	4	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20041015_01_58/598/R15	hoekig/adj/de_standaard_20041015_01_58/598	R15	van	prep	van/prep	van	True	R	16	-0.07070946	12638933	559	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011213_01_91/436/L0	hoekig/adj/de_standaard_20011213_01_91/436	L0	ze	pron	ze/pron	ze	True	L	1	0.0958837	1808509	95	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011213_01_91/436/L1	hoekig/adj/de_standaard_20011213_01_91/436	L1	ben	verb	ben/verb	zijn	True	L	2	0.07379648	9938754	508	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011213_01_91/436/L2	hoekig/adj/de_standaard_20011213_01_91/436	L2	al	comp	al/comp	al	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011213_01_91/436/L3	hoekig/adj/de_standaard_20011213_01_91/436	L3	,	punct	,/punct	,	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011213_01_91/436/L4	hoekig/adj/de_standaard_20011213_01_91/436	L4	volg	verb	volg/verb	volgen	True	L	5	-0.18592782	152227	6	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011213_01_91/436/L5	hoekig/adj/de_standaard_20011213_01_91/436	L5	te	comp	te/comp	te	True	L	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011213_01_91/436/L6	hoekig/adj/de_standaard_20011213_01_91/436	L6	goed	adj	goed/adj	goed	True	L	7	-0.7119549	987502	23	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011213_01_91/436/L7	hoekig/adj/de_standaard_20011213_01_91/436	L7	vaak	adj	vaak/adj	vaak	True	L	8	0.95302653	194279	24	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011213_01_91/436/L8	hoekig/adj/de_standaard_20011213_01_91/436	L8	aanvankelijk	adj	aanvankelijk/adj	aanvankelijk	True	L	9	1.2004999	37821	6	FALSE	FALSE	FALSE	0
hoekig/adj/de_standaard_20011213_01_91/436/L9	hoekig/adj/de_standaard_20011213_01_91/436	L9	ben	verb	ben/verb	zijn	True	L	10	0.07379648	9938754	508	FALSE	FALSE	FALSE	0
