_id	_cws.grijs.foc10.nav.weight.bound	_count.grijs.foc10.nav.weight.bound	_cws.grijs.foc10.nav.selection.bound	_count.grijs.foc10.nav.selection.bound	_cws.grijs.foc10.nav.no.bound	_count.grijs.foc10.nav.no.bound	_cws.grijs.foc10.all.weight.bound	_count.grijs.foc10.all.weight.bound	_cws.grijs.foc10.all.selection.bound	_count.grijs.foc10.all.selection.bound	_cws.grijs.foc10.all.no.bound	_count.grijs.foc10.all.no.bound	_cws.grijs.foc5.nav.weight.bound	_count.grijs.foc5.nav.weight.bound	_cws.grijs.foc5.nav.selection.bound	_count.grijs.foc5.nav.selection.bound	_cws.grijs.foc5.nav.no.bound	_count.grijs.foc5.nav.no.bound	_cws.grijs.foc5.all.weight.bound	_count.grijs.foc5.all.weight.bound	_cws.grijs.foc5.all.selection.bound	_count.grijs.foc5.all.selection.bound	_cws.grijs.foc5.all.no.bound	_count.grijs.foc5.all.no.bound
grijs/adj/algemeen_dagblad_20030625_111/95	alles/noun;gescheiden/adj;gezellig/adj;haal_op/verb;zak/noun	5	alles/noun;gescheiden/adj;gezellig/adj;haal_op/verb;zak/noun	5	alles/noun;gescheiden/adj;gezellig/adj;haal_op/verb;zak/noun	5	alles/noun;gescheiden/adj;gezellig/adj;haal_op/verb;in/prep;zak/noun	6	alles/noun;gescheiden/adj;gezellig/adj;haal_op/verb;in/prep;zak/noun	6	alles/noun;gescheiden/adj;gezellig/adj;haal_op/verb;in/prep;zak/noun	6	gezellig/adj;zak/noun	2	gezellig/adj;zak/noun	2	gezellig/adj;zak/noun	2	gezellig/adj;in/prep;zak/noun	3	gezellig/adj;in/prep;zak/noun	3	gezellig/adj;in/prep;zak/noun	3
grijs/adj/algemeen_dagblad_19990519_60/77	haar/noun;rimpel/noun;sta/verb	3	haar/noun;rimpel/noun;sta/verb	3	haar/noun;rimpel/noun;sta/verb	3	haar/noun;het/det;rimpel/noun;sta/verb	4	haar/noun;het/det;rimpel/noun;sta/verb	4	haar/noun;het/det;rimpel/noun;sta/verb	4	haar/noun;rimpel/noun	2	haar/noun;rimpel/noun	2	haar/noun;rimpel/noun	2	haar/noun;het/det;rimpel/noun	3	haar/noun;het/det;rimpel/noun	3	haar/noun;het/det;rimpel/noun	3
grijs/adj/algemeen_dagblad_20020227_122/322	doos/noun;overheers/verb;pc/noun;sta/verb	4	doos/noun;overheers/verb;pc/noun;sta/verb	4	doos/noun;overheers/verb;pc/noun;sta/verb	4	doos/noun;er/adv;overheers/verb;pc/noun;sta/verb	5	doos/noun;er/adv;overheers/verb;pc/noun;sta/verb	5	doos/noun;er/adv;overheers/verb;pc/noun;sta/verb	5	doos/noun;overheers/verb;pc/noun;sta/verb	4	doos/noun;overheers/verb;pc/noun;sta/verb	4	doos/noun;overheers/verb;pc/noun;sta/verb	4	doos/noun;overheers/verb;pc/noun;sta/verb	4	doos/noun;overheers/verb;pc/noun;sta/verb	4	doos/noun;overheers/verb;pc/noun;sta/verb	4
grijs/adj/algemeen_dagblad_20000412_70/202	prachtig/adj;verleden/noun	2	prachtig/adj;verleden/noun	2	prachtig/adj;verleden/noun	2	een/det;in/prep;prachtig/adj;verleden/noun	4	een/det;in/prep;prachtig/adj;verleden/noun	4	een/det;in/prep;prachtig/adj;verleden/noun	4	prachtig/adj;verleden/noun	2	prachtig/adj;verleden/noun	2	prachtig/adj;verleden/noun	2	een/det;in/prep;prachtig/adj;verleden/noun	4	een/det;in/prep;prachtig/adj;verleden/noun	4	een/det;in/prep;prachtig/adj;verleden/noun	4
grijs/adj/de_morgen_19990422_01_119/521	lig/verb;tapijt/noun	2	lig/verb;tapijt/noun	2	lig/verb;tapijt/noun	2	een/det;het/det;lig/verb;onder/prep;tapijt/noun	5	een/det;het/det;lig/verb;onder/prep;tapijt/noun	5	een/det;het/det;lig/verb;onder/prep;tapijt/noun	5	lig/verb;tapijt/noun	2	lig/verb;tapijt/noun	2	lig/verb;tapijt/noun	2	een/det;het/det;lig/verb;onder/prep;tapijt/noun	5	een/det;het/det;lig/verb;onder/prep;tapijt/noun	5	een/det;het/det;lig/verb;onder/prep;tapijt/noun	5
grijs/adj/de_morgen_20040626_01_166/455	ben/verb;circuit/noun;robot/noun;veel/adj	4	ben/verb;circuit/noun;robot/noun;veel/adj	4	ben/verb;circuit/noun;robot/noun;veel/adj	4	ben/verb;circuit/noun;er/adv;het/det;robot/noun;te/adv;veel/adj	7	ben/verb;circuit/noun;er/adv;het/det;robot/noun;te/adv;veel/adj	7	ben/verb;circuit/noun;er/adv;het/det;robot/noun;te/adv;veel/adj	7	ben/verb;circuit/noun;robot/noun;veel/adj	4	ben/verb;circuit/noun;robot/noun;veel/adj	4	ben/verb;circuit/noun;robot/noun;veel/adj	4	ben/verb;circuit/noun;er/adv;het/det;robot/noun;te/adv;veel/adj	7	ben/verb;circuit/noun;er/adv;het/det;robot/noun;te/adv;veel/adj	7	ben/verb;circuit/noun;er/adv;het/det;robot/noun;te/adv;veel/adj	7
grijs/adj/de_morgen_20010321_01_40/506	geraakt/adj;kolk/adj;onbruik/noun;vet/adj;water/noun	5	geraakt/adj;kolk/adj;onbruik/noun;vet/adj;water/noun	5	geraakt/adj;kolk/adj;onbruik/noun;vet/adj;water/noun	5	als/prep;ge/pron;geraakt/adj;in/prep;kolk/adj;onbruik/noun;vet/adj;water/noun	8	als/prep;ge/pron;geraakt/adj;in/prep;kolk/adj;onbruik/noun;vet/adj;water/noun	8	als/prep;ge/pron;geraakt/adj;in/prep;kolk/adj;onbruik/noun;vet/adj;water/noun	8	kolk/adj;vet/adj	2	kolk/adj;vet/adj	2	kolk/adj;vet/adj	2	ge/pron;kolk/adj;vet/adj	3	ge/pron;kolk/adj;vet/adj	3	ge/pron;kolk/adj;vet/adj	3
grijs/adj/de_morgen_20041009_01_43/533	garnaal/noun;gemarineerde/adj;kop_DIM/noun;rauw/adj;rood/adj;stuk_DIM/noun;zalm/noun	7	garnaal/noun;gemarineerde/adj;kop_DIM/noun;rauw/adj;rood/adj;stuk_DIM/noun;zalm/noun	7	garnaal/noun;gemarineerde/adj;kop_DIM/noun;rauw/adj;rood/adj;stuk_DIM/noun;zalm/noun	7	als/prep;een/det;garnaal/noun;gemarineerde/adj;kop_DIM/noun;met/prep;rauw/adj;rood/adj;stuk_DIM/noun;zalm/noun	10	als/prep;een/det;garnaal/noun;gemarineerde/adj;kop_DIM/noun;met/prep;rauw/adj;rood/adj;stuk_DIM/noun;zalm/noun	10	als/prep;een/det;garnaal/noun;gemarineerde/adj;kop_DIM/noun;met/prep;rauw/adj;rood/adj;stuk_DIM/noun;zalm/noun	10	garnaal/noun;kop_DIM/noun;rauw/adj;stuk_DIM/noun	4	garnaal/noun;kop_DIM/noun;rauw/adj;stuk_DIM/noun	4	garnaal/noun;kop_DIM/noun;rauw/adj;stuk_DIM/noun	4	een/det;garnaal/noun;kop_DIM/noun;rauw/adj;stuk_DIM/noun	5	een/det;garnaal/noun;kop_DIM/noun;rauw/adj;stuk_DIM/noun	5	een/det;garnaal/noun;kop_DIM/noun;rauw/adj;stuk_DIM/noun	5
grijs/adj/de_morgen_20040311_01_21/281	groen/adj;verdwijn/verb	2	groen/adj;verdwijn/verb	2	groen/adj;verdwijn/verb	2	een/det;er/adv;groen/adj;verdwijn/verb	4	een/det;er/adv;groen/adj;verdwijn/verb	4	een/det;er/adv;groen/adj;verdwijn/verb	4	verdwijn/verb	1	verdwijn/verb	1	verdwijn/verb	1	er/adv;verdwijn/verb	2	er/adv;verdwijn/verb	2	er/adv;verdwijn/verb	2
grijs/adj/de_morgen_20040312_01_75/987	dof/adj;klap/noun;klink/verb;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	6	dof/adj;klap/noun;klink/verb;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	6	dof/adj;klap/noun;klink/verb;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	6	dof/adj;klap/noun;klink/verb;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	6	dof/adj;klap/noun;klink/verb;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	6	dof/adj;klap/noun;klink/verb;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	6	dof/adj;klap/noun;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	5	dof/adj;klap/noun;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	5	dof/adj;klap/noun;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	5	dof/adj;klap/noun;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	5	dof/adj;klap/noun;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	5	dof/adj;klap/noun;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	5
grijs/adj/de_morgen_20011211_01_85/271	draai/verb;duisternis/noun;inhoud/noun;kleur/noun;licht/noun	5	draai/verb;duisternis/noun;inhoud/noun;kleur/noun;licht/noun	5	draai/verb;duisternis/noun;inhoud/noun;kleur/noun;licht/noun	5	draai/verb;duisternis/noun;het/det;inhoud/noun;kleur/noun;licht/noun	6	draai/verb;duisternis/noun;het/det;inhoud/noun;kleur/noun;licht/noun	6	draai/verb;duisternis/noun;het/det;inhoud/noun;kleur/noun;licht/noun	6	draai/verb;inhoud/noun;kleur/noun	3	draai/verb;inhoud/noun;kleur/noun	3	draai/verb;inhoud/noun;kleur/noun	3	draai/verb;het/det;inhoud/noun;kleur/noun	4	draai/verb;het/det;inhoud/noun;kleur/noun	4	draai/verb;het/det;inhoud/noun;kleur/noun	4
grijs/adj/de_morgen_20010425_01_204/927	film/verb;geverfd/adj;haar/noun;hand/noun;regisseuse/noun	5	film/verb;geverfd/adj;haar/noun;hand/noun;regisseuse/noun	5	film/verb;geverfd/adj;haar/noun;hand/noun;regisseuse/noun	5	film/verb;geverfd/adj;haar/det;haar/noun;hand/noun;regisseuse/noun	6	film/verb;geverfd/adj;haar/det;haar/noun;hand/noun;regisseuse/noun	6	film/verb;geverfd/adj;haar/det;haar/noun;hand/noun;regisseuse/noun	6	geverfd/adj;haar/noun;hand/noun	3	geverfd/adj;haar/noun;hand/noun	3	geverfd/adj;haar/noun;hand/noun	3	geverfd/adj;haar/det;haar/noun;hand/noun	4	geverfd/adj;haar/det;haar/noun;hand/noun	4	geverfd/adj;haar/det;haar/noun;hand/noun	4
grijs/adj/de_morgen_20020919_01_27/282	broek/noun;jas/noun;letter/noun;rood/adj;security/noun;zwart/adj	6	broek/noun;jas/noun;letter/noun;rood/adj;security/noun;zwart/adj	6	broek/noun;jas/noun;letter/noun;rood/adj;security/noun;zwart/adj	6	broek/noun;in/prep;jas/noun;letter/noun;met/prep;rood/adj;security/noun;zwart/adj	8	broek/noun;in/prep;jas/noun;letter/noun;met/prep;rood/adj;security/noun;zwart/adj	8	broek/noun;in/prep;jas/noun;letter/noun;met/prep;rood/adj;security/noun;zwart/adj	8	broek/noun;jas/noun;security/noun;zwart/adj	4	broek/noun;jas/noun;security/noun;zwart/adj	4	broek/noun;jas/noun;security/noun;zwart/adj	4	broek/noun;jas/noun;met/prep;security/noun;zwart/adj	5	broek/noun;jas/noun;met/prep;security/noun;zwart/adj	5	broek/noun;jas/noun;met/prep;security/noun;zwart/adj	5
grijs/adj/de_morgen_20021106_01_16/265	droog/adj;improviseer/verb;kleurrijk/adj;naar/adj;regenachtig/adj	5	droog/adj;improviseer/verb;kleurrijk/adj;naar/adj;regenachtig/adj	5	droog/adj;improviseer/verb;kleurrijk/adj;naar/adj;regenachtig/adj	5	droog/adj;improviseer/verb;kleurrijk/adj;naar/adj;regenachtig/adj	5	droog/adj;improviseer/verb;kleurrijk/adj;naar/adj;regenachtig/adj	5	droog/adj;improviseer/verb;kleurrijk/adj;naar/adj;regenachtig/adj	5	kleurrijk/adj;naar/adj	2	kleurrijk/adj;naar/adj	2	kleurrijk/adj;naar/adj	2	kleurrijk/adj;naar/adj	2	kleurrijk/adj;naar/adj	2	kleurrijk/adj;naar/adj	2
grijs/adj/de_morgen_20031217_01_46/1252	gat/noun;gevel/noun;val/verb;winkel/noun	4	gat/noun;gevel/noun;val/verb;winkel/noun	4	gat/noun;gevel/noun;val/verb;winkel/noun	4	almaar/adv;gat/noun;gevel/noun;tussen/prep;val/verb;winkel/noun	6	almaar/adv;gat/noun;gevel/noun;tussen/prep;val/verb;winkel/noun	6	almaar/adv;gat/noun;gevel/noun;tussen/prep;val/verb;winkel/noun	6	gat/noun;gevel/noun	2	gat/noun;gevel/noun	2	gat/noun;gevel/noun	2	almaar/adv;gat/noun;gevel/noun	3	almaar/adv;gat/noun;gevel/noun	3	almaar/adv;gat/noun;gevel/noun	3
grijs/adj/de_morgen_20000422_01_94/932	ben/verb;gevel/noun;patroon/noun;raam/noun;vlak/adj	5	ben/verb;gevel/noun;patroon/noun;raam/noun;vlak/adj	5	ben/verb;gevel/noun;patroon/noun;raam/noun;vlak/adj	5	ben/verb;door/prep;een/det;gevel/noun;met/prep;patroon/noun;raam/noun;vlak/adj	8	ben/verb;door/prep;een/det;gevel/noun;met/prep;patroon/noun;raam/noun;vlak/adj	8	ben/verb;door/prep;een/det;gevel/noun;met/prep;patroon/noun;raam/noun;vlak/adj	8	gevel/noun;patroon/noun;raam/noun	3	gevel/noun;patroon/noun;raam/noun	3	gevel/noun;patroon/noun;raam/noun	3	een/det;gevel/noun;met/prep;patroon/noun;raam/noun	5	een/det;gevel/noun;met/prep;patroon/noun;raam/noun	5	een/det;gevel/noun;met/prep;patroon/noun;raam/noun	5
grijs/adj/de_morgen_20040301_01_44/92	ben/verb;somber/adj	2	ben/verb;somber/adj	2	ben/verb;somber/adj	2	ben/verb;het/det;morgen/adv;somber/adj	4	ben/verb;het/det;morgen/adv;somber/adj	4	ben/verb;het/det;morgen/adv;somber/adj	4	ben/verb;somber/adj	2	ben/verb;somber/adj	2	ben/verb;somber/adj	2	ben/verb;het/det;morgen/adv;somber/adj	4	ben/verb;het/det;morgen/adv;somber/adj	4	ben/verb;het/det;morgen/adv;somber/adj	4
grijs/adj/de_morgen_19991218_01_41/753	paradijselijk/adj;plek/noun	2	paradijselijk/adj;plek/noun	2	paradijselijk/adj;plek/noun	2	als/prep;een/det;in/prep;paradijselijk/adj;plek/noun	5	als/prep;een/det;in/prep;paradijselijk/adj;plek/noun	5	als/prep;een/det;in/prep;paradijselijk/adj;plek/noun	5		0		0		0	in/prep	1	in/prep	1	in/prep	1
grijs/adj/de_morgen_19990625_01_121/711	haar/noun;spreek_toe/verb;troost/adj	3	haar/noun;spreek_toe/verb;troost/adj	3	haar/noun;spreek_toe/verb;troost/adj	3	een/det;haar/det;haar/noun;in/prep;spreek_toe/verb;troost/adj;ze/pron	7	een/det;haar/det;haar/noun;in/prep;spreek_toe/verb;troost/adj;ze/pron	7	een/det;haar/det;haar/noun;in/prep;spreek_toe/verb;troost/adj;ze/pron	7	haar/noun	1	haar/noun	1	haar/noun	1	een/det;haar/det;haar/noun;in/prep	4	een/det;haar/det;haar/noun;in/prep	4	een/det;haar/det;haar/noun;in/prep	4
grijs/adj/de_morgen_20030319_01_27/29	waan/noun;werkelijkheid/noun;zone/noun	3	waan/noun;werkelijkheid/noun;zone/noun	3	waan/noun;werkelijkheid/noun;zone/noun	3	in/prep;tussen/prep;waan/noun;werkelijkheid/noun;zone/noun	5	in/prep;tussen/prep;waan/noun;werkelijkheid/noun;zone/noun	5	in/prep;tussen/prep;waan/noun;werkelijkheid/noun;zone/noun	5	waan/noun;werkelijkheid/noun;zone/noun	3	waan/noun;werkelijkheid/noun;zone/noun	3	waan/noun;werkelijkheid/noun;zone/noun	3	in/prep;tussen/prep;waan/noun;werkelijkheid/noun;zone/noun	5	in/prep;tussen/prep;waan/noun;werkelijkheid/noun;zone/noun	5	in/prep;tussen/prep;waan/noun;werkelijkheid/noun;zone/noun	5
grijs/adj/de_morgen_19990518_01_48/370	dreig/verb;groen/adj;stem_tegen/verb	3	dreig/verb;groen/adj;stem_tegen/verb	3	dreig/verb;groen/adj;stem_tegen/verb	3	dan/adv;dreig/verb;een/det;groen/adj;stem_tegen/verb	5	dan/adv;dreig/verb;een/det;groen/adj;stem_tegen/verb	5	dan/adv;dreig/verb;een/det;groen/adj;stem_tegen/verb	5	groen/adj;stem_tegen/verb	2	groen/adj;stem_tegen/verb	2	groen/adj;stem_tegen/verb	2	een/det;groen/adj;stem_tegen/verb	3	een/det;groen/adj;stem_tegen/verb	3	een/det;groen/adj;stem_tegen/verb	3
grijs/adj/de_morgen_20000318_01_51/537	mooi/adj;poes_DIM/noun;veranda/noun	3	mooi/adj;poes_DIM/noun;veranda/noun	3	mooi/adj;poes_DIM/noun;veranda/noun	3	een/det;er/adv;in/prep;mooi/adj;ons/det;poes_DIM/noun;veranda/noun;zo/adv	8	een/det;er/adv;in/prep;mooi/adj;ons/det;poes_DIM/noun;veranda/noun;zo/adv	8	een/det;er/adv;in/prep;mooi/adj;ons/det;poes_DIM/noun;veranda/noun;zo/adv	8	mooi/adj;poes_DIM/noun	2	mooi/adj;poes_DIM/noun	2	mooi/adj;poes_DIM/noun	2	een/det;in/prep;mooi/adj;ons/det;poes_DIM/noun	5	een/det;in/prep;mooi/adj;ons/det;poes_DIM/noun	5	een/det;in/prep;mooi/adj;ons/det;poes_DIM/noun	5
grijs/adj/de_morgen_20030303_01_18/473	baard/noun;draag/verb;meter_lang/adj	3	baard/noun;draag/verb;meter_lang/adj	3	baard/noun;draag/verb;meter_lang/adj	3	baard/noun;die/pron;draag/verb;een/det;meter_lang/adj	5	baard/noun;die/pron;draag/verb;een/det;meter_lang/adj	5	baard/noun;die/pron;draag/verb;een/det;meter_lang/adj	5	baard/noun;draag/verb;meter_lang/adj	3	baard/noun;draag/verb;meter_lang/adj	3	baard/noun;draag/verb;meter_lang/adj	3	baard/noun;draag/verb;een/det;meter_lang/adj	4	baard/noun;draag/verb;een/det;meter_lang/adj	4	baard/noun;draag/verb;een/det;meter_lang/adj	4
grijs/adj/de_morgen_20010207_01_129/202	baard/noun;klein/adj;lig/verb;mijnheer/noun;oud/adj;wollen/adj	6	baard/noun;klein/adj;lig/verb;mijnheer/noun;oud/adj;wollen/adj	6	baard/noun;klein/adj;lig/verb;mijnheer/noun;oud/adj;wollen/adj	6	baard/noun;een/det;in/prep;klein/adj;lig/verb;met/prep;mijnheer/noun;oud/adj;wollen/adj;zijn/det	10	baard/noun;een/det;in/prep;klein/adj;lig/verb;met/prep;mijnheer/noun;oud/adj;wollen/adj;zijn/det	10	baard/noun;een/det;in/prep;klein/adj;lig/verb;met/prep;mijnheer/noun;oud/adj;wollen/adj;zijn/det	10	baard/noun;oud/adj	2	baard/noun;oud/adj	2	baard/noun;oud/adj	2	baard/noun;in/prep;oud/adj;zijn/det	4	baard/noun;in/prep;oud/adj;zijn/det	4	baard/noun;in/prep;oud/adj;zijn/det	4
grijs/adj/de_morgen_20011009_01_1/127	zone/noun	1	zone/noun	1	zone/noun	1	het/det;zone/noun	2	het/det;zone/noun	2	het/det;zone/noun	2	zone/noun	1	zone/noun	1	zone/noun	1	het/det;zone/noun	2	het/det;zone/noun	2	het/det;zone/noun	2
grijs/adj/de_morgen_20020427_01_193/2140	ben/verb;vele/adj;vergeten/adj;zone/noun	4	ben/verb;vele/adj;vergeten/adj;zone/noun	4	ben/verb;vele/adj;vergeten/adj;zone/noun	4	ben/verb;die/det;het/det;in/prep;vele/adj;vergeten/adj;zone/noun;één/pron	8	ben/verb;die/det;het/det;in/prep;vele/adj;vergeten/adj;zone/noun;één/pron	8	ben/verb;die/det;het/det;in/prep;vele/adj;vergeten/adj;zone/noun;één/pron	8	vele/adj;vergeten/adj;zone/noun	3	vele/adj;vergeten/adj;zone/noun	3	vele/adj;vergeten/adj;zone/noun	3	die/det;het/det;in/prep;vele/adj;vergeten/adj;zone/noun;één/pron	7	die/det;het/det;in/prep;vele/adj;vergeten/adj;zone/noun;één/pron	7	die/det;het/det;in/prep;vele/adj;vergeten/adj;zone/noun;één/pron	7
grijs/adj/de_morgen_20001209_01_138/926	advertentie/noun;doos/noun;opwindend/adj;put_uit/verb;toon/verb	5	advertentie/noun;doos/noun;opwindend/adj;put_uit/verb;toon/verb	5	advertentie/noun;doos/noun;opwindend/adj;put_uit/verb;toon/verb	5	advertentie/noun;die/pron;doos/noun;in/prep;opwindend/adj;put_uit/verb;toon/verb;uit/part;ze/pron	9	advertentie/noun;die/pron;doos/noun;in/prep;opwindend/adj;put_uit/verb;toon/verb;uit/part;ze/pron	9	advertentie/noun;die/pron;doos/noun;in/prep;opwindend/adj;put_uit/verb;toon/verb;uit/part;ze/pron	9	advertentie/noun;doos/noun;opwindend/adj	3	advertentie/noun;doos/noun;opwindend/adj	3	advertentie/noun;doos/noun;opwindend/adj	3	advertentie/noun;die/pron;doos/noun;in/prep;opwindend/adj;ze/pron	6	advertentie/noun;die/pron;doos/noun;in/prep;opwindend/adj;ze/pron	6	advertentie/noun;die/pron;doos/noun;in/prep;opwindend/adj;ze/pron	6
grijs/adj/de_morgen_20021015_01_74/1224	massa/noun	1	massa/noun	1	massa/noun	1	hij/pron;massa/noun;uit/prep;weg/adv	4	hij/pron;massa/noun;uit/prep;weg/adv	4	hij/pron;massa/noun;uit/prep;weg/adv	4	massa/noun	1	massa/noun	1	massa/noun	1	hij/pron;massa/noun;uit/prep;weg/adv	4	hij/pron;massa/noun;uit/prep;weg/adv	4	hij/pron;massa/noun;uit/prep;weg/adv	4
grijs/adj/de_morgen_20010118_01_191/859	ben/verb;figuur/noun;gelaten/adj	3	ben/verb;figuur/noun;gelaten/adj	3	ben/verb;figuur/noun;gelaten/adj	3	ben/verb;figuur/noun;geen/det;gelaten/adj;hij/pron	5	ben/verb;figuur/noun;geen/det;gelaten/adj;hij/pron	5	ben/verb;figuur/noun;geen/det;gelaten/adj;hij/pron	5	ben/verb;figuur/noun	2	ben/verb;figuur/noun	2	ben/verb;figuur/noun	2	ben/verb;figuur/noun;geen/det;hij/pron	4	ben/verb;figuur/noun;geen/det;hij/pron	4	ben/verb;figuur/noun;geen/det;hij/pron	4
grijs/adj/de_morgen_20031128_01_17/141	ben/verb;kleur/noun;overweeg/adj;stemmig/adj;verlichting/noun;zacht/adj	6	ben/verb;kleur/noun;overweeg/adj;stemmig/adj;verlichting/noun;zacht/adj	6	ben/verb;kleur/noun;overweeg/adj;stemmig/adj;verlichting/noun;zacht/adj	6	ben/verb;in/prep;kleur/noun;overweeg/adj;stemmig/adj;verlichting/noun;zacht/adj	7	ben/verb;in/prep;kleur/noun;overweeg/adj;stemmig/adj;verlichting/noun;zacht/adj	7	ben/verb;in/prep;kleur/noun;overweeg/adj;stemmig/adj;verlichting/noun;zacht/adj	7	ben/verb;overweeg/adj;stemmig/adj;verlichting/noun	4	ben/verb;overweeg/adj;stemmig/adj;verlichting/noun	4	ben/verb;overweeg/adj;stemmig/adj;verlichting/noun	4	ben/verb;overweeg/adj;stemmig/adj;verlichting/noun	4	ben/verb;overweeg/adj;stemmig/adj;verlichting/noun	4	ben/verb;overweeg/adj;stemmig/adj;verlichting/noun	4
grijs/adj/de_morgen_20021015_01_84/1275	ben/verb;jaag/adj;somber/adj;storm/noun;wereld/noun;wolk/noun	6	ben/verb;jaag/adj;somber/adj;storm/noun;wereld/noun;wolk/noun	6	ben/verb;jaag/adj;somber/adj;storm/noun;wereld/noun;wolk/noun	6	ben/verb;jaag/adj;somber/adj;storm/noun;wereld/noun;wolk/noun	6	ben/verb;jaag/adj;somber/adj;storm/noun;wereld/noun;wolk/noun	6	ben/verb;jaag/adj;somber/adj;storm/noun;wereld/noun;wolk/noun	6	ben/verb;somber/adj;wereld/noun	3	ben/verb;somber/adj;wereld/noun	3	ben/verb;somber/adj;wereld/noun	3	ben/verb;somber/adj;wereld/noun	3	ben/verb;somber/adj;wereld/noun	3	ben/verb;somber/adj;wereld/noun	3
grijs/adj/de_morgen_20010309_01_100/624	arbeid/noun;betaald/adj;spanningsveld/noun;zogenaamd/adj;zone/noun	5	arbeid/noun;betaald/adj;spanningsveld/noun;zogenaamd/adj;zone/noun	5	arbeid/noun;betaald/adj;spanningsveld/noun;zogenaamd/adj;zone/noun	5	arbeid/noun;betaald/adj;het/det;spanningsveld/noun;tussen/prep;zogenaamd/adj;zone/noun	7	arbeid/noun;betaald/adj;het/det;spanningsveld/noun;tussen/prep;zogenaamd/adj;zone/noun	7	arbeid/noun;betaald/adj;het/det;spanningsveld/noun;tussen/prep;zogenaamd/adj;zone/noun	7	arbeid/noun;zone/noun	2	arbeid/noun;zone/noun	2	arbeid/noun;zone/noun	2	arbeid/noun;het/det;tussen/prep;zone/noun	4	arbeid/noun;het/det;tussen/prep;zone/noun	4	arbeid/noun;het/det;tussen/prep;zone/noun	4
grijs/adj/de_morgen_19990710_01_104/55	beroep_groep/noun;exemplaar/noun;naar/adj	3	beroep_groep/noun;exemplaar/noun;naar/adj	3	beroep_groep/noun;exemplaar/noun;naar/adj	3	's/adv;beroep_groep/noun;exemplaar/noun;het/det;in/prep;naar/adj;ochtends/adv;ons/det	8	's/adv;beroep_groep/noun;exemplaar/noun;het/det;in/prep;naar/adj;ochtends/adv;ons/det	8	's/adv;beroep_groep/noun;exemplaar/noun;het/det;in/prep;naar/adj;ochtends/adv;ons/det	8	beroep_groep/noun;exemplaar/noun;naar/adj	3	beroep_groep/noun;exemplaar/noun;naar/adj	3	beroep_groep/noun;exemplaar/noun;naar/adj	3	beroep_groep/noun;exemplaar/noun;het/det;in/prep;naar/adj;ons/det	6	beroep_groep/noun;exemplaar/noun;het/det;in/prep;naar/adj;ons/det	6	beroep_groep/noun;exemplaar/noun;het/det;in/prep;naar/adj;ons/det	6
grijs/adj/de_morgen_20010331_01_358/274	basketbal/noun;lek/adj;matras/noun;sok/noun	4	basketbal/noun;lek/adj;matras/noun;sok/noun	4	basketbal/noun;lek/adj;matras/noun;sok/noun	4	basketbal/noun;een/det;lek/adj;matras/noun;sok/noun	5	basketbal/noun;een/det;lek/adj;matras/noun;sok/noun	5	basketbal/noun;een/det;lek/adj;matras/noun;sok/noun	5	basketbal/noun;matras/noun;sok/noun	3	basketbal/noun;matras/noun;sok/noun	3	basketbal/noun;matras/noun;sok/noun	3	basketbal/noun;een/det;matras/noun;sok/noun	4	basketbal/noun;een/det;matras/noun;sok/noun	4	basketbal/noun;een/det;matras/noun;sok/noun	4
grijs/adj/de_morgen_20010126_01_166/38	flets/adj;weer/noun;wolkendek/noun	3	flets/adj;weer/noun;wolkendek/noun	3	flets/adj;weer/noun;wolkendek/noun	3	een/det;flets/adj;weer/noun;wolkendek/noun	4	een/det;flets/adj;weer/noun;wolkendek/noun	4	een/det;flets/adj;weer/noun;wolkendek/noun	4	weer/noun;wolkendek/noun	2	weer/noun;wolkendek/noun	2	weer/noun;wolkendek/noun	2	een/det;weer/noun;wolkendek/noun	3	een/det;weer/noun;wolkendek/noun	3	een/det;weer/noun;wolkendek/noun	3
grijs/adj/de_morgen_20040324_01_29/918	ben/verb;wit/adj;zwart/adj	3	ben/verb;wit/adj;zwart/adj	3	ben/verb;wit/adj;zwart/adj	3	ben/verb;dan/adv;een/det;eerst/adv;wit/adj;zwart/adj	6	ben/verb;dan/adv;een/det;eerst/adv;wit/adj;zwart/adj	6	ben/verb;dan/adv;een/det;eerst/adv;wit/adj;zwart/adj	6	wit/adj;zwart/adj	2	wit/adj;zwart/adj	2	wit/adj;zwart/adj	2	dan/adv;een/det;wit/adj;zwart/adj	4	dan/adv;een/det;wit/adj;zwart/adj	4	dan/adv;een/det;wit/adj;zwart/adj	4
