pmi	raw_freq	raw_co	cw
2.5934167	274	2	inboorling/noun
-0.08250417	13921	7	inclusief/prep
0.12592688	24229	15	individueel/adj
0.01724473	48582	27	indruk/noun
1.206682	15442	28	industrie/noun
2.507572	11591	77	industrieel/adj
0.19612117	68182	45	informatie/noun
0.17558278	13846	9	ingreep/noun
0.08716251	41957	25	initiatief/noun
1.3922461	910	2	injecteer/verb
1.0476733	643	1	insuline/noun
-0.2455196	35172	15	interessant/adj
1.6125414	737	2	interim/noun
0.8783286	105805	138	internationaal/adj
0.44036713	50256	42	internet/noun
0.78257203	30441	36	investeer/verb
0.7091339	19065	21	islamitisch/adj
-0.1705629	1574348	721	jaar/noun
0.7024628	10136	11	jacht/noun
0.5666249	30300	29	jarenlang/adj
-0.46336538	154475	53	je/det
-0.17856714	1142105	522	je/pron
-0.29362556	4940	2	juich_toe/verb
0.17444	47651	31	juist/adv
-0.88061494	75845	17	juni/noun
0.76970327	32681	38	justitie/noun
1.1216316	56572	94	kaart/noun
0.25973693	7112	5	kabel/noun
1.544669	1184	3	kadaver/noun
0.2672712	14038	10	kader/prep
-0.15126169	43296	20	kampioen/noun
0.0628866	1969534	1142	kan/verb
2.336554	1242	7	kant-en-klaar/adj
0.17342937	29370	19	kantoor/noun
2.444963	481	3	kartel_vorming/noun
-0.06852832	277310	141	keer/noun
-0.6043372	50783	15	keer_terug/verb
-0.3581397	144534	55	ken/verb
-0.2525592	45092	19	kerk/noun
0.36090338	2583	2	kies/noun
-0.6794613	116271	32	kies/verb
-0.36793286	140629	53	kijk/verb
-0.23337494	113570	49	kilo_meter/noun
-0.64644927	305978	87	kind/noun
2.185598	1041	5	kind_arbeid/noun
-0.017719142	1884	1	kiosk/noun
0.02611352	43586	24	klaar/adj
0.107124895	74277	45	klant/noun
-0.29581445	27360	11	klap/noun
-0.9166081	36721	8	klassiek/adj
2.0876074	228937	1004	klein/adj
0.33674762	32796	25	kleur/noun
0.7369596	5375	6	kleur/verb
3.5745246	1926	37	knoei/verb
2.568409	2539	18	koel_af/verb
2.1798968	3967	19	koelkast/noun
0.9107595	5919	8	kok/noun
-0.04319596	85068	44	kom/adj
-0.3599182	973909	370	kom/verb
3.6712143	372	8	kom_DIM/noun
0.40815455	7312	6	kom_langs/verb
0.56582195	88151	84	koop/verb
2.5214272	4435	30	koop_in/verb
2.465963	4051	26	koop_op/verb
-0.29392672	42106	17	kop/noun
2.5834842	1241	9	koperen/adj
2.879414	4759	46	kopieer/verb
1.6298097	358	1	kopij/noun
-0.27315682	112646	45	kort/adj
0.34352836	35227	27	kost/noun
-0.11770821	100118	48	kost/verb
0.9890039	19932	29	koud/adj
3.1629777	48516	625	kracht/noun
-0.44429064	97819	34	krant/noun
0.0219111	7190	4	krediet/noun
-0.25730821	746610	313	krijg/verb
-0.19760604	9032	4	krijg_terug/verb
1.9240686	1077	4	kristal/noun
1.3621191	3764	8	kruid/noun
1.0727457	1262	2	kunstacademie/noun
-0.21586838	45774	20	kunstenaar/noun
-0.18636154	19843	9	kwartier/noun
0.17179215	100679	65	laag/adj
2.118249	2203	10	laag_DIM/noun
-0.5975068	520541	156	laat/adj
0.02432023	521724	291	laat/verb
