_id	_cws.schaal.foc10.nav.ppmi_weight.bound	_count.schaal.foc10.nav.ppmi_weight.bound	_cws.schaal.foc10.nav.ppmi_sel.bound	_count.schaal.foc10.nav.ppmi_sel.bound	_cws.schaal.foc10.nav.no_ppmi.bound	_count.schaal.foc10.nav.no_ppmi.bound	_cws.schaal.foc10.all.ppmi_weight.bound	_count.schaal.foc10.all.ppmi_weight.bound	_cws.schaal.foc10.all.ppmi_sel.bound	_count.schaal.foc10.all.ppmi_sel.bound	_cws.schaal.foc10.all.no_ppmi.bound	_count.schaal.foc10.all.no_ppmi.bound	_cws.schaal.foc5.nav.ppmi_weight.bound	_count.schaal.foc5.nav.ppmi_weight.bound	_cws.schaal.foc5.nav.ppmi_sel.bound	_count.schaal.foc5.nav.ppmi_sel.bound	_cws.schaal.foc5.nav.no_ppmi.bound	_count.schaal.foc5.nav.no_ppmi.bound	_cws.schaal.foc5.all.ppmi_weight.bound	_count.schaal.foc5.all.ppmi_weight.bound	_cws.schaal.foc5.all.ppmi_sel.bound	_count.schaal.foc5.all.ppmi_sel.bound	_cws.schaal.foc5.all.no_ppmi.bound	_count.schaal.foc5.all.no_ppmi.bound
schaal/noun/de_standaard_20020327_01_34/127	geproduceerd/adj;goedkoop/adj;industrieel/adj;zwak/noun	4	geproduceerd/adj;goedkoop/adj;industrieel/adj;zwak/noun	4	geproduceerd/adj;goedkoop/adj;industrieel/adj;krijg/verb;zwak/noun	5	de/det;een/det;geproduceerd/adj;goedkoop/adj;industrieel/adj;op/prep;zwak/noun	7	de/det;een/det;geproduceerd/adj;goedkoop/adj;industrieel/adj;op/prep;zwak/noun	7	als/prep;de/det;een/det;geproduceerd/adj;goedkoop/adj;industrieel/adj;krijg/verb;op/prep;zwak/noun	9	geproduceerd/adj;goedkoop/adj;industrieel/adj	3	geproduceerd/adj;goedkoop/adj;industrieel/adj	3	geproduceerd/adj;goedkoop/adj;industrieel/adj;krijg/verb	4	de/det;een/det;geproduceerd/adj;goedkoop/adj;industrieel/adj;op/prep	6	de/det;een/det;geproduceerd/adj;goedkoop/adj;industrieel/adj;op/prep	6	de/det;een/det;geproduceerd/adj;goedkoop/adj;industrieel/adj;krijg/verb;op/prep	7
schaal/noun/de_standaard_20020925_01_20/373	gebruik/verb;groot/adj;productie/noun;word/verb	4	gebruik/verb;groot/adj;productie/noun;word/verb	4	gebruik/verb;groot/adj;productie/noun;word/verb	4	de/det;gebruik/verb;groot/adj;op/prep;productie/noun;van/prep;word/verb	7	de/det;gebruik/verb;groot/adj;op/prep;productie/noun;van/prep;word/verb	7	de/det;gebruik/verb;groot/adj;op/prep;productie/noun;uit/prep;van/prep;voor/prep;word/verb	9	gebruik/verb;groot/adj;productie/noun;word/verb	4	gebruik/verb;groot/adj;productie/noun;word/verb	4	gebruik/verb;groot/adj;productie/noun;word/verb	4	gebruik/verb;groot/adj;op/prep;productie/noun;van/prep;word/verb	6	gebruik/verb;groot/adj;op/prep;productie/noun;van/prep;word/verb	6	gebruik/verb;groot/adj;op/prep;productie/noun;van/prep;voor/prep;word/verb	7
schaal/noun/de_standaard_20000605_01_72/810	glazen/adj;klein/adj;kristal/noun;laat/verb;maak/verb;onderzoeker/noun;silicium/noun	7	glazen/adj;klein/adj;kristal/noun;laat/verb;maak/verb;onderzoeker/noun;silicium/noun	7	bol_DIM/noun;glazen/adj;klein/adj;kristal/noun;laat/verb;maak/verb;onderzoeker/noun;silicium/noun;vertrek/verb	9	de/det;een/det;glazen/adj;klein/adj;kristal/noun;laat/verb;maak/verb;onderzoeker/noun;silicium/noun;van/prep;vol/prep	11	de/det;een/det;glazen/adj;klein/adj;kristal/noun;laat/verb;maak/verb;onderzoeker/noun;silicium/noun;van/prep;vol/prep	11	bol_DIM/noun;de/det;een/det;glazen/adj;het/det;klein/adj;kristal/noun;laat/verb;maak/verb;onderzoeker/noun;silicium/noun;van/prep;vertrek/verb;vol/prep;ze/pron	15	glazen/adj;klein/adj;onderzoeker/noun	3	glazen/adj;klein/adj;onderzoeker/noun	3	bol_DIM/noun;glazen/adj;klein/adj;onderzoeker/noun;vertrek/verb	5	de/det;een/det;glazen/adj;klein/adj;onderzoeker/noun;van/prep;vol/prep	7	de/det;een/det;glazen/adj;klein/adj;onderzoeker/noun;van/prep;vol/prep	7	bol_DIM/noun;de/det;een/det;glazen/adj;klein/adj;onderzoeker/noun;van/prep;vertrek/verb;vol/prep	9
schaal/noun/de_standaard_19990623_01_8/172	geur/noun;staat/noun;uiteinde/noun	3	geur/noun;staat/noun;uiteinde/noun	3	geur/noun;staat/noun;uiteinde/noun	3	de/det;die/pron;een/det;geur/noun;staat/noun;uiteinde/noun;van/prep	7	de/det;die/pron;een/det;geur/noun;staat/noun;uiteinde/noun;van/prep	7	aan/prep;de/det;die/pron;een/det;geur/noun;staat/noun;uiteinde/noun;van/prep	8	staat/noun;uiteinde/noun	2	staat/noun;uiteinde/noun	2	staat/noun;uiteinde/noun	2	een/det;staat/noun;uiteinde/noun	3	een/det;staat/noun;uiteinde/noun	3	aan/prep;een/det;staat/noun;uiteinde/noun	4
schaal/noun/de_standaard_20020306_01_73/633	breed/adj;kabel/noun	2	breed/adj;kabel/noun	2	breed/adj;kabel/noun;wereld/noun	3	breed/adj;de/det;kabel/noun;met/prep;op/prep;zo'n/det	6	breed/adj;de/det;kabel/noun;met/prep;op/prep;zo'n/det	6	breed/adj;de/det;kabel/noun;langs/prep;met/prep;op/prep;wereld/noun;zo'n/det	8	breed/adj;kabel/noun	2	breed/adj;kabel/noun	2	breed/adj;kabel/noun	2	breed/adj;de/det;kabel/noun;op/prep;zo'n/det	5	breed/adj;de/det;kabel/noun;op/prep;zo'n/det	5	breed/adj;de/det;kabel/noun;op/prep;zo'n/det	5
schaal/noun/de_standaard_20000727_01_77/645	gage/noun;groot/adj;reclame_campagne/noun	3	gage/noun;groot/adj;reclame_campagne/noun	3	gage/noun;groot/adj;publicatie/noun;reclame_campagne/noun;werk/noun	5	al/part;een/det;en/part;gage/noun;groot/adj;met/prep;op/prep;reclame_campagne/noun;van/prep	9	al/part;een/det;en/part;gage/noun;groot/adj;met/prep;op/prep;reclame_campagne/noun;van/prep	9	al/part;een/det;en/part;gage/noun;groot/adj;je/det;met/prep;op/prep;publicatie/noun;reclame_campagne/noun;van/prep;voor/prep;werk/noun	13	groot/adj;reclame_campagne/noun	2	groot/adj;reclame_campagne/noun	2	groot/adj;reclame_campagne/noun;werk/noun	3	al/part;en/part;groot/adj;met/prep;op/prep;reclame_campagne/noun	6	al/part;en/part;groot/adj;met/prep;op/prep;reclame_campagne/noun	6	al/part;en/part;groot/adj;je/det;met/prep;op/prep;reclame_campagne/noun;werk/noun	8
schaal/noun/de_standaard_20021018_01_110/347	doe_over/verb;klein/adj;word/verb	3	doe_over/verb;klein/adj;word/verb	3	doe_over/verb;klein/adj;verrassend/adj;word/verb;zie/verb	5	de/det;doe_over/verb;klein/adj;op/prep;word/verb	5	de/det;doe_over/verb;klein/adj;op/prep;word/verb	5	de/det;doe_over/verb;genoeg/adv;klein/adj;net/adv;niet/adv;op/prep;verrassend/adj;word/verb;zie/verb	10	doe_over/verb;word/verb	2	doe_over/verb;word/verb	2	doe_over/verb;word/verb	2	de/det;doe_over/verb;op/prep;word/verb	4	de/det;doe_over/verb;op/prep;word/verb	4	de/det;doe_over/verb;net/adv;op/prep;word/verb	5
schaal/noun/de_standaard_20020525_01_159/1188	Kosovo_crisis/noun;beperkt/adj;munitie/noun;uranium/noun;verarmd/adj;word/verb	6	Kosovo_crisis/noun;beperkt/adj;munitie/noun;uranium/noun;verarmd/adj;word/verb	6	1999/noun;Kosovo_crisis/noun;beperkt/adj;munitie/noun;uranium/noun;verarmd/adj;word/verb	7	Kosovo_crisis/noun;beperkt/adj;de/det;in/prep;met/prep;munitie/noun;op/prep;uranium/noun;verarmd/adj;wat/det;word/verb	11	Kosovo_crisis/noun;beperkt/adj;de/det;in/prep;met/prep;munitie/noun;op/prep;uranium/noun;verarmd/adj;wat/det;word/verb	11	1999/noun;Kosovo_crisis/noun;beperkt/adj;de/det;in/prep;met/prep;munitie/noun;ook/adv;op/prep;tijdens/prep;uranium/noun;verarmd/adj;wat/det;word/verb	14	beperkt/adj	1	beperkt/adj	1	beperkt/adj	1	beperkt/adj;de/det;in/prep;op/prep;wat/det	5	beperkt/adj;de/det;in/prep;op/prep;wat/det	5	beperkt/adj;de/det;in/prep;ook/adv;op/prep;wat/det	6
schaal/noun/de_standaard_20040621_01_81/503	negeer/verb;werp/verb;word/verb	3	negeer/verb;werp/verb;word/verb	3	ben/verb;marktaandeel/noun;negeer/verb;werp/verb;word/verb	5	dat/det;de/det;in/prep;negeer/verb;onvoldoende/det;werp/verb;word/verb	7	dat/det;de/det;in/prep;negeer/verb;onvoldoende/det;werp/verb;word/verb	7	ben/verb;dat/det;de/det;het/det;in/prep;marktaandeel/noun;negeer/verb;onvoldoende/det;werp/verb;wie/pron;word/verb	11	negeer/verb;werp/verb;word/verb	3	negeer/verb;werp/verb;word/verb	3	marktaandeel/noun;negeer/verb;werp/verb;word/verb	4	in/prep;negeer/verb;onvoldoende/det;werp/verb;word/verb	5	in/prep;negeer/verb;onvoldoende/det;werp/verb;word/verb	5	in/prep;marktaandeel/noun;negeer/verb;onvoldoende/det;werp/verb;wie/pron;word/verb	7
schaal/noun/de_standaard_20020606_01_44/381	geld/noun;groot/adj;ommekeer/noun;realiseer/verb;saneer/verb	5	geld/noun;groot/adj;ommekeer/noun;realiseer/verb;saneer/verb	5	geld/noun;groot/adj;kost/verb;ommekeer/noun;realiseer/verb;saneer/verb;terrein/noun;vervuild/adj	8	een/det;geld/noun;groot/adj;in/prep;ommekeer/noun;op/prep;realiseer/verb;saneer/verb	8	een/det;geld/noun;groot/adj;in/prep;ommekeer/noun;op/prep;realiseer/verb;saneer/verb	8	een/det;geld/noun;groot/adj;het/det;in/prep;kost/verb;ommekeer/noun;op/prep;realiseer/verb;saneer/verb;terrein/noun;vervuild/adj	12	geld/noun;groot/adj;realiseer/verb;saneer/verb	4	geld/noun;groot/adj;realiseer/verb;saneer/verb	4	geld/noun;groot/adj;kost/verb;realiseer/verb;saneer/verb;terrein/noun;vervuild/adj	7	geld/noun;groot/adj;op/prep;realiseer/verb;saneer/verb	5	geld/noun;groot/adj;op/prep;realiseer/verb;saneer/verb	5	geld/noun;groot/adj;kost/verb;op/prep;realiseer/verb;saneer/verb;terrein/noun;vervuild/adj	8
schaal/noun/de_standaard_20011201_01_107/210	consolidatie/noun;leverancier/noun;sector/noun;smacht/verb	4	consolidatie/noun;leverancier/noun;sector/noun;smacht/verb	4	bezit/verb;consolidatie/noun;leverancier/noun;sector/noun;smacht/verb;veel/adj;wil/verb	7	consolidatie/noun;de/det;dezelfde/det;leverancier/noun;sector/noun;smacht/verb;van/prep	7	consolidatie/noun;de/det;dezelfde/det;leverancier/noun;sector/noun;smacht/verb;van/prep	7	bezit/verb;consolidatie/noun;de/det;dezelfde/det;hij/pron;leverancier/noun;naar/prep;sector/noun;smacht/verb;van/prep;veel/adj;wil/verb;zijn/det	13	consolidatie/noun	1	consolidatie/noun	1	bezit/verb;consolidatie/noun;veel/adj;wil/verb	4	consolidatie/noun;dezelfde/det;van/prep	3	consolidatie/noun;dezelfde/det;van/prep	3	bezit/verb;consolidatie/noun;dezelfde/det;hij/pron;naar/prep;van/prep;veel/adj;wil/verb	8
schaal/noun/de_standaard_20020130_01_53/1334	fraude/noun;groot/adj;misbruik/noun	3	fraude/noun;groot/adj;misbruik/noun	3	ernstig/adj;fraude/noun;groot/adj;kind/noun;misbruik/noun	5	de/det;door/prep;fraude/noun;groot/adj;misbruik/noun;op/prep;steeds/adv;van/prep	8	de/det;door/prep;fraude/noun;groot/adj;misbruik/noun;op/prep;steeds/adv;van/prep	8	de/det;door/prep;ernstig/adj;fraude/noun;groot/adj;kind/noun;misbruik/noun;nog/adv;ook/adv;op/prep;steeds/adv;van/prep	12	groot/adj;misbruik/noun	2	groot/adj;misbruik/noun	2	ernstig/adj;groot/adj;kind/noun;misbruik/noun	4	groot/adj;misbruik/noun;op/prep;van/prep	4	groot/adj;misbruik/noun;op/prep;van/prep	4	ernstig/adj;groot/adj;kind/noun;misbruik/noun;op/prep;van/prep	6
schaal/noun/de_standaard_19990327_01_51/63	aangeschoten/adj;gretig/adj;groot/adj;in_koper/noun;lekkers/noun;verdring/verb	6	aangeschoten/adj;gretig/adj;groot/adj;in_koper/noun;lekkers/noun;verdring/verb	6	aangeschoten/adj;gretig/adj;groot/adj;in_koper/noun;lekkers/noun;student/noun;verdring/verb	7	aangeschoten/adj;gretig/adj;groot/adj;in_koper/noun;lekkers/noun;verdring/verb	6	aangeschoten/adj;gretig/adj;groot/adj;in_koper/noun;lekkers/noun;verdring/verb	6	aangeschoten/adj;gretig/adj;groot/adj;in_koper/noun;lekkers/noun;rond/prep;student/noun;verdring/verb;zich/pron	9	aangeschoten/adj;groot/adj;lekkers/noun;verdring/verb	4	aangeschoten/adj;groot/adj;lekkers/noun;verdring/verb	4	aangeschoten/adj;groot/adj;lekkers/noun;student/noun;verdring/verb	5	aangeschoten/adj;groot/adj;lekkers/noun;verdring/verb	4	aangeschoten/adj;groot/adj;lekkers/noun;verdring/verb	4	aangeschoten/adj;groot/adj;lekkers/noun;rond/prep;student/noun;verdring/verb;zich/pron	7
schaal/noun/de_standaard_19991004_01_74/35	bekijk/verb;nano_meter/noun	2	bekijk/verb;nano_meter/noun	2	bekijk/verb;kilo_meter/noun;nano_meter/noun;werk/noun	4	bekijk/verb;nano_meter/noun;op/prep;tot/prep;van/prep	5	bekijk/verb;nano_meter/noun;op/prep;tot/prep;van/prep	5	bekijk/verb;het/det;ieder/det;kilo_meter/noun;nano_meter/noun;op/prep;tot/prep;van/prep;we/pron;werk/noun	10	bekijk/verb;nano_meter/noun	2	bekijk/verb;nano_meter/noun	2	bekijk/verb;nano_meter/noun;werk/noun	3	bekijk/verb;nano_meter/noun;op/prep;tot/prep;van/prep	5	bekijk/verb;nano_meter/noun;op/prep;tot/prep;van/prep	5	bekijk/verb;het/det;ieder/det;nano_meter/noun;op/prep;tot/prep;van/prep;we/pron;werk/noun	9
schaal/noun/de_standaard_20020214_01_112/953	groot/adj;patiënt/noun;profiteer/verb;zal/verb	4	groot/adj;patiënt/noun;profiteer/verb;zal/verb	4	daar/noun;groot/adj;jaar/noun;patiënt/noun;profiteer/verb;zal/verb	6	groot/adj;op/prep;patiënt/noun;profiteer/verb;van/prep;zal/verb	6	groot/adj;op/prep;patiënt/noun;profiteer/verb;van/prep;zal/verb	6	daar/noun;groot/adj;jaar/noun;op/prep;over/prep;patiënt/noun;profiteer/verb;van/prep;zal/verb	9	groot/adj;patiënt/noun;profiteer/verb;zal/verb	4	groot/adj;patiënt/noun;profiteer/verb;zal/verb	4	daar/noun;groot/adj;patiënt/noun;profiteer/verb;zal/verb	5	groot/adj;op/prep;patiënt/noun;profiteer/verb;van/prep;zal/verb	6	groot/adj;op/prep;patiënt/noun;profiteer/verb;van/prep;zal/verb	6	daar/noun;groot/adj;op/prep;patiënt/noun;profiteer/verb;van/prep;zal/verb	7
schaal/noun/de_standaard_20010929_01_56/255	bevat/verb;kaart/noun;kleur/noun;nuttig/adj;topografische/adj	5	bevat/verb;kaart/noun;kleur/noun;nuttig/adj;topografische/adj	5	bevat/verb;kaart/noun;kleur/noun;nuttig/adj;topografische/adj;veel/adj	6	bevat/verb;de/det;in/prep;kaart/noun;kleur/noun;nuttig/adj;op/prep;topografische/adj	8	bevat/verb;de/det;in/prep;kaart/noun;kleur/noun;nuttig/adj;op/prep;topografische/adj	8	bevat/verb;de/det;in/prep;kaart/noun;kleur/noun;nuttig/adj;op/prep;topografische/adj;veel/adj	9	kaart/noun;kleur/noun;topografische/adj	3	kaart/noun;kleur/noun;topografische/adj	3	kaart/noun;kleur/noun;topografische/adj	3	in/prep;kaart/noun;kleur/noun;op/prep;topografische/adj	5	in/prep;kaart/noun;kleur/noun;op/prep;topografische/adj	5	in/prep;kaart/noun;kleur/noun;op/prep;topografische/adj	5
schaal/noun/de_standaard_20040615_01_82/46	doe/verb;haalbaar/adj;klein/adj;werk/verb	4	doe/verb;haalbaar/adj;klein/adj;werk/verb	4	concreet/adj;doe/verb;haalbaar/adj;klein/adj;parlement/noun;voorstel/noun;werk/verb;wil/verb	8	doe/verb;haalbaar/adj;in/prep;klein/adj;op/prep;werk/verb	6	doe/verb;haalbaar/adj;in/prep;klein/adj;op/prep;werk/verb	6	aan/prep;concreet/adj;doe/verb;haalbaar/adj;het/det;in/prep;klein/adj;op/prep;parlement/noun;voorstel/noun;wat/pron;werk/verb;wil/verb;ze/pron	14	doe/verb;klein/adj;werk/verb	3	doe/verb;klein/adj;werk/verb	3	doe/verb;klein/adj;werk/verb	3	doe/verb;in/prep;klein/adj;op/prep;werk/verb	5	doe/verb;in/prep;klein/adj;op/prep;werk/verb	5	doe/verb;in/prep;klein/adj;op/prep;wat/pron;werk/verb;ze/pron	7
schaal/noun/de_standaard_19991018_01_95/39	bekijk/verb;nano_meter/noun	2	bekijk/verb;nano_meter/noun	2	bekijk/verb;kilo_meter/noun;nano_meter/noun;werk/noun	4	bekijk/verb;nano_meter/noun;op/prep;tot/prep;van/prep	5	bekijk/verb;nano_meter/noun;op/prep;tot/prep;van/prep	5	bekijk/verb;het/det;ieder/det;kilo_meter/noun;nano_meter/noun;op/prep;tot/prep;van/prep;we/pron;werk/noun	10	bekijk/verb;nano_meter/noun	2	bekijk/verb;nano_meter/noun	2	bekijk/verb;nano_meter/noun;werk/noun	3	bekijk/verb;nano_meter/noun;op/prep;tot/prep;van/prep	5	bekijk/verb;nano_meter/noun;op/prep;tot/prep;van/prep	5	bekijk/verb;het/det;ieder/det;nano_meter/noun;op/prep;tot/prep;van/prep;we/pron;werk/noun	9
schaal/noun/de_standaard_19991006_01_29/419	groot/adj;leger/noun;misbruik/noun;noodtoestand/noun;politie/noun;vrijbrief/noun	6	groot/adj;leger/noun;misbruik/noun;noodtoestand/noun;politie/noun;vrijbrief/noun	6	ben/verb;groot/adj;leger/noun;misbruik/noun;noodtoestand/noun;politie/noun;vrijbrief/noun	7	dat/det;door/prep;een/det;groot/adj;leger/noun;misbruik/noun;noodtoestand/noun;op/prep;politie/noun;vrijbrief/noun	10	dat/det;door/prep;een/det;groot/adj;leger/noun;misbruik/noun;noodtoestand/noun;op/prep;politie/noun;vrijbrief/noun	10	ben/verb;dat/det;door/prep;een/det;groot/adj;leger/noun;misbruik/noun;noodtoestand/noun;op/prep;politie/noun;voor/prep;vrijbrief/noun	12	groot/adj;leger/noun;misbruik/noun;politie/noun;vrijbrief/noun	5	groot/adj;leger/noun;misbruik/noun;politie/noun;vrijbrief/noun	5	groot/adj;leger/noun;misbruik/noun;politie/noun;vrijbrief/noun	5	door/prep;groot/adj;leger/noun;misbruik/noun;op/prep;politie/noun;vrijbrief/noun	7	door/prep;groot/adj;leger/noun;misbruik/noun;op/prep;politie/noun;vrijbrief/noun	7	door/prep;groot/adj;leger/noun;misbruik/noun;op/prep;politie/noun;voor/prep;vrijbrief/noun	8
schaal/noun/de_standaard_20021207_01_182/260	general/noun;gewicht/noun;gooi/verb;verhinder/verb	4	general/noun;gewicht/noun;gooi/verb;verhinder/verb	4	general/noun;gewicht/noun;gooi/verb;manager/noun;overtuigd/adj;verhinder/verb	6	dat/det;de/det;general/noun;gewicht/noun;gooi/verb;in/prep;met/prep;verhinder/verb	8	dat/det;de/det;general/noun;gewicht/noun;gooi/verb;in/prep;met/prep;verhinder/verb	8	dat/det;de/det;general/noun;gewicht/noun;gooi/verb;haar/det;het/det;in/prep;manager/noun;met/prep;overtuigd/adj;verhinder/verb	12	gewicht/noun;gooi/verb;verhinder/verb	3	gewicht/noun;gooi/verb;verhinder/verb	3	gewicht/noun;gooi/verb;verhinder/verb	3	dat/det;de/det;gewicht/noun;gooi/verb;in/prep;verhinder/verb	6	dat/det;de/det;gewicht/noun;gooi/verb;in/prep;verhinder/verb	6	dat/det;de/det;gewicht/noun;gooi/verb;haar/det;in/prep;verhinder/verb	7
schaal/noun/de_standaard_20000616_01_27/543	alternatief/adj;energiebron/noun;groot/adj;hernieuwbaar/adj	4	alternatief/adj;energiebron/noun;groot/adj;hernieuwbaar/adj	4	alternatief/adj;energiebron/noun;groot/adj;hernieuwbaar/adj;nieuw/adj;werk_uit/verb;zuiver/adj	7	alternatief/adj;energiebron/noun;groot/adj;hernieuwbaar/adj;op/prep	5	alternatief/adj;energiebron/noun;groot/adj;hernieuwbaar/adj;op/prep	5	alternatief/adj;energiebron/noun;groot/adj;hernieuwbaar/adj;nieuw/adj;op/prep;uit/part;werk_uit/verb;zuiver/adj	9	energiebron/noun;groot/adj	2	energiebron/noun;groot/adj	2	energiebron/noun;groot/adj;werk_uit/verb;zuiver/adj	4	energiebron/noun;groot/adj;op/prep	3	energiebron/noun;groot/adj;op/prep	3	energiebron/noun;groot/adj;op/prep;uit/part;werk_uit/verb;zuiver/adj	6
schaal/noun/de_standaard_20040529_01_3/1609	serveer/verb;vis/noun	2	serveer/verb;vis/noun	2	mooi/adj;serveer/verb;vis/noun	3	de/det;een/det;in/prep;serveer/verb;vis/noun	5	de/det;een/det;in/prep;serveer/verb;vis/noun	5	de/det;een/det;in/prep;mooi/adj;serveer/verb;vis/noun;we/pron	7	serveer/verb	1	serveer/verb	1	mooi/adj;serveer/verb	2	een/det;in/prep;serveer/verb	3	een/det;in/prep;serveer/verb	3	een/det;in/prep;mooi/adj;serveer/verb;we/pron	5
schaal/noun/de_standaard_20040915_01_113/114	Nederlands/adj;aankoop/noun;bank/noun;belegging/noun;groot/adj;verkoop/verb	6	Nederlands/adj;aankoop/noun;bank/noun;belegging/noun;groot/adj;verkoop/verb	6	Nederlands/adj;aankoop/noun;bank/noun;belegging/noun;groot/adj;heb/verb;verkoop/verb	7	Nederlands/adj;aankoop/noun;bank/noun;belegging/noun;die/pron;een/det;groot/adj;op/prep;van/prep;verkoop/verb;via/prep	11	Nederlands/adj;aankoop/noun;bank/noun;belegging/noun;die/pron;een/det;groot/adj;op/prep;van/prep;verkoop/verb;via/prep	11	Nederlands/adj;aankoop/noun;bank/noun;belegging/noun;die/pron;een/det;groot/adj;heb/verb;op/prep;van/prep;verkoop/verb;via/prep	12	Nederlands/adj;bank/noun;belegging/noun;groot/adj;verkoop/verb	5	Nederlands/adj;bank/noun;belegging/noun;groot/adj;verkoop/verb	5	Nederlands/adj;bank/noun;belegging/noun;groot/adj;heb/verb;verkoop/verb	6	Nederlands/adj;bank/noun;belegging/noun;die/pron;groot/adj;op/prep;verkoop/verb;via/prep	8	Nederlands/adj;bank/noun;belegging/noun;die/pron;groot/adj;op/prep;verkoop/verb;via/prep	8	Nederlands/adj;bank/noun;belegging/noun;die/pron;groot/adj;heb/verb;op/prep;verkoop/verb;via/prep	9
schaal/noun/de_standaard_20031024_01_70/619	bedrijf/noun;creëer/verb;gewicht/noun;groot/adj;noord-zuidverbinding/noun;werp/verb	6	bedrijf/noun;creëer/verb;gewicht/noun;groot/adj;noord-zuidverbinding/noun;werp/verb	6	bedrijf/noun;belang/noun;creëer/verb;extra/adj;gewicht/noun;groot/adj;noord-zuidverbinding/noun;werp/verb	8	bedrijf/noun;creëer/verb;de/det;een/det;gewicht/noun;groot/adj;in/prep;noord-zuidverbinding/noun;van/prep;vooral/adv;werp/verb	11	bedrijf/noun;creëer/verb;de/det;een/det;gewicht/noun;groot/adj;in/prep;noord-zuidverbinding/noun;van/prep;vooral/adv;werp/verb	11	bedrijf/noun;belang/noun;creëer/verb;de/det;een/det;enkel/det;extra/adj;gewicht/noun;groot/adj;in/prep;noord-zuidverbinding/noun;van/prep;vooral/adv;werp/verb	14	bedrijf/noun;gewicht/noun;groot/adj;noord-zuidverbinding/noun;werp/verb	5	bedrijf/noun;gewicht/noun;groot/adj;noord-zuidverbinding/noun;werp/verb	5	bedrijf/noun;extra/adj;gewicht/noun;groot/adj;noord-zuidverbinding/noun;werp/verb	6	bedrijf/noun;de/det;een/det;gewicht/noun;groot/adj;in/prep;noord-zuidverbinding/noun;werp/verb	8	bedrijf/noun;de/det;een/det;gewicht/noun;groot/adj;in/prep;noord-zuidverbinding/noun;werp/verb	8	bedrijf/noun;de/det;een/det;extra/adj;gewicht/noun;groot/adj;in/prep;noord-zuidverbinding/noun;werp/verb	9
schaal/noun/de_standaard_20040703_01_139/596	1/noun;landelijk/adj;streef/verb;word/verb	4	1/noun;landelijk/adj;streef/verb;word/verb	4	1/noun;ga/verb;landelijk/adj;rond_af/verb;september/noun;streef/verb;word/verb	7	1/noun;landelijk/adj;op/prep;streef/verb;word/verb	5	1/noun;landelijk/adj;op/prep;streef/verb;word/verb	5	1/noun;ga/verb;landelijk/adj;op/prep;rond_af/verb;september/noun;streef/verb;vanaf/prep;word/verb	9	1/noun;landelijk/adj	2	1/noun;landelijk/adj	2	1/noun;ga/verb;landelijk/adj;rond_af/verb;september/noun	5	1/noun;landelijk/adj;op/prep	3	1/noun;landelijk/adj;op/prep	3	1/noun;ga/verb;landelijk/adj;op/prep;rond_af/verb;september/noun;vanaf/prep	7
schaal/noun/de_standaard_20040420_01_85/115	actief/adj;groot/adj;land/noun;word/verb	4	actief/adj;groot/adj;land/noun;word/verb	4	actief/adj;ander/adj;groot/adj;land/noun;positie/noun;versterk/verb;word/verb	7	actief/adj;eerst/adv;groot/adj;in/prep;land/noun;op/prep;word/verb	7	actief/adj;eerst/adv;groot/adj;in/prep;land/noun;op/prep;word/verb	7	actief/adj;ander/adj;eerst/adv;groot/adj;het/det;in/prep;land/noun;op/prep;positie/noun;versterk/verb;word/verb;zijn/det	12	actief/adj;groot/adj;land/noun;word/verb	4	actief/adj;groot/adj;land/noun;word/verb	4	actief/adj;ander/adj;groot/adj;land/noun;versterk/verb;word/verb	6	actief/adj;groot/adj;in/prep;land/noun;op/prep;word/verb	6	actief/adj;groot/adj;in/prep;land/noun;op/prep;word/verb	6	actief/adj;ander/adj;groot/adj;het/det;in/prep;land/noun;op/prep;versterk/verb;word/verb	9
schaal/noun/de_standaard_20010430_01_34/429	goedkoop/adj;groot/adj;maak/verb;mogelijk/adj;technologie/noun	5	goedkoop/adj;groot/adj;maak/verb;mogelijk/adj;technologie/noun	5	goedkoop/adj;groot/adj;maak/verb;mogelijk/adj;muziek/noun;technologie/noun	6	die/pron;goedkoop/adj;groot/adj;maak/verb;mogelijk/adj;op/prep;technologie/noun	7	die/pron;goedkoop/adj;groot/adj;maak/verb;mogelijk/adj;op/prep;technologie/noun	7	die/pron;goedkoop/adj;groot/adj;het/det;maak/verb;mogelijk/adj;muziek/noun;op/prep;technologie/noun	9	goedkoop/adj;groot/adj;maak/verb	3	goedkoop/adj;groot/adj;maak/verb	3	goedkoop/adj;groot/adj;maak/verb;muziek/noun	4	goedkoop/adj;groot/adj;maak/verb;op/prep	4	goedkoop/adj;groot/adj;maak/verb;op/prep	4	goedkoop/adj;groot/adj;maak/verb;muziek/noun;op/prep	5
