_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
horde.foc5.nav.ppmi_weight.bound.min1.soc10.nav.10000	-0.2940175672606897	-0.006813005212208607	399	1	nav	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	262	horde	0.22523865738016235
horde.foc5.nav.ppmi_weight.bound.min1.soc10.nav.foc	-0.27968532205516144	-0.029368455999971264	399	1	nav	bound	ppmi_weight	5_5	foc	399	nav	10_10	262	horde	0.23624346101808127
horde.foc5.nav.ppmi_weight.bound.min1.soc4.all.5000	-0.29754353678413514	-5.560131408125955e-4	399	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	4_4	262	horde	0.23246031167738476
horde.foc5.nav.ppmi_weight.bound.min1.soc4.all.10000	-0.31305309849129026	-0.02268627387399816	399	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	4_4	262	horde	0.23221380204337083
horde.foc5.nav.ppmi_weight.bound.min1.soc4.all.foc	-0.29949061052491227	-0.05952927030836626	399	1	nav	bound	ppmi_weight	5_5	foc	399	all	4_4	262	horde	0.2525502040825574
horde.foc5.nav.ppmi_weight.bound.min1.soc10.all.5000	-0.27712535719379705	0.01996704758355369	399	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	10_10	262	horde	0.22828655204061038
horde.foc5.nav.ppmi_weight.bound.min1.soc10.all.10000	-0.28232149164348946	0.005203692347235485	399	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	10_10	262	horde	0.22413038325884116
horde.foc5.nav.ppmi_weight.bound.min1.soc10.all.foc	-0.2796853220563368	-0.0293684560004285	399	1	nav	bound	ppmi_weight	5_5	foc	399	all	10_10	262	horde	0.23624346101808127
horde.foc5.nav.ppmi_sel.bound.min1.soc4.nav.5000	-0.18272333070488203	0.07923320770103189	399	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	262	horde	0.22884198484945142
horde.foc5.nav.ppmi_sel.bound.min1.soc4.nav.10000	-0.20736092810830728	0.08797061654181701	399	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	262	horde	0.23232271753851966
horde.foc5.nav.ppmi_sel.bound.min1.soc4.nav.foc	-0.20616751637038713	0.063699165139742	399	1	nav	bound	ppmi_sel	5_5	foc	399	nav	4_4	262	horde	0.23961957366166786
horde.foc5.nav.ppmi_sel.bound.min1.soc10.nav.5000	-0.16986681596061243	0.08421373846446993	399	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	262	horde	0.2235708072373925
horde.foc5.nav.ppmi_sel.bound.min1.soc10.nav.10000	-0.17243926199299484	0.07106511852462387	399	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	262	horde	0.22517967529157118
horde.foc5.nav.ppmi_sel.bound.min1.soc10.nav.foc	-0.17900772160151562	0.04939873375012361	399	1	nav	bound	ppmi_sel	5_5	foc	399	nav	10_10	262	horde	0.22627412112555056
horde.foc5.nav.ppmi_sel.bound.min1.soc4.all.5000	-0.18203696060177296	0.08361481812144748	399	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	4_4	262	horde	0.2282586102006176
horde.foc5.nav.ppmi_sel.bound.min1.soc4.all.10000	-0.18992115387817168	0.08132609935312561	399	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	4_4	262	horde	0.23074702739452774
horde.foc5.nav.ppmi_sel.bound.min1.soc4.all.foc	-0.20616751637035627	0.06369916513992833	399	1	nav	bound	ppmi_sel	5_5	foc	399	all	4_4	262	horde	0.23961957366166786
horde.foc5.nav.ppmi_sel.bound.min1.soc10.all.5000	-0.17210423103072997	0.09486830520755349	399	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	10_10	262	horde	0.22420823427671838
horde.foc5.nav.ppmi_sel.bound.min1.soc10.all.10000	-0.16600458680136063	0.07549123856719908	399	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	10_10	262	horde	0.22251463269932228
horde.foc5.nav.ppmi_sel.bound.min1.soc10.all.foc	-0.1790077216017134	0.04939873375030763	399	1	nav	bound	ppmi_sel	5_5	foc	399	all	10_10	262	horde	0.22627412112555056
horde.foc5.nav.no_ppmi.bound.min1.soc4.nav.5000	-0.10257746993591967	0.25337957287068535	538	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	4_4	273	horde	0.2258801236476348
horde.foc5.nav.no_ppmi.bound.min1.soc4.nav.10000	-0.11780152121024987	0.269408520870501	538	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	4_4	273	horde	0.22835835884538896
horde.foc5.nav.no_ppmi.bound.min1.soc4.nav.foc	-0.14482961590911117	0.18315459588561986	538	1	nav	bound	no_ppmi	5_5	foc	538	nav	4_4	273	horde	0.23122653135130863
horde.foc5.nav.no_ppmi.bound.min1.soc10.nav.5000	-0.0943744822807318	0.22625529435529118	538	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	10_10	273	horde	0.2223103956669025
horde.foc5.nav.no_ppmi.bound.min1.soc10.nav.10000	-0.10005645222136418	0.22318460091508513	538	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	10_10	273	horde	0.2197535978516257
horde.foc5.nav.no_ppmi.bound.min1.soc10.nav.foc	-0.13102108671122173	0.1634522022551361	538	1	nav	bound	no_ppmi	5_5	foc	538	nav	10_10	273	horde	0.22017661301113917
horde.foc5.nav.no_ppmi.bound.min1.soc4.all.5000	-0.09139415051044672	0.2635004285417133	538	1	nav	bound	no_ppmi	5_5	5000	5e3	all	4_4	273	horde	0.22515493255870211
horde.foc5.nav.no_ppmi.bound.min1.soc4.all.10000	-0.10514900546784585	0.2627348511754812	538	1	nav	bound	no_ppmi	5_5	10000	1e4	all	4_4	273	horde	0.22840997365510068
horde.foc5.nav.no_ppmi.bound.min1.soc4.all.foc	-0.1448296159092128	0.1831545958858724	538	1	nav	bound	no_ppmi	5_5	foc	538	all	4_4	273	horde	0.23122653135130863
horde.foc5.nav.no_ppmi.bound.min1.soc10.all.5000	-0.08543818545604234	0.24061656780569537	538	1	nav	bound	no_ppmi	5_5	5000	5e3	all	10_10	273	horde	0.22330776129840918
horde.foc5.nav.no_ppmi.bound.min1.soc10.all.10000	-0.09313219156156018	0.22479090150460168	538	1	nav	bound	no_ppmi	5_5	10000	1e4	all	10_10	273	horde	0.21896695237843317
