_id	_cws.hoopvol.foc10.nav.weight.bound	_count.hoopvol.foc10.nav.weight.bound	_cws.hoopvol.foc10.nav.selection.bound	_count.hoopvol.foc10.nav.selection.bound	_cws.hoopvol.foc10.nav.no.bound	_count.hoopvol.foc10.nav.no.bound	_cws.hoopvol.foc10.all.weight.bound	_count.hoopvol.foc10.all.weight.bound	_cws.hoopvol.foc10.all.selection.bound	_count.hoopvol.foc10.all.selection.bound	_cws.hoopvol.foc10.all.no.bound	_count.hoopvol.foc10.all.no.bound	_cws.hoopvol.foc5.nav.weight.bound	_count.hoopvol.foc5.nav.weight.bound	_cws.hoopvol.foc5.nav.selection.bound	_count.hoopvol.foc5.nav.selection.bound	_cws.hoopvol.foc5.nav.no.bound	_count.hoopvol.foc5.nav.no.bound	_cws.hoopvol.foc5.all.weight.bound	_count.hoopvol.foc5.all.weight.bound	_cws.hoopvol.foc5.all.selection.bound	_count.hoopvol.foc5.all.selection.bound	_cws.hoopvol.foc5.all.no.bound	_count.hoopvol.foc5.all.no.bound
hoopvol/adj/de_morgen_20040329_01_11/1616	noem/verb	1	noem/verb	1	noem/verb	1	het/det;hij/pron;noem/verb;zo/adv	4	het/det;hij/pron;noem/verb;zo/adv	4	het/det;hij/pron;noem/verb;zo/adv	4	noem/verb	1	noem/verb	1	noem/verb	1	hij/pron;noem/verb;zo/adv	3	hij/pron;noem/verb;zo/adv	3	hij/pron;noem/verb;zo/adv	3
hoopvol/adj/de_morgen_20010208_01_133/170	accoord/noun;ben/verb;lastig/adj;overleg/noun;partij/noun	5	accoord/noun;ben/verb;lastig/adj;overleg/noun;partij/noun	5	accoord/noun;ben/verb;lastig/adj;overleg/noun;partij/noun	5	accoord/noun;ben/verb;de/det;een/det;er/adv;gisteravond/adv;het/det;lastig/adj;overleg/noun;partij/noun	10	accoord/noun;ben/verb;de/det;een/det;er/adv;gisteravond/adv;het/det;lastig/adj;overleg/noun;partij/noun	10	accoord/noun;ben/verb;de/det;een/det;er/adv;gisteravond/adv;het/det;lastig/adj;overleg/noun;partij/noun	10	accoord/noun;ben/verb;overleg/noun	3	accoord/noun;ben/verb;overleg/noun	3	accoord/noun;ben/verb;overleg/noun	3	accoord/noun;ben/verb;een/det;er/adv;gisteravond/adv;overleg/noun	6	accoord/noun;ben/verb;een/det;er/adv;gisteravond/adv;overleg/noun	6	accoord/noun;ben/verb;een/det;er/adv;gisteravond/adv;overleg/noun	6
hoopvol/adj/de_morgen_20000309_01_58/415	akoestisch/adj;cd/noun;dansbare/adj;uitgebalanceerd/adj	4	akoestisch/adj;cd/noun;dansbare/adj;uitgebalanceerd/adj	4	akoestisch/adj;cd/noun;dansbare/adj;uitgebalanceerd/adj	4	akoestisch/adj;cd/noun;dansbare/adj;deze/det;uitgebalanceerd/adj	5	akoestisch/adj;cd/noun;dansbare/adj;deze/det;uitgebalanceerd/adj	5	akoestisch/adj;cd/noun;dansbare/adj;deze/det;uitgebalanceerd/adj	5	cd/noun;dansbare/adj	2	cd/noun;dansbare/adj	2	cd/noun;dansbare/adj	2	cd/noun;dansbare/adj;deze/det	3	cd/noun;dansbare/adj;deze/det	3	cd/noun;dansbare/adj;deze/det	3
hoopvol/adj/de_morgen_20040727_01_21/80	begin/verb;cohabitation/noun;project/noun;sputter/adj;voorvechter/noun	5	begin/verb;cohabitation/noun;project/noun;sputter/adj;voorvechter/noun	5	begin/verb;cohabitation/noun;project/noun;sputter/adj;voorvechter/noun	5	begin/verb;cohabitation/noun;een/det;het/det;project/noun;sputter/adj;voorvechter/noun	7	begin/verb;cohabitation/noun;een/det;het/det;project/noun;sputter/adj;voorvechter/noun	7	begin/verb;cohabitation/noun;een/det;het/det;project/noun;sputter/adj;voorvechter/noun	7	begin/verb;cohabitation/noun;project/noun;sputter/adj	4	begin/verb;cohabitation/noun;project/noun;sputter/adj	4	begin/verb;cohabitation/noun;project/noun;sputter/adj	4	begin/verb;cohabitation/noun;een/det;project/noun;sputter/adj	5	begin/verb;cohabitation/noun;een/det;project/noun;sputter/adj	5	begin/verb;cohabitation/noun;een/det;project/noun;sputter/adj	5
hoopvol/adj/de_standaard_20041120_01_164/153	eind/noun;kwartaal/noun	2	eind/noun;kwartaal/noun	2	eind/noun;kwartaal/noun	2	een/det;eind/noun;er/adv;kwartaal/noun;ons/pron;zeer/adv	6	een/det;eind/noun;er/adv;kwartaal/noun;ons/pron;zeer/adv	6	een/det;eind/noun;er/adv;kwartaal/noun;ons/pron;zeer/adv	6	eind/noun;kwartaal/noun	2	eind/noun;kwartaal/noun	2	eind/noun;kwartaal/noun	2	een/det;eind/noun;kwartaal/noun;ons/pron;zeer/adv	5	een/det;eind/noun;kwartaal/noun;ons/pron;zeer/adv	5	een/det;eind/noun;kwartaal/noun;ons/pron;zeer/adv	5
hoopvol/adj/de_standaard_20031117_01_21/59	buurtbewoner/noun;hoofdcommissaris/noun;stem/verb;terugkeer/noun	4	buurtbewoner/noun;hoofdcommissaris/noun;stem/verb;terugkeer/noun	4	buurtbewoner/noun;hoofdcommissaris/noun;stem/verb;terugkeer/noun	4	buurtbewoner/noun;de/det;hoofdcommissaris/noun;stem/verb;terugkeer/noun;vooral/adv	6	buurtbewoner/noun;de/det;hoofdcommissaris/noun;stem/verb;terugkeer/noun;vooral/adv	6	buurtbewoner/noun;de/det;hoofdcommissaris/noun;stem/verb;terugkeer/noun;vooral/adv	6	buurtbewoner/noun;stem/verb	2	buurtbewoner/noun;stem/verb	2	buurtbewoner/noun;stem/verb	2	buurtbewoner/noun;de/det;stem/verb	3	buurtbewoner/noun;de/det;stem/verb	3	buurtbewoner/noun;de/det;stem/verb	3
hoopvol/adj/de_standaard_20030613_01_75/262	debuteer/verb;gelijkspel/noun	2	debuteer/verb;gelijkspel/noun	2	debuteer/verb;gelijkspel/noun	2	debuteer/verb;een/det;gelijkspel/noun	3	debuteer/verb;een/det;gelijkspel/noun	3	debuteer/verb;een/det;gelijkspel/noun	3	debuteer/verb;gelijkspel/noun	2	debuteer/verb;gelijkspel/noun	2	debuteer/verb;gelijkspel/noun	2	debuteer/verb;een/det;gelijkspel/noun	3	debuteer/verb;een/det;gelijkspel/noun	3	debuteer/verb;een/det;gelijkspel/noun	3
hoopvol/adj/de_standaard_19991104_01_46/544	ben/verb;lijk/verb;stem/verb;wacht/verb	4	ben/verb;lijk/verb;stem/verb;wacht/verb	4	ben/verb;lijk/verb;stem/verb;wacht/verb	4	ben/verb;de/det;gisteren/adv;het/det;iedereen/pron;lijk/verb;stem/verb;wacht/verb	8	ben/verb;de/det;gisteren/adv;het/det;iedereen/pron;lijk/verb;stem/verb;wacht/verb	8	ben/verb;de/det;gisteren/adv;het/det;iedereen/pron;lijk/verb;stem/verb;wacht/verb	8	lijk/verb;stem/verb;wacht/verb	3	lijk/verb;stem/verb;wacht/verb	3	lijk/verb;stem/verb;wacht/verb	3	gisteren/adv;het/det;iedereen/pron;lijk/verb;stem/verb;wacht/verb	6	gisteren/adv;het/det;iedereen/pron;lijk/verb;stem/verb;wacht/verb	6	gisteren/adv;het/det;iedereen/pron;lijk/verb;stem/verb;wacht/verb	6
hoopvol/adj/de_standaard_20000126_01_19/942	ben/verb;jong/adj	2	ben/verb;jong/adj	2	ben/verb;jong/adj	2	ben/verb;de/det;er/adv;ik/pron;jong/adj;wat/adv	6	ben/verb;de/det;er/adv;ik/pron;jong/adj;wat/adv	6	ben/verb;de/det;er/adv;ik/pron;jong/adj;wat/adv	6	jong/adj	1	jong/adj	1	jong/adj	1	de/det;ik/pron;jong/adj	3	de/det;ik/pron;jong/adj	3	de/det;ik/pron;jong/adj	3
hoopvol/adj/de_standaard_20030204_01_7/10		0		0		0	na/prep	1	na/prep	1	na/prep	1		0		0		0	na/prep	1	na/prep	1	na/prep	1
hoopvol/adj/de_standaard_20001007_01_51/1127	mix/noun;plekke/noun;poseer/verb	3	mix/noun;plekke/noun;poseer/verb	3	mix/noun;plekke/noun;poseer/verb	3	de/det;hij/pron;mix/noun;plekke/noun;poseer/verb;wel/adv	6	de/det;hij/pron;mix/noun;plekke/noun;poseer/verb;wel/adv	6	de/det;hij/pron;mix/noun;plekke/noun;poseer/verb;wel/adv	6	mix/noun;poseer/verb	2	mix/noun;poseer/verb	2	mix/noun;poseer/verb	2	hij/pron;mix/noun;poseer/verb;wel/adv	4	hij/pron;mix/noun;poseer/verb;wel/adv	4	hij/pron;mix/noun;poseer/verb;wel/adv	4
hoopvol/adj/de_standaard_20030822_01_32/339	kijk/verb;mens/noun;zelfstandigheid/noun	3	kijk/verb;mens/noun;zelfstandigheid/noun	3	kijk/verb;mens/noun;zelfstandigheid/noun	3	een/det;kijk/verb;mens/noun;naar/prep;u/pron;zelfstandigheid/noun	6	een/det;kijk/verb;mens/noun;naar/prep;u/pron;zelfstandigheid/noun	6	een/det;kijk/verb;mens/noun;naar/prep;u/pron;zelfstandigheid/noun	6	kijk/verb;mens/noun;zelfstandigheid/noun	3	kijk/verb;mens/noun;zelfstandigheid/noun	3	kijk/verb;mens/noun;zelfstandigheid/noun	3	een/det;kijk/verb;mens/noun;naar/prep;u/pron;zelfstandigheid/noun	6	een/det;kijk/verb;mens/noun;naar/prep;u/pron;zelfstandigheid/noun	6	een/det;kijk/verb;mens/noun;naar/prep;u/pron;zelfstandigheid/noun	6
hoopvol/adj/de_standaard_20040904_01_200/416	ben/verb;relatie/noun;vlak/noun	3	ben/verb;relatie/noun;vlak/noun	3	ben/verb;relatie/noun;vlak/noun	3	ben/verb;de/det;het/det;relatie/noun;vlak/noun	5	ben/verb;de/det;het/det;relatie/noun;vlak/noun	5	ben/verb;de/det;het/det;relatie/noun;vlak/noun	5	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;het/det	2	ben/verb;het/det	2	ben/verb;het/det	2
hoopvol/adj/de_standaard_20011221_01_17/350	bied/verb;teken/noun;toneel/noun;weinig/adj	4	bied/verb;teken/noun;toneel/noun;weinig/adj	4	bied/verb;teken/noun;toneel/noun;weinig/adj	4	bied/verb;het/det;teken/noun;toneel/noun;weinig/adj	5	bied/verb;het/det;teken/noun;toneel/noun;weinig/adj	5	bied/verb;het/det;teken/noun;toneel/noun;weinig/adj	5	bied/verb;teken/noun;toneel/noun;weinig/adj	4	bied/verb;teken/noun;toneel/noun;weinig/adj	4	bied/verb;teken/noun;toneel/noun;weinig/adj	4	bied/verb;teken/noun;toneel/noun;weinig/adj	4	bied/verb;teken/noun;toneel/noun;weinig/adj	4	bied/verb;teken/noun;toneel/noun;weinig/adj	4
hoopvol/adj/de_standaard_20010313_01_119/869	ben/verb;resultaat/noun;wanhoop/noun	3	ben/verb;resultaat/noun;wanhoop/noun	3	ben/verb;resultaat/noun;wanhoop/noun	3	ben/verb;het/det;resultaat/noun;wanhoop/noun	4	ben/verb;het/det;resultaat/noun;wanhoop/noun	4	ben/verb;het/det;resultaat/noun;wanhoop/noun	4	ben/verb;resultaat/noun;wanhoop/noun	3	ben/verb;resultaat/noun;wanhoop/noun	3	ben/verb;resultaat/noun;wanhoop/noun	3	ben/verb;het/det;resultaat/noun;wanhoop/noun	4	ben/verb;het/det;resultaat/noun;wanhoop/noun	4	ben/verb;het/det;resultaat/noun;wanhoop/noun	4
hoopvol/adj/de_standaard_20030818_01_51/1258		0		0		0		0		0		0		0		0		0		0		0		0
hoopvol/adj/de_standaard_20020114_01_44/300	ben/verb;overleving/noun;zeg/verb	3	ben/verb;overleving/noun;zeg/verb	3	ben/verb;overleving/noun;zeg/verb	3	ben/verb;de/det;overleving/noun;toch/adv;voor/prep;zeg/verb	6	ben/verb;de/det;overleving/noun;toch/adv;voor/prep;zeg/verb	6	ben/verb;de/det;overleving/noun;toch/adv;voor/prep;zeg/verb	6	ben/verb;zeg/verb	2	ben/verb;zeg/verb	2	ben/verb;zeg/verb	2	ben/verb;toch/adv;zeg/verb	3	ben/verb;toch/adv;zeg/verb	3	ben/verb;toch/adv;zeg/verb	3
hoopvol/adj/de_standaard_20040911_01_139/1158	bewoner/noun;droef/adj;gerechtigheid/noun;laat/adj;tegelijk/adj	5	bewoner/noun;droef/adj;gerechtigheid/noun;laat/adj;tegelijk/adj	5	bewoner/noun;droef/adj;gerechtigheid/noun;laat/adj;tegelijk/adj	5	bewoner/noun;deze/det;droef/adj;elk/det;gerechtigheid/noun;laat/adj;tegelijk/adj;voor/prep	8	bewoner/noun;deze/det;droef/adj;elk/det;gerechtigheid/noun;laat/adj;tegelijk/adj;voor/prep	8	bewoner/noun;deze/det;droef/adj;elk/det;gerechtigheid/noun;laat/adj;tegelijk/adj;voor/prep	8	droef/adj;tegelijk/adj	2	droef/adj;tegelijk/adj	2	droef/adj;tegelijk/adj	2	deze/det;droef/adj;tegelijk/adj	3	deze/det;droef/adj;tegelijk/adj	3	deze/det;droef/adj;tegelijk/adj	3
hoopvol/adj/de_standaard_20000513_01_115/414	noem/verb;uitslag/noun	2	noem/verb;uitslag/noun	2	noem/verb;uitslag/noun	2	de/det;het/det;noem/verb;uitslag/noun	4	de/det;het/det;noem/verb;uitslag/noun	4	de/det;het/det;noem/verb;uitslag/noun	4	noem/verb	1	noem/verb	1	noem/verb	1	de/det;het/det;noem/verb	3	de/det;het/det;noem/verb	3	de/det;het/det;noem/verb	3
hoopvol/adj/de_standaard_19991220_01_41/594	ben/verb;toekomst/noun	2	ben/verb;toekomst/noun	2	ben/verb;toekomst/noun	2	ben/verb;dan/adv;de/det;ook/adv;toekomst/noun;voor/prep;wij/pron	7	ben/verb;dan/adv;de/det;ook/adv;toekomst/noun;voor/prep;wij/pron	7	ben/verb;dan/adv;de/det;ook/adv;toekomst/noun;voor/prep;wij/pron	7	ben/verb;toekomst/noun	2	ben/verb;toekomst/noun	2	ben/verb;toekomst/noun	2	ben/verb;dan/adv;de/det;ook/adv;toekomst/noun;voor/prep;wij/pron	7	ben/verb;dan/adv;de/det;ook/adv;toekomst/noun;voor/prep;wij/pron	7	ben/verb;dan/adv;de/det;ook/adv;toekomst/noun;voor/prep;wij/pron	7
hoopvol/adj/de_standaard_19990313_01_41/109	roep/verb	1	roep/verb	1	roep/verb	1	de/det;mij/pron;roep/verb	3	de/det;mij/pron;roep/verb	3	de/det;mij/pron;roep/verb	3	roep/verb	1	roep/verb	1	roep/verb	1	de/det;mij/pron;roep/verb	3	de/det;mij/pron;roep/verb	3	de/det;mij/pron;roep/verb	3
hoopvol/adj/de_standaard_20000915_01_92/460	7/noun;hacker/noun;wacht/verb	3	7/noun;hacker/noun;wacht/verb	3	7/noun;hacker/noun;wacht/verb	3	7/noun;hacker/noun;wacht/verb	3	7/noun;hacker/noun;wacht/verb	3	7/noun;hacker/noun;wacht/verb	3	7/noun;hacker/noun	2	7/noun;hacker/noun	2	7/noun;hacker/noun	2	7/noun;hacker/noun	2	7/noun;hacker/noun	2	7/noun;hacker/noun	2
hoopvol/adj/de_standaard_20021223_01_36/10		0		0		0	over/prep	1	over/prep	1	over/prep	1		0		0		0	over/prep	1	over/prep	1	over/prep	1
hoopvol/adj/de_standaard_19990308_01_71/18	behoud/noun;reddeloos/adj;week/noun;zes_punt_match/noun	4	behoud/noun;reddeloos/adj;week/noun;zes_punt_match/noun	4	behoud/noun;reddeloos/adj;week/noun;zes_punt_match/noun	4	behoud/noun;na/prep;reddeloos/adj;voor/prep;week/noun;zes_punt_match/noun	6	behoud/noun;na/prep;reddeloos/adj;voor/prep;week/noun;zes_punt_match/noun	6	behoud/noun;na/prep;reddeloos/adj;voor/prep;week/noun;zes_punt_match/noun	6	reddeloos/adj;week/noun;zes_punt_match/noun	3	reddeloos/adj;week/noun;zes_punt_match/noun	3	reddeloos/adj;week/noun;zes_punt_match/noun	3	na/prep;reddeloos/adj;week/noun;zes_punt_match/noun	4	na/prep;reddeloos/adj;week/noun;zes_punt_match/noun	4	na/prep;reddeloos/adj;week/noun;zes_punt_match/noun	4
hoopvol/adj/de_standaard_19990706_01_11/320	Pakistaans/adj;fundamenteel/adj;standpunt/noun	3	Pakistaans/adj;fundamenteel/adj;standpunt/noun	3	Pakistaans/adj;fundamenteel/adj;standpunt/noun	3	Pakistaans/adj;de/det;een/det;fundamenteel/adj;ook/adv;standpunt/noun;uit/part	7	Pakistaans/adj;de/det;een/det;fundamenteel/adj;ook/adv;standpunt/noun;uit/part	7	Pakistaans/adj;de/det;een/det;fundamenteel/adj;ook/adv;standpunt/noun;uit/part	7	Pakistaans/adj	1	Pakistaans/adj	1	Pakistaans/adj	1	Pakistaans/adj;een/det;uit/part	3	Pakistaans/adj;een/det;uit/part	3	Pakistaans/adj;een/det;uit/part	3
hoopvol/adj/de_standaard_20000401_01_120/301	diep/adj;dramatisch/adj;luister_cijfer/noun;zak_weg/verb	4	diep/adj;dramatisch/adj;luister_cijfer/noun;zak_weg/verb	4	diep/adj;dramatisch/adj;luister_cijfer/noun;zak_weg/verb	4	de/det;diep/adj;dramatisch/adj;evenmin/adv;luister_cijfer/noun;zak_weg/verb	6	de/det;diep/adj;dramatisch/adj;evenmin/adv;luister_cijfer/noun;zak_weg/verb	6	de/det;diep/adj;dramatisch/adj;evenmin/adv;luister_cijfer/noun;zak_weg/verb	6	diep/adj;dramatisch/adj	2	diep/adj;dramatisch/adj	2	diep/adj;dramatisch/adj	2	diep/adj;dramatisch/adj;evenmin/adv	3	diep/adj;dramatisch/adj;evenmin/adv	3	diep/adj;dramatisch/adj;evenmin/adv	3
hoopvol/adj/de_standaard_20040204_01_161/48	ben/verb;het/noun;resultaat/noun;wacht/verb	4	ben/verb;het/noun;resultaat/noun;wacht/verb	4	ben/verb;het/noun;resultaat/noun;wacht/verb	4	ben/verb;de/det;gisteren/adv;het/noun;resultaat/noun;wacht/verb	6	ben/verb;de/det;gisteren/adv;het/noun;resultaat/noun;wacht/verb	6	ben/verb;de/det;gisteren/adv;het/noun;resultaat/noun;wacht/verb	6	ben/verb;het/noun;resultaat/noun;wacht/verb	4	ben/verb;het/noun;resultaat/noun;wacht/verb	4	ben/verb;het/noun;resultaat/noun;wacht/verb	4	ben/verb;de/det;gisteren/adv;het/noun;resultaat/noun;wacht/verb	6	ben/verb;de/det;gisteren/adv;het/noun;resultaat/noun;wacht/verb	6	ben/verb;de/det;gisteren/adv;het/noun;resultaat/noun;wacht/verb	6
hoopvol/adj/de_standaard_20011108_01_104/1479	signaal/noun;vakbond/noun	2	signaal/noun;vakbond/noun	2	signaal/noun;vakbond/noun	2	de/det;een/det;er/adv;signaal/noun;vakbond/noun	5	de/det;een/det;er/adv;signaal/noun;vakbond/noun	5	de/det;een/det;er/adv;signaal/noun;vakbond/noun	5	signaal/noun	1	signaal/noun	1	signaal/noun	1	een/det;er/adv;signaal/noun	3	een/det;er/adv;signaal/noun	3	een/det;er/adv;signaal/noun	3
hoopvol/adj/de_standaard_20020311_01_48/192	Europees/adj;energie_markt/noun;liberalisering/noun	3	Europees/adj;energie_markt/noun;liberalisering/noun	3	Europees/adj;energie_markt/noun;liberalisering/noun	3	Europees/adj;energie_markt/noun;liberalisering/noun;over/prep	4	Europees/adj;energie_markt/noun;liberalisering/noun;over/prep	4	Europees/adj;energie_markt/noun;liberalisering/noun;over/prep	4	Europees/adj;energie_markt/noun;liberalisering/noun	3	Europees/adj;energie_markt/noun;liberalisering/noun	3	Europees/adj;energie_markt/noun;liberalisering/noun	3	Europees/adj;energie_markt/noun;liberalisering/noun;over/prep	4	Europees/adj;energie_markt/noun;liberalisering/noun;over/prep	4	Europees/adj;energie_markt/noun;liberalisering/noun;over/prep	4
hoopvol/adj/de_standaard_20040619_01_28/422	emotioneel/adj;lichtjes/adj;onbegrensd/adj;opgewekt/adj;oprecht/adj;somber/adj	6	emotioneel/adj;lichtjes/adj;onbegrensd/adj;opgewekt/adj;oprecht/adj;somber/adj	6	emotioneel/adj;lichtjes/adj;onbegrensd/adj;opgewekt/adj;oprecht/adj;somber/adj	6	de/det;een/det;emotioneel/adj;lichtjes/adj;onbegrensd/adj;opgewekt/adj;oprecht/adj;somber/adj	8	de/det;een/det;emotioneel/adj;lichtjes/adj;onbegrensd/adj;opgewekt/adj;oprecht/adj;somber/adj	8	de/det;een/det;emotioneel/adj;lichtjes/adj;onbegrensd/adj;opgewekt/adj;oprecht/adj;somber/adj	8	emotioneel/adj;opgewekt/adj	2	emotioneel/adj;opgewekt/adj	2	emotioneel/adj;opgewekt/adj	2	de/det;een/det;emotioneel/adj;opgewekt/adj	4	de/det;een/det;emotioneel/adj;opgewekt/adj	4	de/det;een/det;emotioneel/adj;opgewekt/adj	4
hoopvol/adj/de_standaard_20040512_01_96/73	begin/verb;kondig_aan/verb;relativeer/verb;voorspel/adj;voorzitter/noun	5	begin/verb;kondig_aan/verb;relativeer/verb;voorspel/adj;voorzitter/noun	5	begin/verb;kondig_aan/verb;relativeer/verb;voorspel/adj;voorzitter/noun	5	begin/verb;de/det;kondig_aan/verb;nog/adv;relativeer/verb;voorspel/adj;voorzitter/noun	7	begin/verb;de/det;kondig_aan/verb;nog/adv;relativeer/verb;voorspel/adj;voorzitter/noun	7	begin/verb;de/det;kondig_aan/verb;nog/adv;relativeer/verb;voorspel/adj;voorzitter/noun	7	kondig_aan/verb;voorspel/adj	2	kondig_aan/verb;voorspel/adj	2	kondig_aan/verb;voorspel/adj	2	de/det;kondig_aan/verb;voorspel/adj	3	de/det;kondig_aan/verb;voorspel/adj	3	de/det;kondig_aan/verb;voorspel/adj	3
hoopvol/adj/de_standaard_20041103_01_112/1167	Republikeins/adj;het/noun;teken/noun;vind/verb;waarnemer/noun	5	Republikeins/adj;het/noun;teken/noun;vind/verb;waarnemer/noun	5	Republikeins/adj;het/noun;teken/noun;vind/verb;waarnemer/noun	5	Republikeins/adj;de/det;een/det;het/noun;ook/adv;teken/noun;vind/verb;waarnemer/noun	8	Republikeins/adj;de/det;een/det;het/noun;ook/adv;teken/noun;vind/verb;waarnemer/noun	8	Republikeins/adj;de/det;een/det;het/noun;ook/adv;teken/noun;vind/verb;waarnemer/noun	8	het/noun;teken/noun;vind/verb	3	het/noun;teken/noun;vind/verb	3	het/noun;teken/noun;vind/verb	3	een/det;het/noun;ook/adv;teken/noun;vind/verb	5	een/det;het/noun;ook/adv;teken/noun;vind/verb	5	een/det;het/noun;ook/adv;teken/noun;vind/verb	5
hoopvol/adj/de_standaard_20010323_01_85/1453	geschiedenis/noun;geval/noun;stem/verb	3	geschiedenis/noun;geval/noun;stem/verb	3	geschiedenis/noun;geval/noun;stem/verb	3	de/det;geschiedenis/noun;geval/noun;ieder/det;stem/verb	5	de/det;geschiedenis/noun;geval/noun;ieder/det;stem/verb	5	de/det;geschiedenis/noun;geval/noun;ieder/det;stem/verb	5	geschiedenis/noun;geval/noun;stem/verb	3	geschiedenis/noun;geval/noun;stem/verb	3	geschiedenis/noun;geval/noun;stem/verb	3	geschiedenis/noun;geval/noun;ieder/det;stem/verb	4	geschiedenis/noun;geval/noun;ieder/det;stem/verb	4	geschiedenis/noun;geval/noun;ieder/det;stem/verb	4
hoopvol/adj/het_laatste_nieuws_20010901_01_463/590	kijk_uit/verb;seizoen/noun;vanzelfsprekend/adj;volg/adj	4	kijk_uit/verb;seizoen/noun;vanzelfsprekend/adj;volg/adj	4	kijk_uit/verb;seizoen/noun;vanzelfsprekend/adj;volg/adj	4	het/det;ik/pron;kijk_uit/verb;naar/prep;ook/adv;seizoen/noun;uit/part;vanzelfsprekend/adj;volg/adj	9	het/det;ik/pron;kijk_uit/verb;naar/prep;ook/adv;seizoen/noun;uit/part;vanzelfsprekend/adj;volg/adj	9	het/det;ik/pron;kijk_uit/verb;naar/prep;ook/adv;seizoen/noun;uit/part;vanzelfsprekend/adj;volg/adj	9	kijk_uit/verb;seizoen/noun;vanzelfsprekend/adj;volg/adj	4	kijk_uit/verb;seizoen/noun;vanzelfsprekend/adj;volg/adj	4	kijk_uit/verb;seizoen/noun;vanzelfsprekend/adj;volg/adj	4	het/det;ik/pron;kijk_uit/verb;naar/prep;ook/adv;seizoen/noun;uit/part;vanzelfsprekend/adj;volg/adj	9	het/det;ik/pron;kijk_uit/verb;naar/prep;ook/adv;seizoen/noun;uit/part;vanzelfsprekend/adj;volg/adj	9	het/det;ik/pron;kijk_uit/verb;naar/prep;ook/adv;seizoen/noun;uit/part;vanzelfsprekend/adj;volg/adj	9
hoopvol/adj/het_laatste_nieuws_20000328_01_498/28	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1
hoopvol/adj/het_laatste_nieuws_20040706_01_665/330	herzie/verb;voeg_toe/verb;woordvoerster/noun	3	herzie/verb;voeg_toe/verb;woordvoerster/noun	3	herzie/verb;voeg_toe/verb;woordvoerster/noun	3	de/det;herzie/verb;toe/part;voeg_toe/verb;woordvoerster/noun	5	de/det;herzie/verb;toe/part;voeg_toe/verb;woordvoerster/noun	5	de/det;herzie/verb;toe/part;voeg_toe/verb;woordvoerster/noun	5	woordvoerster/noun	1	woordvoerster/noun	1	woordvoerster/noun	1	toe/part;woordvoerster/noun	2	toe/part;woordvoerster/noun	2	toe/part;woordvoerster/noun	2
hoopvol/adj/het_laatste_nieuws_20020409_01_7/96	gedeeltelijk/adj;het/noun;los_op/verb	3	gedeeltelijk/adj;het/noun;los_op/verb	3	gedeeltelijk/adj;het/noun;los_op/verb	3	gedeeltelijk/adj;het/noun;los_op/verb	3	gedeeltelijk/adj;het/noun;los_op/verb	3	gedeeltelijk/adj;het/noun;los_op/verb	3	het/noun	1	het/noun	1	het/noun	1	het/noun	1	het/noun	1	het/noun	1
hoopvol/adj/het_laatste_nieuws_20000428_01_179/148	durf/verb;hoop/verb;initiatiefnemer/noun;zie_tegemoet/verb;zomermaand/noun	5	durf/verb;hoop/verb;initiatiefnemer/noun;zie_tegemoet/verb;zomermaand/noun	5	durf/verb;hoop/verb;initiatiefnemer/noun;zie_tegemoet/verb;zomermaand/noun	5	de/det;durf/verb;hoop/verb;initiatiefnemer/noun;tegemoet/part;we/pron;zie_tegemoet/verb;zomermaand/noun	8	de/det;durf/verb;hoop/verb;initiatiefnemer/noun;tegemoet/part;we/pron;zie_tegemoet/verb;zomermaand/noun	8	de/det;durf/verb;hoop/verb;initiatiefnemer/noun;tegemoet/part;we/pron;zie_tegemoet/verb;zomermaand/noun	8	zie_tegemoet/verb;zomermaand/noun	2	zie_tegemoet/verb;zomermaand/noun	2	zie_tegemoet/verb;zomermaand/noun	2	de/det;tegemoet/part;we/pron;zie_tegemoet/verb;zomermaand/noun	5	de/det;tegemoet/part;we/pron;zie_tegemoet/verb;zomermaand/noun	5	de/det;tegemoet/part;we/pron;zie_tegemoet/verb;zomermaand/noun	5
hoopvol/adj/het_laatste_nieuws_20001202_01_28/295	boodschap/noun;felicitatie/noun;goed/adj;samenwerking/noun	4	boodschap/noun;felicitatie/noun;goed/adj;samenwerking/noun	4	boodschap/noun;felicitatie/noun;goed/adj;samenwerking/noun	4	boodschap/noun;een/det;felicitatie/noun;goed/adj;samenwerking/noun;voor/prep	6	boodschap/noun;een/det;felicitatie/noun;goed/adj;samenwerking/noun;voor/prep	6	boodschap/noun;een/det;felicitatie/noun;goed/adj;samenwerking/noun;voor/prep	6	boodschap/noun;felicitatie/noun;goed/adj;samenwerking/noun	4	boodschap/noun;felicitatie/noun;goed/adj;samenwerking/noun	4	boodschap/noun;felicitatie/noun;goed/adj;samenwerking/noun	4	boodschap/noun;een/det;felicitatie/noun;goed/adj;samenwerking/noun;voor/prep	6	boodschap/noun;een/det;felicitatie/noun;goed/adj;samenwerking/noun;voor/prep	6	boodschap/noun;een/det;felicitatie/noun;goed/adj;samenwerking/noun;voor/prep	6
