	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
hoopvol/adj/de_standaard_19991104_01_46/544/R10	hoopvol/adj/de_standaard_19991104_01_46/544	R10	sentence_delimiter	none	none	</sentence>	none	R	11			
hoopvol/adj/de_standaard_19991104_01_46/544/R11	hoopvol/adj/de_standaard_19991104_01_46/544	R11	sentence_delimiter	none	none	<sentence>	none	R	12			
hoopvol/adj/de_standaard_19991104_01_46/544/R12	hoopvol/adj/de_standaard_19991104_01_46/544	R12	Amsterdam	name	Amsterdam/name	Amsterdam	False	R	13			
hoopvol/adj/de_standaard_19991104_01_46/544/R13	hoopvol/adj/de_standaard_19991104_01_46/544	R13	ben	verb	ben/verb	was	False	R	14	0.33943477	9938754.0	1938.0
hoopvol/adj/de_standaard_19991104_01_46/544/R14	hoopvol/adj/de_standaard_19991104_01_46/544	R14	in	prep	in/prep	in	False	R	15	-0.20423470000000002	9492181.0	1072.0
hoopvol/adj/de_standaard_19991104_01_46/544/R15	hoopvol/adj/de_standaard_19991104_01_46/544	R15	heel	adv	heel/adv	heel	False	R	16	-0.013278163	276441.0	38.0
hoopvol/adj/de_standaard_20000126_01_19/942/L0	hoopvol/adj/de_standaard_20000126_01_19/942	L0	ben	verb	ben/verb	ben	True	L	1	0.33943477	9938754.0	1938.0
hoopvol/adj/de_standaard_20000126_01_19/942/L1	hoopvol/adj/de_standaard_20000126_01_19/942	L1	ik	pron	ik/pron	ik	True	L	2	0.27286866	2577275.0	472.0
hoopvol/adj/de_standaard_20000126_01_19/942/L2	hoopvol/adj/de_standaard_20000126_01_19/942	L2	maar	comp	maar/comp	Maar	True	L	3			
hoopvol/adj/de_standaard_20000126_01_19/942/L3	hoopvol/adj/de_standaard_20000126_01_19/942	L3	sentence_delimiter	none	none	<sentence>	none	L	4			
hoopvol/adj/de_standaard_20000126_01_19/942/L4	hoopvol/adj/de_standaard_20000126_01_19/942	L4	sentence_delimiter	none	none	</sentence>	none	L	5			
hoopvol/adj/de_standaard_20000126_01_19/942/L5	hoopvol/adj/de_standaard_20000126_01_19/942	L5	.	punct	./punct	.	False	L	6			
hoopvol/adj/de_standaard_20000126_01_19/942/L6	hoopvol/adj/de_standaard_20000126_01_19/942	L6	nationalist	noun	nationalist/noun	nationalisten	False	L	7			
hoopvol/adj/de_standaard_20000126_01_19/942/L7	hoopvol/adj/de_standaard_20000126_01_19/942	L7	jong	adj	jong/adj	jonge	False	L	8	0.5936981	199012.0	50.0
hoopvol/adj/de_standaard_20000126_01_19/942/L8	hoopvol/adj/de_standaard_20000126_01_19/942	L8	van	prep	van/prep	van	False	L	9	-0.15759748	12638933.0	1499.0
hoopvol/adj/de_standaard_20000126_01_19/942/L9	hoopvol/adj/de_standaard_20000126_01_19/942	L9	bang	adj	bang/adj	bang	False	L	10	0.29045168	37776.0	7.0
hoopvol/adj/de_standaard_20000126_01_19/942/L10	hoopvol/adj/de_standaard_20000126_01_19/942	L10	ben	verb	ben/verb	zijn	False	L	11	0.33943477	9938754.0	1938.0
hoopvol/adj/de_standaard_20000126_01_19/942/L11	hoopvol/adj/de_standaard_20000126_01_19/942	L11	distributeur	noun	distributeur/noun	distributeurs	False	L	12			
hoopvol/adj/de_standaard_20000126_01_19/942/L12	hoopvol/adj/de_standaard_20000126_01_19/942	L12	de	det	de/det	De	False	L	13	0.020179255	28074105.0	3976.0
hoopvol/adj/de_standaard_20000126_01_19/942/L13	hoopvol/adj/de_standaard_20000126_01_19/942	L13	sentence_delimiter	none	none	<sentence>	none	L	14			
hoopvol/adj/de_standaard_20000126_01_19/942/L14	hoopvol/adj/de_standaard_20000126_01_19/942	L14	sentence_delimiter	none	none	</sentence>	none	L	15			
hoopvol/adj/de_standaard_20000126_01_19/942/L15	hoopvol/adj/de_standaard_20000126_01_19/942	L15	.	punct	./punct	.	False	L	16			
hoopvol/adj/de_standaard_20000126_01_19/942/R0	hoopvol/adj/de_standaard_20000126_01_19/942	R0	,	punct	,/punct	,	True	R	1			
hoopvol/adj/de_standaard_20000126_01_19/942/R1	hoopvol/adj/de_standaard_20000126_01_19/942	R1	want	vg	want/vg	want	True	R	2			
hoopvol/adj/de_standaard_20000126_01_19/942/R2	hoopvol/adj/de_standaard_20000126_01_19/942	R2	de	det	de/det	de	True	R	3	0.020179255	28074105.0	3976.0
hoopvol/adj/de_standaard_20000126_01_19/942/R3	hoopvol/adj/de_standaard_20000126_01_19/942	R3	jong	adj	jong/adj	jongste	True	R	4	0.5936981	199012.0	50.0
hoopvol/adj/de_standaard_20000126_01_19/942/R4	hoopvol/adj/de_standaard_20000126_01_19/942	R4	tijd	noun	tijd/noun	tijd	True	R	5	-0.03230939	349223.0	47.0
hoopvol/adj/de_standaard_20000126_01_19/942/R5	hoopvol/adj/de_standaard_20000126_01_19/942	R5	ben	verb	ben/verb	is	True	R	6	0.33943477	9938754.0	1938.0
hoopvol/adj/de_standaard_20000126_01_19/942/R6	hoopvol/adj/de_standaard_20000126_01_19/942	R6	er	adv	er/adv	er	True	R	7	0.23591362	1744977.0	308.0
hoopvol/adj/de_standaard_20000126_01_19/942/R7	hoopvol/adj/de_standaard_20000126_01_19/942	R7	heel	adv	heel/adv	heel	True	R	8	-0.013278163	276441.0	38.0
hoopvol/adj/de_standaard_20000126_01_19/942/R8	hoopvol/adj/de_standaard_20000126_01_19/942	R8	wat	adv	wat/adv	wat	True	R	9	0.54506844	153932.0	37.0
hoopvol/adj/de_standaard_20000126_01_19/942/R9	hoopvol/adj/de_standaard_20000126_01_19/942	R9	aan	comp	aan/comp	aan	True	R	10			
hoopvol/adj/de_standaard_20000126_01_19/942/R10	hoopvol/adj/de_standaard_20000126_01_19/942	R10	het	comp	het/comp	het	True	R	11			
hoopvol/adj/de_standaard_20000126_01_19/942/R11	hoopvol/adj/de_standaard_20000126_01_19/942	R11	verander	verb	verander/verb	veranderen	True	R	12	0.13802801	81533.0	13.0
hoopvol/adj/de_standaard_20000126_01_19/942/R12	hoopvol/adj/de_standaard_20000126_01_19/942	R12	in	prep	in/prep	in	True	R	13	-0.20423470000000002	9492181.0	1072.0
hoopvol/adj/de_standaard_20000126_01_19/942/R13	hoopvol/adj/de_standaard_20000126_01_19/942	R13	het	det	het/det	het	True	R	14	0.020375496	11650779.0	1651.0
hoopvol/adj/de_standaard_20000126_01_19/942/R14	hoopvol/adj/de_standaard_20000126_01_19/942	R14	land	noun	land/noun	land	True	R	15	-0.13372353	304215.0	37.0
hoopvol/adj/de_standaard_20000126_01_19/942/R15	hoopvol/adj/de_standaard_20000126_01_19/942	R15	.	punct	./punct	.	True	R	16			
hoopvol/adj/de_standaard_20030204_01_7/10/L0	hoopvol/adj/de_standaard_20030204_01_7/10	L0	Duitsland	name	Duitsland/name	Duitsland	True	L	1			
hoopvol/adj/de_standaard_20030204_01_7/10/L1	hoopvol/adj/de_standaard_20030204_01_7/10	L1	sentence_delimiter	none	none	<sentence>	none	L	2			
hoopvol/adj/de_standaard_20030204_01_7/10/L2	hoopvol/adj/de_standaard_20030204_01_7/10	L2	sentence_delimiter	none	none	<author></author>	none	L	3			
hoopvol/adj/de_standaard_20030204_01_7/10/L3	hoopvol/adj/de_standaard_20030204_01_7/10	L3	sentence_delimiter	none	none	<date>2003-02-04</date>	none	L	4			
hoopvol/adj/de_standaard_20030204_01_7/10/L4	hoopvol/adj/de_standaard_20030204_01_7/10	L4	sentence_delimiter	none	none	<edition>Nationaal</edition>	none	L	5			
hoopvol/adj/de_standaard_20030204_01_7/10/L5	hoopvol/adj/de_standaard_20030204_01_7/10	L5	sentence_delimiter	none	none	<subsection>BUIT</subsection>	none	L	6			
hoopvol/adj/de_standaard_20030204_01_7/10/L6	hoopvol/adj/de_standaard_20030204_01_7/10	L6	sentence_delimiter	none	none	<section>Binnen-Buitenland</section>	none	L	7			
hoopvol/adj/de_standaard_20030204_01_7/10/L7	hoopvol/adj/de_standaard_20030204_01_7/10	L7	sentence_delimiter	none	none	<topic></topic>	none	L	8			
hoopvol/adj/de_standaard_20030204_01_7/10/L8	hoopvol/adj/de_standaard_20030204_01_7/10	L8	sentence_delimiter	none	none	<article>	none	L	9			
hoopvol/adj/de_standaard_20030204_01_7/10/R0	hoopvol/adj/de_standaard_20030204_01_7/10	R0	na	prep	na/prep	na	True	R	1	0.55969834	796990.0	193.0
hoopvol/adj/de_standaard_20030204_01_7/10/R1	hoopvol/adj/de_standaard_20030204_01_7/10	R1	verkiezing_drama	noun	verkiezing_drama/noun	verkiezingsdrama	True	R	2			
hoopvol/adj/de_standaard_20030204_01_7/10/R2	hoopvol/adj/de_standaard_20030204_01_7/10	R2	sentence_delimiter	none	none	</sentence>	none	R	3			
hoopvol/adj/de_standaard_20030204_01_7/10/R3	hoopvol/adj/de_standaard_20030204_01_7/10	R3	sentence_delimiter	none	none	<sentence>	none	R	4			
hoopvol/adj/de_standaard_20030204_01_7/10/R4	hoopvol/adj/de_standaard_20030204_01_7/10	R4	van	prep	van/prep	Van	False	R	5	-0.15759748	12638933.0	1499.0
hoopvol/adj/de_standaard_20030204_01_7/10/R5	hoopvol/adj/de_standaard_20030204_01_7/10	R5	ons	det	ons/det	onze	False	R	6	0.42623293	470011.0	100.0
hoopvol/adj/de_standaard_20030204_01_7/10/R6	hoopvol/adj/de_standaard_20030204_01_7/10	R6	redacteur	noun	redacteur/noun	redacteur	False	R	7			
hoopvol/adj/de_standaard_20030204_01_7/10/R7	hoopvol/adj/de_standaard_20030204_01_7/10	R7	Jorn	name	Jorn/name	Jorn	False	R	8			
hoopvol/adj/de_standaard_20030204_01_7/10/R8	hoopvol/adj/de_standaard_20030204_01_7/10	R8	De	name	De/name	De	False	R	9			
hoopvol/adj/de_standaard_20030204_01_7/10/R9	hoopvol/adj/de_standaard_20030204_01_7/10	R9	Cock	name	Cock/name	Cock	False	R	10			
hoopvol/adj/de_standaard_20030204_01_7/10/R10	hoopvol/adj/de_standaard_20030204_01_7/10	R10	sentence_delimiter	none	none	</sentence>	none	R	11			
hoopvol/adj/de_standaard_20030204_01_7/10/R11	hoopvol/adj/de_standaard_20030204_01_7/10	R11	sentence_delimiter	none	none	<sentence>	none	R	12			
hoopvol/adj/de_standaard_20030204_01_7/10/R12	hoopvol/adj/de_standaard_20030204_01_7/10	R12	na	prep	na/prep	Na	False	R	13	0.55969834	796990.0	193.0
hoopvol/adj/de_standaard_20030204_01_7/10/R13	hoopvol/adj/de_standaard_20030204_01_7/10	R13	de	det	de/det	de	False	R	14	0.020179255	28074105.0	3976.0
hoopvol/adj/de_standaard_20030204_01_7/10/R14	hoopvol/adj/de_standaard_20030204_01_7/10	R14	zwaar	adj	zwaar/adj	zware	False	R	15	-0.089921504	150398.0	19.0
hoopvol/adj/de_standaard_20030204_01_7/10/R15	hoopvol/adj/de_standaard_20030204_01_7/10	R15	nederlaag	noun	nederlaag/noun	nederlaag	False	R	16			
hoopvol/adj/de_standaard_20001007_01_51/1127/L0	hoopvol/adj/de_standaard_20001007_01_51/1127	L0	hij	pron	hij/pron	hij	True	L	1	0.050654285	2403923.0	353.0
hoopvol/adj/de_standaard_20001007_01_51/1127/L1	hoopvol/adj/de_standaard_20001007_01_51/1127	L1	waartussen	pp	waartussen/pp	waartussen	True	L	2			
hoopvol/adj/de_standaard_20001007_01_51/1127/L2	hoopvol/adj/de_standaard_20001007_01_51/1127	L2	kind	noun	kind/noun	kinderen	True	L	3	-0.85668117	305978.0	18.0
hoopvol/adj/de_standaard_20001007_01_51/1127/L3	hoopvol/adj/de_standaard_20001007_01_51/1127	L3	van	prep	van/prep	van	True	L	4	-0.15759748	12638933.0	1499.0
hoopvol/adj/de_standaard_20001007_01_51/1127/L4	hoopvol/adj/de_standaard_20001007_01_51/1127	L4	mix	noun	mix/noun	mix	True	L	5	1.0908419	7248.0	3.0
hoopvol/adj/de_standaard_20001007_01_51/1127/L5	hoopvol/adj/de_standaard_20001007_01_51/1127	L5	multi_raciaal	adj	multi_raciaal/adj	multiraciale	True	L	6			
hoopvol/adj/de_standaard_20001007_01_51/1127/L6	hoopvol/adj/de_standaard_20001007_01_51/1127	L6	de	det	de/det	De	True	L	7	0.020179255	28074105.0	3976.0
hoopvol/adj/de_standaard_20001007_01_51/1127/L7	hoopvol/adj/de_standaard_20001007_01_51/1127	L7	sentence_delimiter	none	none	<sentence>	none	L	8			
hoopvol/adj/de_standaard_20001007_01_51/1127/L8	hoopvol/adj/de_standaard_20001007_01_51/1127	L8	sentence_delimiter	none	none	</sentence>	none	L	9			
hoopvol/adj/de_standaard_20001007_01_51/1127/L9	hoopvol/adj/de_standaard_20001007_01_51/1127	L9	.	punct	./punct	.	False	L	10			
hoopvol/adj/de_standaard_20001007_01_51/1127/L10	hoopvol/adj/de_standaard_20001007_01_51/1127	L10	leef_samen	verb	leef_samen/verb	samenleven	False	L	11			
hoopvol/adj/de_standaard_20001007_01_51/1127/L11	hoopvol/adj/de_standaard_20001007_01_51/1127	L11	vreedzaam	adj	vreedzaam/adj	vreedzaam	False	L	12			
hoopvol/adj/de_standaard_20001007_01_51/1127/L12	hoopvol/adj/de_standaard_20001007_01_51/1127	L12	Sint-Truiden	name	Sint-Truiden/name	Sint-Truiden	False	L	13			
hoopvol/adj/de_standaard_20001007_01_51/1127/L13	hoopvol/adj/de_standaard_20001007_01_51/1127	L13	in	prep	in/prep	in	False	L	14	-0.20423470000000002	9492181.0	1072.0
hoopvol/adj/de_standaard_20001007_01_51/1127/L14	hoopvol/adj/de_standaard_20001007_01_51/1127	L14	autochtoon	noun	autochtoon/noun	autochtonen	False	L	15			
hoopvol/adj/de_standaard_20001007_01_51/1127/L15	hoopvol/adj/de_standaard_20001007_01_51/1127	L15	en	vg	en/vg	en	False	L	16			
hoopvol/adj/de_standaard_20001007_01_51/1127/R0	hoopvol/adj/de_standaard_20001007_01_51/1127	R0	ga	verb	ga/verb	ging	True	R	1	-0.15411624	1085158.0	129.0
hoopvol/adj/de_standaard_20001007_01_51/1127/R1	hoopvol/adj/de_standaard_20001007_01_51/1127	R1	poseer	verb	poseer/verb	poseren	True	R	2	0.7610856	3373.0	1.0
hoopvol/adj/de_standaard_20001007_01_51/1127/R2	hoopvol/adj/de_standaard_20001007_01_51/1127	R2	,	punct	,/punct	,	True	R	3			
hoopvol/adj/de_standaard_20001007_01_51/1127/R3	hoopvol/adj/de_standaard_20001007_01_51/1127	R3	word	verb	word/verb	werd	True	R	4	-0.39272085	3486710.0	327.0
hoopvol/adj/de_standaard_20001007_01_51/1127/R4	hoopvol/adj/de_standaard_20001007_01_51/1127	R4	wel	adv	wel/adv	wel	True	R	5	0.09542344	887396.0	136.0
hoopvol/adj/de_standaard_20001007_01_51/1127/R5	hoopvol/adj/de_standaard_20001007_01_51/1127	R5	ter	prep	ter/prep	ter	True	R	6	-0.6391117	54534.0	4.0
hoopvol/adj/de_standaard_20001007_01_51/1127/R6	hoopvol/adj/de_standaard_20001007_01_51/1127	R6	plekke	noun	plekke/noun	plekke	True	R	7	0.18607034	5963.0	1.0
hoopvol/adj/de_standaard_20001007_01_51/1127/R7	hoopvol/adj/de_standaard_20001007_01_51/1127	R7	stel_samen	verb	stel_samen/verb	samengesteld	True	R	8	-0.49997064	11834.0	1.0
hoopvol/adj/de_standaard_20001007_01_51/1127/R8	hoopvol/adj/de_standaard_20001007_01_51/1127	R8	.	punct	./punct	.	True	R	9			
hoopvol/adj/de_standaard_20001007_01_51/1127/R9	hoopvol/adj/de_standaard_20001007_01_51/1127	R9	sentence_delimiter	none	none	</sentence>	none	R	10			
hoopvol/adj/de_standaard_20001007_01_51/1127/R10	hoopvol/adj/de_standaard_20001007_01_51/1127	R10	sentence_delimiter	none	none	<sentence>	none	R	11			
hoopvol/adj/de_standaard_20001007_01_51/1127/R11	hoopvol/adj/de_standaard_20001007_01_51/1127	R11	na	prep	na/prep	Na	False	R	12	0.55969834	796990.0	193.0
hoopvol/adj/de_standaard_20001007_01_51/1127/R12	hoopvol/adj/de_standaard_20001007_01_51/1127	R12	de	det	de/det	de	False	R	13	0.020179255	28074105.0	3976.0
hoopvol/adj/de_standaard_20001007_01_51/1127/R13	hoopvol/adj/de_standaard_20001007_01_51/1127	R13	foto	noun	foto/noun	foto	False	R	14			
hoopvol/adj/de_standaard_20001007_01_51/1127/R14	hoopvol/adj/de_standaard_20001007_01_51/1127	R14	ga	verb	ga/verb	gingen	False	R	15	-0.15411624	1085158.0	129.0
hoopvol/adj/de_standaard_20001007_01_51/1127/R15	hoopvol/adj/de_standaard_20001007_01_51/1127	R15	beide	det	beide/det	beide	False	R	16	0.08816068	98533.0	15.0
hoopvol/adj/de_standaard_20030822_01_32/339/L0	hoopvol/adj/de_standaard_20030822_01_32/339	L0	kijk	verb	kijk/verb	kijkt	True	L	1	1.8311008000000002	140629.0	122.0
hoopvol/adj/de_standaard_20030822_01_32/339/L1	hoopvol/adj/de_standaard_20030822_01_32/339	L1	mens	noun	mens/noun	mensen	True	L	2	0.028855482000000002	538442.0	77.0
hoopvol/adj/de_standaard_20030822_01_32/339/L2	hoopvol/adj/de_standaard_20030822_01_32/339	L2	aantal	noun	aantal/noun	aantal	True	L	3	-0.15298888	235279.0	28.0
hoopvol/adj/de_standaard_20030822_01_32/339/L3	hoopvol/adj/de_standaard_20030822_01_32/339	L3	een	det	een/det	Een	True	L	4	0.045558932999999996	11075723.0	1612.0
hoopvol/adj/de_standaard_20030822_01_32/339/L4	hoopvol/adj/de_standaard_20030822_01_32/339	L4	sentence_delimiter	none	none	<sentence>	none	L	5			
hoopvol/adj/de_standaard_20030822_01_32/339/L5	hoopvol/adj/de_standaard_20030822_01_32/339	L5	sentence_delimiter	none	none	</sentence>	none	L	6			
hoopvol/adj/de_standaard_20030822_01_32/339/L6	hoopvol/adj/de_standaard_20030822_01_32/339	L6	?	punct	?/punct	?	False	L	7			
hoopvol/adj/de_standaard_20030822_01_32/339/L7	hoopvol/adj/de_standaard_20030822_01_32/339	L7	boodschap	noun	boodschap/noun	boodschap	False	L	8	2.03123	34900.0	37.0
hoopvol/adj/de_standaard_20030822_01_32/339/L8	hoopvol/adj/de_standaard_20030822_01_32/339	L8	als	prep	als/prep	als	False	L	9	-0.06431292	1263756.0	165.0
hoopvol/adj/de_standaard_20030822_01_32/339/L9	hoopvol/adj/de_standaard_20030822_01_32/339	L9	slapjes	adj	slapjes/adj	slapjes	False	L	10			
hoopvol/adj/de_standaard_20030822_01_32/339/L10	hoopvol/adj/de_standaard_20030822_01_32/339	L10	wat	adv	wat/adv	wat	False	L	11	0.54506844	153932.0	37.0
hoopvol/adj/de_standaard_20030822_01_32/339/L11	hoopvol/adj/de_standaard_20030822_01_32/339	L11	niet	adv	niet/adv	niet	False	L	12	-0.04077641	3455007.0	461.0
hoopvol/adj/de_standaard_20030822_01_32/339/L12	hoopvol/adj/de_standaard_20030822_01_32/339	L12	dat	det	dat/det	dat	False	L	13	0.27029118	1849436.0	338.0
hoopvol/adj/de_standaard_20030822_01_32/339/L13	hoopvol/adj/de_standaard_20030822_01_32/339	L13	ben	verb	ben/verb	Is	False	L	14	0.33943477	9938754.0	1938.0
hoopvol/adj/de_standaard_20030822_01_32/339/L14	hoopvol/adj/de_standaard_20030822_01_32/339	L14	--	punct	--/punct	--	False	L	15			
hoopvol/adj/de_standaard_20030822_01_32/339/L15	hoopvol/adj/de_standaard_20030822_01_32/339	L15	sentence_delimiter	none	none	<sentence>	none	L	16			
hoopvol/adj/de_standaard_20030822_01_32/339/R0	hoopvol/adj/de_standaard_20030822_01_32/339	R0	naar	prep	naar/prep	naar	True	R	1	0.6307593	1512452.0	394.0
hoopvol/adj/de_standaard_20030822_01_32/339/R1	hoopvol/adj/de_standaard_20030822_01_32/339	R1	u	pron	u/pron	u	True	R	2	0.23683922	233365.0	41.0
hoopvol/adj/de_standaard_20030822_01_32/339/R2	hoopvol/adj/de_standaard_20030822_01_32/339	R2	om	comp	om/comp	om	True	R	3			
hoopvol/adj/de_standaard_20030822_01_32/339/R3	hoopvol/adj/de_standaard_20030822_01_32/339	R3	Vlaams	adj	Vlaams/adj	Vlaamse	True	R	4	-0.20471151	124773.0	14.0
hoopvol/adj/de_standaard_20030822_01_32/339/R4	hoopvol/adj/de_standaard_20030822_01_32/339	R4	zelfstandigheid	noun	zelfstandigheid/noun	zelfstandigheid	True	R	5	1.3570411	1857.0	1.0
hoopvol/adj/de_standaard_20030822_01_32/339/R5	hoopvol/adj/de_standaard_20030822_01_32/339	R5	meer	adj	meer/adj	meer	True	R	6	-0.07834384	444374.0	57.0
hoopvol/adj/de_standaard_20030822_01_32/339/R6	hoopvol/adj/de_standaard_20030822_01_32/339	R6	te	comp	te/comp	te	True	R	7			
hoopvol/adj/de_standaard_20030822_01_32/339/R7	hoopvol/adj/de_standaard_20030822_01_32/339	R7	benadruk	verb	benadruk/verb	benadrukken	True	R	8	-0.46737468	22855.0	2.0
hoopvol/adj/de_standaard_20030822_01_32/339/R8	hoopvol/adj/de_standaard_20030822_01_32/339	R8	.	punct	./punct	.	True	R	9			
hoopvol/adj/de_standaard_20030822_01_32/339/R9	hoopvol/adj/de_standaard_20030822_01_32/339	R9	sentence_delimiter	none	none	</sentence>	none	R	10			
hoopvol/adj/de_standaard_20030822_01_32/339/R10	hoopvol/adj/de_standaard_20030822_01_32/339	R10	sentence_delimiter	none	none	<sentence>	none	R	11			
hoopvol/adj/de_standaard_20030822_01_32/339/R11	hoopvol/adj/de_standaard_20030822_01_32/339	R11	op	prep	op/prep	Op	False	R	12	-0.16711473	4502370.0	528.0
hoopvol/adj/de_standaard_20030822_01_32/339/R12	hoopvol/adj/de_standaard_20030822_01_32/339	R12	de	det	de/det	de	False	R	13	0.020179255	28074105.0	3976.0
hoopvol/adj/de_standaard_20030822_01_32/339/R13	hoopvol/adj/de_standaard_20030822_01_32/339	R13	weide	noun	weide/noun	weide	False	R	14			
hoopvol/adj/de_standaard_20030822_01_32/339/R14	hoopvol/adj/de_standaard_20030822_01_32/339	R14	zal	verb	zal/verb	zal	False	R	15	-0.15482122	1661300.0	198.0
hoopvol/adj/de_standaard_20030822_01_32/339/R15	hoopvol/adj/de_standaard_20030822_01_32/339	R15	een	det	een/det	een	False	R	16	0.045558932999999996	11075723.0	1612.0
hoopvol/adj/de_standaard_20040904_01_200/416/L0	hoopvol/adj/de_standaard_20040904_01_200/416	L0	ben	verb	ben/verb	is	True	L	1	0.33943477	9938754.0	1938.0
hoopvol/adj/de_standaard_20040904_01_200/416/L1	hoopvol/adj/de_standaard_20040904_01_200/416	L1	Hecke	name	Hecke/name	Hecke	True	L	2			
hoopvol/adj/de_standaard_20040904_01_200/416/L2	hoopvol/adj/de_standaard_20040904_01_200/416	L2	Van	name	Van/name	Van	True	L	3			
hoopvol/adj/de_standaard_20040904_01_200/416/L3	hoopvol/adj/de_standaard_20040904_01_200/416	L3	maar	comp	maar/comp	Maar	True	L	4			
hoopvol/adj/de_standaard_20040904_01_200/416/L4	hoopvol/adj/de_standaard_20040904_01_200/416	L4	sentence_delimiter	none	none	<sentence>	none	L	5			
hoopvol/adj/de_standaard_20040904_01_200/416/L5	hoopvol/adj/de_standaard_20040904_01_200/416	L5	sentence_delimiter	none	none	</sentence>	none	L	6			
hoopvol/adj/de_standaard_20040904_01_200/416/L6	hoopvol/adj/de_standaard_20040904_01_200/416	L6	.	punct	./punct	.	False	L	7			
hoopvol/adj/de_standaard_20040904_01_200/416/L7	hoopvol/adj/de_standaard_20040904_01_200/416	L7	krijg	verb	krijg/verb	krijgt	False	L	8	-0.30747357	746610.0	76.0
hoopvol/adj/de_standaard_20040904_01_200/416/L8	hoopvol/adj/de_standaard_20040904_01_200/416	L8	middel	noun	middel/noun	middelen	False	L	9			
hoopvol/adj/de_standaard_20040904_01_200/416/L9	hoopvol/adj/de_standaard_20040904_01_200/416	L9	minder	adj	minder/adj	minder	False	L	10	0.81743723	104962.0	33.0
hoopvol/adj/de_standaard_20040904_01_200/416/L10	hoopvol/adj/de_standaard_20040904_01_200/416	L10	steeds	adv	steeds/adv	steeds	False	L	11	0.20686695	252048.0	43.0
hoopvol/adj/de_standaard_20040904_01_200/416/L11	hoopvol/adj/de_standaard_20040904_01_200/416	L11	-	punct	-/punct	-	False	L	12			
hoopvol/adj/de_standaard_20040904_01_200/416/L12	hoopvol/adj/de_standaard_20040904_01_200/416	L12	beweer	verb	beweer/verb	beweerd	False	L	13			
hoopvol/adj/de_standaard_20040904_01_200/416/L13	hoopvol/adj/de_standaard_20040904_01_200/416	L13	word	verb	word/verb	wordt	False	L	14	-0.39272085	3486710.0	327.0
hoopvol/adj/de_standaard_20040904_01_200/416/L14	hoopvol/adj/de_standaard_20040904_01_200/416	L14	wat	pron	wat/pron	wat	False	L	15	0.07738817	598351.0	90.0
hoopvol/adj/de_standaard_20040904_01_200/416/L15	hoopvol/adj/de_standaard_20040904_01_200/416	L15	tot	prep	tot/prep	tot	False	L	16	-0.36412033	1139189.0	110.0
hoopvol/adj/de_standaard_20040904_01_200/416/R0	hoopvol/adj/de_standaard_20040904_01_200/416	R0	,	punct	,/punct	,	True	R	1			
hoopvol/adj/de_standaard_20040904_01_200/416/R1	hoopvol/adj/de_standaard_20040904_01_200/416	R1	onder	adv	onder/adv	onder	True	R	2	-1.0925715	128088.0	6.0
hoopvol/adj/de_standaard_20040904_01_200/416/R2	hoopvol/adj/de_standaard_20040904_01_200/416	R2	meer	adv	meer/adv	meer	True	R	3	-0.32713600000000004	429100.0	43.0
hoopvol/adj/de_standaard_20040904_01_200/416/R3	hoopvol/adj/de_standaard_20040904_01_200/416	R3	op	prep	op/prep	op	True	R	4	-0.16711473	4502370.0	528.0
hoopvol/adj/de_standaard_20040904_01_200/416/R4	hoopvol/adj/de_standaard_20040904_01_200/416	R4	het	det	het/det	het	True	R	5	0.020375496	11650779.0	1651.0
hoopvol/adj/de_standaard_20040904_01_200/416/R5	hoopvol/adj/de_standaard_20040904_01_200/416	R5	vlak	noun	vlak/noun	vlak	True	R	6	0.7835903000000001	26146.0	8.0
hoopvol/adj/de_standaard_20040904_01_200/416/R6	hoopvol/adj/de_standaard_20040904_01_200/416	R6	van	prep	van/prep	van	True	R	7	-0.15759748	12638933.0	1499.0
hoopvol/adj/de_standaard_20040904_01_200/416/R7	hoopvol/adj/de_standaard_20040904_01_200/416	R7	de	det	de/det	de	True	R	8	0.020179255	28074105.0	3976.0
hoopvol/adj/de_standaard_20040904_01_200/416/R8	hoopvol/adj/de_standaard_20040904_01_200/416	R8	relatie	noun	relatie/noun	relatie	True	R	9	0.2964538	42670.0	8.0
hoopvol/adj/de_standaard_20040904_01_200/416/R9	hoopvol/adj/de_standaard_20040904_01_200/416	R9	tussen	prep	tussen/prep	tussen	True	R	10	-0.43032554	409604.0	37.0
hoopvol/adj/de_standaard_20040904_01_200/416/R10	hoopvol/adj/de_standaard_20040904_01_200/416	R10	de	det	de/det	de	True	R	11	0.020179255	28074105.0	3976.0
hoopvol/adj/de_standaard_20040904_01_200/416/R11	hoopvol/adj/de_standaard_20040904_01_200/416	R11	net	noun	net/noun	netten	True	R	12	-0.038596317000000005	22416.0	3.0
hoopvol/adj/de_standaard_20040904_01_200/416/R12	hoopvol/adj/de_standaard_20040904_01_200/416	R12	.	punct	./punct	.	True	R	13			
hoopvol/adj/de_standaard_20040904_01_200/416/R13	hoopvol/adj/de_standaard_20040904_01_200/416	R13	sentence_delimiter	none	none	</sentence>	none	R	14			
hoopvol/adj/de_standaard_20040904_01_200/416/R14	hoopvol/adj/de_standaard_20040904_01_200/416	R14	sentence_delimiter	none	none	<sentence>	none	R	15			
