_id	batch	majority_conf	majority_sense	majority_agreement
hoopvol/adj/het_nieuwsblad_20001228_01_280/451	hoopvol_6	0.5830099583526887	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20030121_01_425/52	hoopvol_6	0.22548101968305595	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20040424_01_372/191	hoopvol_6	0.22548101968305595	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20010322_01_495/493	hoopvol_6	0.5830099583526887	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20001020_01_301/137	hoopvol_6	-0.6296612705146961	hoopvol_2	1
hoopvol/adj/het_nieuwsblad_20030617_01_114/160	hoopvol_6	-0.4361158649154417	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20040224_01_171/74	hoopvol_6	-0.13204791898657678	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_19990823_01_335/229	hoopvol_6	0.9405388970223214	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20000724_01_253/152	hoopvol_6	-0.07858692624580894	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_19991020_01_591/39	hoopvol_6	-1.2912581551131936	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20010210_01_86/886	hoopvol_6	0.22548101968305595	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20040421_01_145/219	hoopvol_6	0.5830099583526887	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20001104_01_307/281	hoopvol_6	-0.07858692624580894	hoopvol_2	1
hoopvol/adj/het_nieuwsblad_20010519_01_208/204	hoopvol_6	-2.347616449455939	hoopvol_2	0.6666666666666666
hoopvol/adj/het_nieuwsblad_20010201_01_222/141	hoopvol_6	-0.07858692624580894	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_20020805_01_228/155	hoopvol_6	-0.07858692624580894	hoopvol_1	1
hoopvol/adj/parool_20000803_64/386	hoopvol_2	0.44707474782513007	hoopvol_1	1
hoopvol/adj/parool_20020523_107/619	hoopvol_2	0.2068647494486725	hoopvol_1	1
hoopvol/adj/de_morgen_20040709_01_0/404	hoopvol_4	0.7003672287120637	hoopvol_1	1
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	hoopvol_6	-0.07858692624580894	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_19990521_01_180/274	hoopvol_6	0.42793704042504693	hoopvol_2	0.6666666666666666
hoopvol/adj/nrc_handelsblad_19990702_25/2653	hoopvol_1	0.7180270480305432	hoopvol_1	1
hoopvol/adj/de_standaard_20030204_01_7/10	hoopvol_4	-0.28093953421325274	hoopvol_1	1
hoopvol/adj/de_standaard_20021223_01_36/10	hoopvol_5	-0.599362916165415	hoopvol_1	1
hoopvol/adj/het_nieuwsblad_19990421_01_590/94	hoopvol_6	-0.13204791898657678	hoopvol_1	1
