_id	_cws.grijs.foc10.nav.weight.bound	_count.grijs.foc10.nav.weight.bound	_cws.grijs.foc10.nav.selection.bound	_count.grijs.foc10.nav.selection.bound	_cws.grijs.foc10.nav.no.bound	_count.grijs.foc10.nav.no.bound	_cws.grijs.foc10.all.weight.bound	_count.grijs.foc10.all.weight.bound	_cws.grijs.foc10.all.selection.bound	_count.grijs.foc10.all.selection.bound	_cws.grijs.foc10.all.no.bound	_count.grijs.foc10.all.no.bound	_cws.grijs.foc5.nav.weight.bound	_count.grijs.foc5.nav.weight.bound	_cws.grijs.foc5.nav.selection.bound	_count.grijs.foc5.nav.selection.bound	_cws.grijs.foc5.nav.no.bound	_count.grijs.foc5.nav.no.bound	_cws.grijs.foc5.all.weight.bound	_count.grijs.foc5.all.weight.bound	_cws.grijs.foc5.all.selection.bound	_count.grijs.foc5.all.selection.bound	_cws.grijs.foc5.all.no.bound	_count.grijs.foc5.all.no.bound
grijs/adj/de_morgen_20040626_01_166/455	ben/verb;circuit/noun;robot/noun;veel/adj	4	ben/verb;circuit/noun;robot/noun;veel/adj	4	ben/verb;circuit/noun;robot/noun;veel/adj;vind/verb	5	ben/verb;circuit/noun;er/adv;het/det;robot/noun;te/adv;veel/adj	7	ben/verb;circuit/noun;er/adv;het/det;robot/noun;te/adv;veel/adj	7	ben/verb;circuit/noun;er/adv;het/det;op/prep;robot/noun;te/adv;veel/adj;vind/verb	9	ben/verb;circuit/noun;robot/noun;veel/adj	4	ben/verb;circuit/noun;robot/noun;veel/adj	4	ben/verb;circuit/noun;robot/noun;veel/adj	4	ben/verb;circuit/noun;er/adv;het/det;robot/noun;te/adv;veel/adj	7	ben/verb;circuit/noun;er/adv;het/det;robot/noun;te/adv;veel/adj	7	ben/verb;circuit/noun;er/adv;het/det;op/prep;robot/noun;te/adv;veel/adj	8
grijs/adj/de_morgen_20010321_01_40/506	geraakt/adj;kolk/adj;onbruik/noun;vet/adj;water/noun	5	geraakt/adj;kolk/adj;onbruik/noun;vet/adj;water/noun	5	geraakt/adj;kan/verb;kolk/adj;onbruik/noun;rivier/noun;vet/adj;water/noun	7	als/prep;ge/pron;geraakt/adj;in/prep;kolk/adj;onbruik/noun;vet/adj;water/noun	8	als/prep;ge/pron;geraakt/adj;in/prep;kolk/adj;onbruik/noun;vet/adj;water/noun	8	als/prep;ge/pron;geraakt/adj;in/prep;kan/verb;kolk/adj;onbruik/noun;rivier/noun;vet/adj;water/noun	10	kolk/adj;vet/adj	2	kolk/adj;vet/adj	2	kan/verb;kolk/adj;rivier/noun;vet/adj	4	ge/pron;kolk/adj;vet/adj	3	ge/pron;kolk/adj;vet/adj	3	ge/pron;kan/verb;kolk/adj;rivier/noun;vet/adj	5
grijs/adj/de_morgen_20041009_01_43/533	garnaal/noun;gemarineerde/adj;kop_DIM/noun;rauw/adj;rood/adj;stuk_DIM/noun;zalm/noun	7	garnaal/noun;gemarineerde/adj;kop_DIM/noun;rauw/adj;rood/adj;stuk_DIM/noun;zalm/noun	7	garnaal/noun;gemarineerde/adj;kop_DIM/noun;krijg/verb;rauw/adj;rood/adj;sterk/adj;stuk_DIM/noun;zalm/noun	9	als/prep;een/det;garnaal/noun;gemarineerde/adj;kop_DIM/noun;met/prep;rauw/adj;rood/adj;stuk_DIM/noun;zalm/noun	10	als/prep;een/det;garnaal/noun;gemarineerde/adj;kop_DIM/noun;met/prep;rauw/adj;rood/adj;stuk_DIM/noun;zalm/noun	10	als/prep;een/det;garnaal/noun;gemarineerde/adj;kop_DIM/noun;krijg/verb;met/prep;rauw/adj;rood/adj;sterk/adj;stuk_DIM/noun;we/pron;zalm/noun	13	garnaal/noun;kop_DIM/noun;rauw/adj;stuk_DIM/noun	4	garnaal/noun;kop_DIM/noun;rauw/adj;stuk_DIM/noun	4	garnaal/noun;kop_DIM/noun;rauw/adj;sterk/adj;stuk_DIM/noun	5	een/det;garnaal/noun;kop_DIM/noun;rauw/adj;stuk_DIM/noun	5	een/det;garnaal/noun;kop_DIM/noun;rauw/adj;stuk_DIM/noun	5	een/det;garnaal/noun;kop_DIM/noun;rauw/adj;sterk/adj;stuk_DIM/noun	6
grijs/adj/de_morgen_20040311_01_21/281	groen/adj;verdwijn/verb	2	groen/adj;verdwijn/verb	2	groen/adj;kom/verb;verdwijn/verb	3	een/det;er/adv;groen/adj;verdwijn/verb	4	een/det;er/adv;groen/adj;verdwijn/verb	4	de/det;een/det;er/adv;groen/adj;kom/verb;verdwijn/verb	6	verdwijn/verb	1	verdwijn/verb	1	kom/verb;verdwijn/verb	2	er/adv;verdwijn/verb	2	er/adv;verdwijn/verb	2	er/adv;kom/verb;verdwijn/verb	3
grijs/adj/de_morgen_20040312_01_75/987	dof/adj;klap/noun;klink/verb;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	6	dof/adj;klap/noun;klink/verb;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	6	dof/adj;klap/noun;klink/verb;laat/adj;minuut/noun;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	8	dof/adj;klap/noun;klink/verb;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	6	dof/adj;klap/noun;klink/verb;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	6	de/det;dof/adj;klap/noun;klink/verb;laat/adj;minuut/noun;op/part;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb;vanaf/prep	11	dof/adj;klap/noun;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	5	dof/adj;klap/noun;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	5	dof/adj;klap/noun;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	5	dof/adj;klap/noun;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	5	dof/adj;klap/noun;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb	5	de/det;dof/adj;klap/noun;op/part;parkeer_plaats/noun;rookwolk/noun;stijg_op/verb;vanaf/prep	8
grijs/adj/de_morgen_20011211_01_85/271	draai/verb;duisternis/noun;inhoud/noun;kleur/noun;licht/noun	5	draai/verb;duisternis/noun;inhoud/noun;kleur/noun;licht/noun	5	draai/verb;duisternis/noun;inhoud/noun;kleur/noun;licht/noun	5	draai/verb;duisternis/noun;het/det;inhoud/noun;kleur/noun;licht/noun	6	draai/verb;duisternis/noun;het/det;inhoud/noun;kleur/noun;licht/noun	6	de/det;draai/verb;duisternis/noun;het/det;inhoud/noun;kleur/noun;licht/noun;ook/adv	8	draai/verb;inhoud/noun;kleur/noun	3	draai/verb;inhoud/noun;kleur/noun	3	draai/verb;inhoud/noun;kleur/noun	3	draai/verb;het/det;inhoud/noun;kleur/noun	4	draai/verb;het/det;inhoud/noun;kleur/noun	4	de/det;draai/verb;het/det;inhoud/noun;kleur/noun;ook/adv	6
grijs/adj/de_morgen_20010425_01_204/927	film/verb;geverfd/adj;haar/noun;hand/noun;regisseuse/noun	5	film/verb;geverfd/adj;haar/noun;hand/noun;regisseuse/noun	5	eigen/adj;film/verb;geverfd/adj;haar/noun;hand/noun;laat_na/verb;regisseuse/noun	7	film/verb;geverfd/adj;haar/det;haar/noun;hand/noun;regisseuse/noun	6	film/verb;geverfd/adj;haar/det;haar/noun;hand/noun;regisseuse/noun	6	de/det;eigen/adj;film/verb;geverfd/adj;haar/det;haar/noun;hand/noun;laat_na/verb;na/part;niet/adv;regisseuse/noun;van/prep	12	geverfd/adj;haar/noun;hand/noun	3	geverfd/adj;haar/noun;hand/noun	3	eigen/adj;geverfd/adj;haar/noun;hand/noun	4	geverfd/adj;haar/det;haar/noun;hand/noun	4	geverfd/adj;haar/det;haar/noun;hand/noun	4	de/det;eigen/adj;geverfd/adj;haar/det;haar/noun;hand/noun;van/prep	7
grijs/adj/de_morgen_20020919_01_27/282	broek/noun;jas/noun;letter/noun;rood/adj;security/noun;zwart/adj	6	broek/noun;jas/noun;letter/noun;rood/adj;security/noun;zwart/adj	6	broek/noun;jas/noun;letter/noun;rood/adj;security/noun;zwart/adj	6	broek/noun;in/prep;jas/noun;letter/noun;met/prep;rood/adj;security/noun;zwart/adj	8	broek/noun;in/prep;jas/noun;letter/noun;met/prep;rood/adj;security/noun;zwart/adj	8	broek/noun;de/det;in/prep;jas/noun;letter/noun;met/prep;op/prep;rood/adj;security/noun;zwart/adj	10	broek/noun;jas/noun;security/noun;zwart/adj	4	broek/noun;jas/noun;security/noun;zwart/adj	4	broek/noun;jas/noun;security/noun;zwart/adj	4	broek/noun;jas/noun;met/prep;security/noun;zwart/adj	5	broek/noun;jas/noun;met/prep;security/noun;zwart/adj	5	broek/noun;jas/noun;met/prep;security/noun;zwart/adj	5
grijs/adj/de_morgen_20021106_01_16/265	droog/adj;improviseer/verb;kleurrijk/adj;naar/adj;regenachtig/adj	5	droog/adj;improviseer/verb;kleurrijk/adj;naar/adj;regenachtig/adj	5	christelijk/adj;droog/adj;georganiseerd/adj;improviseer/verb;islamitisch/adj;kleurrijk/adj;naar/adj;regenachtig/adj;vrede/noun	9	droog/adj;improviseer/verb;kleurrijk/adj;naar/adj;regenachtig/adj	5	droog/adj;improviseer/verb;kleurrijk/adj;naar/adj;regenachtig/adj	5	christelijk/adj;droog/adj;georganiseerd/adj;improviseer/verb;islamitisch/adj;kleurrijk/adj;naar/adj;naar/prep;regenachtig/adj;van/prep;vrede/noun	11	kleurrijk/adj;naar/adj	2	kleurrijk/adj;naar/adj	2	christelijk/adj;georganiseerd/adj;islamitisch/adj;kleurrijk/adj;naar/adj	5	kleurrijk/adj;naar/adj	2	kleurrijk/adj;naar/adj	2	christelijk/adj;georganiseerd/adj;islamitisch/adj;kleurrijk/adj;naar/adj	5
grijs/adj/de_morgen_20031217_01_46/1252	gat/noun;gevel/noun;val/verb;winkel/noun	4	gat/noun;gevel/noun;val/verb;winkel/noun	4	gat/noun;gevel/noun;meer/adj;schaars/adj;val/verb;winkel/noun	6	almaar/adv;gat/noun;gevel/noun;tussen/prep;val/verb;winkel/noun	6	almaar/adv;gat/noun;gevel/noun;tussen/prep;val/verb;winkel/noun	6	almaar/adv;de/det;gat/noun;gevel/noun;meer/adj;schaars/adj;tussen/prep;val/verb;winkel/noun	9	gat/noun;gevel/noun	2	gat/noun;gevel/noun	2	gat/noun;gevel/noun;meer/adj	3	almaar/adv;gat/noun;gevel/noun	3	almaar/adv;gat/noun;gevel/noun	3	almaar/adv;gat/noun;gevel/noun;meer/adj	4
grijs/adj/de_morgen_20000422_01_94/932	ben/verb;gevel/noun;patroon/noun;raam/noun;vlak/adj	5	ben/verb;gevel/noun;patroon/noun;raam/noun;vlak/adj	5	ben/verb;fascineer/verb;gevel/noun;patroon/noun;raam/noun;vlak/adj	6	ben/verb;door/prep;een/det;gevel/noun;met/prep;patroon/noun;raam/noun;vlak/adj	8	ben/verb;door/prep;een/det;gevel/noun;met/prep;patroon/noun;raam/noun;vlak/adj	8	ben/verb;door/prep;een/det;fascineer/verb;gevel/noun;met/prep;patroon/noun;raam/noun;van/prep;vlak/adj	10	gevel/noun;patroon/noun;raam/noun	3	gevel/noun;patroon/noun;raam/noun	3	gevel/noun;patroon/noun;raam/noun	3	een/det;gevel/noun;met/prep;patroon/noun;raam/noun	5	een/det;gevel/noun;met/prep;patroon/noun;raam/noun	5	een/det;gevel/noun;met/prep;patroon/noun;raam/noun;van/prep	6
grijs/adj/de_morgen_20040301_01_44/92	ben/verb;somber/adj	2	ben/verb;somber/adj	2	ben/verb;somber/adj	2	ben/verb;het/det;morgen/adv;somber/adj	4	ben/verb;het/det;morgen/adv;somber/adj	4	ben/verb;het/det;morgen/adv;somber/adj	4	ben/verb;somber/adj	2	ben/verb;somber/adj	2	ben/verb;somber/adj	2	ben/verb;het/det;morgen/adv;somber/adj	4	ben/verb;het/det;morgen/adv;somber/adj	4	ben/verb;het/det;morgen/adv;somber/adj	4
grijs/adj/de_morgen_19991218_01_41/753	paradijselijk/adj;plek/noun	2	paradijselijk/adj;plek/noun	2	kom/verb;paradijselijk/adj;plek/noun;verlaat/verb;werk/verb	5	als/prep;een/det;in/prep;paradijselijk/adj;plek/noun	5	als/prep;een/det;in/prep;paradijselijk/adj;plek/noun	5	als/prep;een/det;in/prep;kom/verb;paradijselijk/adj;plek/noun;uitgerekend/adv;verlaat/verb;werk/verb	9		0		0	kom/verb;verlaat/verb;werk/verb	3	in/prep	1	in/prep	1	in/prep;kom/verb;uitgerekend/adv;verlaat/verb;werk/verb	5
grijs/adj/de_morgen_19990625_01_121/711	haar/noun;spreek_toe/verb;troost/adj	3	haar/noun;spreek_toe/verb;troost/adj	3	begin/verb;droom/noun;haar/noun;heb/verb;maak/verb;moment/noun;spreek_toe/verb;troost/adj;zorg/noun	9	een/det;haar/det;haar/noun;in/prep;spreek_toe/verb;troost/adj;ze/pron	7	een/det;haar/det;haar/noun;in/prep;spreek_toe/verb;troost/adj;ze/pron	7	begin/verb;droom/noun;een/det;haar/det;haar/noun;heb/verb;in/prep;maak/verb;moment/noun;over/prep;spreek_toe/verb;troost/adj;ze/pron;zich/pron;zorg/noun	15	haar/noun	1	haar/noun	1	begin/verb;droom/noun;haar/noun;maak/verb	4	een/det;haar/det;haar/noun;in/prep	4	een/det;haar/det;haar/noun;in/prep	4	begin/verb;droom/noun;een/det;haar/det;haar/noun;in/prep;maak/verb;over/prep	8
grijs/adj/de_morgen_20030319_01_27/29	waan/noun;werkelijkheid/noun;zone/noun	3	waan/noun;werkelijkheid/noun;zone/noun	3	verken/verb;waan/noun;werkelijkheid/noun;zone/noun	4	in/prep;tussen/prep;waan/noun;werkelijkheid/noun;zone/noun	5	in/prep;tussen/prep;waan/noun;werkelijkheid/noun;zone/noun	5	de/det;in/prep;tussen/prep;verken/verb;waan/noun;werkelijkheid/noun;zone/noun	7	waan/noun;werkelijkheid/noun;zone/noun	3	waan/noun;werkelijkheid/noun;zone/noun	3	verken/verb;waan/noun;werkelijkheid/noun;zone/noun	4	in/prep;tussen/prep;waan/noun;werkelijkheid/noun;zone/noun	5	in/prep;tussen/prep;waan/noun;werkelijkheid/noun;zone/noun	5	de/det;in/prep;tussen/prep;verken/verb;waan/noun;werkelijkheid/noun;zone/noun	7
grijs/adj/de_morgen_19990518_01_48/370	dreig/verb;groen/adj;stem_tegen/verb	3	dreig/verb;groen/adj;stem_tegen/verb	3	dreig/verb;groen/adj;stem_tegen/verb	3	dan/adv;dreig/verb;een/det;groen/adj;stem_tegen/verb	5	dan/adv;dreig/verb;een/det;groen/adj;stem_tegen/verb	5	dan/adv;dreig/verb;een/det;groen/adj;stem_tegen/verb;tegen/part	6	groen/adj;stem_tegen/verb	2	groen/adj;stem_tegen/verb	2	groen/adj;stem_tegen/verb	2	een/det;groen/adj;stem_tegen/verb	3	een/det;groen/adj;stem_tegen/verb	3	een/det;groen/adj;stem_tegen/verb;tegen/part	4
grijs/adj/de_morgen_20000318_01_51/537	mooi/adj;poes_DIM/noun;veranda/noun	3	mooi/adj;poes_DIM/noun;veranda/noun	3	maand/noun;mooi/adj;poes_DIM/noun;veranda/noun;woon/verb	5	een/det;er/adv;in/prep;mooi/adj;ons/det;poes_DIM/noun;veranda/noun;zo/adv	8	een/det;er/adv;in/prep;mooi/adj;ons/det;poes_DIM/noun;veranda/noun;zo/adv	8	al/adv;een/det;er/adv;in/prep;maand/noun;mooi/adj;ons/det;poes_DIM/noun;veranda/noun;woon/verb;zo/adv	11	mooi/adj;poes_DIM/noun	2	mooi/adj;poes_DIM/noun	2	maand/noun;mooi/adj;poes_DIM/noun	3	een/det;in/prep;mooi/adj;ons/det;poes_DIM/noun	5	een/det;in/prep;mooi/adj;ons/det;poes_DIM/noun	5	al/adv;een/det;in/prep;maand/noun;mooi/adj;ons/det;poes_DIM/noun	7
grijs/adj/de_morgen_20030303_01_18/473	baard/noun;draag/verb;meter_lang/adj	3	baard/noun;draag/verb;meter_lang/adj	3	baard/noun;bestel/verb;draag/verb;meter_lang/adj;postbode/noun	5	baard/noun;die/pron;draag/verb;een/det;meter_lang/adj	5	baard/noun;die/pron;draag/verb;een/det;meter_lang/adj	5	baard/noun;bestel/verb;de/det;die/pron;draag/verb;een/det;meter_lang/adj;postbode/noun	8	baard/noun;draag/verb;meter_lang/adj	3	baard/noun;draag/verb;meter_lang/adj	3	baard/noun;bestel/verb;draag/verb;meter_lang/adj	4	baard/noun;draag/verb;een/det;meter_lang/adj	4	baard/noun;draag/verb;een/det;meter_lang/adj	4	baard/noun;bestel/verb;draag/verb;een/det;meter_lang/adj	5
grijs/adj/de_morgen_20010207_01_129/202	baard/noun;klein/adj;lig/verb;mijnheer/noun;oud/adj;wollen/adj	6	baard/noun;klein/adj;lig/verb;mijnheer/noun;oud/adj;wollen/adj	6	baard/noun;jaar/noun;klein/adj;lig/verb;mijnheer/noun;oud/adj;wollen/adj	7	baard/noun;een/det;in/prep;klein/adj;lig/verb;met/prep;mijnheer/noun;oud/adj;wollen/adj;zijn/det	10	baard/noun;een/det;in/prep;klein/adj;lig/verb;met/prep;mijnheer/noun;oud/adj;wollen/adj;zijn/det	10	baard/noun;een/det;in/prep;jaar/noun;klein/adj;lig/verb;met/prep;mijnheer/noun;oud/adj;wollen/adj;zijn/det	11	baard/noun;oud/adj	2	baard/noun;oud/adj	2	baard/noun;jaar/noun;oud/adj	3	baard/noun;in/prep;oud/adj;zijn/det	4	baard/noun;in/prep;oud/adj;zijn/det	4	baard/noun;in/prep;jaar/noun;oud/adj;zijn/det	5
grijs/adj/de_morgen_20011009_01_1/127	zone/noun	1	zone/noun	1	ga/verb;zeg/verb;zone/noun	3	het/det;zone/noun	2	het/det;zone/noun	2	de/det;ga/verb;het/det;over/prep;zeg/verb;zone/noun	6	zone/noun	1	zone/noun	1	ga/verb;zeg/verb;zone/noun	3	het/det;zone/noun	2	het/det;zone/noun	2	de/det;ga/verb;het/det;over/prep;zeg/verb;zone/noun	6
grijs/adj/de_morgen_20020427_01_193/2140	ben/verb;vele/adj;vergeten/adj;zone/noun	4	ben/verb;vele/adj;vergeten/adj;zone/noun	4	ben/verb;mislukt/adj;ontvoering/noun;vele/adj;vergeten/adj;zone/noun	6	ben/verb;die/det;het/det;in/prep;vele/adj;vergeten/adj;zone/noun;één/pron	8	ben/verb;die/det;het/det;in/prep;vele/adj;vergeten/adj;zone/noun;één/pron	8	ben/verb;die/det;het/det;in/prep;mislukt/adj;ontvoering/noun;van/prep;vele/adj;vergeten/adj;zone/noun;één/pron	11	vele/adj;vergeten/adj;zone/noun	3	vele/adj;vergeten/adj;zone/noun	3	vele/adj;vergeten/adj;zone/noun	3	die/det;het/det;in/prep;vele/adj;vergeten/adj;zone/noun;één/pron	7	die/det;het/det;in/prep;vele/adj;vergeten/adj;zone/noun;één/pron	7	die/det;het/det;in/prep;van/prep;vele/adj;vergeten/adj;zone/noun;één/pron	8
grijs/adj/de_morgen_20001209_01_138/926	advertentie/noun;doos/noun;opwindend/adj;put_uit/verb;toon/verb	5	advertentie/noun;doos/noun;opwindend/adj;put_uit/verb;toon/verb	5	advertentie/noun;doos/noun;iets/noun;maak/verb;moet/verb;opwindend/adj;put_uit/verb;toon/verb	8	advertentie/noun;die/pron;doos/noun;in/prep;opwindend/adj;put_uit/verb;toon/verb;uit/part;ze/pron	9	advertentie/noun;die/pron;doos/noun;in/prep;opwindend/adj;put_uit/verb;toon/verb;uit/part;ze/pron	9	advertentie/noun;de/det;die/pron;doos/noun;iets/noun;in/prep;maak/verb;moet/verb;opwindend/adj;put_uit/verb;toon/verb;uit/part;van/prep;ze/pron;zich/pron	15	advertentie/noun;doos/noun;opwindend/adj	3	advertentie/noun;doos/noun;opwindend/adj	3	advertentie/noun;doos/noun;maak/verb;opwindend/adj	4	advertentie/noun;die/pron;doos/noun;in/prep;opwindend/adj;ze/pron	6	advertentie/noun;die/pron;doos/noun;in/prep;opwindend/adj;ze/pron	6	advertentie/noun;de/det;die/pron;doos/noun;in/prep;maak/verb;opwindend/adj;van/prep;ze/pron	9
grijs/adj/de_morgen_20021015_01_74/1224	massa/noun	1	massa/noun	1	massa/noun;wil/verb	2	hij/pron;massa/noun;uit/prep;weg/adv	4	hij/pron;massa/noun;uit/prep;weg/adv	4	de/det;hij/pron;massa/noun;uit/prep;weg/adv;wil/verb	6	massa/noun	1	massa/noun	1	massa/noun;wil/verb	2	hij/pron;massa/noun;uit/prep;weg/adv	4	hij/pron;massa/noun;uit/prep;weg/adv	4	de/det;hij/pron;massa/noun;uit/prep;weg/adv;wil/verb	6
grijs/adj/de_morgen_20010118_01_191/859	ben/verb;figuur/noun;gelaten/adj	3	ben/verb;figuur/noun;gelaten/adj	3	ben/verb;figuur/noun;gelaten/adj;reageer/verb	4	ben/verb;figuur/noun;geen/det;gelaten/adj;hij/pron	5	ben/verb;figuur/noun;geen/det;gelaten/adj;hij/pron	5	ben/verb;figuur/noun;geen/det;gelaten/adj;hij/pron;ik/pron;reageer/verb	7	ben/verb;figuur/noun	2	ben/verb;figuur/noun	2	ben/verb;figuur/noun;reageer/verb	3	ben/verb;figuur/noun;geen/det;hij/pron	4	ben/verb;figuur/noun;geen/det;hij/pron	4	ben/verb;figuur/noun;geen/det;hij/pron;ik/pron;reageer/verb	6
grijs/adj/de_morgen_20031128_01_17/141	ben/verb;kleur/noun;overweeg/adj;stemmig/adj;verlichting/noun;zacht/adj	6	ben/verb;kleur/noun;overweeg/adj;stemmig/adj;verlichting/noun;zacht/adj	6	ben/verb;kleur/noun;overweeg/adj;stemmig/adj;verlichting/noun;zacht/adj	6	ben/verb;in/prep;kleur/noun;overweeg/adj;stemmig/adj;verlichting/noun;zacht/adj	7	ben/verb;in/prep;kleur/noun;overweeg/adj;stemmig/adj;verlichting/noun;zacht/adj	7	ben/verb;de/det;in/prep;kleur/noun;overweeg/adj;stemmig/adj;verlichting/noun;zacht/adj	8	ben/verb;overweeg/adj;stemmig/adj;verlichting/noun	4	ben/verb;overweeg/adj;stemmig/adj;verlichting/noun	4	ben/verb;overweeg/adj;stemmig/adj;verlichting/noun	4	ben/verb;overweeg/adj;stemmig/adj;verlichting/noun	4	ben/verb;overweeg/adj;stemmig/adj;verlichting/noun	4	ben/verb;de/det;overweeg/adj;stemmig/adj;verlichting/noun	5
grijs/adj/de_morgen_20021015_01_84/1275	ben/verb;jaag/adj;somber/adj;storm/noun;wereld/noun;wolk/noun	6	ben/verb;jaag/adj;somber/adj;storm/noun;wereld/noun;wolk/noun	6	ben/verb;jaag/adj;somber/adj;storm/noun;wereld/noun;wolk/noun;word/verb	7	ben/verb;jaag/adj;somber/adj;storm/noun;wereld/noun;wolk/noun	6	ben/verb;jaag/adj;somber/adj;storm/noun;wereld/noun;wolk/noun	6	ben/verb;de/det;jaag/adj;somber/adj;storm/noun;wereld/noun;wolk/noun;word/verb	8	ben/verb;somber/adj;wereld/noun	3	ben/verb;somber/adj;wereld/noun	3	ben/verb;somber/adj;wereld/noun;word/verb	4	ben/verb;somber/adj;wereld/noun	3	ben/verb;somber/adj;wereld/noun	3	ben/verb;de/det;somber/adj;wereld/noun;word/verb	5
grijs/adj/de_morgen_20010309_01_100/624	arbeid/noun;betaald/adj;spanningsveld/noun;zogenaamd/adj;zone/noun	5	arbeid/noun;betaald/adj;spanningsveld/noun;zogenaamd/adj;zone/noun	5	arbeid/noun;betaald/adj;er/noun;kom/verb;spanningsveld/noun;vrijwilliger_werk/noun;zogenaamd/adj;zone/noun	8	arbeid/noun;betaald/adj;het/det;spanningsveld/noun;tussen/prep;zogenaamd/adj;zone/noun	7	arbeid/noun;betaald/adj;het/det;spanningsveld/noun;tussen/prep;zogenaamd/adj;zone/noun	7	arbeid/noun;betaald/adj;de/det;er/noun;het/det;kom/verb;spanningsveld/noun;tussen/prep;vrijwilliger_werk/noun;zogenaamd/adj;zone/noun	11	arbeid/noun;zone/noun	2	arbeid/noun;zone/noun	2	arbeid/noun;er/noun;vrijwilliger_werk/noun;zone/noun	4	arbeid/noun;het/det;tussen/prep;zone/noun	4	arbeid/noun;het/det;tussen/prep;zone/noun	4	arbeid/noun;de/det;er/noun;het/det;tussen/prep;vrijwilliger_werk/noun;zone/noun	7
grijs/adj/de_morgen_19990710_01_104/55	beroep_groep/noun;exemplaar/noun;naar/adj	3	beroep_groep/noun;exemplaar/noun;naar/adj	3	beroep_groep/noun;exemplaar/noun;haal/verb;naar/adj;voor/adj	5	's/adv;beroep_groep/noun;exemplaar/noun;het/det;in/prep;naar/adj;ochtends/adv;ons/det	8	's/adv;beroep_groep/noun;exemplaar/noun;het/det;in/prep;naar/adj;ochtends/adv;ons/det	8	's/adv;beroep_groep/noun;exemplaar/noun;haal/verb;hen/pron;het/det;in/prep;naar/adj;ochtends/adv;ons/det;van/prep;voor/adj	12	beroep_groep/noun;exemplaar/noun;naar/adj	3	beroep_groep/noun;exemplaar/noun;naar/adj	3	beroep_groep/noun;exemplaar/noun;naar/adj	3	beroep_groep/noun;exemplaar/noun;het/det;in/prep;naar/adj;ons/det	6	beroep_groep/noun;exemplaar/noun;het/det;in/prep;naar/adj;ons/det	6	beroep_groep/noun;exemplaar/noun;het/det;in/prep;naar/adj;ons/det;van/prep	7
grijs/adj/de_morgen_20010331_01_358/274	basketbal/noun;lek/adj;matras/noun;sok/noun	4	basketbal/noun;lek/adj;matras/noun;sok/noun	4	basketbal/noun;lek/adj;matras/noun;sok/noun	4	basketbal/noun;een/det;lek/adj;matras/noun;sok/noun	5	basketbal/noun;een/det;lek/adj;matras/noun;sok/noun	5	basketbal/noun;een/det;lek/adj;matras/noun;sok/noun	5	basketbal/noun;matras/noun;sok/noun	3	basketbal/noun;matras/noun;sok/noun	3	basketbal/noun;matras/noun;sok/noun	3	basketbal/noun;een/det;matras/noun;sok/noun	4	basketbal/noun;een/det;matras/noun;sok/noun	4	basketbal/noun;een/det;matras/noun;sok/noun	4
grijs/adj/de_morgen_20010126_01_166/38	flets/adj;weer/noun;wolkendek/noun	3	flets/adj;weer/noun;wolkendek/noun	3	flets/adj;weer/noun;wolkendek/noun	3	een/det;flets/adj;weer/noun;wolkendek/noun	4	een/det;flets/adj;weer/noun;wolkendek/noun	4	een/det;flets/adj;weer/noun;wolkendek/noun	4	weer/noun;wolkendek/noun	2	weer/noun;wolkendek/noun	2	weer/noun;wolkendek/noun	2	een/det;weer/noun;wolkendek/noun	3	een/det;weer/noun;wolkendek/noun	3	een/det;weer/noun;wolkendek/noun	3
grijs/adj/de_morgen_20040324_01_29/918	ben/verb;wit/adj;zwart/adj	3	ben/verb;wit/adj;zwart/adj	3	ben/verb;sprake/noun;wit/adj;zwart/adj	4	ben/verb;dan/adv;een/det;eerst/adv;wit/adj;zwart/adj	6	ben/verb;dan/adv;een/det;eerst/adv;wit/adj;zwart/adj	6	ben/verb;dan/adv;een/det;eerst/adv;sprake/noun;van/prep;wit/adj;zwart/adj	8	wit/adj;zwart/adj	2	wit/adj;zwart/adj	2	wit/adj;zwart/adj	2	dan/adv;een/det;wit/adj;zwart/adj	4	dan/adv;een/det;wit/adj;zwart/adj	4	dan/adv;een/det;wit/adj;zwart/adj	4
grijs/adj/de_morgen_20001202_01_92/13	kleur/noun	1	kleur/noun	1	kleur/noun;land/noun	2	een/det;kleur/noun	2	een/det;kleur/noun	2	alle/det;een/det;kleur/noun;land/noun;van/prep	5	kleur/noun	1	kleur/noun	1	kleur/noun;land/noun	2	een/det;kleur/noun	2	een/det;kleur/noun	2	alle/det;een/det;kleur/noun;land/noun;van/prep	5
