_id	popular	pop_agree	batch	pop_conf
grijs/adj/de_standaard_20000120_01_45/475	grijs_2	1	grijs_6	0.9448670113739449
grijs/adj/de_standaard_20000216_01_62/433	grijs_2	1	grijs_6	0.9448670113739449
grijs/adj/de_standaard_20010126_01_67/702	grijs_5	1	grijs_6	-1.30542333774282
grijs/adj/de_standaard_20040703_01_23/926	grijs_1	1	grijs_6	-1.2887431978558854
grijs/adj/de_standaard_20010801_01_47/478	grijs_1	1	grijs_6	0.6456485620083161
grijs/adj/de_standaard_20020119_01_116/629	grijs_6	0.67	grijs_6	-1.6189354249499177
grijs/adj/de_standaard_20010119_01_63/441	grijs_6	0.67	grijs_6	-0.4226249797206204
grijs/adj/de_standaard_19990617_01_104/348	grijs_5	1	grijs_6	-0.18027816318443748
grijs/adj/de_standaard_20040521_01_68/1115	grijs_3	0.67	grijs_6	0.02018459732718164
grijs/adj/de_standaard_19990806_01_44/173	grijs_6	0.67	grijs_6	-1.7691080018659497
grijs/adj/de_standaard_20000224_01_46/107	grijs_2	1	grijs_6	0.9448670113739449
grijs/adj/de_standaard_20031010_01_94/1251	grijs_6	0.67	grijs_6	-1.1686650708011452
grijs/adj/de_standaard_20021030_01_56/417	grijs_5	0.67	grijs_6	0.7607039210373419
grijs/adj/de_standaard_20030726_01_0/980	grijs_1	1	grijs_6	0.6456485620083161
grijs/adj/de_standaard_20010907_01_41/113	grijs_1	1	grijs_6	0.6456485620083161
grijs/adj/de_standaard_20020321_01_44/104	grijs_1	0.67	grijs_6	1.0829365478998254
grijs/adj/de_standaard_20040424_01_103/554	grijs_4	0.67	grijs_6	0.5366121237658594
grijs/adj/de_standaard_20020107_01_30/9	grijs_2	1	grijs_6	0.21600505952500482
grijs/adj/de_standaard_20020105_01_63/1225	grijs_1	1	grijs_6	0.7300452601322892
grijs/adj/de_standaard_20020418_01_125/517	grijs_3	1	grijs_6	0.6456485620083161
grijs/adj/de_standaard_20020103_01_33/249	grijs_5	1	grijs_6	0.23268519941193927
grijs/adj/de_standaard_19991108_01_4/144	no_agreement	0.33	grijs_6	-1.1072817263880987
grijs/adj/de_standaard_20020202_01_44/441	grijs_1	1	grijs_6	0.6456485620083161
grijs/adj/de_standaard_19990224_01_45/202	grijs_1	1	grijs_6	0.4308268107666604
grijs/adj/de_standaard_20040929_01_36/252	grijs_5	0.67	grijs_6	0.46901227137562485
grijs/adj/de_standaard_20010213_01_51/378	grijs_1	1	grijs_6	-0.16761008796459712
grijs/adj/de_standaard_19990105_01_34/536	grijs_4	0.67	grijs_6	0.02018459732718164
grijs/adj/de_standaard_20000401_01_116/1954	grijs_3	1	grijs_6	0.4308268107666604
grijs/adj/de_standaard_20010402_01_1/182	grijs_5	0.67	grijs_6	0.3118762469888987
grijs/adj/de_standaard_20021226_01_85/522	grijs_1	1	grijs_6	0.6456485620083161
grijs/adj/de_standaard_20000330_01_100/1416	grijs_6	0.67	grijs_7	-2.7426787098096894
grijs/adj/de_standaard_20010825_01_43/2056	grijs_3	1	grijs_7	0.7519223829124404
grijs/adj/de_standaard_20000110_01_33/134	grijs_2	1	grijs_7	0.7519223829124404
grijs/adj/de_standaard_20020824_01_51/1304	grijs_1	1	grijs_7	0.5313900880462745
grijs/adj/de_standaard_20011109_01_16/1560	grijs_2	0.67	grijs_7	0.449902594654705
grijs/adj/de_standaard_19991005_01_31/210	grijs_1	1	grijs_7	0.5313900880462745
grijs/adj/de_standaard_20040911_01_45/1051	grijs_1	1	grijs_7	0.7519223829124404
grijs/adj/de_standaard_20001007_01_25/304	grijs_5	0.67	grijs_7	-0.6670679414091745
grijs/adj/de_standaard_20041224_01_73/182	grijs_5	1	grijs_7	-0.5218636359204956
grijs/adj/de_standaard_20020914_01_118/43	grijs_2	0.67	grijs_7	-0.10486641649995598
