_id	_cws.geldig.foc10.nav.weight.bound	_count.geldig.foc10.nav.weight.bound	_cws.geldig.foc10.nav.selection.bound	_count.geldig.foc10.nav.selection.bound	_cws.geldig.foc10.nav.no.bound	_count.geldig.foc10.nav.no.bound	_cws.geldig.foc10.all.weight.bound	_count.geldig.foc10.all.weight.bound	_cws.geldig.foc10.all.selection.bound	_count.geldig.foc10.all.selection.bound	_cws.geldig.foc10.all.no.bound	_count.geldig.foc10.all.no.bound	_cws.geldig.foc5.nav.weight.bound	_count.geldig.foc5.nav.weight.bound	_cws.geldig.foc5.nav.selection.bound	_count.geldig.foc5.nav.selection.bound	_cws.geldig.foc5.nav.no.bound	_count.geldig.foc5.nav.no.bound	_cws.geldig.foc5.all.weight.bound	_count.geldig.foc5.all.weight.bound	_cws.geldig.foc5.all.selection.bound	_count.geldig.foc5.all.selection.bound	_cws.geldig.foc5.all.no.bound	_count.geldig.foc5.all.no.bound
geldig/adj/de_standaard_20030331_01_109/192	ben/verb;overeenkomst/noun;sluit_af/verb	3	ben/verb;overeenkomst/noun;sluit_af/verb	3	ben/verb;overeenkomst/noun;sluit_af/verb	3	ben/verb;dus/adv;niet/adv;overeenkomst/noun;sluit_af/verb	5	ben/verb;dus/adv;niet/adv;overeenkomst/noun;sluit_af/verb	5	ben/verb;dus/adv;niet/adv;overeenkomst/noun;sluit_af/verb	5	ben/verb;overeenkomst/noun;sluit_af/verb	3	ben/verb;overeenkomst/noun;sluit_af/verb	3	ben/verb;overeenkomst/noun;sluit_af/verb	3	ben/verb;dus/adv;niet/adv;overeenkomst/noun;sluit_af/verb	5	ben/verb;dus/adv;niet/adv;overeenkomst/noun;sluit_af/verb	5	ben/verb;dus/adv;niet/adv;overeenkomst/noun;sluit_af/verb	5
geldig/adj/de_standaard_20040413_01_21/126	2006/noun;blijf/verb;contract/noun;degradeer/verb;enkel/adj;teken/verb	6	2006/noun;blijf/verb;contract/noun;degradeer/verb;enkel/adj;teken/verb	6	2006/noun;blijf/verb;contract/noun;degradeer/verb;enkel/adj;teken/verb	6	2006/noun;blijf/verb;contract/noun;degradeer/verb;een/det;enkel/adj;niet/adv;teken/verb;tot/prep	9	2006/noun;blijf/verb;contract/noun;degradeer/verb;een/det;enkel/adj;niet/adv;teken/verb;tot/prep	9	2006/noun;blijf/verb;contract/noun;degradeer/verb;een/det;enkel/adj;niet/adv;teken/verb;tot/prep	9	blijf/verb;degradeer/verb;enkel/adj	3	blijf/verb;degradeer/verb;enkel/adj	3	blijf/verb;degradeer/verb;enkel/adj	3	blijf/verb;degradeer/verb;enkel/adj;niet/adv	4	blijf/verb;degradeer/verb;enkel/adj;niet/adv	4	blijf/verb;degradeer/verb;enkel/adj;niet/adv	4
geldig/adj/de_standaard_19990325_01_76/929	aard/noun;ben/verb;onveranderlijk/adj;universeel/adj	4	aard/noun;ben/verb;onveranderlijk/adj;universeel/adj	4	aard/noun;ben/verb;onveranderlijk/adj;universeel/adj	4	aard/noun;ben/verb;dus/adv;onveranderlijk/adj;universeel/adj	5	aard/noun;ben/verb;dus/adv;onveranderlijk/adj;universeel/adj	5	aard/noun;ben/verb;dus/adv;onveranderlijk/adj;universeel/adj	5	ben/verb;onveranderlijk/adj;universeel/adj	3	ben/verb;onveranderlijk/adj;universeel/adj	3	ben/verb;onveranderlijk/adj;universeel/adj	3	ben/verb;dus/adv;onveranderlijk/adj;universeel/adj	4	ben/verb;dus/adv;onveranderlijk/adj;universeel/adj	4	ben/verb;dus/adv;onveranderlijk/adj;universeel/adj	4
geldig/adj/de_standaard_20040424_01_82/95	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;die/det;meer/adv;niet/adv	4	ben/verb;die/det;meer/adv;niet/adv	4	ben/verb;die/det;meer/adv;niet/adv	4	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;die/det;meer/adv;niet/adv	4	ben/verb;die/det;meer/adv;niet/adv	4	ben/verb;die/det;meer/adv;niet/adv	4
geldig/adj/het_laatste_nieuws_20020902_01_460/588	ben/verb;jaar/noun;zal/verb	3	ben/verb;jaar/noun;zal/verb	3	ben/verb;jaar/noun;zal/verb	3	ben/verb;dit/det;immers/adv;jaar/noun;zal/verb	5	ben/verb;dit/det;immers/adv;jaar/noun;zal/verb	5	ben/verb;dit/det;immers/adv;jaar/noun;zal/verb	5	jaar/noun	1	jaar/noun	1	jaar/noun	1	dit/det;immers/adv;jaar/noun	3	dit/det;immers/adv;jaar/noun	3	dit/det;immers/adv;jaar/noun	3
geldig/adj/het_laatste_nieuws_20020611_01_5/270	ben/verb;burgerlijk/adj;duur/noun	3	ben/verb;burgerlijk/adj;duur/noun	3	ben/verb;burgerlijk/adj;duur/noun	3	ben/verb;burgerlijk/adj;duur/noun;maar/adv;voor/prep	5	ben/verb;burgerlijk/adj;duur/noun;maar/adv;voor/prep	5	ben/verb;burgerlijk/adj;duur/noun;maar/adv;voor/prep	5	ben/verb;duur/noun	2	ben/verb;duur/noun	2	ben/verb;duur/noun	2	ben/verb;duur/noun;maar/adv;voor/prep	4	ben/verb;duur/noun;maar/adv;voor/prep	4	ben/verb;duur/noun;maar/adv;voor/prep	4
geldig/adj/het_laatste_nieuws_20000624_01_389/163	ben/verb;ticket/noun;uur/noun	3	ben/verb;ticket/noun;uur/noun	3	ben/verb;ticket/noun;uur/noun	3	ben/verb;ongeacht/prep;ticket/noun;uur/noun	4	ben/verb;ongeacht/prep;ticket/noun;uur/noun	4	ben/verb;ongeacht/prep;ticket/noun;uur/noun	4	ben/verb;ticket/noun;uur/noun	3	ben/verb;ticket/noun;uur/noun	3	ben/verb;ticket/noun;uur/noun	3	ben/verb;ticket/noun;uur/noun	3	ben/verb;ticket/noun;uur/noun	3	ben/verb;ticket/noun;uur/noun	3
geldig/adj/het_laatste_nieuws_20010525_01_100/457	beklaagd/adj;rij/verb;verzekering/noun	3	beklaagd/adj;rij/verb;verzekering/noun	3	beklaagd/adj;rij/verb;verzekering/noun	3	beklaagd/adj;ook/adv;rij/verb;verzekering/noun;zonder/prep	5	beklaagd/adj;ook/adv;rij/verb;verzekering/noun;zonder/prep	5	beklaagd/adj;ook/adv;rij/verb;verzekering/noun;zonder/prep	5	beklaagd/adj;rij/verb;verzekering/noun	3	beklaagd/adj;rij/verb;verzekering/noun	3	beklaagd/adj;rij/verb;verzekering/noun	3	beklaagd/adj;ook/adv;rij/verb;verzekering/noun;zonder/prep	5	beklaagd/adj;ook/adv;rij/verb;verzekering/noun;zonder/prep	5	beklaagd/adj;ook/adv;rij/verb;verzekering/noun;zonder/prep	5
geldig/adj/het_laatste_nieuws_20021025_01_533/649	afsluiting/noun;ben/verb;datum/noun;maand/noun;maximum/adj;schort_op/adj;voorwaarde/noun	7	afsluiting/noun;ben/verb;datum/noun;maand/noun;maximum/adj;schort_op/adj;voorwaarde/noun	7	afsluiting/noun;ben/verb;datum/noun;maand/noun;maximum/adj;schort_op/adj;voorwaarde/noun	7	afsluiting/noun;ben/verb;datum/noun;deze/det;maand/noun;maximum/adj;schort_op/adj;vanaf/prep;voorwaarde/noun	9	afsluiting/noun;ben/verb;datum/noun;deze/det;maand/noun;maximum/adj;schort_op/adj;vanaf/prep;voorwaarde/noun	9	afsluiting/noun;ben/verb;datum/noun;deze/det;maand/noun;maximum/adj;schort_op/adj;vanaf/prep;voorwaarde/noun	9	ben/verb;maand/noun;maximum/adj;voorwaarde/noun	4	ben/verb;maand/noun;maximum/adj;voorwaarde/noun	4	ben/verb;maand/noun;maximum/adj;voorwaarde/noun	4	ben/verb;maand/noun;maximum/adj;vanaf/prep;voorwaarde/noun	5	ben/verb;maand/noun;maximum/adj;vanaf/prep;voorwaarde/noun	5	ben/verb;maand/noun;maximum/adj;vanaf/prep;voorwaarde/noun	5
geldig/adj/het_laatste_nieuws_20020611_01_215/401	ben/verb;donderdag_voormiddag/noun;euro/noun;jaar_abonnement/noun;kan/verb;koop/verb;markt_kramer/noun;uur/noun	8	ben/verb;donderdag_voormiddag/noun;euro/noun;jaar_abonnement/noun;kan/verb;koop/verb;markt_kramer/noun;uur/noun	8	ben/verb;donderdag_voormiddag/noun;euro/noun;jaar_abonnement/noun;kan/verb;koop/verb;markt_kramer/noun;uur/noun	8	ben/verb;dat/pron;donderdag_voormiddag/noun;een/det;euro/noun;jaar_abonnement/noun;kan/verb;koop/verb;markt_kramer/noun;uur/noun;voor/prep	11	ben/verb;dat/pron;donderdag_voormiddag/noun;een/det;euro/noun;jaar_abonnement/noun;kan/verb;koop/verb;markt_kramer/noun;uur/noun;voor/prep	11	ben/verb;dat/pron;donderdag_voormiddag/noun;een/det;euro/noun;jaar_abonnement/noun;kan/verb;koop/verb;markt_kramer/noun;uur/noun;voor/prep	11	ben/verb;donderdag_voormiddag/noun;euro/noun	3	ben/verb;donderdag_voormiddag/noun;euro/noun	3	ben/verb;donderdag_voormiddag/noun;euro/noun	3	ben/verb;dat/pron;donderdag_voormiddag/noun;euro/noun;voor/prep	5	ben/verb;dat/pron;donderdag_voormiddag/noun;euro/noun;voor/prep	5	ben/verb;dat/pron;donderdag_voormiddag/noun;euro/noun;voor/prep	5
geldig/adj/het_laatste_nieuws_20030114_01_50/245	ben/verb;krijg/verb	2	ben/verb;krijg/verb	2	ben/verb;krijg/verb	2	ben/verb;die/pron;een/det;krijg/verb;ook/adv	5	ben/verb;die/pron;een/det;krijg/verb;ook/adv	5	ben/verb;die/pron;een/det;krijg/verb;ook/adv	5	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;die/pron	2	ben/verb;die/pron	2	ben/verb;die/pron	2
geldig/adj/het_laatste_nieuws_20000309_01_309/441	aanleiding/noun;ben/verb;biljet/noun;feit/noun;heb/verb;reiziger/noun	6	aanleiding/noun;ben/verb;biljet/noun;feit/noun;heb/verb;reiziger/noun	6	aanleiding/noun;ben/verb;biljet/noun;feit/noun;heb/verb;reiziger/noun	6	aanleiding/noun;ben/verb;biljet/noun;feit/noun;geen/det;heb/verb;meestal/adv;reiziger/noun	8	aanleiding/noun;ben/verb;biljet/noun;feit/noun;geen/det;heb/verb;meestal/adv;reiziger/noun	8	aanleiding/noun;ben/verb;biljet/noun;feit/noun;geen/det;heb/verb;meestal/adv;reiziger/noun	8	biljet/noun;feit/noun;heb/verb;reiziger/noun	4	biljet/noun;feit/noun;heb/verb;reiziger/noun	4	biljet/noun;feit/noun;heb/verb;reiziger/noun	4	biljet/noun;feit/noun;geen/det;heb/verb;reiziger/noun	5	biljet/noun;feit/noun;geen/det;heb/verb;reiziger/noun	5	biljet/noun;feit/noun;geen/det;heb/verb;reiziger/noun	5
geldig/adj/het_laatste_nieuws_20031125_01_72/175	ben/verb;kilo_gram/noun;sas/noun;vergunning/noun	4	ben/verb;kilo_gram/noun;sas/noun;vergunning/noun	4	ben/verb;kilo_gram/noun;sas/noun;vergunning/noun	4	ben/verb;kilo_gram/noun;sas/noun;slechts/adv;vergunning/noun;voor/prep	6	ben/verb;kilo_gram/noun;sas/noun;slechts/adv;vergunning/noun;voor/prep	6	ben/verb;kilo_gram/noun;sas/noun;slechts/adv;vergunning/noun;voor/prep	6	ben/verb;vergunning/noun	2	ben/verb;vergunning/noun	2	ben/verb;vergunning/noun	2	ben/verb;slechts/adv;vergunning/noun;voor/prep	4	ben/verb;slechts/adv;vergunning/noun;voor/prep	4	ben/verb;slechts/adv;vergunning/noun;voor/prep	4
geldig/adj/het_laatste_nieuws_20010127_01_502/712	goal/noun;word/verb	2	goal/noun;word/verb	2	goal/noun;word/verb	2	een/det;goal/noun;niet/adv;nog/adv;word/verb;zopas/adv	6	een/det;goal/noun;niet/adv;nog/adv;word/verb;zopas/adv	6	een/det;goal/noun;niet/adv;nog/adv;word/verb;zopas/adv	6	goal/noun;word/verb	2	goal/noun;word/verb	2	goal/noun;word/verb	2	een/det;goal/noun;niet/adv;word/verb;zopas/adv	5	een/det;goal/noun;niet/adv;word/verb;zopas/adv	5	een/det;goal/noun;niet/adv;word/verb;zopas/adv	5
geldig/adj/het_laatste_nieuws_20011029_01_315/4376	doelpunt/noun;joker/noun;keur_af/verb;scheidsrechter/noun	4	doelpunt/noun;joker/noun;keur_af/verb;scheidsrechter/noun	4	doelpunt/noun;joker/noun;keur_af/verb;scheidsrechter/noun	4	af/part;doelpunt/noun;een/det;joker/noun;keur_af/verb;scheidsrechter/noun;voor/prep	7	af/part;doelpunt/noun;een/det;joker/noun;keur_af/verb;scheidsrechter/noun;voor/prep	7	af/part;doelpunt/noun;een/det;joker/noun;keur_af/verb;scheidsrechter/noun;voor/prep	7	doelpunt/noun;joker/noun;keur_af/verb	3	doelpunt/noun;joker/noun;keur_af/verb	3	doelpunt/noun;joker/noun;keur_af/verb	3	af/part;doelpunt/noun;een/det;joker/noun;keur_af/verb	5	af/part;doelpunt/noun;een/det;joker/noun;keur_af/verb	5	af/part;doelpunt/noun;een/det;joker/noun;keur_af/verb	5
geldig/adj/het_laatste_nieuws_20010425_01_505/236	beslis/verb;doelpunt/noun;keur_af/verb;middel_lijn/noun;scheidsrechter/noun	5	beslis/verb;doelpunt/noun;keur_af/verb;middel_lijn/noun;scheidsrechter/noun	5	beslis/verb;doelpunt/noun;keur_af/verb;middel_lijn/noun;scheidsrechter/noun	5	af/part;beslis/verb;dit/det;doelpunt/noun;keur_af/verb;middel_lijn/noun;scheidsrechter/noun	7	af/part;beslis/verb;dit/det;doelpunt/noun;keur_af/verb;middel_lijn/noun;scheidsrechter/noun	7	af/part;beslis/verb;dit/det;doelpunt/noun;keur_af/verb;middel_lijn/noun;scheidsrechter/noun	7	beslis/verb;doelpunt/noun;keur_af/verb;scheidsrechter/noun	4	beslis/verb;doelpunt/noun;keur_af/verb;scheidsrechter/noun	4	beslis/verb;doelpunt/noun;keur_af/verb;scheidsrechter/noun	4	af/part;beslis/verb;dit/det;doelpunt/noun;keur_af/verb;scheidsrechter/noun	6	af/part;beslis/verb;dit/det;doelpunt/noun;keur_af/verb;scheidsrechter/noun	6	af/part;beslis/verb;dit/det;doelpunt/noun;keur_af/verb;scheidsrechter/noun	6
geldig/adj/het_laatste_nieuws_20020130_01_346/87	ben/verb;jaar/noun;reis_pas/noun	3	ben/verb;jaar/noun;reis_pas/noun	3	ben/verb;jaar/noun;reis_pas/noun	3	ben/verb;jaar/noun;reis_pas/noun;voor/prep	4	ben/verb;jaar/noun;reis_pas/noun;voor/prep	4	ben/verb;jaar/noun;reis_pas/noun;voor/prep	4	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2	ben/verb;jaar/noun	2
geldig/adj/het_laatste_nieuws_20010824_01_64/79	Somaliër/noun;in_check_balie/noun;kan/verb;leg_voor/verb;papier/noun	5	Somaliër/noun;in_check_balie/noun;kan/verb;leg_voor/verb;papier/noun	5	Somaliër/noun;in_check_balie/noun;kan/verb;leg_voor/verb;papier/noun	5	Somaliër/noun;echter/adv;geen/det;in_check_balie/noun;kan/verb;leg_voor/verb;papier/noun	7	Somaliër/noun;echter/adv;geen/det;in_check_balie/noun;kan/verb;leg_voor/verb;papier/noun	7	Somaliër/noun;echter/adv;geen/det;in_check_balie/noun;kan/verb;leg_voor/verb;papier/noun	7	Somaliër/noun;kan/verb;leg_voor/verb;papier/noun	4	Somaliër/noun;kan/verb;leg_voor/verb;papier/noun	4	Somaliër/noun;kan/verb;leg_voor/verb;papier/noun	4	Somaliër/noun;echter/adv;geen/det;kan/verb;leg_voor/verb;papier/noun	6	Somaliër/noun;echter/adv;geen/det;kan/verb;leg_voor/verb;papier/noun	6	Somaliër/noun;echter/adv;geen/det;kan/verb;leg_voor/verb;papier/noun	6
geldig/adj/het_laatste_nieuws_20011024_01_260/285	kan/verb;leg_voor/verb;reden/noun;vervolg/verb;word/verb	5	kan/verb;leg_voor/verb;reden/noun;vervolg/verb;word/verb	5	kan/verb;leg_voor/verb;reden/noun;vervolg/verb;word/verb	5	een/det;kan/verb;leg_voor/verb;niet/adv;reden/noun;uiteraard/adv;vervolg/verb;wie/pron;word/verb	9	een/det;kan/verb;leg_voor/verb;niet/adv;reden/noun;uiteraard/adv;vervolg/verb;wie/pron;word/verb	9	een/det;kan/verb;leg_voor/verb;niet/adv;reden/noun;uiteraard/adv;vervolg/verb;wie/pron;word/verb	9	kan/verb;leg_voor/verb;reden/noun;word/verb	4	kan/verb;leg_voor/verb;reden/noun;word/verb	4	kan/verb;leg_voor/verb;reden/noun;word/verb	4	een/det;kan/verb;leg_voor/verb;reden/noun;wie/pron;word/verb	6	een/det;kan/verb;leg_voor/verb;reden/noun;wie/pron;word/verb	6	een/det;kan/verb;leg_voor/verb;reden/noun;wie/pron;word/verb	6
geldig/adj/het_laatste_nieuws_20000505_01_559/287	Belg/noun;argument/noun;ben/verb	3	Belg/noun;argument/noun;ben/verb	3	Belg/noun;argument/noun;ben/verb	3	Belg/noun;alleszins/adv;argument/noun;ben/verb;een/det;voor/prep	6	Belg/noun;alleszins/adv;argument/noun;ben/verb;een/det;voor/prep	6	Belg/noun;alleszins/adv;argument/noun;ben/verb;een/det;voor/prep	6	Belg/noun;argument/noun	2	Belg/noun;argument/noun	2	Belg/noun;argument/noun	2	Belg/noun;alleszins/adv;argument/noun;een/det;voor/prep	5	Belg/noun;alleszins/adv;argument/noun;een/det;voor/prep	5	Belg/noun;alleszins/adv;argument/noun;een/det;voor/prep	5
geldig/adj/het_laatste_nieuws_20030106_01_265/105	beschik/verb;licentie/noun	2	beschik/verb;licentie/noun	2	beschik/verb;licentie/noun	2	beschik/verb;een/det;licentie/noun;niet/adv;nog/adv;over/prep;vandaar/adv	7	beschik/verb;een/det;licentie/noun;niet/adv;nog/adv;over/prep;vandaar/adv	7	beschik/verb;een/det;licentie/noun;niet/adv;nog/adv;over/prep;vandaar/adv	7	beschik/verb;licentie/noun	2	beschik/verb;licentie/noun	2	beschik/verb;licentie/noun	2	beschik/verb;een/det;licentie/noun;niet/adv;nog/adv;over/prep	6	beschik/verb;een/det;licentie/noun;niet/adv;nog/adv;over/prep	6	beschik/verb;een/det;licentie/noun;niet/adv;nog/adv;over/prep	6
geldig/adj/het_laatste_nieuws_20021221_01_258/57	bewijs/noun;datum/noun;geld/verb;indiening/noun	4	bewijs/noun;datum/noun;geld/verb;indiening/noun	4	bewijs/noun;datum/noun;geld/verb;indiening/noun	4	bewijs/noun;datum/noun;geld/verb;indiening/noun	4	bewijs/noun;datum/noun;geld/verb;indiening/noun	4	bewijs/noun;datum/noun;geld/verb;indiening/noun	4	bewijs/noun;indiening/noun	2	bewijs/noun;indiening/noun	2	bewijs/noun;indiening/noun	2	bewijs/noun;indiening/noun	2	bewijs/noun;indiening/noun	2	bewijs/noun;indiening/noun	2
geldig/adj/het_laatste_nieuws_20000426_01_291/107	agent/noun;bestuurder/noun;boord_document/noun;kan/verb;leg_voor/verb;stel_vast/verb	6	agent/noun;bestuurder/noun;boord_document/noun;kan/verb;leg_voor/verb;stel_vast/verb	6	agent/noun;bestuurder/noun;boord_document/noun;kan/verb;leg_voor/verb;stel_vast/verb	6	agent/noun;bestuurder/noun;boord_document/noun;geen/det;kan/verb;leg_voor/verb;stel_vast/verb;vast/part	8	agent/noun;bestuurder/noun;boord_document/noun;geen/det;kan/verb;leg_voor/verb;stel_vast/verb;vast/part	8	agent/noun;bestuurder/noun;boord_document/noun;geen/det;kan/verb;leg_voor/verb;stel_vast/verb;vast/part	8	bestuurder/noun;kan/verb;leg_voor/verb	3	bestuurder/noun;kan/verb;leg_voor/verb	3	bestuurder/noun;kan/verb;leg_voor/verb	3	bestuurder/noun;geen/det;kan/verb;leg_voor/verb;vast/part	5	bestuurder/noun;geen/det;kan/verb;leg_voor/verb;vast/part	5	bestuurder/noun;geen/det;kan/verb;leg_voor/verb;vast/part	5
geldig/adj/het_laatste_nieuws_20000902_01_489/302	21/noun;30/noun;oktober/noun;september/noun;vlucht/noun	5	21/noun;30/noun;oktober/noun;september/noun;vlucht/noun	5	21/noun;30/noun;oktober/noun;september/noun;vlucht/noun	5	21/noun;30/noun;oktober/noun;september/noun;tot/prep;vlucht/noun	6	21/noun;30/noun;oktober/noun;september/noun;tot/prep;vlucht/noun	6	21/noun;30/noun;oktober/noun;september/noun;tot/prep;vlucht/noun	6	21/noun;30/noun;september/noun	3	21/noun;30/noun;september/noun	3	21/noun;30/noun;september/noun	3	21/noun;30/noun;september/noun;tot/prep	4	21/noun;30/noun;september/noun;tot/prep	4	21/noun;30/noun;september/noun;tot/prep	4
geldig/adj/het_laatste_nieuws_20041030_01_718/119	heb/verb;paspoort/noun;vreemdeling_zaak/noun	3	heb/verb;paspoort/noun;vreemdeling_zaak/noun	3	heb/verb;paspoort/noun;vreemdeling_zaak/noun	3	bij/prep;enkel/adv;geen/det;heb/verb;paspoort/noun;vreemdeling_zaak/noun	6	bij/prep;enkel/adv;geen/det;heb/verb;paspoort/noun;vreemdeling_zaak/noun	6	bij/prep;enkel/adv;geen/det;heb/verb;paspoort/noun;vreemdeling_zaak/noun	6	heb/verb;paspoort/noun	2	heb/verb;paspoort/noun	2	heb/verb;paspoort/noun	2	bij/prep;enkel/adv;geen/det;heb/verb;paspoort/noun	5	bij/prep;enkel/adv;geen/det;heb/verb;paspoort/noun	5	bij/prep;enkel/adv;geen/det;heb/verb;paspoort/noun	5
geldig/adj/het_laatste_nieuws_20041027_01_283/206	bestuurder/noun;bezit/verb;krijg/verb;proces-verbaal/noun;rijbewijs/noun	5	bestuurder/noun;bezit/verb;krijg/verb;proces-verbaal/noun;rijbewijs/noun	5	bestuurder/noun;bezit/verb;krijg/verb;proces-verbaal/noun;rijbewijs/noun	5	bestuurder/noun;bezit/verb;een/det;geen/det;krijg/verb;proces-verbaal/noun;rijbewijs/noun;wel/adv	8	bestuurder/noun;bezit/verb;een/det;geen/det;krijg/verb;proces-verbaal/noun;rijbewijs/noun;wel/adv	8	bestuurder/noun;bezit/verb;een/det;geen/det;krijg/verb;proces-verbaal/noun;rijbewijs/noun;wel/adv	8	bezit/verb;proces-verbaal/noun;rijbewijs/noun	3	bezit/verb;proces-verbaal/noun;rijbewijs/noun	3	bezit/verb;proces-verbaal/noun;rijbewijs/noun	3	bezit/verb;een/det;geen/det;proces-verbaal/noun;rijbewijs/noun	5	bezit/verb;een/det;geen/det;proces-verbaal/noun;rijbewijs/noun	5	bezit/verb;een/det;geen/det;proces-verbaal/noun;rijbewijs/noun	5
geldig/adj/het_laatste_nieuws_20031122_01_532/172	ben/verb;bezit/noun;verblijf/noun	3	ben/verb;bezit/noun;verblijf/noun	3	ben/verb;bezit/noun;verblijf/noun	3	ben/verb;bezit/noun;een/det;hier/adv;verblijf/noun	5	ben/verb;bezit/noun;een/det;hier/adv;verblijf/noun	5	ben/verb;bezit/noun;een/det;hier/adv;verblijf/noun	5	ben/verb;bezit/noun	2	ben/verb;bezit/noun	2	ben/verb;bezit/noun	2	ben/verb;bezit/noun;een/det	3	ben/verb;bezit/noun;een/det	3	ben/verb;bezit/noun;een/det	3
geldig/adj/het_laatste_nieuws_20040901_01_531/45	chauffeur/noun;heb/verb	2	chauffeur/noun;heb/verb	2	chauffeur/noun;heb/verb	2	chauffeur/noun;een/det;elk/det;heb/verb;ook/adv	5	chauffeur/noun;een/det;elk/det;heb/verb;ook/adv	5	chauffeur/noun;een/det;elk/det;heb/verb;ook/adv	5	heb/verb	1	heb/verb	1	heb/verb	1	een/det;heb/verb;ook/adv	3	een/det;heb/verb;ook/adv	3	een/det;heb/verb;ook/adv	3
geldig/adj/het_laatste_nieuws_20040204_01_359/111	kan/verb;leg_voor/verb;rijbewijs/noun	3	kan/verb;leg_voor/verb;rijbewijs/noun	3	kan/verb;leg_voor/verb;rijbewijs/noun	3	deze/det;geen/det;kan/verb;leg_voor/verb;ook/adv;rijbewijs/noun	6	deze/det;geen/det;kan/verb;leg_voor/verb;ook/adv;rijbewijs/noun	6	deze/det;geen/det;kan/verb;leg_voor/verb;ook/adv;rijbewijs/noun	6	kan/verb;leg_voor/verb;rijbewijs/noun	3	kan/verb;leg_voor/verb;rijbewijs/noun	3	kan/verb;leg_voor/verb;rijbewijs/noun	3	deze/det;geen/det;kan/verb;leg_voor/verb;rijbewijs/noun	5	deze/det;geen/det;kan/verb;leg_voor/verb;rijbewijs/noun	5	deze/det;geen/det;kan/verb;leg_voor/verb;rijbewijs/noun	5
geldig/adj/het_laatste_nieuws_20030328_01_85/443	blijk/verb;bromfiets/noun;fok_op/verb;kan/verb;leg_voor/verb;verzekering/noun	6	blijk/verb;bromfiets/noun;fok_op/verb;kan/verb;leg_voor/verb;verzekering/noun	6	blijk/verb;bromfiets/noun;fok_op/verb;kan/verb;leg_voor/verb;verzekering/noun	6	blijk/verb;bovendien/adv;bromfiets/noun;fok_op/verb;geen/det;kan/verb;leg_voor/verb;ook/adv;verzekering/noun	9	blijk/verb;bovendien/adv;bromfiets/noun;fok_op/verb;geen/det;kan/verb;leg_voor/verb;ook/adv;verzekering/noun	9	blijk/verb;bovendien/adv;bromfiets/noun;fok_op/verb;geen/det;kan/verb;leg_voor/verb;ook/adv;verzekering/noun	9	bromfiets/noun;kan/verb;leg_voor/verb;verzekering/noun	4	bromfiets/noun;kan/verb;leg_voor/verb;verzekering/noun	4	bromfiets/noun;kan/verb;leg_voor/verb;verzekering/noun	4	bromfiets/noun;geen/det;kan/verb;leg_voor/verb;ook/adv;verzekering/noun	6	bromfiets/noun;geen/det;kan/verb;leg_voor/verb;ook/adv;verzekering/noun	6	bromfiets/noun;geen/det;kan/verb;leg_voor/verb;ook/adv;verzekering/noun	6
geldig/adj/het_laatste_nieuws_20041224_01_60/125	auto/noun;bezit/verb;blijk/verb;papier/noun;rij/verb	5	auto/noun;bezit/verb;blijk/verb;papier/noun;rij/verb	5	auto/noun;bezit/verb;blijk/verb;papier/noun;rij/verb	5	auto/noun;bezit/verb;blijk/verb;een/det;papier/noun;rij/verb;toen/adv	7	auto/noun;bezit/verb;blijk/verb;een/det;papier/noun;rij/verb;toen/adv	7	auto/noun;bezit/verb;blijk/verb;een/det;papier/noun;rij/verb;toen/adv	7	bezit/verb;blijk/verb;papier/noun;rij/verb	4	bezit/verb;blijk/verb;papier/noun;rij/verb	4	bezit/verb;blijk/verb;papier/noun;rij/verb	4	bezit/verb;blijk/verb;papier/noun;rij/verb;toen/adv	5	bezit/verb;blijk/verb;papier/noun;rij/verb;toen/adv	5	bezit/verb;blijk/verb;papier/noun;rij/verb;toen/adv	5
geldig/adj/het_laatste_nieuws_20000602_01_245/65	blijf/verb;bouw_aanvraag/noun;stam/verb	3	blijf/verb;bouw_aanvraag/noun;stam/verb	3	blijf/verb;bouw_aanvraag/noun;stam/verb	3	blijf/verb;bouw_aanvraag/noun;stam/verb;voor/prep;ze/pron	5	blijf/verb;bouw_aanvraag/noun;stam/verb;voor/prep;ze/pron	5	blijf/verb;bouw_aanvraag/noun;stam/verb;voor/prep;ze/pron	5	blijf/verb;bouw_aanvraag/noun	2	blijf/verb;bouw_aanvraag/noun	2	blijf/verb;bouw_aanvraag/noun	2	blijf/verb;bouw_aanvraag/noun;voor/prep;ze/pron	4	blijf/verb;bouw_aanvraag/noun;voor/prep;ze/pron	4	blijf/verb;bouw_aanvraag/noun;voor/prep;ze/pron	4
