_id	_cws.zwart.foc10.nav.weight.bound	_cws.zwart.foc10.nav.selection.bound	_cws.zwart.foc10.nav.noweight.bound	_cws.zwart.foc10.all.weight.bound	_cws.zwart.foc10.all.selection.bound	_cws.zwart.foc10.all.noweight.bound	_cws.zwart.foc5.nav.weight.bound	_cws.zwart.foc5.nav.selection.bound	_cws.zwart.foc5.nav.noweight.bound	_cws.zwart.foc5.all.weight.bound	_cws.zwart.foc5.all.selection.bound	_cws.zwart.foc5.all.noweight.bound	_cws.zwart.foc10.nav.weight.nobound	_cws.zwart.foc10.nav.selection.nobound	_cws.zwart.foc10.nav.noweight.nobound	_cws.zwart.foc10.all.weight.nobound	_cws.zwart.foc10.all.selection.nobound	_cws.zwart.foc10.all.noweight.nobound	_cws.zwart.foc5.nav.weight.nobound	_cws.zwart.foc5.nav.selection.nobound	_cws.zwart.foc5.nav.noweight.nobound	_cws.zwart.foc5.all.weight.nobound	_cws.zwart.foc5.all.selection.nobound	_cws.zwart.foc5.all.noweight.nobound
zwart/adj/algemeen_dagblad_20001116_73/79	belofte/noun;gat/noun;sluimer/verb	belofte/noun;gat/noun;sluimer/verb	belofte/noun;gat/noun;sluimer/verb	belofte/noun;de/det;gat/noun;het/det;sluimer/verb;uit/part	belofte/noun;de/det;gat/noun;het/det;sluimer/verb;uit/part	belofte/noun;de/det;gat/noun;het/det;sluimer/verb;uit/part	gat/noun;sluimer/verb	gat/noun;sluimer/verb	gat/noun;sluimer/verb	gat/noun;het/det;sluimer/verb;uit/part	gat/noun;het/det;sluimer/verb;uit/part	gat/noun;het/det;sluimer/verb;uit/part	belofte/noun;ben/verb;gat/noun;goed/adj;sluimer/verb	belofte/noun;ben/verb;gat/noun;goed/adj;sluimer/verb	belofte/noun;ben/verb;gat/noun;goed/adj;sluimer/verb	belofte/noun;ben/verb;de/det;gat/noun;goed/adj;het/det;nog/adv;sluimer/verb;uit/part;wel/adv;zo/adv	belofte/noun;ben/verb;de/det;gat/noun;goed/adj;het/det;nog/adv;sluimer/verb;uit/part;wel/adv;zo/adv	belofte/noun;ben/verb;de/det;gat/noun;goed/adj;het/det;nog/adv;sluimer/verb;uit/part;wel/adv;zo/adv	ben/verb;gat/noun;sluimer/verb	ben/verb;gat/noun;sluimer/verb	ben/verb;gat/noun;sluimer/verb	ben/verb;de/det;gat/noun;het/det;sluimer/verb;uit/part	ben/verb;de/det;gat/noun;het/det;sluimer/verb;uit/part	ben/verb;de/det;gat/noun;het/det;sluimer/verb;uit/part
zwart/adj/algemeen_dagblad_20001212_53/744	definieer/verb;geld/noun;officieel/adj;ver/adj;vergrijp/noun;word/verb;zwaar/adj	definieer/verb;geld/noun;officieel/adj;ver/adj;vergrijp/noun;word/verb;zwaar/adj	definieer/verb;geld/noun;officieel/adj;ver/adj;vergrijp/noun;word/verb;zwaar/adj	als/prep;definieer/verb;een/det;geld/noun;het/det;officieel/adj;van/prep;ver/adj;vergrijp/noun;word/verb;zwaar/adj	als/prep;definieer/verb;een/det;geld/noun;het/det;officieel/adj;van/prep;ver/adj;vergrijp/noun;word/verb;zwaar/adj	als/prep;definieer/verb;een/det;geld/noun;het/det;officieel/adj;van/prep;ver/adj;vergrijp/noun;word/verb;zwaar/adj	geld/noun;officieel/adj;ver/adj;word/verb	geld/noun;officieel/adj;ver/adj;word/verb	geld/noun;officieel/adj;ver/adj;word/verb	als/prep;een/det;geld/noun;het/det;officieel/adj;van/prep;ver/adj;word/verb	als/prep;een/det;geld/noun;het/det;officieel/adj;van/prep;ver/adj;word/verb	als/prep;een/det;geld/noun;het/det;officieel/adj;van/prep;ver/adj;word/verb	beschuldig/verb;definieer/verb;geld/noun;kan/verb;misdrijf/noun;officieel/adj;ver/adj;vergrijp/noun;word/verb;zwaar/adj	beschuldig/verb;definieer/verb;geld/noun;kan/verb;misdrijf/noun;officieel/adj;ver/adj;vergrijp/noun;word/verb;zwaar/adj	beschuldig/verb;definieer/verb;geld/noun;kan/verb;misdrijf/noun;officieel/adj;ver/adj;vergrijp/noun;word/verb;zwaar/adj	als/prep;beschuldig/verb;definieer/verb;een/det;geld/noun;het/det;kan/verb;misdrijf/noun;officieel/adj;van/prep;ver/adj;vergrijp/noun;word/verb;zwaar/adj	als/prep;beschuldig/verb;definieer/verb;een/det;geld/noun;het/det;kan/verb;misdrijf/noun;officieel/adj;van/prep;ver/adj;vergrijp/noun;word/verb;zwaar/adj	als/prep;beschuldig/verb;definieer/verb;een/det;geld/noun;het/det;kan/verb;misdrijf/noun;officieel/adj;van/prep;ver/adj;vergrijp/noun;word/verb;zwaar/adj	geld/noun;officieel/adj;ver/adj;word/verb	geld/noun;officieel/adj;ver/adj;word/verb	geld/noun;officieel/adj;ver/adj;word/verb	als/prep;een/det;geld/noun;het/det;officieel/adj;van/prep;ver/adj;word/verb	als/prep;een/det;geld/noun;het/det;officieel/adj;van/prep;ver/adj;word/verb	als/prep;een/det;geld/noun;het/det;officieel/adj;van/prep;ver/adj;word/verb
zwart/adj/algemeen_dagblad_20010111_47/33	alles/noun;camper/noun;film/noun;komedie/noun;milieu/noun;mis/adj;woonachtig/adj	alles/noun;camper/noun;film/noun;komedie/noun;milieu/noun;mis/adj;woonachtig/adj	alles/noun;camper/noun;film/noun;komedie/noun;milieu/noun;mis/adj;woonachtig/adj	af/part;alles/noun;camper/noun;de/det;een/det;film/noun;in/prep;komedie/noun;meestal/adv;milieu/noun;mis/adj;woonachtig/adj;zich/pron	af/part;alles/noun;camper/noun;de/det;een/det;film/noun;in/prep;komedie/noun;meestal/adv;milieu/noun;mis/adj;woonachtig/adj;zich/pron	af/part;alles/noun;camper/noun;de/det;een/det;film/noun;in/prep;komedie/noun;meestal/adv;milieu/noun;mis/adj;woonachtig/adj;zich/pron	camper/noun;komedie/noun	camper/noun;komedie/noun	camper/noun;komedie/noun	af/part;camper/noun;de/det;komedie/noun;zich/pron	af/part;camper/noun;de/det;komedie/noun;zich/pron	af/part;camper/noun;de/det;komedie/noun;zich/pron	alles/noun;camper/noun;film/noun;komedie/noun;milieu/noun;mis/adj;woonachtig/adj	alles/noun;camper/noun;film/noun;komedie/noun;milieu/noun;mis/adj;woonachtig/adj	alles/noun;camper/noun;film/noun;komedie/noun;milieu/noun;mis/adj;woonachtig/adj	af/part;alles/noun;camper/noun;de/det;een/det;film/noun;in/prep;komedie/noun;meestal/adv;milieu/noun;mis/adj;woonachtig/adj;zich/pron	af/part;alles/noun;camper/noun;de/det;een/det;film/noun;in/prep;komedie/noun;meestal/adv;milieu/noun;mis/adj;woonachtig/adj;zich/pron	af/part;alles/noun;camper/noun;de/det;een/det;film/noun;in/prep;komedie/noun;meestal/adv;milieu/noun;mis/adj;woonachtig/adj;zich/pron	camper/noun;komedie/noun	camper/noun;komedie/noun	camper/noun;komedie/noun	af/part;camper/noun;de/det;komedie/noun;zich/pron	af/part;camper/noun;de/det;komedie/noun;zich/pron	af/part;camper/noun;de/det;komedie/noun;zich/pron
zwart/adj/algemeen_dagblad_20010111_69/239	beschouw/verb;etnisch/adj;kan/verb;minderheid/noun	beschouw/verb;etnisch/adj;kan/verb;minderheid/noun	beschouw/verb;etnisch/adj;kan/verb;minderheid/noun	als/prep;beschouw/verb;etnisch/adj;kan/verb;minderheid/noun;ze/pron;zichzelf/pron	als/prep;beschouw/verb;etnisch/adj;kan/verb;minderheid/noun;ze/pron;zichzelf/pron	als/prep;beschouw/verb;etnisch/adj;kan/verb;minderheid/noun;ze/pron;zichzelf/pron				als/prep;ze/pron;zichzelf/pron	als/prep;ze/pron;zichzelf/pron	als/prep;ze/pron;zichzelf/pron	beschouw/verb;etnisch/adj;kan/verb;minderheid/noun	beschouw/verb;etnisch/adj;kan/verb;minderheid/noun	beschouw/verb;etnisch/adj;kan/verb;minderheid/noun	als/prep;beschouw/verb;de/det;etnisch/adj;kan/verb;minderheid/noun;ze/pron;zichzelf/pron	als/prep;beschouw/verb;de/det;etnisch/adj;kan/verb;minderheid/noun;ze/pron;zichzelf/pron	als/prep;beschouw/verb;de/det;etnisch/adj;kan/verb;minderheid/noun;ze/pron;zichzelf/pron				als/prep;ze/pron;zichzelf/pron	als/prep;ze/pron;zichzelf/pron	als/prep;ze/pron;zichzelf/pron
zwart/adj/algemeen_dagblad_20010124_71/420	dwing/verb;gat/noun;gedeeltelijk/adj;maak/verb;word/verb;zorg/noun	dwing/verb;gat/noun;gedeeltelijk/adj;maak/verb;word/verb;zorg/noun	dwing/verb;gat/noun;gedeeltelijk/adj;maak/verb;word/verb;zorg/noun	dwing/verb;gat/noun;gedeeltelijk/adj;het/det;maak/verb;na/prep;over/prep;word/verb;ze/pron;zich/pron;zij/pron;zorg/noun	dwing/verb;gat/noun;gedeeltelijk/adj;het/det;maak/verb;na/prep;over/prep;word/verb;ze/pron;zich/pron;zij/pron;zorg/noun	dwing/verb;gat/noun;gedeeltelijk/adj;het/det;maak/verb;na/prep;over/prep;word/verb;ze/pron;zich/pron;zij/pron;zorg/noun	gat/noun;maak/verb;zorg/noun	gat/noun;maak/verb;zorg/noun	gat/noun;maak/verb;zorg/noun	gat/noun;het/det;maak/verb;na/prep;over/prep;zorg/noun	gat/noun;het/det;maak/verb;na/prep;over/prep;zorg/noun	gat/noun;het/det;maak/verb;na/prep;over/prep;zorg/noun	dwing/verb;gat/noun;gedeeltelijk/adj;maak/verb;word/verb;zorg/noun	dwing/verb;gat/noun;gedeeltelijk/adj;maak/verb;word/verb;zorg/noun	dwing/verb;gat/noun;gedeeltelijk/adj;maak/verb;word/verb;zorg/noun	dwing/verb;gat/noun;gedeeltelijk/adj;het/det;maak/verb;na/prep;over/prep;word/verb;ze/pron;zich/pron;zij/pron;zorg/noun	dwing/verb;gat/noun;gedeeltelijk/adj;het/det;maak/verb;na/prep;over/prep;word/verb;ze/pron;zich/pron;zij/pron;zorg/noun	dwing/verb;gat/noun;gedeeltelijk/adj;het/det;maak/verb;na/prep;over/prep;word/verb;ze/pron;zich/pron;zij/pron;zorg/noun	gat/noun;maak/verb;zorg/noun	gat/noun;maak/verb;zorg/noun	gat/noun;maak/verb;zorg/noun	gat/noun;het/det;maak/verb;na/prep;over/prep;zorg/noun	gat/noun;het/det;maak/verb;na/prep;over/prep;zorg/noun	gat/noun;het/det;maak/verb;na/prep;over/prep;zorg/noun
zwart/adj/algemeen_dagblad_20010308_54/72	besluit/verb;foto/noun;gewelddadig/adj;hand/noun;laat/verb;maak/verb	besluit/verb;foto/noun;gewelddadig/adj;hand/noun;laat/verb;maak/verb	besluit/verb;foto/noun;gewelddadig/adj;hand/noun;laat/verb;maak/verb	alle/det;besluit/verb;de/det;deels/adv;foto/noun;gewelddadig/adj;hand/noun;laat/verb;maak/verb;met/prep	alle/det;besluit/verb;de/det;deels/adv;foto/noun;gewelddadig/adj;hand/noun;laat/verb;maak/verb;met/prep	alle/det;besluit/verb;de/det;deels/adv;foto/noun;gewelddadig/adj;hand/noun;laat/verb;maak/verb;met/prep	foto/noun;hand/noun;laat/verb;maak/verb	foto/noun;hand/noun;laat/verb;maak/verb	foto/noun;hand/noun;laat/verb;maak/verb	de/det;deels/adv;foto/noun;hand/noun;laat/verb;maak/verb;met/prep	de/det;deels/adv;foto/noun;hand/noun;laat/verb;maak/verb;met/prep	de/det;deels/adv;foto/noun;hand/noun;laat/verb;maak/verb;met/prep	bekend/adj;ben/verb;besluit/verb;foto/noun;gewelddadig/adj;hand/noun;het/noun;laat/verb;maak/verb	bekend/adj;ben/verb;besluit/verb;foto/noun;gewelddadig/adj;hand/noun;het/noun;laat/verb;maak/verb	bekend/adj;ben/verb;besluit/verb;foto/noun;gewelddadig/adj;hand/noun;het/noun;laat/verb;maak/verb	alle/det;bekend/adj;ben/verb;besluit/verb;de/det;deels/adv;foto/noun;gewelddadig/adj;hand/noun;het/noun;hoeveel/det;laat/verb;maak/verb;met/prep;niet/adv;om/prep	alle/det;bekend/adj;ben/verb;besluit/verb;de/det;deels/adv;foto/noun;gewelddadig/adj;hand/noun;het/noun;hoeveel/det;laat/verb;maak/verb;met/prep;niet/adv;om/prep	alle/det;bekend/adj;ben/verb;besluit/verb;de/det;deels/adv;foto/noun;gewelddadig/adj;hand/noun;het/noun;hoeveel/det;laat/verb;maak/verb;met/prep;niet/adv;om/prep	foto/noun;hand/noun;het/noun;laat/verb;maak/verb	foto/noun;hand/noun;het/noun;laat/verb;maak/verb	foto/noun;hand/noun;het/noun;laat/verb;maak/verb	de/det;deels/adv;foto/noun;hand/noun;het/noun;laat/verb;maak/verb;met/prep	de/det;deels/adv;foto/noun;hand/noun;het/noun;laat/verb;maak/verb;met/prep	de/det;deels/adv;foto/noun;hand/noun;het/noun;laat/verb;maak/verb;met/prep
zwart/adj/algemeen_dagblad_20010310_76/611	bitter/adj;vrouw/noun;water/noun	bitter/adj;vrouw/noun;water/noun	bitter/adj;vrouw/noun;water/noun	bitter/adj;de/det;het/det;vrouw/noun;water/noun	bitter/adj;de/det;het/det;vrouw/noun;water/noun	bitter/adj;de/det;het/det;vrouw/noun;water/noun				de/det;vrouw/noun	de/det;vrouw/noun	de/det;vrouw/noun	bitter/adj;vrouw/noun;water/noun	bitter/adj;vrouw/noun;water/noun	bitter/adj;vrouw/noun;water/noun	bitter/adj;de/det;het/det;vrouw/noun;water/noun	bitter/adj;de/det;het/det;vrouw/noun;water/noun	bitter/adj;de/det;het/det;vrouw/noun;water/noun				de/det;vrouw/noun	de/det;vrouw/noun	de/det;vrouw/noun
zwart/adj/algemeen_dagblad_20010317_8/404	heb/verb;uitstekend/adj	heb/verb;uitstekend/adj	heb/verb;uitstekend/adj	heb/verb;minstens/adv;uitstekend/adj	heb/verb;minstens/adv;uitstekend/adj	heb/verb;minstens/adv;uitstekend/adj	heb/verb;uitstekend/adj	heb/verb;uitstekend/adj	heb/verb;uitstekend/adj	heb/verb;minstens/adv;uitstekend/adj	heb/verb;minstens/adv;uitstekend/adj	heb/verb;minstens/adv;uitstekend/adj	diagram/noun;gepland/adj;heb/verb;uitstekend/adj	diagram/noun;gepland/adj;heb/verb;uitstekend/adj	diagram/noun;gepland/adj;heb/verb;uitstekend/adj	diagram/noun;gepland/adj;heb/verb;het/det;minstens/adv;na/prep;uitstekend/adj	diagram/noun;gepland/adj;heb/verb;het/det;minstens/adv;na/prep;uitstekend/adj	diagram/noun;gepland/adj;heb/verb;het/det;minstens/adv;na/prep;uitstekend/adj	gepland/adj;heb/verb;uitstekend/adj	gepland/adj;heb/verb;uitstekend/adj	gepland/adj;heb/verb;uitstekend/adj	gepland/adj;heb/verb;minstens/adv;uitstekend/adj	gepland/adj;heb/verb;minstens/adv;uitstekend/adj	gepland/adj;heb/verb;minstens/adv;uitstekend/adj
zwart/adj/algemeen_dagblad_20010509_115/49				de/det;steen/noun	de/det;steen/noun	de/det;steen/noun				de/det;steen/noun	de/det;steen/noun	de/det;steen/noun	favoriet/adj;prachtig/adj;steen/noun;vind/verb	favoriet/adj;prachtig/adj;steen/noun;vind/verb	favoriet/adj;prachtig/adj;steen/noun;vind/verb	de/det;favoriet/adj;hij/pron;ik/pron;prachtig/adj;steen/noun;vind/verb	de/det;favoriet/adj;hij/pron;ik/pron;prachtig/adj;steen/noun;vind/verb	de/det;favoriet/adj;hij/pron;ik/pron;prachtig/adj;steen/noun;vind/verb	favoriet/adj;steen/noun	favoriet/adj;steen/noun	favoriet/adj;steen/noun	de/det;favoriet/adj;steen/noun	de/det;favoriet/adj;steen/noun	de/det;favoriet/adj;steen/noun
zwart/adj/algemeen_dagblad_20010922_192/818	blijf/verb;gehandhaafd/adj;gevaarte/noun;schip/noun;zal/verb	blijf/verb;gehandhaafd/adj;gevaarte/noun;schip/noun;zal/verb	blijf/verb;gehandhaafd/adj;gevaarte/noun;schip/noun;zal/verb	als/prep;blijf/verb;dat/pron;gehandhaafd/adj;gevaarte/noun;het/det;in/prep;ook/adv;schip/noun;zal/verb	als/prep;blijf/verb;dat/pron;gehandhaafd/adj;gevaarte/noun;het/det;in/prep;ook/adv;schip/noun;zal/verb	als/prep;blijf/verb;dat/pron;gehandhaafd/adj;gevaarte/noun;het/det;in/prep;ook/adv;schip/noun;zal/verb	blijf/verb;gehandhaafd/adj;gevaarte/noun	blijf/verb;gehandhaafd/adj;gevaarte/noun	blijf/verb;gehandhaafd/adj;gevaarte/noun	als/prep;blijf/verb;dat/pron;gehandhaafd/adj;gevaarte/noun;het/det;ook/adv	als/prep;blijf/verb;dat/pron;gehandhaafd/adj;gevaarte/noun;het/det;ook/adv	als/prep;blijf/verb;dat/pron;gehandhaafd/adj;gevaarte/noun;het/det;ook/adv	blijf/verb;gehandhaafd/adj;gevaarte/noun;schip/noun;verwijder/verb;zal/verb	blijf/verb;gehandhaafd/adj;gevaarte/noun;schip/noun;verwijder/verb;zal/verb	blijf/verb;gehandhaafd/adj;gevaarte/noun;schip/noun;verwijder/verb;zal/verb	als/prep;blijf/verb;dat/pron;de/det;gehandhaafd/adj;gevaarte/noun;het/det;in/prep;ook/adv;schip/noun;verwijder/verb;zal/verb	als/prep;blijf/verb;dat/pron;de/det;gehandhaafd/adj;gevaarte/noun;het/det;in/prep;ook/adv;schip/noun;verwijder/verb;zal/verb	als/prep;blijf/verb;dat/pron;de/det;gehandhaafd/adj;gevaarte/noun;het/det;in/prep;ook/adv;schip/noun;verwijder/verb;zal/verb	blijf/verb;gehandhaafd/adj;gevaarte/noun;verwijder/verb	blijf/verb;gehandhaafd/adj;gevaarte/noun;verwijder/verb	blijf/verb;gehandhaafd/adj;gevaarte/noun;verwijder/verb	als/prep;blijf/verb;dat/pron;gehandhaafd/adj;gevaarte/noun;het/det;ook/adv;verwijder/verb	als/prep;blijf/verb;dat/pron;gehandhaafd/adj;gevaarte/noun;het/det;ook/adv;verwijder/verb	als/prep;blijf/verb;dat/pron;gehandhaafd/adj;gevaarte/noun;het/det;ook/adv;verwijder/verb
zwart/adj/algemeen_dagblad_20011006_32/190	buurt/noun;leefbaarheid/noun;ontsta/verb;school/noun;wit/adj	buurt/noun;leefbaarheid/noun;ontsta/verb;school/noun;wit/adj	buurt/noun;leefbaarheid/noun;ontsta/verb;school/noun;wit/adj	af/part;buurt/noun;de/det;er/adv;in/prep;leefbaarheid/noun;ontsta/verb;school/noun;wit/adj	af/part;buurt/noun;de/det;er/adv;in/prep;leefbaarheid/noun;ontsta/verb;school/noun;wit/adj	af/part;buurt/noun;de/det;er/adv;in/prep;leefbaarheid/noun;ontsta/verb;school/noun;wit/adj	ontsta/verb;school/noun;wit/adj	ontsta/verb;school/noun;wit/adj	ontsta/verb;school/noun;wit/adj	af/part;er/adv;ontsta/verb;school/noun;wit/adj	af/part;er/adv;ontsta/verb;school/noun;wit/adj	af/part;er/adv;ontsta/verb;school/noun;wit/adj	ben/verb;buurt/noun;financieel/adj;gebied/noun;leefbaarheid/noun;ontsta/verb;school/noun;wit/adj	ben/verb;buurt/noun;financieel/adj;gebied/noun;leefbaarheid/noun;ontsta/verb;school/noun;wit/adj	ben/verb;buurt/noun;financieel/adj;gebied/noun;leefbaarheid/noun;ontsta/verb;school/noun;wit/adj	af/part;ben/verb;buurt/noun;de/det;er/adv;financieel/adj;gebied/noun;in/prep;leefbaarheid/noun;ontsta/verb;op/prep;school/noun;wit/adj	af/part;ben/verb;buurt/noun;de/det;er/adv;financieel/adj;gebied/noun;in/prep;leefbaarheid/noun;ontsta/verb;op/prep;school/noun;wit/adj	af/part;ben/verb;buurt/noun;de/det;er/adv;financieel/adj;gebied/noun;in/prep;leefbaarheid/noun;ontsta/verb;op/prep;school/noun;wit/adj	ontsta/verb;school/noun;wit/adj	ontsta/verb;school/noun;wit/adj	ontsta/verb;school/noun;wit/adj	af/part;er/adv;ontsta/verb;school/noun;wit/adj	af/part;er/adv;ontsta/verb;school/noun;wit/adj	af/part;er/adv;ontsta/verb;school/noun;wit/adj
zwart/adj/algemeen_dagblad_20011008_123/603	ben/verb;collectie/noun;gezicht/noun;heel/adj;maak/verb;model/noun;wit/noun	ben/verb;collectie/noun;gezicht/noun;heel/adj;maak/verb;model/noun;wit/noun	ben/verb;collectie/noun;gezicht/noun;heel/adj;maak/verb;model/noun;wit/noun	ben/verb;collectie/noun;de/det;gezicht/noun;heel/adj;in/prep;maak/verb;model/noun;nu/adv;toen/adv;van/prep;wit/noun;zelfs/adv	ben/verb;collectie/noun;de/det;gezicht/noun;heel/adj;in/prep;maak/verb;model/noun;nu/adv;toen/adv;van/prep;wit/noun;zelfs/adv	ben/verb;collectie/noun;de/det;gezicht/noun;heel/adj;in/prep;maak/verb;model/noun;nu/adv;toen/adv;van/prep;wit/noun;zelfs/adv	ben/verb;maak/verb;model/noun	ben/verb;maak/verb;model/noun	ben/verb;maak/verb;model/noun	ben/verb;maak/verb;model/noun;nu/adv;toen/adv;van/prep	ben/verb;maak/verb;model/noun;nu/adv;toen/adv;van/prep	ben/verb;maak/verb;model/noun;nu/adv;toen/adv;van/prep	ben/verb;collectie/noun;gezicht/noun;heel/adj;maak/verb;model/noun;wit/noun	ben/verb;collectie/noun;gezicht/noun;heel/adj;maak/verb;model/noun;wit/noun	ben/verb;collectie/noun;gezicht/noun;heel/adj;maak/verb;model/noun;wit/noun	ben/verb;collectie/noun;de/det;gezicht/noun;heel/adj;in/prep;maak/verb;model/noun;nu/adv;toen/adv;van/prep;wit/noun;zelfs/adv	ben/verb;collectie/noun;de/det;gezicht/noun;heel/adj;in/prep;maak/verb;model/noun;nu/adv;toen/adv;van/prep;wit/noun;zelfs/adv	ben/verb;collectie/noun;de/det;gezicht/noun;heel/adj;in/prep;maak/verb;model/noun;nu/adv;toen/adv;van/prep;wit/noun;zelfs/adv	ben/verb;maak/verb;model/noun	ben/verb;maak/verb;model/noun	ben/verb;maak/verb;model/noun	ben/verb;maak/verb;model/noun;nu/adv;toen/adv;van/prep	ben/verb;maak/verb;model/noun;nu/adv;toen/adv;van/prep	ben/verb;maak/verb;model/noun;nu/adv;toen/adv;van/prep
zwart/adj/algemeen_dagblad_20011020_198/486	aanpassing/noun;ben/verb;blank/adj;genetisch/adj;klein/adj;mens/noun;milieu/noun;relatief/adj;totaal/adj;verschil/adj;verschil/noun	aanpassing/noun;ben/verb;blank/adj;genetisch/adj;klein/adj;mens/noun;milieu/noun;relatief/adj;totaal/adj;verschil/adj;verschil/noun	aanpassing/noun;ben/verb;blank/adj;genetisch/adj;klein/adj;mens/noun;milieu/noun;relatief/adj;totaal/adj;verschil/adj;verschil/noun	aan/prep;aanpassing/noun;ben/verb;blank/adj;daarentegen/adv;de/det;genetisch/adj;klein/adj;mens/noun;milieu/noun;relatief/adj;totaal/adj;tussen/prep;verschil/adj;verschil/noun	aan/prep;aanpassing/noun;ben/verb;blank/adj;daarentegen/adv;de/det;genetisch/adj;klein/adj;mens/noun;milieu/noun;relatief/adj;totaal/adj;tussen/prep;verschil/adj;verschil/noun	aan/prep;aanpassing/noun;ben/verb;blank/adj;daarentegen/adv;de/det;genetisch/adj;klein/adj;mens/noun;milieu/noun;relatief/adj;totaal/adj;tussen/prep;verschil/adj;verschil/noun	aanpassing/noun;blank/adj;genetisch/adj;klein/adj;mens/noun;relatief/adj;verschil/noun	aanpassing/noun;blank/adj;genetisch/adj;klein/adj;mens/noun;relatief/adj;verschil/noun	aanpassing/noun;blank/adj;genetisch/adj;klein/adj;mens/noun;relatief/adj;verschil/noun	aan/prep;aanpassing/noun;blank/adj;genetisch/adj;klein/adj;mens/noun;relatief/adj;tussen/prep;verschil/noun	aan/prep;aanpassing/noun;blank/adj;genetisch/adj;klein/adj;mens/noun;relatief/adj;tussen/prep;verschil/noun	aan/prep;aanpassing/noun;blank/adj;genetisch/adj;klein/adj;mens/noun;relatief/adj;tussen/prep;verschil/noun	aanpassing/noun;ben/verb;blank/adj;blijf/verb;genetisch/adj;klein/adj;mens/noun;milieu/noun;relatief/adj;totaal/adj;verschil/adj;verschil/noun	aanpassing/noun;ben/verb;blank/adj;blijf/verb;genetisch/adj;klein/adj;mens/noun;milieu/noun;relatief/adj;totaal/adj;verschil/adj;verschil/noun	aanpassing/noun;ben/verb;blank/adj;blijf/verb;genetisch/adj;klein/adj;mens/noun;milieu/noun;relatief/adj;totaal/adj;verschil/adj;verschil/noun	aan/prep;aanpassing/noun;ben/verb;blank/adj;blijf/verb;daarentegen/adv;de/det;genetisch/adj;klein/adj;mens/noun;milieu/noun;relatief/adj;totaal/adj;tussen/prep;verschil/adj;verschil/noun	aan/prep;aanpassing/noun;ben/verb;blank/adj;blijf/verb;daarentegen/adv;de/det;genetisch/adj;klein/adj;mens/noun;milieu/noun;relatief/adj;totaal/adj;tussen/prep;verschil/adj;verschil/noun	aan/prep;aanpassing/noun;ben/verb;blank/adj;blijf/verb;daarentegen/adv;de/det;genetisch/adj;klein/adj;mens/noun;milieu/noun;relatief/adj;totaal/adj;tussen/prep;verschil/adj;verschil/noun	aanpassing/noun;blank/adj;genetisch/adj;klein/adj;mens/noun;relatief/adj;verschil/noun	aanpassing/noun;blank/adj;genetisch/adj;klein/adj;mens/noun;relatief/adj;verschil/noun	aanpassing/noun;blank/adj;genetisch/adj;klein/adj;mens/noun;relatief/adj;verschil/noun	aan/prep;aanpassing/noun;blank/adj;genetisch/adj;klein/adj;mens/noun;relatief/adj;tussen/prep;verschil/noun	aan/prep;aanpassing/noun;blank/adj;genetisch/adj;klein/adj;mens/noun;relatief/adj;tussen/prep;verschil/noun	aan/prep;aanpassing/noun;blank/adj;genetisch/adj;klein/adj;mens/noun;relatief/adj;tussen/prep;verschil/noun
