_id	_cws.gemeen.foc10.nav.weight.bound	_count.gemeen.foc10.nav.weight.bound	_cws.gemeen.foc10.nav.selection.bound	_count.gemeen.foc10.nav.selection.bound	_cws.gemeen.foc10.nav.no.bound	_count.gemeen.foc10.nav.no.bound	_cws.gemeen.foc10.all.weight.bound	_count.gemeen.foc10.all.weight.bound	_cws.gemeen.foc10.all.selection.bound	_count.gemeen.foc10.all.selection.bound	_cws.gemeen.foc10.all.no.bound	_count.gemeen.foc10.all.no.bound	_cws.gemeen.foc5.nav.weight.bound	_count.gemeen.foc5.nav.weight.bound	_cws.gemeen.foc5.nav.selection.bound	_count.gemeen.foc5.nav.selection.bound	_cws.gemeen.foc5.nav.no.bound	_count.gemeen.foc5.nav.no.bound	_cws.gemeen.foc5.all.weight.bound	_count.gemeen.foc5.all.weight.bound	_cws.gemeen.foc5.all.selection.bound	_count.gemeen.foc5.all.selection.bound	_cws.gemeen.foc5.all.no.bound	_count.gemeen.foc5.all.no.bound
gemeen/adj/algemeen_dagblad_20040207_54/312	ben/verb;hoe/adj;mooi/adj;prinses/noun;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun;zie/verb	9	ben/verb;hoe/adj;mooi/adj;prinses/noun;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun;zie/verb	9	1995/noun;ben/verb;hoe/adj;mooi/adj;prinses/noun;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun;word/verb;zie/verb	11	ben/verb;een/det;hoe/adj;mooi/adj;prinses/noun;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun;zie/verb	10	ben/verb;een/det;hoe/adj;mooi/adj;prinses/noun;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun;zie/verb	10	1995/noun;ben/verb;een/det;hoe/adj;mooi/adj;op/prep;prinses/noun;stijg/adj;tot/prep;tovenaar/noun;van/prep;verliefd/adj;verontwaardiging/noun;word/verb;zie/verb	15	stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun	4	stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun	4	stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun;word/verb	5	een/det;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun	5	een/det;stijg/adj;tovenaar/noun;verliefd/adj;verontwaardiging/noun	5	een/det;op/prep;stijg/adj;tot/prep;tovenaar/noun;van/prep;verliefd/adj;verontwaardiging/noun;word/verb	9
gemeen/adj/algemeen_dagblad_19990410_109/175	plaveisel/noun;straat_maker/noun;toegangspoort/noun	3	plaveisel/noun;straat_maker/noun;toegangspoort/noun	3	bevind/verb;ontsta/verb;plaveisel/noun;straat_maker/noun;toegangspoort/noun;waarschijnlijk/adj	6	een/det;onder/prep;pal/adv;plaveisel/noun;straat_maker/noun;toegangspoort/noun	6	een/det;onder/prep;pal/adv;plaveisel/noun;straat_maker/noun;toegangspoort/noun	6	bevind/verb;bij/prep;de/det;een/det;het/det;in/prep;onder/prep;ontsta/verb;pal/adv;plaveisel/noun;straat_maker/noun;toegangspoort/noun;waarschijnlijk/adj;zich/pron	14	plaveisel/noun;toegangspoort/noun	2	plaveisel/noun;toegangspoort/noun	2	bevind/verb;plaveisel/noun;toegangspoort/noun	3	een/det;plaveisel/noun;toegangspoort/noun	3	een/det;plaveisel/noun;toegangspoort/noun	3	bevind/verb;de/det;een/det;het/det;in/prep;plaveisel/noun;toegangspoort/noun;zich/pron	8
gemeen/adj/algemeen_dagblad_20020923_29/346	leven_DIM/noun;paradijselijk/adj;stroper/noun	3	leven_DIM/noun;paradijselijk/adj;stroper/noun	3	leven_DIM/noun;paradijselijk/adj;partner/noun;schiet_dood/verb;stroper/noun	5	een/det;haar/det;leven_DIM/noun;paradijselijk/adj;stroper/noun	5	een/det;haar/det;leven_DIM/noun;paradijselijk/adj;stroper/noun	5	de/det;een/det;haar/det;in/prep;leven_DIM/noun;paradijselijk/adj;partner/noun;schiet_dood/verb;stroper/noun	9	stroper/noun	1	stroper/noun	1	partner/noun;schiet_dood/verb;stroper/noun	3	een/det;haar/det;stroper/noun	3	een/det;haar/det;stroper/noun	3	een/det;haar/det;partner/noun;schiet_dood/verb;stroper/noun	5
gemeen/adj/algemeen_dagblad_19990612_170/387	inktvis/noun;jammer/verb;rose/adj	3	inktvis/noun;jammer/verb;rose/adj	3	inktvis/noun;jammer/verb;plastic/adj;rose/adj	4	die/det;inktvis/noun;jammer/verb;rose/adj	4	die/det;inktvis/noun;jammer/verb;rose/adj	4	die/det;inktvis/noun;jammer/verb;plastic/adj;rose/adj;van/prep	6	inktvis/noun;jammer/verb;rose/adj	3	inktvis/noun;jammer/verb;rose/adj	3	inktvis/noun;jammer/verb;plastic/adj;rose/adj	4	die/det;inktvis/noun;jammer/verb;rose/adj	4	die/det;inktvis/noun;jammer/verb;rose/adj	4	die/det;inktvis/noun;jammer/verb;plastic/adj;rose/adj;van/prep	6
gemeen/adj/algemeen_dagblad_20000428_160/115	ben/verb;deler/noun;eigenaar/noun;groep_DIM/noun;heb/verb	5	ben/verb;deler/noun;eigenaar/noun;groep_DIM/noun;heb/verb	5	ben/verb;deler/noun;eigenaar/noun;groep_DIM/noun;heb/verb;verbind/verb	6	als/prep;ben/verb;dat/pron;deler/noun;eigenaar/noun;groep_DIM/noun;heb/verb;ieder/adv	8	als/prep;ben/verb;dat/pron;deler/noun;eigenaar/noun;groep_DIM/noun;heb/verb;ieder/adv	8	aan/prep;als/prep;ben/verb;dat/pron;deler/noun;dit/det;eigenaar/noun;groep_DIM/noun;heb/verb;ieder/adv;verbind/verb	11	ben/verb;deler/noun;groep_DIM/noun;heb/verb	4	ben/verb;deler/noun;groep_DIM/noun;heb/verb	4	ben/verb;deler/noun;groep_DIM/noun;heb/verb;verbind/verb	5	als/prep;ben/verb;dat/pron;deler/noun;groep_DIM/noun;heb/verb;ieder/adv	7	als/prep;ben/verb;dat/pron;deler/noun;groep_DIM/noun;heb/verb;ieder/adv	7	als/prep;ben/verb;dat/pron;deler/noun;dit/det;groep_DIM/noun;heb/verb;ieder/adv;verbind/verb	9
gemeen/adj/algemeen_dagblad_20040609_34/370	ben/verb;daar/noun	2	ben/verb;daar/noun	2	ben/verb;daar/noun	2	ben/verb;daar/noun;genoeg/adv;wel/adv	4	ben/verb;daar/noun;genoeg/adv;wel/adv	4	ben/verb;daar/noun;genoeg/adv;voor/prep;we/pron;wel/adv	6	ben/verb;daar/noun	2	ben/verb;daar/noun	2	ben/verb;daar/noun	2	ben/verb;daar/noun;genoeg/adv;wel/adv	4	ben/verb;daar/noun;genoeg/adv;wel/adv	4	ben/verb;daar/noun;genoeg/adv;voor/prep;we/pron;wel/adv	6
gemeen/adj/algemeen_dagblad_20000219_36/78	echt/adj;stabiliteit/noun;syfilis/noun	3	echt/adj;stabiliteit/noun;syfilis/noun	3	echt/adj;loop_op/verb;stabiliteit/noun;syfilis/noun	4	door/prep;echt/adj;een/det;maar/adv;niet/adv;stabiliteit/noun;syfilis/noun;wel/adv	8	door/prep;echt/adj;een/det;maar/adv;niet/adv;stabiliteit/noun;syfilis/noun;wel/adv	8	bij/prep;de/det;door/prep;echt/adj;een/det;het/det;loop_op/verb;maar/adv;niet/adv;stabiliteit/noun;syfilis/noun;van/prep;voor/prep;wel/adv	14	syfilis/noun	1	syfilis/noun	1	loop_op/verb;syfilis/noun	2	door/prep;maar/adv;syfilis/noun;wel/adv	4	door/prep;maar/adv;syfilis/noun;wel/adv	4	bij/prep;door/prep;het/det;loop_op/verb;maar/adv;syfilis/noun;wel/adv	7
gemeen/adj/algemeen_dagblad_20000928_76/171	doortrapt/adj;handelwijs/noun;sluw/adj;vind/verb	4	doortrapt/adj;handelwijs/noun;sluw/adj;vind/verb	4	doortrapt/adj;handelwijs/noun;rechtbank/noun;sluw/adj;vind/verb	5	's/det;doortrapt/adj;handelwijs/noun;sluw/adj;vind/verb	5	's/det;doortrapt/adj;handelwijs/noun;sluw/adj;vind/verb	5	's/det;doortrapt/adj;handelwijs/noun;rechtbank/noun;sluw/adj;vind/verb	6	doortrapt/adj;sluw/adj	2	doortrapt/adj;sluw/adj	2	doortrapt/adj;sluw/adj	2	doortrapt/adj;sluw/adj	2	doortrapt/adj;sluw/adj	2	doortrapt/adj;sluw/adj	2
gemeen/adj/algemeen_dagblad_20010718_60/476	euforisch/adj;gevoel/noun	2	euforisch/adj;gevoel/noun	2	euforisch/adj;gevoel/noun;krijg/verb;licht/adj;start/noun;uur/noun	6	een/det;euforisch/adj;gevoel/noun;heel/adv;ik/pron	5	een/det;euforisch/adj;gevoel/noun;heel/adv;ik/pron	5	de/det;een/det;euforisch/adj;gevoel/noun;heel/adv;ik/pron;krijg/verb;licht/adj;na/prep;precies/adv;start/noun;uur/noun	12	euforisch/adj;gevoel/noun	2	euforisch/adj;gevoel/noun	2	euforisch/adj;gevoel/noun;krijg/verb;licht/adj;start/noun	5	een/det;euforisch/adj;gevoel/noun;heel/adv;ik/pron	5	een/det;euforisch/adj;gevoel/noun;heel/adv;ik/pron	5	een/det;euforisch/adj;gevoel/noun;heel/adv;ik/pron;krijg/verb;licht/adj;start/noun	8
gemeen/adj/algemeen_dagblad_20040701_08/268	jongen_DIM/noun;lach/verb;tegelijk/adj	3	jongen_DIM/noun;lach/verb;tegelijk/adj	3	jongen_DIM/noun;lach/verb;tegelijk/adj	3	dat/det;jongen_DIM/noun;lach/verb;ook/adv;tegelijk/adj;ze/pron;zo/adv	7	dat/det;jongen_DIM/noun;lach/verb;ook/adv;tegelijk/adj;ze/pron;zo/adv	7	bij/part;dat/det;er/adv;jongen_DIM/noun;lach/verb;nog/adv;ook/adv;tegelijk/adj;ze/pron;zo/adv	10	lach/verb	1	lach/verb	1	lach/verb	1	lach/verb;ook/adv;zo/adv	3	lach/verb;ook/adv;zo/adv	3	bij/part;er/adv;lach/verb;nog/adv;ook/adv;zo/adv	6
gemeen/adj/algemeen_dagblad_20021009_87/31	ben/verb;jaloers/adj;lelijk/adj	3	ben/verb;jaloers/adj;lelijk/adj	3	ben/verb;jaloers/adj;lelijk/adj	3	ben/verb;jaloers/adj;lelijk/adj;ook/adv;ze/pron	5	ben/verb;jaloers/adj;lelijk/adj;ook/adv;ze/pron	5	ben/verb;jaloers/adj;lelijk/adj;nog/adv;ook/adv;ze/pron	6	ben/verb;jaloers/adj;lelijk/adj	3	ben/verb;jaloers/adj;lelijk/adj	3	ben/verb;jaloers/adj;lelijk/adj	3	ben/verb;jaloers/adj;lelijk/adj;ook/adv;ze/pron	5	ben/verb;jaloers/adj;lelijk/adj;ook/adv;ze/pron	5	ben/verb;jaloers/adj;lelijk/adj;nog/adv;ook/adv;ze/pron	6
gemeen/adj/algemeen_dagblad_19990531_72/591	heb/verb;vader/noun;zoon/noun	3	heb/verb;vader/noun;zoon/noun	3	ander/noun;heb/verb;vader/noun;zoon/noun	4	een/det;heb/verb;vader/noun;zo/adv;zoon/noun	5	een/det;heb/verb;vader/noun;zo/adv;zoon/noun	5	ander/noun;een/det;heb/verb;het/det;vader/noun;zo/adv;zoon/noun	7	heb/verb	1	heb/verb	1	ander/noun;heb/verb	2	een/det;heb/verb;zo/adv	3	een/det;heb/verb;zo/adv	3	ander/noun;een/det;heb/verb;het/det;zo/adv	5
gemeen/adj/algemeen_dagblad_20010113_215/925	aas/verb;bezorg/verb;deler/noun;groot/adj;marketing_bureau/noun	5	aas/verb;bezorg/verb;deler/noun;groot/adj;marketing_bureau/noun	5	aas/verb;bezorg/verb;deler/noun;groot/adj;marketing_bureau/noun;naam/noun	6	aas/verb;bezorg/verb;dat/pron;deler/noun;groot/adj;marketing_bureau/noun	6	aas/verb;bezorg/verb;dat/pron;deler/noun;groot/adj;marketing_bureau/noun	6	aas/verb;bezorg/verb;dat/pron;de/det;deler/noun;groot/adj;marketing_bureau/noun;naam/noun;op/prep;van/prep	10	aas/verb;deler/noun;groot/adj	3	aas/verb;deler/noun;groot/adj	3	aas/verb;deler/noun;groot/adj	3	aas/verb;dat/pron;deler/noun;groot/adj	4	aas/verb;dat/pron;deler/noun;groot/adj	4	aas/verb;dat/pron;de/det;deler/noun;groot/adj;op/prep	6
gemeen/adj/algemeen_dagblad_20020810_34/28	agressief/adj;alleen/adj;er/noun;wantrouwend/adj	4	agressief/adj;alleen/adj;er/noun;wantrouwend/adj	4	agressief/adj;alleen/adj;er/noun;wantrouwend/adj;word/verb;zorg/verb	6	agressief/adj;alleen/adj;er/noun;ook/adv;wantrouwend/adj;ze/pron	6	agressief/adj;alleen/adj;er/noun;ook/adv;wantrouwend/adj;ze/pron	6	agressief/adj;alleen/adj;er/noun;ook/adv;voor/prep;wantrouwend/adj;word/verb;ze/pron;zorg/verb	9	er/noun;wantrouwend/adj	2	er/noun;wantrouwend/adj	2	er/noun;wantrouwend/adj;word/verb	3	er/noun;ook/adv;wantrouwend/adj;ze/pron	4	er/noun;ook/adv;wantrouwend/adj;ze/pron	4	er/noun;ook/adv;voor/prep;wantrouwend/adj;word/verb;ze/pron	6
gemeen/adj/algemeen_dagblad_20020716_68/247	klauw/noun;neus/noun;spits/adj;tand_DIM/noun;verschrikkelijk/adj	5	klauw/noun;neus/noun;spits/adj;tand_DIM/noun;verschrikkelijk/adj	5	klauw/noun;neus/noun;spits/adj;tand_DIM/noun;verschrikkelijk/adj	5	een/det;klauw/noun;met/prep;neus/noun;spits/adj;tand_DIM/noun;verschrikkelijk/adj	7	een/det;klauw/noun;met/prep;neus/noun;spits/adj;tand_DIM/noun;verschrikkelijk/adj	7	een/det;klauw/noun;met/prep;neus/noun;spits/adj;tand_DIM/noun;verschrikkelijk/adj	7	klauw/noun;neus/noun;tand_DIM/noun;verschrikkelijk/adj	4	klauw/noun;neus/noun;tand_DIM/noun;verschrikkelijk/adj	4	klauw/noun;neus/noun;tand_DIM/noun;verschrikkelijk/adj	4	klauw/noun;neus/noun;tand_DIM/noun;verschrikkelijk/adj	4	klauw/noun;neus/noun;tand_DIM/noun;verschrikkelijk/adj	4	klauw/noun;neus/noun;tand_DIM/noun;verschrikkelijk/adj	4
gemeen/adj/algemeen_dagblad_20010926_105/703	bond_genoot/noun;figuur/noun;maak/verb;weerzinwekkend/adj;zaak/noun	5	bond_genoot/noun;figuur/noun;maak/verb;weerzinwekkend/adj;zaak/noun	5	bond_genoot/noun;figuur/noun;lang/adj;lijst/noun;maak/verb;weerzinwekkend/adj;zaak/noun	7	bond_genoot/noun;een/det;figuur/noun;maak/verb;met/prep;weerzinwekkend/adj;zaak/noun;zijn/det;zoals/prep	9	bond_genoot/noun;een/det;figuur/noun;maak/verb;met/prep;weerzinwekkend/adj;zaak/noun;zijn/det;zoals/prep	9	bond_genoot/noun;een/det;figuur/noun;lang/adj;lijst/noun;maak/verb;met/prep;van/prep;weerzinwekkend/adj;zaak/noun;zijn/det;zoals/prep	12	bond_genoot/noun;maak/verb;zaak/noun	3	bond_genoot/noun;maak/verb;zaak/noun	3	bond_genoot/noun;lang/adj;lijst/noun;maak/verb;zaak/noun	5	bond_genoot/noun;een/det;maak/verb;met/prep;zaak/noun;zijn/det	6	bond_genoot/noun;een/det;maak/verb;met/prep;zaak/noun;zijn/det	6	bond_genoot/noun;een/det;lang/adj;lijst/noun;maak/verb;met/prep;zaak/noun;zijn/det	8
gemeen/adj/algemeen_dagblad_20001208_60/61	ben/verb;bij/adj;blaas/verb;kan/verb;machte/adj;naar/adj;opponent/noun;stevig/adj	8	ben/verb;bij/adj;blaas/verb;kan/verb;machte/adj;naar/adj;opponent/noun;stevig/adj	8	ben/verb;bij/adj;blaas/verb;blijk/verb;kan/verb;machte/adj;naar/adj;opponent/noun;stevig/adj	9	ben/verb;bij/adj;blaas/verb;die/pron;een/det;kan/verb;machte/adj;naar/adj;niet/adv;opponent/noun;stevig/adj;wel/adv	12	ben/verb;bij/adj;blaas/verb;die/pron;een/det;kan/verb;machte/adj;naar/adj;niet/adv;opponent/noun;stevig/adj;wel/adv	12	ben/verb;bij/adj;blaas/verb;blijk/verb;die/pron;echter/adv;een/det;gisteravond/adv;kan/verb;machte/adj;naar/adj;niet/adv;opponent/noun;stevig/adj;wel/adv	15	bij/adj;blaas/verb;kan/verb;naar/adj;opponent/noun	5	bij/adj;blaas/verb;kan/verb;naar/adj;opponent/noun	5	bij/adj;blaas/verb;kan/verb;naar/adj;opponent/noun	5	bij/adj;blaas/verb;die/pron;kan/verb;naar/adj;niet/adv;opponent/noun;wel/adv	8	bij/adj;blaas/verb;die/pron;kan/verb;naar/adj;niet/adv;opponent/noun;wel/adv	8	bij/adj;blaas/verb;die/pron;echter/adv;kan/verb;naar/adj;niet/adv;opponent/noun;wel/adv	9
gemeen/adj/algemeen_dagblad_20021005_74/539	Braziliaan/noun;behoudend/adj;ben/verb;beweging/noun;maak/verb;zaak/noun	6	Braziliaan/noun;behoudend/adj;ben/verb;beweging/noun;maak/verb;zaak/noun	6	Braziliaan/noun;behoudend/adj;ben/verb;beweging/noun;deel/noun;maak/verb;miljoen/noun;zaak/noun;zal/verb	9	Braziliaan/noun;behoudend/adj;ben/verb;beweging/noun;hij/pron;maak/verb;met/prep;zaak/noun	8	Braziliaan/noun;behoudend/adj;ben/verb;beweging/noun;hij/pron;maak/verb;met/prep;zaak/noun	8	Braziliaan/noun;behoudend/adj;ben/verb;beweging/noun;de/det;deel/noun;hij/pron;maak/verb;met/prep;miljoen/noun;van/prep;zaak/noun;zal/verb	13	Braziliaan/noun;ben/verb;maak/verb;zaak/noun	4	Braziliaan/noun;ben/verb;maak/verb;zaak/noun	4	Braziliaan/noun;ben/verb;maak/verb;miljoen/noun;zaak/noun;zal/verb	6	Braziliaan/noun;ben/verb;hij/pron;maak/verb;met/prep;zaak/noun	6	Braziliaan/noun;ben/verb;hij/pron;maak/verb;met/prep;zaak/noun	6	Braziliaan/noun;ben/verb;hij/pron;maak/verb;met/prep;miljoen/noun;zaak/noun;zal/verb	8
gemeen/adj/algemeen_dagblad_20020819_94/826	denk/verb;fraai/adj;getoonzet/adj;kan/verb;slim/adj	5	denk/verb;fraai/adj;getoonzet/adj;kan/verb;slim/adj	5	denk/verb;file/noun;fraai/adj;getoonzet/adj;goed/adj;kan/verb;slim/adj	7	denk/verb;die/pron;fraai/adj;getoonzet/adj;ik/pron;kan/verb;mij/pron;slim/adj	8	denk/verb;die/pron;fraai/adj;getoonzet/adj;ik/pron;kan/verb;mij/pron;slim/adj	8	de/det;denk/verb;die/pron;file/noun;fraai/adj;getoonzet/adj;goed/adj;ik/pron;kan/verb;mij/pron;slim/adj;terug/adv;van/prep;voor/part	14	denk/verb	1	denk/verb	1	denk/verb;file/noun;goed/adj	3	denk/verb;die/pron;ik/pron;mij/pron	4	denk/verb;die/pron;ik/pron;mij/pron	4	de/det;denk/verb;die/pron;file/noun;goed/adj;ik/pron;mij/pron	7
gemeen/adj/algemeen_dagblad_20030712_119/192	gevangen/adj;meisje/noun;zoek/adj	3	gevangen/adj;meisje/noun;zoek/adj	3	broer/noun;ga/verb;gevangen/adj;houd/verb;jong/adj;meisje/noun;op/adj;zoek/adj	8	die/pron;een/det;gevangen/adj;haar/det;meisje/noun;zoek/adj	6	die/pron;een/det;gevangen/adj;haar/det;meisje/noun;zoek/adj	6	broer/noun;de/det;die/pron;een/det;ga/verb;gevangen/adj;haar/det;houd/verb;jong/adj;meisje/noun;naar/prep;op/adj;zoek/adj	13	gevangen/adj;meisje/noun;zoek/adj	3	gevangen/adj;meisje/noun;zoek/adj	3	broer/noun;gevangen/adj;meisje/noun;op/adj;zoek/adj	5	die/pron;gevangen/adj;haar/det;meisje/noun;zoek/adj	5	die/pron;gevangen/adj;haar/det;meisje/noun;zoek/adj	5	broer/noun;de/det;die/pron;gevangen/adj;haar/det;meisje/noun;naar/prep;op/adj;zoek/adj	9
gemeen/adj/algemeen_dagblad_20000505_47/297	ben/verb;voer/verb	2	ben/verb;voer/verb	2	ben/verb;campagne/noun;klaag/verb;voer/verb	4	ben/verb;door/adv;een/det;en/adv;hem/pron;hij/pron;tegen/prep;voer/verb	8	ben/verb;door/adv;een/det;en/adv;hem/pron;hij/pron;tegen/prep;voer/verb	8	ben/verb;campagne/noun;door/adv;een/det;en/adv;hem/pron;hij/pron;klaag/verb;tegen/prep;voer/verb	10	ben/verb	1	ben/verb	1	ben/verb;campagne/noun	2	ben/verb;door/adv;een/det;en/adv;hem/pron;tegen/prep	6	ben/verb;door/adv;een/det;en/adv;hem/pron;tegen/prep	6	ben/verb;campagne/noun;door/adv;een/det;en/adv;hem/pron;tegen/prep	7
gemeen/adj/algemeen_dagblad_20010118_177/740	vind/verb	1	vind/verb	1	vind/verb	1	dat/det;ik/pron;vind/verb	3	dat/det;ik/pron;vind/verb	3	dat/det;ik/pron;vind/verb	3	vind/verb	1	vind/verb	1	vind/verb	1	dat/det;ik/pron;vind/verb	3	dat/det;ik/pron;vind/verb	3	dat/det;ik/pron;vind/verb	3
gemeen/adj/algemeen_dagblad_20010217_188/838	ben/verb;deler/noun;groot/adj;recht_positie/noun	4	ben/verb;deler/noun;groot/adj;recht_positie/noun	4	ben/verb;deler/noun;groot/adj;recht_positie/noun	4	ben/verb;deler/noun;groot/adj;hier/adv;recht_positie/noun	5	ben/verb;deler/noun;groot/adj;hier/adv;recht_positie/noun	5	ben/verb;de/det;deler/noun;groot/adj;hier/adv;recht_positie/noun	6	ben/verb;deler/noun;groot/adj;recht_positie/noun	4	ben/verb;deler/noun;groot/adj;recht_positie/noun	4	ben/verb;deler/noun;groot/adj;recht_positie/noun	4	ben/verb;deler/noun;groot/adj;hier/adv;recht_positie/noun	5	ben/verb;deler/noun;groot/adj;hier/adv;recht_positie/noun	5	ben/verb;de/det;deler/noun;groot/adj;hier/adv;recht_positie/noun	6
gemeen/adj/algemeen_dagblad_20020612_161/97		0		0		0		0		0		0		0		0		0		0		0		0
gemeen/adj/algemeen_dagblad_19990807_46/419	ben/verb;kan/verb;speler/noun	3	ben/verb;kan/verb;speler/noun	3	ben/verb;kan/verb;speler/noun;verlies/noun	4	ben/verb;die/pron;hun/det;kan/verb;niet/adv;speler/noun;tegen/prep	7	ben/verb;die/pron;hun/det;kan/verb;niet/adv;speler/noun;tegen/prep	7	ben/verb;die/pron;het/det;hun/det;kan/verb;niet/adv;speler/noun;tegen/prep;verlies/noun	9	ben/verb;speler/noun	2	ben/verb;speler/noun	2	ben/verb;speler/noun	2	ben/verb;die/pron;niet/adv;speler/noun	4	ben/verb;die/pron;niet/adv;speler/noun	4	ben/verb;die/pron;het/det;niet/adv;speler/noun	5
gemeen/adj/algemeen_dagblad_20020927_113/499	heb/verb;koningshuis/noun;maak/verb;zaak/noun	4	heb/verb;koningshuis/noun;maak/verb;zaak/noun	4	heb/verb;koningshuis/noun;leider/noun;maak/verb;verleden/noun;zaak/noun	6	die/det;heb/verb;koningshuis/noun;maak/verb;met/prep;veel/det;zaak/noun	7	die/det;heb/verb;koningshuis/noun;maak/verb;met/prep;veel/det;zaak/noun	7	die/det;heb/verb;het/det;in/prep;koningshuis/noun;leider/noun;maak/verb;met/prep;van/prep;veel/det;verleden/noun;zaak/noun	12	heb/verb;koningshuis/noun;maak/verb;zaak/noun	4	heb/verb;koningshuis/noun;maak/verb;zaak/noun	4	heb/verb;koningshuis/noun;leider/noun;maak/verb;verleden/noun;zaak/noun	6	heb/verb;koningshuis/noun;maak/verb;met/prep;zaak/noun	5	heb/verb;koningshuis/noun;maak/verb;met/prep;zaak/noun	5	heb/verb;het/det;in/prep;koningshuis/noun;leider/noun;maak/verb;met/prep;verleden/noun;zaak/noun	9
gemeen/adj/algemeen_dagblad_20001205_4/360	figurant/noun;kijk/adj;kop/noun;onguur/adj;uniform/noun;up/noun;verschijn/verb	7	figurant/noun;kijk/adj;kop/noun;onguur/adj;uniform/noun;up/noun;verschijn/verb	7	figurant/noun;kijk/adj;kop/noun;onguur/adj;spreek/verb;uniform/noun;up/noun;verschijn/verb	8	een/det;figurant/noun;hen/pron;kijk/adj;kop/noun;onguur/adj;over/prep;uniform/noun;up/noun;verschijn/verb	10	een/det;figurant/noun;hen/pron;kijk/adj;kop/noun;onguur/adj;over/prep;uniform/noun;up/noun;verschijn/verb	10	een/det;figurant/noun;hen/pron;in/prep;kijk/adj;kop/noun;onguur/adj;over/prep;spreek/verb;uniform/noun;up/noun;van/prep;verschijn/verb	13	figurant/noun;kijk/adj;kop/noun;uniform/noun;verschijn/verb	5	figurant/noun;kijk/adj;kop/noun;uniform/noun;verschijn/verb	5	figurant/noun;kijk/adj;kop/noun;spreek/verb;uniform/noun;verschijn/verb	6	een/det;figurant/noun;kijk/adj;kop/noun;uniform/noun;verschijn/verb	6	een/det;figurant/noun;kijk/adj;kop/noun;uniform/noun;verschijn/verb	6	een/det;figurant/noun;in/prep;kijk/adj;kop/noun;spreek/verb;uniform/noun;verschijn/verb	8
gemeen/adj/algemeen_dagblad_19990429_70/231	buitenlander/noun;opvoeder/noun;ouder/noun;overval/noun;schuldig/adj;werp_op/verb	6	buitenlander/noun;opvoeder/noun;ouder/noun;overval/noun;schuldig/adj;werp_op/verb	6	buitenlander/noun;opvoeder/noun;ouder/noun;overval/noun;schuldig/adj;werp_op/verb	6	buitenlander/noun;opvoeder/noun;ouder/noun;overval/noun;schuldig/adj;soms/adv;werp_op/verb	7	buitenlander/noun;opvoeder/noun;ouder/noun;overval/noun;schuldig/adj;soms/adv;werp_op/verb	7	aan/prep;buitenlander/noun;de/det;het/det;op/prep;opvoeder/noun;ouder/noun;overval/noun;schuldig/adj;soms/adv;uit/prep;werp_op/verb	12	buitenlander/noun;overval/noun;schuldig/adj	3	buitenlander/noun;overval/noun;schuldig/adj	3	buitenlander/noun;overval/noun;schuldig/adj	3	buitenlander/noun;overval/noun;schuldig/adj;soms/adv	4	buitenlander/noun;overval/noun;schuldig/adj;soms/adv	4	aan/prep;buitenlander/noun;de/det;op/prep;overval/noun;schuldig/adj;soms/adv	7
gemeen/adj/algemeen_dagblad_20031119_108/332	kan/verb;lach/verb;onderling/adj;relatie/noun;vriend/noun;weet/verb	6	kan/verb;lach/verb;onderling/adj;relatie/noun;vriend/noun;weet/verb	6	kan/verb;lach/verb;onderling/adj;relatie/noun;vriend/noun;weet/verb	6	je/det;je/pron;kan/verb;lach/verb;met/prep;onderling/adj;ook/adv;relatie/noun;vriend/noun;weet/verb;wel/adv	11	je/det;je/pron;kan/verb;lach/verb;met/prep;onderling/adj;ook/adv;relatie/noun;vriend/noun;weet/verb;wel/adv	11	de/det;het/det;je/det;je/pron;kan/verb;lach/verb;met/prep;om/prep;onderling/adj;ook/adv;relatie/noun;vriend/noun;weet/verb;wel/adv	14	kan/verb;lach/verb;weet/verb	3	kan/verb;lach/verb;weet/verb	3	kan/verb;lach/verb;weet/verb	3	je/det;je/pron;kan/verb;lach/verb;ook/adv;weet/verb	6	je/det;je/pron;kan/verb;lach/verb;ook/adv;weet/verb	6	het/det;je/det;je/pron;kan/verb;lach/verb;om/prep;ook/adv;weet/verb	8
gemeen/adj/algemeen_dagblad_20041208_39/302	ben/verb;dier/noun	2	ben/verb;dier/noun	2	ben/verb;dier/noun	2	ben/verb;dier/noun;tegen/prep	3	ben/verb;dier/noun;tegen/prep	3	ben/verb;dier/noun;tegen/prep	3	ben/verb;dier/noun	2	ben/verb;dier/noun	2	ben/verb;dier/noun	2	ben/verb;dier/noun;tegen/prep	3	ben/verb;dier/noun;tegen/prep	3	ben/verb;dier/noun;tegen/prep	3
