id	left	target	right	file
blik/noun/het_laatste_nieuws_20000710_01_170/302	zal niet meer voor de bouwvakantie gebeuren . andquot; De inwoners vrezen niet alleen indiscrete	blikken	in hun briefwisseling met Maria . Er heerst ook bijgeloof . andquot; Veel bewoners denken	het_laatste_nieuws_20000710_01_170
blik/noun/het_laatste_nieuws_20020808_01_467/206	tegen PSV en Valencia had de nieuwe , wite ruimte meer weg van een volgeperst	blik	met op bier beluste sardienen dan van een nette perszaal . Perszaal was in Genk	het_laatste_nieuws_20020808_01_467
blik/noun/het_laatste_nieuws_20001222_01_455/408	. De muil van de schildpad werd met behulp van een haak gesperd om een	blik	op zijn gebit te krijgen . Fotoandapos;s LukasOp een speciale vorm krijgt de schildpad zijn	het_laatste_nieuws_20001222_01_455
blik/noun/het_laatste_nieuws_20040909_01_639/96	prentje . Zo vond in De Wellnesskliniek gisteren een zekere Maarten dat hij een nare	blik	in de ogen had . Hoeyberghs stond er als een soort ongelovige Napoleon naar te	het_laatste_nieuws_20040909_01_639
blik/noun/het_laatste_nieuws_20010628_01_357/940	Niet onbelangrijk , zeker als het eens fout gaat . Dan hebben we aan één	blik	genoeg om te weten wat ons te doen staat andquot; . Tientallen , overwegend jonge	het_laatste_nieuws_20010628_01_357
blik/noun/het_laatste_nieuws_20020319_01_280/112	in tien jaar een kwarteeuw ouder geworden . Vaal , uitgeblust , met een lege	blik	in de ogen . Alain Van der Biest had het talent om gedichten te schrijven	het_laatste_nieuws_20020319_01_280
blik/noun/het_laatste_nieuws_20040910_01_762/223	, heldere , maar ook opzichtige oogopslag . Felle snoepkleurtjes Ook Biotherm kiest voor opzichtige	blikken	, maar wel met een knipoog : de kleuren blijven fris en speels , doen	het_laatste_nieuws_20040910_01_762
blik/noun/het_laatste_nieuws_19990918_01_224/230	wereld missen . Vroeger durfde ik weinig de straat op gaan . Ik kon de	blikken	van de mensen niet verdragen . Dat is nu toch honderd procent verleden tijd .	het_laatste_nieuws_19990918_01_224
blik/noun/het_laatste_nieuws_20041009_01_426/82	de bezoekers kennismaken met de bijenwereld van vroeger en nu , maar ook al een	blik	op de toekomst werpen andquot; , zegt secretaris Paul Van Herck . andquot; Verschillende educatieve	het_laatste_nieuws_20041009_01_426
blik/noun/het_laatste_nieuws_20031028_01_367/3	Sint-Niklaas Opgeluchte	blikken	bij de vertegenwoordigers van het stadsbestuur , toen ze de Sparrenhofstraat en Esdoornlaan het voorbije	het_laatste_nieuws_20031028_01_367
blik/noun/het_laatste_nieuws_20031226_01_415/5	Was het de trouwhartige	blik	van ons aller vorst Albert II tijdens het voorlezen van de kerstboodschap , of de	het_laatste_nieuws_20031226_01_415
blik/noun/het_laatste_nieuws_19990619_01_225/39	rondtoeren in een grijze auto , en naast haar zit een grijze vader met angstige	blik	in de ogen ... Dan bent u getuige van de rijlessen die ik eens per	het_laatste_nieuws_19990619_01_225
blik/noun/het_laatste_nieuws_20031105_01_131/56	de toekomst andapos; over de vestiging . andquot; In het archief krijg je een leuke	blik	achter de schermen van een groot werk . andquot; Philips zelf had geen interesse in	het_laatste_nieuws_20031105_01_131
blik/noun/het_laatste_nieuws_20021028_01_199/20	krijgen voorrang . Dat is waanzin andquot; andquot; Als kind ontvluchtte ik op straat de	blikken	door de tegels te tellen . Bij 300 wist ik dat ik er bijna door	het_laatste_nieuws_20021028_01_199
blik/noun/het_nieuwsblad_20001025_01_492/484	spartelde Etienne Braeckman nog even tegen . Een voorstel dat hem vanop alle meerderheidsstoelen meewarige	blikken	"opleverde . 	 En waarom zou het niet in uw achtertuin kunnen komen , mijnheer"	het_nieuwsblad_20001025_01_492
blik/noun/het_nieuwsblad_20030621_01_140/131	onze gewoonte om lang stil te staan , maar nu hebben wij toch even een	blik	in het verleden geworpen . Het aanbod tussen 19 juni 1963 en 19 juni 2003	het_nieuwsblad_20030621_01_140
blik/noun/het_nieuwsblad_20030218_01_666/455	ook wel lachen hoe sommigen blijk geven van hun vindingrijkheid . Ze hebben aan één	blik	of gelaatsuitdrukking genoeg om een hele theorie op te bouwen . Volgens sommigen schoot ik	het_nieuwsblad_20030218_01_666
blik/noun/het_nieuwsblad_20020604_01_334/161	Benoît het oudste Brusselse metrostation in met een muraal kunstwerk waarop passagiers met een vage	blik	als blikvanger figureren . In Brugge mondde beider zoektocht uit bij het Jan Breydelstadion ,	het_nieuwsblad_20020604_01_334
blik/noun/het_nieuwsblad_20030320_01_217/380	musea is dat de bezoekers van alles meebrengen . Zo hebben we ook 1.600 verschillende	blikken	dozen staan . Eigenlijk is het rommel maar de mensen vinden het plezant om er	het_nieuwsblad_20030320_01_217
blik/noun/het_nieuwsblad_20010628_01_425/57	"cultuurorganisaties die in het kader van een project cultuureducatie een fotowedstrijd organiseerden . 	 De"	blik	"in haar ogen , dat is kunst 	 zong Stijn Meuris , maar in deze"	het_nieuwsblad_20010628_01_425
blik/noun/het_nieuwsblad_20021102_01_308/85	"tweede klasse niet 	 , bekent de Tiense mandekker , 	 maar als ik achterom"	blik	"is er geen enkele ploeg die er echt bovenuit steekt . 	 	 Misschien Heusden-Zolder"	het_nieuwsblad_20021102_01_308
blik/noun/het_nieuwsblad_20030313_01_600/232	te maken . Daarop vinden de studenten lesmateriaal en taken . Het internet verruimt je	blik	"op de wereld . 	 Danny is het hier volledig mee eens : 	 Deze"	het_nieuwsblad_20030313_01_600
blik/noun/het_nieuwsblad_20010222_01_548/152	"en dranken . Voor alcohol ziet hij een bijzondere rol weggelegd omdat het 	 de"	blik	"op de dingen anders en breder maakt 	 . Het ontbolstert de dingen uit hun"	het_nieuwsblad_20010222_01_548
blik/noun/het_nieuwsblad_19990728_01_57/280	aantal brieven ondertekend door Leys , waarin de zogenaamde telefoontaps werden besteld . Een snelle	blik	leert echter dat de brieven zijn vervalst . Het briefhoofd van onderzoeksrechter Leys is niet	het_nieuwsblad_19990728_01_57
blik/noun/het_nieuwsblad_20030321_01_348/203	Malagaskische trommel ) , de lakonga ( viool ) , en de katsa ( een	blik	met steentjes dat gebruikt wordt als schudinstrument ) . Naast eigen composities brengen ze ook	het_nieuwsblad_20030321_01_348
blik/noun/het_nieuwsblad_20040907_01_316/27	Latemse amazone , had zondag veel bekijks in haar traditionele rij-outfit . De meest bewonderende	blikken	en het grootste applaus gingen echter naar haar rijdier , het statige en reusachtige Shire	het_nieuwsblad_20040907_01_316
blik/noun/het_nieuwsblad_20010331_01_776/410	trui , broek , kousjes , handschoenen , helm , schoenen ) . Zelfs de	blikken	waren eender : poeltjes van ellende . Een voorlopig hoogtepunt werd een week later bereikt	het_nieuwsblad_20010331_01_776
blik/noun/het_nieuwsblad_20000217_01_335/264	ik plannen om een album te maken : in voetbalmiddens , maar met een kritisch-komische	blik	". De Buyser is secretaris van het lokale Willemsfonds . 	 In oktober bestaat het"	het_nieuwsblad_20000217_01_335
blik/noun/het_nieuwsblad_20010609_02_1491/1980	hoofd zag , net boven het podium uitstekend . Dat zicht en dan die bange	blik	op zijn gezicht : help , haal me hieruit ! We lagen zo dubbel van	het_nieuwsblad_20010609_02_1491
blik/noun/het_nieuwsblad_20010602_01_306/72	eigen benen staat . De jongste spruit weegt al 2,5 kilogram en heeft een guitige	blik	in de ogen . Af en toe trekt ze gekke snoetjes naar de bezoekers .	het_nieuwsblad_20010602_01_306
blik/noun/het_nieuwsblad_20001030_01_217/170	werden zijn werken de afgelopen 40 jaar tentoongesteld in binnen- en buitenland . Wie een	blik	wil werpen op de beginjaren kan ook zijn eerste schilderij bewonderen . Dat schilderde hij	het_nieuwsblad_20001030_01_217
blik/noun/het_nieuwsblad_19991201_01_169/302	"	 , voegde Muradif Duric er nog aan toe , die alvast op veel bewonderende"	blikken	van de meegereisde Nederlandse delegatie kon rekenen . Calvarie Voor de meeste Limburgse clubs dreigt	het_nieuwsblad_19991201_01_169
