_id	_cws.heilzaam.foc10.nav.weight.bound	_count.heilzaam.foc10.nav.weight.bound	_cws.heilzaam.foc10.nav.selection.bound	_count.heilzaam.foc10.nav.selection.bound	_cws.heilzaam.foc10.nav.no.bound	_count.heilzaam.foc10.nav.no.bound	_cws.heilzaam.foc10.all.weight.bound	_count.heilzaam.foc10.all.weight.bound	_cws.heilzaam.foc10.all.selection.bound	_count.heilzaam.foc10.all.selection.bound	_cws.heilzaam.foc10.all.no.bound	_count.heilzaam.foc10.all.no.bound	_cws.heilzaam.foc5.nav.weight.bound	_count.heilzaam.foc5.nav.weight.bound	_cws.heilzaam.foc5.nav.selection.bound	_count.heilzaam.foc5.nav.selection.bound	_cws.heilzaam.foc5.nav.no.bound	_count.heilzaam.foc5.nav.no.bound	_cws.heilzaam.foc5.all.weight.bound	_count.heilzaam.foc5.all.weight.bound	_cws.heilzaam.foc5.all.selection.bound	_count.heilzaam.foc5.all.selection.bound	_cws.heilzaam.foc5.all.no.bound	_count.heilzaam.foc5.all.no.bound
heilzaam/adj/parool_19990916_83/363	heb/verb;lichamelijk/adj;uitwerking/noun	3	heb/verb;lichamelijk/adj;uitwerking/noun	3	heb/verb;lichamelijk/adj;uitwerking/noun	3	de/det;een/det;heb/verb;lichamelijk/adj;ook/adv;uitwerking/noun	6	de/det;een/det;heb/verb;lichamelijk/adj;ook/adv;uitwerking/noun	6	de/det;een/det;heb/verb;lichamelijk/adj;ook/adv;uitwerking/noun	6	heb/verb;lichamelijk/adj;uitwerking/noun	3	heb/verb;lichamelijk/adj;uitwerking/noun	3	heb/verb;lichamelijk/adj;uitwerking/noun	3	de/det;een/det;heb/verb;lichamelijk/adj;uitwerking/noun	5	de/det;een/det;heb/verb;lichamelijk/adj;uitwerking/noun	5	de/det;een/det;heb/verb;lichamelijk/adj;uitwerking/noun	5
heilzaam/adj/parool_20030426_70/47	gok/verb;heb/verb;invloed/noun;kan/verb;openbaarmaking/noun;reactie/noun;verontwaardigd/adj	7	gok/verb;heb/verb;invloed/noun;kan/verb;openbaarmaking/noun;reactie/noun;verontwaardigd/adj	7	gok/verb;heb/verb;inkomen/noun;invloed/noun;kan/verb;openbaarmaking/noun;reactie/noun;verontwaardigd/adj	8	de/det;die/pron;gok/verb;heb/verb;invloed/noun;kan/verb;op/prep;openbaarmaking/noun;reactie/noun;van/prep;verontwaardigd/adj	11	de/det;die/pron;gok/verb;heb/verb;invloed/noun;kan/verb;op/prep;openbaarmaking/noun;reactie/noun;van/prep;verontwaardigd/adj	11	de/det;die/pron;gok/verb;heb/verb;inkomen/noun;invloed/noun;kan/verb;met/prep;op/prep;openbaarmaking/noun;reactie/noun;u/pron;van/prep;verontwaardigd/adj	14	gok/verb;invloed/noun;kan/verb;reactie/noun;verontwaardigd/adj	5	gok/verb;invloed/noun;kan/verb;reactie/noun;verontwaardigd/adj	5	gok/verb;inkomen/noun;invloed/noun;kan/verb;reactie/noun;verontwaardigd/adj	6	de/det;die/pron;gok/verb;invloed/noun;kan/verb;op/prep;reactie/noun;verontwaardigd/adj	8	de/det;die/pron;gok/verb;invloed/noun;kan/verb;op/prep;reactie/noun;verontwaardigd/adj	8	de/det;die/pron;gok/verb;inkomen/noun;invloed/noun;kan/verb;op/prep;reactie/noun;u/pron;verontwaardigd/adj	10
heilzaam/adj/parool_20030524_41/225	denk/verb;heb/verb;markt/noun;tucht/noun;uiteindelijk/adj;uitwerking/noun;winkel/noun;zal/verb	8	denk/verb;heb/verb;markt/noun;tucht/noun;uiteindelijk/adj;uitwerking/noun;winkel/noun;zal/verb	8	denk/verb;heb/verb;markt/noun;tucht/noun;uiteindelijk/adj;uitwerking/noun;winkel/noun;zal/verb	8	de/det;denk/verb;een/det;heb/verb;markt/noun;op/prep;tucht/noun;uiteindelijk/adj;uitwerking/noun;van/prep;winkel/noun;zal/verb	12	de/det;denk/verb;een/det;heb/verb;markt/noun;op/prep;tucht/noun;uiteindelijk/adj;uitwerking/noun;van/prep;winkel/noun;zal/verb	12	de/det;denk/verb;een/det;heb/verb;in/prep;markt/noun;op/prep;tucht/noun;uiteindelijk/adj;uitwerking/noun;van/prep;winkel/noun;zal/verb	13	heb/verb;markt/noun;uiteindelijk/adj;uitwerking/noun;zal/verb	5	heb/verb;markt/noun;uiteindelijk/adj;uitwerking/noun;zal/verb	5	heb/verb;markt/noun;uiteindelijk/adj;uitwerking/noun;zal/verb	5	de/det;een/det;heb/verb;markt/noun;op/prep;uiteindelijk/adj;uitwerking/noun;van/prep;zal/verb	9	de/det;een/det;heb/verb;markt/noun;op/prep;uiteindelijk/adj;uitwerking/noun;van/prep;zal/verb	9	de/det;een/det;heb/verb;markt/noun;op/prep;uiteindelijk/adj;uitwerking/noun;van/prep;zal/verb	9
heilzaam/adj/parool_20040420_121/222	aroma/noun;ben/verb;geef_vrij/verb;maak_uit/verb;werkzaam/adj	5	aroma/noun;ben/verb;geef_vrij/verb;maak_uit/verb;werkzaam/adj	5	aroma/noun;ben/verb;geef_vrij/verb;lijn/noun;maak_uit/verb;nieuw/adj;werkzaam/adj	7	aroma/noun;ben/verb;die/pron;een/det;geef_vrij/verb;maak_uit/verb;van/prep;voor/prep;werkzaam/adj	9	aroma/noun;ben/verb;die/pron;een/det;geef_vrij/verb;maak_uit/verb;van/prep;voor/prep;werkzaam/adj	9	aroma/noun;ben/verb;die/pron;een/det;geef_vrij/verb;lijn/noun;maak_uit/verb;nieuw/adj;uit/part;van/prep;voor/prep;werkzaam/adj;ze/pron	13		0		0	lijn/noun;nieuw/adj	2	die/pron;een/det;van/prep;voor/prep	4	die/pron;een/det;van/prep;voor/prep	4	die/pron;een/det;lijn/noun;nieuw/adj;van/prep;voor/prep	6
heilzaam/adj/parool_20020409_94/1816	ben/verb;genuanceerd/adj;oordeel/noun;stagnatie/noun;zuiver/adj	5	ben/verb;genuanceerd/adj;oordeel/noun;stagnatie/noun;zuiver/adj	5	alleen/adj;ben/verb;genuanceerd/adj;oordeel/noun;stagnatie/noun;zuiver/adj	6	ben/verb;die/det;genuanceerd/adj;het/det;niet/adv;oordeel/noun;stagnatie/noun;voor/prep;zuiver/adj	9	ben/verb;die/det;genuanceerd/adj;het/det;niet/adv;oordeel/noun;stagnatie/noun;voor/prep;zuiver/adj	9	alleen/adj;ben/verb;die/det;genuanceerd/adj;het/det;niet/adv;oordeel/noun;stagnatie/noun;voor/prep;zuiver/adj	10	ben/verb;stagnatie/noun;zuiver/adj	3	ben/verb;stagnatie/noun;zuiver/adj	3	alleen/adj;ben/verb;stagnatie/noun;zuiver/adj	4	ben/verb;het/det;niet/adv;stagnatie/noun;voor/prep;zuiver/adj	6	ben/verb;het/det;niet/adv;stagnatie/noun;voor/prep;zuiver/adj	6	alleen/adj;ben/verb;het/det;niet/adv;stagnatie/noun;voor/prep;zuiver/adj	7
heilzaam/adj/parool_20011120_60/324	ben/verb;homeopathisch/adj;product/noun;toon_aan/verb;werking/noun;wetenschappelijk/adj	6	ben/verb;homeopathisch/adj;product/noun;toon_aan/verb;werking/noun;wetenschappelijk/adj	6	ben/verb;homeopathisch/adj;product/noun;toon_aan/verb;werking/noun;wetenschappelijk/adj	6	ben/verb;de/det;een/det;homeopathisch/adj;product/noun;toon_aan/verb;van/prep;werking/noun;wetenschappelijk/adj	9	ben/verb;de/det;een/det;homeopathisch/adj;product/noun;toon_aan/verb;van/prep;werking/noun;wetenschappelijk/adj	9	ben/verb;de/det;een/det;homeopathisch/adj;nog/adv;nooit/adv;product/noun;toon_aan/verb;van/prep;werking/noun;wetenschappelijk/adj	11	ben/verb;homeopathisch/adj;product/noun;werking/noun;wetenschappelijk/adj	5	ben/verb;homeopathisch/adj;product/noun;werking/noun;wetenschappelijk/adj	5	ben/verb;homeopathisch/adj;product/noun;werking/noun;wetenschappelijk/adj	5	ben/verb;de/det;een/det;homeopathisch/adj;product/noun;van/prep;werking/noun;wetenschappelijk/adj	8	ben/verb;de/det;een/det;homeopathisch/adj;product/noun;van/prep;werking/noun;wetenschappelijk/adj	8	ben/verb;de/det;een/det;homeopathisch/adj;nog/adv;nooit/adv;product/noun;van/prep;werking/noun;wetenschappelijk/adj	10
heilzaam/adj/parool_20000112_37/321	ben/verb;blijk/verb;christendom/noun;gezindte/noun;homo/noun	5	ben/verb;blijk/verb;christendom/noun;gezindte/noun;homo/noun	5	ben/verb;blijk/verb;christendom/noun;gezindte/noun;homo/noun	5	alle/det;ben/verb;blijk/verb;christendom/noun;gezindte/noun;het/det;homo/noun;voor/prep;zelfs/adv	9	alle/det;ben/verb;blijk/verb;christendom/noun;gezindte/noun;het/det;homo/noun;voor/prep;zelfs/adv	9	alle/det;ben/verb;blijk/verb;christendom/noun;gezindte/noun;het/det;homo/noun;voor/prep;zelfs/adv	9	blijk/verb;christendom/noun;homo/noun	3	blijk/verb;christendom/noun;homo/noun	3	blijk/verb;christendom/noun;homo/noun	3	blijk/verb;christendom/noun;het/det;homo/noun;voor/prep;zelfs/adv	6	blijk/verb;christendom/noun;het/det;homo/noun;voor/prep;zelfs/adv	6	blijk/verb;christendom/noun;het/det;homo/noun;voor/prep;zelfs/adv	6
heilzaam/adj/algemeen_dagblad_20000421_86/371	behandeling/noun;ben/verb;kan/verb;sporter/noun	4	behandeling/noun;ben/verb;kan/verb;sporter/noun	4	behandeling/noun;ben/verb;kan/verb;sporter/noun	4	behandeling/noun;ben/verb;een/det;kan/verb;ook/adv;sporter/noun;voor/prep	7	behandeling/noun;ben/verb;een/det;kan/verb;ook/adv;sporter/noun;voor/prep	7	behandeling/noun;ben/verb;een/det;kan/verb;ook/adv;sporter/noun;voor/prep	7	behandeling/noun;ben/verb;kan/verb;sporter/noun	4	behandeling/noun;ben/verb;kan/verb;sporter/noun	4	behandeling/noun;ben/verb;kan/verb;sporter/noun	4	behandeling/noun;ben/verb;kan/verb;ook/adv;sporter/noun;voor/prep	6	behandeling/noun;ben/verb;kan/verb;ook/adv;sporter/noun;voor/prep	6	behandeling/noun;ben/verb;kan/verb;ook/adv;sporter/noun;voor/prep	6
heilzaam/adj/algemeen_dagblad_20011124_151/57	geplaagd/adj;heb/verb;mens/noun;stress/noun;tijdverdrijf/noun;werking/noun	6	geplaagd/adj;heb/verb;mens/noun;stress/noun;tijdverdrijf/noun;werking/noun	6	eigenaar/noun;geplaagd/adj;heb/verb;mens/noun;stress/noun;tijdverdrijf/noun;werking/noun	7	de/det;een/det;geplaagd/adj;heb/verb;het/det;mens/noun;op/prep;stress/noun;tijdverdrijf/noun;van/prep;werking/noun	11	de/det;een/det;geplaagd/adj;heb/verb;het/det;mens/noun;op/prep;stress/noun;tijdverdrijf/noun;van/prep;werking/noun	11	de/det;door/prep;een/det;eigenaar/noun;geplaagd/adj;heb/verb;het/det;mens/noun;op/prep;stress/noun;tijdverdrijf/noun;van/prep;werking/noun	13	heb/verb;stress/noun;tijdverdrijf/noun;werking/noun	4	heb/verb;stress/noun;tijdverdrijf/noun;werking/noun	4	heb/verb;stress/noun;tijdverdrijf/noun;werking/noun	4	de/det;een/det;heb/verb;het/det;op/prep;stress/noun;tijdverdrijf/noun;werking/noun	8	de/det;een/det;heb/verb;het/det;op/prep;stress/noun;tijdverdrijf/noun;werking/noun	8	de/det;door/prep;een/det;heb/verb;het/det;op/prep;stress/noun;tijdverdrijf/noun;werking/noun	9
heilzaam/adj/algemeen_dagblad_20040701_14/44	bad/noun;blijk/verb;land_genoot/noun;verblijf/noun	4	bad/noun;blijk/verb;land_genoot/noun;verblijf/noun	4	bad/noun;blijk/verb;land_genoot/noun;verblijf/noun	4	bad/noun;blijk/verb;een/det;het/det;land_genoot/noun;verblijf/noun	6	bad/noun;blijk/verb;een/det;het/det;land_genoot/noun;verblijf/noun	6	bad/noun;blijk/verb;een/det;het/det;in/prep;land_genoot/noun;onder/prep;verblijf/noun;zijn/det	9	bad/noun;blijk/verb	2	bad/noun;blijk/verb	2	bad/noun;blijk/verb	2	bad/noun;blijk/verb;een/det;het/det	4	bad/noun;blijk/verb;een/det;het/det	4	bad/noun;blijk/verb;een/det;het/det;in/prep	5
heilzaam/adj/algemeen_dagblad_20041229_103/220	advies/noun;ben/verb;heb/verb;kan/verb;voornemen/noun	5	advies/noun;ben/verb;heb/verb;kan/verb;voornemen/noun	5	advies/noun;ben/verb;goed/adj;heb/verb;kan/verb;maak/verb;volg/adj;voornemen/noun	8	advies/noun;ben/verb;de/det;heb/verb;kan/verb;voornemen/noun	6	advies/noun;ben/verb;de/det;heb/verb;kan/verb;voornemen/noun	6	advies/noun;ben/verb;de/det;geen/det;goed/adj;heb/verb;kan/verb;maak/verb;volg/adj;voornemen/noun	10	advies/noun;ben/verb;kan/verb	3	advies/noun;ben/verb;kan/verb	3	advies/noun;ben/verb;kan/verb;volg/adj	4	advies/noun;ben/verb;de/det;kan/verb	4	advies/noun;ben/verb;de/det;kan/verb	4	advies/noun;ben/verb;de/det;kan/verb;volg/adj	5
heilzaam/adj/algemeen_dagblad_19990703_24/148	effect/noun;heb/verb;justitie/noun;opsporing_methode/noun;partij_genoot/noun;werkwijze/noun	6	effect/noun;heb/verb;justitie/noun;opsporing_methode/noun;partij_genoot/noun;werkwijze/noun	6	effect/noun;heb/verb;justitie/noun;opsporing_methode/noun;partij_genoot/noun;politie/noun;werkwijze/noun	7	de/det;een/det;effect/noun;heb/verb;justitie/noun;leiding/prep;op/prep;opsporing_methode/noun;partij_genoot/noun;van/prep;werkwijze/noun;wijlen/adv	12	de/det;een/det;effect/noun;heb/verb;justitie/noun;leiding/prep;op/prep;opsporing_methode/noun;partij_genoot/noun;van/prep;werkwijze/noun;wijlen/adv	12	de/det;een/det;effect/noun;haar/det;heb/verb;justitie/noun;leiding/prep;onder/prep;op/prep;opsporing_methode/noun;partij_genoot/noun;politie/noun;van/prep;werkwijze/noun;wijlen/adv	15	effect/noun;heb/verb;partij_genoot/noun	3	effect/noun;heb/verb;partij_genoot/noun	3	effect/noun;heb/verb;partij_genoot/noun	3	de/det;een/det;effect/noun;heb/verb;op/prep;partij_genoot/noun	6	de/det;een/det;effect/noun;heb/verb;op/prep;partij_genoot/noun	6	de/det;een/det;effect/noun;haar/det;heb/verb;op/prep;partij_genoot/noun	7
heilzaam/adj/algemeen_dagblad_20010119_127/80	artikel/noun;krant/noun;verschijn/verb;werking/noun	4	artikel/noun;krant/noun;verschijn/verb;werking/noun	4	artikel/noun;geleden/adj;krant/noun;verschijn/verb;werking/noun	5	artikel/noun;de/det;deze/det;inderdaad/adv;krant/noun;over/prep;van/prep;verschijn/verb;werking/noun	9	artikel/noun;de/det;deze/det;inderdaad/adv;krant/noun;over/prep;van/prep;verschijn/verb;werking/noun	9	artikel/noun;de/det;deze/det;enkel/det;geleden/adj;in/prep;inderdaad/adv;krant/noun;over/prep;van/prep;verschijn/verb;werking/noun	12	artikel/noun;werking/noun	2	artikel/noun;werking/noun	2	artikel/noun;werking/noun	2	artikel/noun;de/det;inderdaad/adv;over/prep;van/prep;werking/noun	6	artikel/noun;de/det;inderdaad/adv;over/prep;van/prep;werking/noun	6	artikel/noun;de/det;enkel/det;inderdaad/adv;over/prep;van/prep;werking/noun	7
heilzaam/adj/algemeen_dagblad_20010305_23/441	ben/verb;en/noun;hart-/noun;lang/adj;middel/noun;reclame/noun;vaat_ziekte/noun;werking/noun	8	ben/verb;en/noun;hart-/noun;lang/adj;middel/noun;reclame/noun;vaat_ziekte/noun;werking/noun	8	ben/verb;en/noun;enorm/adj;hart-/noun;lang/adj;maak/verb;middel/noun;reclame/noun;vaat_ziekte/noun;werking/noun	10	als/prep;ben/verb;de/det;en/noun;hart-/noun;lang/adj;middel/noun;ook/adv;reclame/noun;tegen/prep;vaat_ziekte/noun;van/prep;voor/prep;werking/noun	14	als/prep;ben/verb;de/det;en/noun;hart-/noun;lang/adj;middel/noun;ook/adv;reclame/noun;tegen/prep;vaat_ziekte/noun;van/prep;voor/prep;werking/noun	14	als/prep;ben/verb;de/det;en/noun;enorm/adj;hart-/noun;lang/adj;maak/verb;middel/noun;ook/adv;reclame/noun;tegen/prep;vaat_ziekte/noun;van/prep;veel/det;voor/prep;werking/noun	17	ben/verb;middel/noun;werking/noun	3	ben/verb;middel/noun;werking/noun	3	ben/verb;middel/noun;werking/noun	3	als/prep;ben/verb;de/det;middel/noun;ook/adv;van/prep;werking/noun	7	als/prep;ben/verb;de/det;middel/noun;ook/adv;van/prep;werking/noun	7	als/prep;ben/verb;de/det;middel/noun;ook/adv;van/prep;werking/noun	7
heilzaam/adj/algemeen_dagblad_20001120_27/439	bevind/verb;opsteker/noun;sommig/adj;zelfvertrouwen/noun	4	bevind/verb;opsteker/noun;sommig/adj;zelfvertrouwen/noun	4	bevind/verb;opsteker/noun;sommig/adj;word/verb;zelfvertrouwen/noun	5	bevind/verb;een/det;het/det;opsteker/noun;sommig/adj;volgens/prep;voor/prep;wel/adv;zeer/adv;zelfvertrouwen/noun	10	bevind/verb;een/det;het/det;opsteker/noun;sommig/adj;volgens/prep;voor/prep;wel/adv;zeer/adv;zelfvertrouwen/noun	10	bevind/verb;dat/pron;een/det;het/det;in/prep;opsteker/noun;sommig/adj;volgens/prep;voor/prep;wel/adv;word/verb;zeer/adv;zelfvertrouwen/noun	13	bevind/verb;zelfvertrouwen/noun	2	bevind/verb;zelfvertrouwen/noun	2	bevind/verb;word/verb;zelfvertrouwen/noun	3	bevind/verb;het/det;voor/prep;zeer/adv;zelfvertrouwen/noun	5	bevind/verb;het/det;voor/prep;zeer/adv;zelfvertrouwen/noun	5	bevind/verb;dat/pron;het/det;voor/prep;word/verb;zeer/adv;zelfvertrouwen/noun	7
heilzaam/adj/algemeen_dagblad_20011013_218/2504	ben/verb;identificeer/verb;riskant/adj;vaak/adj;voeding_middel/noun	5	ben/verb;identificeer/verb;riskant/adj;vaak/adj;voeding_middel/noun	5	ben/verb;identificeer/verb;mogelijk/adj;riskant/adj;vaak/adj;voeding_middel/noun;weet/verb	7	als/prep;ben/verb;dan/adv;het/det;identificeer/verb;riskant/adj;vaak/adj;voeding_middel/noun	8	als/prep;ben/verb;dan/adv;het/det;identificeer/verb;riskant/adj;vaak/adj;voeding_middel/noun	8	als/prep;ben/verb;dan/adv;het/det;identificeer/verb;mogelijk/adj;nog/adv;om/prep;riskant/adj;vaak/adj;voeding_middel/noun;we/pron;weet/verb	13	identificeer/verb;riskant/adj;voeding_middel/noun	3	identificeer/verb;riskant/adj;voeding_middel/noun	3	identificeer/verb;mogelijk/adj;riskant/adj;voeding_middel/noun	4	als/prep;identificeer/verb;riskant/adj;voeding_middel/noun	4	als/prep;identificeer/verb;riskant/adj;voeding_middel/noun	4	als/prep;identificeer/verb;mogelijk/adj;om/prep;riskant/adj;voeding_middel/noun	6
heilzaam/adj/algemeen_dagblad_20011019_112/181	ben/verb;bewijs/noun;lever/verb;werking/noun;wetenschappelijk/adj	5	ben/verb;bewijs/noun;lever/verb;werking/noun;wetenschappelijk/adj	5	ben/verb;bewijs/noun;lever/verb;werking/noun;wetenschappelijk/adj	5	ben/verb;bewijs/noun;de/det;lever/verb;volgens/prep;voor/prep;werking/noun;wetenschappelijk/adj	8	ben/verb;bewijs/noun;de/det;lever/verb;volgens/prep;voor/prep;werking/noun;wetenschappelijk/adj	8	ben/verb;bewijs/noun;de/det;geen/det;hem/pron;lever/verb;nog/adv;volgens/prep;voor/prep;werking/noun;wetenschappelijk/adj	11	ben/verb;bewijs/noun;lever/verb;werking/noun	4	ben/verb;bewijs/noun;lever/verb;werking/noun	4	ben/verb;bewijs/noun;lever/verb;werking/noun	4	ben/verb;bewijs/noun;de/det;lever/verb;voor/prep;werking/noun	6	ben/verb;bewijs/noun;de/det;lever/verb;voor/prep;werking/noun	6	ben/verb;bewijs/noun;de/det;lever/verb;voor/prep;werking/noun	6
heilzaam/adj/algemeen_dagblad_20020809_49/71	ben/verb;bereid/verb;chip/noun;olijfolie/noun;onrechte/adj;ten/adj;wek/verb;zal/verb	8	ben/verb;bereid/verb;chip/noun;olijfolie/noun;onrechte/adj;ten/adj;wek/verb;zal/verb	8	ben/verb;bereid/verb;chip/noun;indruk/noun;olijfolie/noun;onrechte/adj;ten/adj;wek/verb;zal/verb	9	ben/verb;bereid/verb;chip/noun;de/det;olijfolie/noun;onrechte/adj;ten/adj;wek/verb;zal/verb	9	ben/verb;bereid/verb;chip/noun;de/det;olijfolie/noun;onrechte/adj;ten/adj;wek/verb;zal/verb	9	ben/verb;bereid/verb;chip/noun;de/det;indruk/noun;met/prep;olijfolie/noun;onrechte/adj;ten/adj;wek/verb;zal/verb	11	ben/verb;bereid/verb;chip/noun;olijfolie/noun;wek/verb	5	ben/verb;bereid/verb;chip/noun;olijfolie/noun;wek/verb	5	ben/verb;bereid/verb;chip/noun;olijfolie/noun;wek/verb	5	ben/verb;bereid/verb;chip/noun;de/det;olijfolie/noun;wek/verb	6	ben/verb;bereid/verb;chip/noun;de/det;olijfolie/noun;wek/verb	6	ben/verb;bereid/verb;chip/noun;de/det;met/prep;olijfolie/noun;wek/verb	7
heilzaam/adj/algemeen_dagblad_20020220_30/396	ben/verb;legaliseer/verb;medisch/adj;spul/noun;toepassing/noun	5	ben/verb;legaliseer/verb;medisch/adj;spul/noun;toepassing/noun	5	ben/verb;legaliseer/verb;medisch/adj;spul/noun;toepassing/noun	5	ben/verb;de/det;het/det;legaliseer/verb;medisch/adj;spul/noun;toepassing/noun	7	ben/verb;de/det;het/det;legaliseer/verb;medisch/adj;spul/noun;toepassing/noun	7	ben/verb;de/det;het/det;legaliseer/verb;medisch/adj;spul/noun;toepassing/noun;ze/pron	8	ben/verb;medisch/adj;toepassing/noun	3	ben/verb;medisch/adj;toepassing/noun	3	ben/verb;medisch/adj;toepassing/noun	3	ben/verb;de/det;medisch/adj;toepassing/noun	4	ben/verb;de/det;medisch/adj;toepassing/noun	4	ben/verb;de/det;medisch/adj;toepassing/noun	4
heilzaam/adj/algemeen_dagblad_20020626_122/262	ben/verb;koe/noun	2	ben/verb;koe/noun	2	alleen/adj;ben/verb;koe/noun	3	ben/verb;koe/noun;niet/adv;voor/prep	4	ben/verb;koe/noun;niet/adv;voor/prep	4	alleen/adj;ben/verb;koe/noun;niet/adv;voor/prep	5	ben/verb	1	ben/verb	1	alleen/adj;ben/verb	2	ben/verb;niet/adv;voor/prep	3	ben/verb;niet/adv;voor/prep	3	alleen/adj;ben/verb;niet/adv;voor/prep	4
heilzaam/adj/algemeen_dagblad_20001223_44/390	economie/noun;eenheid_munt/noun;haper/adj;heb/verb;juist/adj;werking/noun	6	economie/noun;eenheid_munt/noun;haper/adj;heb/verb;juist/adj;werking/noun	6	Amerikaans/adj;Europees/adj;economie/noun;eenheid_munt/noun;haper/adj;heb/verb;juist/adj;werking/noun	8	de/det;economie/noun;een/det;eenheid_munt/noun;haper/adj;heb/verb;juist/adj;werking/noun	8	de/det;economie/noun;een/det;eenheid_munt/noun;haper/adj;heb/verb;juist/adj;werking/noun	8	Amerikaans/adj;Europees/adj;de/det;economie/noun;een/det;eenheid_munt/noun;haper/adj;heb/verb;juist/adj;werking/noun	10	economie/noun;haper/adj;juist/adj;werking/noun	4	economie/noun;haper/adj;juist/adj;werking/noun	4	Amerikaans/adj;economie/noun;haper/adj;juist/adj;werking/noun	5	economie/noun;een/det;haper/adj;juist/adj;werking/noun	5	economie/noun;een/det;haper/adj;juist/adj;werking/noun	5	Amerikaans/adj;economie/noun;een/det;haper/adj;juist/adj;werking/noun	6
heilzaam/adj/algemeen_dagblad_20020928_199/1748	diepte/noun;recreatie_park/noun;water/noun	3	diepte/noun;recreatie_park/noun;water/noun	3	diepte/noun;kom/verb;meter/noun;recreatie_park/noun;water/noun	5	diepte/noun;een/det;het/det;omhoog/adv;recreatie_park/noun;van/prep;water/noun	7	diepte/noun;een/det;het/det;omhoog/adv;recreatie_park/noun;van/prep;water/noun	7	diepte/noun;een/det;het/det;in/prep;kom/verb;meter/noun;omhoog/adv;recreatie_park/noun;van/prep;water/noun	10	diepte/noun;water/noun	2	diepte/noun;water/noun	2	diepte/noun;kom/verb;water/noun	3	diepte/noun;een/det;het/det;van/prep;water/noun	5	diepte/noun;een/det;het/det;van/prep;water/noun	5	diepte/noun;een/det;het/det;kom/verb;van/prep;water/noun	6
heilzaam/adj/algemeen_dagblad_20010303_232/163	bron/noun;geneeskrachtig/adj;heb/verb;werking/noun	4	bron/noun;geneeskrachtig/adj;heb/verb;werking/noun	4	bron/noun;geneeskrachtig/adj;heb/verb;werking/noun	4	bron/noun;de/det;een/det;geneeskrachtig/adj;heb/verb;op/prep;werking/noun	7	bron/noun;de/det;een/det;geneeskrachtig/adj;heb/verb;op/prep;werking/noun	7	bron/noun;de/det;een/det;geneeskrachtig/adj;heb/verb;op/prep;werking/noun	7	bron/noun;geneeskrachtig/adj;heb/verb;werking/noun	4	bron/noun;geneeskrachtig/adj;heb/verb;werking/noun	4	bron/noun;geneeskrachtig/adj;heb/verb;werking/noun	4	bron/noun;de/det;een/det;geneeskrachtig/adj;heb/verb;op/prep;werking/noun	7	bron/noun;de/det;een/det;geneeskrachtig/adj;heb/verb;op/prep;werking/noun	7	bron/noun;de/det;een/det;geneeskrachtig/adj;heb/verb;op/prep;werking/noun	7
heilzaam/adj/algemeen_dagblad_20020522_63/74	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb	1
heilzaam/adj/algemeen_dagblad_19990827_120/7	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;augustus/noun;ben/verb;kan/verb;tik/noun;woede/noun	6	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;augustus/noun;ben/verb;kan/verb;tik/noun;uit/prep;woede/noun	7	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;woede/noun	5	24/noun;ben/verb;kan/verb;tik/noun;uit/prep;woede/noun	6
heilzaam/adj/algemeen_dagblad_20020425_27/422	ben/verb;buitengewoon/adj;kan/verb;protest_stem/noun	4	ben/verb;buitengewoon/adj;kan/verb;protest_stem/noun	4	ben/verb;buitengewoon/adj;kan/verb;land/noun;protest_stem/noun	5	ben/verb;buitengewoon/adj;die/pron;een/det;kan/verb;overigens/adv;protest_stem/noun;voor/prep	8	ben/verb;buitengewoon/adj;die/pron;een/det;kan/verb;overigens/adv;protest_stem/noun;voor/prep	8	ben/verb;buitengewoon/adj;die/pron;dit/det;dus/adv;een/det;kan/verb;land/noun;overigens/adv;protest_stem/noun;voor/prep	11	ben/verb;buitengewoon/adj;kan/verb;protest_stem/noun	4	ben/verb;buitengewoon/adj;kan/verb;protest_stem/noun	4	ben/verb;buitengewoon/adj;kan/verb;land/noun;protest_stem/noun	5	ben/verb;buitengewoon/adj;die/pron;een/det;kan/verb;overigens/adv;protest_stem/noun;voor/prep	8	ben/verb;buitengewoon/adj;die/pron;een/det;kan/verb;overigens/adv;protest_stem/noun;voor/prep	8	ben/verb;buitengewoon/adj;die/pron;dit/det;een/det;kan/verb;land/noun;overigens/adv;protest_stem/noun;voor/prep	10
