	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
geestig/adj/de_morgen_19990122_01_59/2983/L0	geestig/adj/de_morgen_19990122_01_59/2983	L0	het	det	het/det	het	True	L	1	-0.028987847	11650779.0	1712.0
geestig/adj/de_morgen_19990122_01_59/2983/L1	geestig/adj/de_morgen_19990122_01_59/2983	L1	uit	prep	uit/prep	uit	True	L	2	-0.07480176	1135560.0	159.0
geestig/adj/de_morgen_19990122_01_59/2983/L2	geestig/adj/de_morgen_19990122_01_59/2983	L2	overvloede	adv	overvloede/adv	overvloede	True	L	3	3.084904	601.0	2.0
geestig/adj/de_morgen_19990122_01_59/2983/L3	geestig/adj/de_morgen_19990122_01_59/2983	L3	ten	adv	ten/adv	ten	True	L	4	0.16571733	33443.0	6.0
geestig/adj/de_morgen_19990122_01_59/2983/L4	geestig/adj/de_morgen_19990122_01_59/2983	L4	blijk	verb	blijk/verb	blijkt	True	L	5	0.12091248	279801.0	48.0
geestig/adj/de_morgen_19990122_01_59/2983/L5	geestig/adj/de_morgen_19990122_01_59/2983	L5	,	punct	,/punct	,	True	L	6			
geestig/adj/de_morgen_19990122_01_59/2983/L6	geestig/adj/de_morgen_19990122_01_59/2983	L6	ben	verb	ben/verb	was	True	L	7	0.38828874	9938754.0	2217.0
geestig/adj/de_morgen_19990122_01_59/2983/L7	geestig/adj/de_morgen_19990122_01_59/2983	L7	songwriter	noun	songwriter/noun	songwriter	True	L	8	3.463692	208.0	1.0
geestig/adj/de_morgen_19990122_01_59/2983/L8	geestig/adj/de_morgen_19990122_01_59/2983	L8	on_conventioneel	adj	on_conventioneel/adj	onconventionele	True	L	9	3.6051203999999997	896.0	5.0
geestig/adj/de_morgen_19990122_01_59/2983/L9	geestig/adj/de_morgen_19990122_01_59/2983	L9	een	det	een/det	een	True	L	10	0.27271274	11075723.0	2204.0
geestig/adj/de_morgen_19990122_01_59/2983/L10	geestig/adj/de_morgen_19990122_01_59/2983	L10	al	adv	al/adv	al	True	L	11	-0.16665892	1066466.0	137.0
geestig/adj/de_morgen_19990122_01_59/2983/L11	geestig/adj/de_morgen_19990122_01_59/2983	L11	,	punct	,/punct	,	True	L	12			
geestig/adj/de_morgen_19990122_01_59/2983/L12	geestig/adj/de_morgen_19990122_01_59/2983	L12	Dlamini	name	Dlamini/name	Dlamini	True	L	13			
geestig/adj/de_morgen_19990122_01_59/2983/L13	geestig/adj/de_morgen_19990122_01_59/2983	L13	Automatic	name	Automatic/name	Automatic	True	L	14			
geestig/adj/de_morgen_19990122_01_59/2983/L14	geestig/adj/de_morgen_19990122_01_59/2983	L14	van	prep	van/prep	van	True	L	15	-0.10687933	12638933.0	1718.0
geestig/adj/de_morgen_19990122_01_59/2983/L15												
geestig/adj/de_morgen_19990122_01_59/2983/R0	geestig/adj/de_morgen_19990122_01_59/2983	R0	'	punct	'/punct	'	True	R	1			
geestig/adj/de_morgen_19990122_01_59/2983/R1	geestig/adj/de_morgen_19990122_01_59/2983	R1	Roland	name	Roland/name	Roland	True	R	2			
geestig/adj/de_morgen_19990122_01_59/2983/R2	geestig/adj/de_morgen_19990122_01_59/2983	R2	Barthes	name	Barthes/name	Barthes	True	R	3			
geestig/adj/de_morgen_19990122_01_59/2983/R3	geestig/adj/de_morgen_19990122_01_59/2983	R3	Didn't	name	Didn't/name	Didn't	True	R	4			
geestig/adj/de_morgen_19990122_01_59/2983/R4	geestig/adj/de_morgen_19990122_01_59/2983	R4	Do	name	Do/name	Do	True	R	5			
geestig/adj/de_morgen_19990122_01_59/2983/R5	geestig/adj/de_morgen_19990122_01_59/2983	R5	Country	name	Country/name	Country	True	R	6			
geestig/adj/de_morgen_19990122_01_59/2983/R6	geestig/adj/de_morgen_19990122_01_59/2983	R6	'	punct	'/punct	'	True	R	7			
geestig/adj/de_morgen_19990122_01_59/2983/R7	geestig/adj/de_morgen_19990122_01_59/2983	R7	.	punct	./punct	.	True	R	8			
geestig/adj/de_morgen_19990122_01_59/2983/R8	geestig/adj/de_morgen_19990122_01_59/2983	R8	sentence_delimiter	none	none	</sentence>	none	R	9			
geestig/adj/de_morgen_19990122_01_59/2983/R9	geestig/adj/de_morgen_19990122_01_59/2983	R9	sentence_delimiter	none	none	<sentence>	none	R	10			
geestig/adj/de_morgen_19990122_01_59/2983/R10	geestig/adj/de_morgen_19990122_01_59/2983	R10	Ten	adv	Ten/adv	Ten	False	R	11			
geestig/adj/de_morgen_19990122_01_59/2983/R11	geestig/adj/de_morgen_19990122_01_59/2983	R11	slotte	adv	slotte/adv	slotte	False	R	12			
geestig/adj/de_morgen_19990122_01_59/2983/R12	geestig/adj/de_morgen_19990122_01_59/2983	R12	kom_tegen	verb	kom_tegen/verb	kom	False	R	13			
geestig/adj/de_morgen_19990122_01_59/2983/R13	geestig/adj/de_morgen_19990122_01_59/2983	R13	je	pron	je/pron	je	False	R	14	0.23705286	1142105.0	220.0
geestig/adj/de_morgen_19990122_01_59/2983/R14	geestig/adj/de_morgen_19990122_01_59/2983	R14	binnen	prep	binnen/prep	binnen	False	R	15	-1.5612133999999998	125900.0	4.0
geestig/adj/de_morgen_19990122_01_59/2983/R15												
geestig/adj/de_morgen_20011027_01_101/286/L0	geestig/adj/de_morgen_20011027_01_101/286	L0	zijn	det	zijn/det	zijn	True	L	1	0.45009774	2164588.0	515.0
geestig/adj/de_morgen_20011027_01_101/286/L1	geestig/adj/de_morgen_20011027_01_101/286	L1	in	prep	in/prep	in	True	L	2	-0.17375587	9492181.0	1204.0
geestig/adj/de_morgen_20011027_01_101/286/L2	geestig/adj/de_morgen_20011027_01_101/286	L2	ontleed	verb	ontleed/verb	ontleedt	True	L	3	1.8400763	1049.0	1.0
geestig/adj/de_morgen_20011027_01_101/286/L3	geestig/adj/de_morgen_20011027_01_101/286	L3	Boudou	name	Boudou/name	Boudou	True	L	4			
geestig/adj/de_morgen_20011027_01_101/286/L4	geestig/adj/de_morgen_20011027_01_101/286	L4	Khalid	name	Khalid/name	Khalid	True	L	5			
geestig/adj/de_morgen_20011027_01_101/286/L5	geestig/adj/de_morgen_20011027_01_101/286	L5	sentence_delimiter	none	none	<sentence>	none	L	6			
geestig/adj/de_morgen_20011027_01_101/286/L6	geestig/adj/de_morgen_20011027_01_101/286	L6	sentence_delimiter	none	none	</sentence>	none	L	7			
geestig/adj/de_morgen_20011027_01_101/286/L7	geestig/adj/de_morgen_20011027_01_101/286	L7	.	punct	./punct	.	False	L	8			
geestig/adj/de_morgen_20011027_01_101/286/L8	geestig/adj/de_morgen_20011027_01_101/286	L8	vader	noun	vader/noun	vader	False	L	9	0.11728184	105748.0	18.0
geestig/adj/de_morgen_20011027_01_101/286/L9	geestig/adj/de_morgen_20011027_01_101/286	L9	autoritair	adj	autoritair/adj	autoritaire	False	L	10			
geestig/adj/de_morgen_20011027_01_101/286/L10	geestig/adj/de_morgen_20011027_01_101/286	L10	een	det	een/det	een	False	L	11	0.27271274	11075723.0	2204.0
geestig/adj/de_morgen_20011027_01_101/286/L11	geestig/adj/de_morgen_20011027_01_101/286	L11	met	prep	met/prep	met	False	L	12	0.19968848	4230163.0	782.0
geestig/adj/de_morgen_20011027_01_101/286/L12	geestig/adj/de_morgen_20011027_01_101/286	L12	reken_af	verb	reken_af/verb	afrekent	False	L	13			
geestig/adj/de_morgen_20011027_01_101/286/L13	geestig/adj/de_morgen_20011027_01_101/286	L13	teder	adj	teder/adj	teder	False	L	14			
geestig/adj/de_morgen_20011027_01_101/286/L14	geestig/adj/de_morgen_20011027_01_101/286	L14	ook	adv	ook/adv	ook	False	L	15	0.39413226	2214625.0	499.0
geestig/adj/de_morgen_20011027_01_101/286/L15												
geestig/adj/de_morgen_20011027_01_101/286/R0	geestig/adj/de_morgen_20011027_01_101/286	R0	debuut	noun	debuut/noun	debuut	True	R	1	1.9091471000000002	12832.0	13.0
geestig/adj/de_morgen_20011027_01_101/286/R1	geestig/adj/de_morgen_20011027_01_101/286	R1	Het	name	Het/name	Het	True	R	2			
geestig/adj/de_morgen_20011027_01_101/286/R2	geestig/adj/de_morgen_20011027_01_101/286	R2	Schnitzelparadijs	name	Schnitzelparadijs/name	Schnitzelparadijs	True	R	3			
geestig/adj/de_morgen_20011027_01_101/286/R3	geestig/adj/de_morgen_20011027_01_101/286	R3	dan	adv	dan/adv	dan	True	R	4	-0.39993286	853168.0	87.0
geestig/adj/de_morgen_20011027_01_101/286/R4	geestig/adj/de_morgen_20011027_01_101/286	R4	weer	adv	weer/adv	weer	True	R	5	0.26731646	396780.0	78.0
geestig/adj/de_morgen_20011027_01_101/286/R5	geestig/adj/de_morgen_20011027_01_101/286	R5	het	det	het/det	het	True	R	6	-0.028987847	11650779.0	1712.0
geestig/adj/de_morgen_20011027_01_101/286/R6	geestig/adj/de_morgen_20011027_01_101/286	R6	leven	noun	leven/noun	leven	True	R	7	0.17337679999999997	150208.0	27.0
geestig/adj/de_morgen_20011027_01_101/286/R7	geestig/adj/de_morgen_20011027_01_101/286	R7	van	prep	van/prep	van	True	R	8	-0.10687933	12638933.0	1718.0
geestig/adj/de_morgen_20011027_01_101/286/R8	geestig/adj/de_morgen_20011027_01_101/286	R8	jong	adj	jong/adj	jonge	True	R	9	0.25959226	199012.0	39.0
geestig/adj/de_morgen_20011027_01_101/286/R9	geestig/adj/de_morgen_20011027_01_101/286	R9	Marokkaan	noun	Marokkaan/noun	Marokkanen	True	R	10	0.3427067	9410.0	2.0
geestig/adj/de_morgen_20011027_01_101/286/R10	geestig/adj/de_morgen_20011027_01_101/286	R10	in	prep	in/prep	in	True	R	11	-0.17375587	9492181.0	1204.0
geestig/adj/de_morgen_20011027_01_101/286/R11	geestig/adj/de_morgen_20011027_01_101/286	R11	Nederland	name	Nederland/name	Nederland	True	R	12			
geestig/adj/de_morgen_20011027_01_101/286/R12	geestig/adj/de_morgen_20011027_01_101/286	R12	.	punct	./punct	.	True	R	13			
geestig/adj/de_morgen_20011027_01_101/286/R13	geestig/adj/de_morgen_20011027_01_101/286	R13	sentence_delimiter	none	none	</sentence>	none	R	14			
geestig/adj/de_morgen_20011027_01_101/286/R14	geestig/adj/de_morgen_20011027_01_101/286	R14	sentence_delimiter	none	none	<sentence>	none	R	15			
geestig/adj/de_morgen_20011027_01_101/286/R15												
geestig/adj/de_morgen_20040508_01_91/153/L0	geestig/adj/de_morgen_20040508_01_91/153	L0	zo	adj	zo/adj	zo	True	L	1	0.5674728	104398.0	28.0
geestig/adj/de_morgen_20040508_01_91/153/L1	geestig/adj/de_morgen_20040508_01_91/153	L1	ben	verb	ben/verb	is	True	L	2	0.38828874	9938754.0	2217.0
geestig/adj/de_morgen_20040508_01_91/153/L2	geestig/adj/de_morgen_20040508_01_91/153	L2	onderschrift	noun	onderschrift/noun	onderschriften	True	L	3	2.4088945	1220.0	2.0
geestig/adj/de_morgen_20040508_01_91/153/L3	geestig/adj/de_morgen_20040508_01_91/153	L3	de	det	de/det	de	True	L	4	-0.34015357	28074105.0	3021.0
geestig/adj/de_morgen_20040508_01_91/153/L4	geestig/adj/de_morgen_20040508_01_91/153	L4	in	prep	in/prep	in	True	L	5	-0.17375587	9492181.0	1204.0
geestig/adj/de_morgen_20040508_01_91/153/L5	geestig/adj/de_morgen_20040508_01_91/153	L5	gedachte	noun	gedachte/noun	gedachten	True	L	6	1.1047873	30585.0	14.0
geestig/adj/de_morgen_20040508_01_91/153/L6	geestig/adj/de_morgen_20040508_01_91/153	L6	Jones-achtige	name	Jones-achtige/name	Jones-achtige	True	L	7			
geestig/adj/de_morgen_20040508_01_91/153/L7	geestig/adj/de_morgen_20040508_01_91/153	L7	Bridget	name	Bridget/name	Bridget	True	L	8			
geestig/adj/de_morgen_20040508_01_91/153/L8	geestig/adj/de_morgen_20040508_01_91/153	L8	de	det	de/det	de	True	L	9	-0.34015357	28074105.0	3021.0
geestig/adj/de_morgen_20040508_01_91/153/L9	geestig/adj/de_morgen_20040508_01_91/153	L9	en	vg	en/vg	en	True	L	10			
geestig/adj/de_morgen_20040508_01_91/153/L10	geestig/adj/de_morgen_20040508_01_91/153	L10	scène	noun	scène/noun	scène	True	L	11	3.2305474	16126.0	62.0
geestig/adj/de_morgen_20040508_01_91/153/L11	geestig/adj/de_morgen_20040508_01_91/153	L11	de	det	de/det	de	True	L	12	-0.34015357	28074105.0	3021.0
geestig/adj/de_morgen_20040508_01_91/153/L12	geestig/adj/de_morgen_20040508_01_91/153	L12	van	prep	van/prep	van	True	L	13	-0.10687933	12638933.0	1718.0
geestig/adj/de_morgen_20040508_01_91/153/L13	geestig/adj/de_morgen_20040508_01_91/153	L13	combinatie	noun	combinatie/noun	combinatie	True	L	14			
geestig/adj/de_morgen_20040508_01_91/153/L14	geestig/adj/de_morgen_20040508_01_91/153	L14	de	det	de/det	De	True	L	15	-0.34015357	28074105.0	3021.0
geestig/adj/de_morgen_20040508_01_91/153/L15												
geestig/adj/de_morgen_20040508_01_91/153/R0	geestig/adj/de_morgen_20040508_01_91/153	R0	,	punct	,/punct	,	True	R	1			
geestig/adj/de_morgen_20040508_01_91/153/R1	geestig/adj/de_morgen_20040508_01_91/153	R1	dat	comp	dat/comp	dat	True	R	2			
geestig/adj/de_morgen_20040508_01_91/153/R2	geestig/adj/de_morgen_20040508_01_91/153	R2	je	pron	je/pron	je	True	R	3	0.23705286	1142105.0	220.0
geestig/adj/de_morgen_20040508_01_91/153/R3	geestig/adj/de_morgen_20040508_01_91/153	R3	na	prep	na/prep	na	True	R	4	-0.66150194	796990.0	62.0
geestig/adj/de_morgen_20040508_01_91/153/R4	geestig/adj/de_morgen_20040508_01_91/153	R4	drie	num	drie/num	drie	True	R	5			
geestig/adj/de_morgen_20040508_01_91/153/R5	geestig/adj/de_morgen_20040508_01_91/153	R5	pagina	noun	pagina/noun	pagina's	True	R	6	1.0880463	49701.0	21.0
geestig/adj/de_morgen_20040508_01_91/153/R6	geestig/adj/de_morgen_20040508_01_91/153	R6	niet	adv	niet/adv	niet	True	R	7	-0.13294972	3455007.0	458.0
geestig/adj/de_morgen_20040508_01_91/153/R7	geestig/adj/de_morgen_20040508_01_91/153	R7	meer	adv	meer/adv	meer	True	R	8	-0.24215494	429100.0	51.0
geestig/adj/de_morgen_20040508_01_91/153/R8	geestig/adj/de_morgen_20040508_01_91/153	R8	kom_bij	verb	kom_bij/verb	bijkomt	True	R	9	0.48108959999999995	8159.0	2.0
geestig/adj/de_morgen_20040508_01_91/153/R9	geestig/adj/de_morgen_20040508_01_91/153	R9	van	prep	van/prep	van	True	R	10	-0.10687933	12638933.0	1718.0
geestig/adj/de_morgen_20040508_01_91/153/R10	geestig/adj/de_morgen_20040508_01_91/153	R10	het	det	het/det	het	True	R	11	-0.028987847	11650779.0	1712.0
geestig/adj/de_morgen_20040508_01_91/153/R11	geestig/adj/de_morgen_20040508_01_91/153	R11	lach	verb	lach/verb	lachen	True	R	12	1.7676604	45320.0	40.0
geestig/adj/de_morgen_20040508_01_91/153/R12	geestig/adj/de_morgen_20040508_01_91/153	R12	.	punct	./punct	.	True	R	13			
geestig/adj/de_morgen_20040508_01_91/153/R13	geestig/adj/de_morgen_20040508_01_91/153	R13	sentence_delimiter	none	none	</sentence>	none	R	14			
geestig/adj/de_morgen_20040508_01_91/153/R14	geestig/adj/de_morgen_20040508_01_91/153	R14	sentence_delimiter	none	none	<sentence>	none	R	15			
geestig/adj/de_morgen_20040508_01_91/153/R15												
geestig/adj/de_standaard_20010816_01_100/572/L0	geestig/adj/de_standaard_20010816_01_100/572	L0	het	det	het/det	het	True	L	1	-0.028987847	11650779.0	1712.0
geestig/adj/de_standaard_20010816_01_100/572/L1	geestig/adj/de_standaard_20010816_01_100/572	L1	over	prep	over/prep	Over	True	L	2	0.50853103	1300877.0	327.0
geestig/adj/de_standaard_20010816_01_100/572/L2	geestig/adj/de_standaard_20010816_01_100/572	L2	sentence_delimiter	none	none	<sentence>	none	L	3			
geestig/adj/de_standaard_20010816_01_100/572/L3	geestig/adj/de_standaard_20010816_01_100/572	L3	sentence_delimiter	none	none	</sentence>	none	L	4			
geestig/adj/de_standaard_20010816_01_100/572/L4	geestig/adj/de_standaard_20010816_01_100/572	L4	.	punct	./punct	.	False	L	5			
geestig/adj/de_standaard_20010816_01_100/572/L5	geestig/adj/de_standaard_20010816_01_100/572	L5	collega_dichter	noun	collega_dichter/noun	collegadichters	False	L	6			
geestig/adj/de_standaard_20010816_01_100/572/L6	geestig/adj/de_standaard_20010816_01_100/572	L6	bewonderd	adj	bewonderd/adj	bewonderde	False	L	7			
geestig/adj/de_standaard_20010816_01_100/572/L7	geestig/adj/de_standaard_20010816_01_100/572	L7	op	prep	op/prep	op	False	L	8	-0.23028633	4502370.0	540.0
geestig/adj/de_standaard_20010816_01_100/572/L8	geestig/adj/de_standaard_20010816_01_100/572	L8	parodie	noun	parodie/noun	parodieën	False	L	9	4.0294013	2113.0	18.0
geestig/adj/de_standaard_20010816_01_100/572/L9	geestig/adj/de_standaard_20010816_01_100/572	L9	of	vg	of/vg	of	False	L	10			
geestig/adj/de_standaard_20010816_01_100/572/L10	geestig/adj/de_standaard_20010816_01_100/572	L10	pas_tic_hes	noun	pas_tic_hes/noun	pastiches	False	L	11			
geestig/adj/de_standaard_20010816_01_100/572/L11	geestig/adj/de_standaard_20010816_01_100/572	L11	Zwagerman	name	Zwagerman/name	Zwagerman	False	L	12			
geestig/adj/de_standaard_20010816_01_100/572/L12	geestig/adj/de_standaard_20010816_01_100/572	L12	schrijf	verb	schrijf/verb	schrijft	False	L	13	1.6023715	160883.0	121.0
geestig/adj/de_standaard_20010816_01_100/572/L13	geestig/adj/de_standaard_20010816_01_100/572	L13	""""	punct	"""/punct"	""""	False	L	14			
geestig/adj/de_standaard_20010816_01_100/572/L14	geestig/adj/de_standaard_20010816_01_100/572	L14	Collega's	name	Collega's/name	Collega's	False	L	15			
geestig/adj/de_standaard_20010816_01_100/572/L15												
geestig/adj/de_standaard_20010816_01_100/572/R0	geestig/adj/de_standaard_20010816_01_100/572	R0	opening_vers	noun	opening_vers/noun	openingsvers	True	R	1			
geestig/adj/de_standaard_20010816_01_100/572/R1	geestig/adj/de_standaard_20010816_01_100/572	R1	val	verb	val/verb	valt	True	R	2	-0.049954727000000004	194806.0	28.0
geestig/adj/de_standaard_20010816_01_100/572/R2	geestig/adj/de_standaard_20010816_01_100/572	R2	wel	adv	wel/adv	wel	True	R	3	0.2561794	887396.0	174.0
geestig/adj/de_standaard_20010816_01_100/572/R3	geestig/adj/de_standaard_20010816_01_100/572	R3	het	det	het/det	het	True	R	4	-0.028987847	11650779.0	1712.0
geestig/adj/de_standaard_20010816_01_100/572/R4	geestig/adj/de_standaard_20010816_01_100/572	R4	een	noun	een/noun	een	True	R	5	1.0196030999999999	9468.0	4.0
geestig/adj/de_standaard_20010816_01_100/572/R5	geestig/adj/de_standaard_20010816_01_100/572	R5	en	noun	en/noun	en	True	R	6	0.42461577	25988.0	6.0
geestig/adj/de_standaard_20010816_01_100/572/R6	geestig/adj/de_standaard_20010816_01_100/572	R6	ander	noun	ander/noun	ander	True	R	7	0.49920276	23974.0	6.0
geestig/adj/de_standaard_20010816_01_100/572/R7	geestig/adj/de_standaard_20010816_01_100/572	R7	te	comp	te/comp	te	True	R	8			
geestig/adj/de_standaard_20010816_01_100/572/R8	geestig/adj/de_standaard_20010816_01_100/572	R8	vertel	verb	vertel/verb	vertellen	True	R	9	0.7342852	157643.0	50.0
geestig/adj/de_standaard_20010816_01_100/572/R9	geestig/adj/de_standaard_20010816_01_100/572	R9	.	punct	./punct	.	True	R	10			
geestig/adj/de_standaard_20010816_01_100/572/R10	geestig/adj/de_standaard_20010816_01_100/572	R10	sentence_delimiter	none	none	</sentence>	none	R	11			
geestig/adj/de_standaard_20010816_01_100/572/R11	geestig/adj/de_standaard_20010816_01_100/572	R11	sentence_delimiter	none	none	<sentence>	none	R	12			
geestig/adj/de_standaard_20010816_01_100/572/R12	geestig/adj/de_standaard_20010816_01_100/572	R12	het	det	het/det	Het	False	R	13	-0.028987847	11650779.0	1712.0
geestig/adj/de_standaard_20010816_01_100/572/R13	geestig/adj/de_standaard_20010816_01_100/572	R13	heet	verb	heet/verb	heet	False	R	14			
geestig/adj/de_standaard_20010816_01_100/572/R14	geestig/adj/de_standaard_20010816_01_100/572	R14	""""	punct	"""/punct"	""""	False	R	15			
geestig/adj/de_standaard_20010816_01_100/572/R15												
geestig/adj/de_standaard_20040124_01_123/961/L0	geestig/adj/de_standaard_20040124_01_123/961	L0	een	det	een/det	een	True	L	1	0.27271274	11075723.0	2204.0
geestig/adj/de_standaard_20040124_01_123/961/L1	geestig/adj/de_standaard_20040124_01_123/961	L1	blijk	verb	blijk/verb	blijkt	True	L	2	0.12091248	279801.0	48.0
geestig/adj/de_standaard_20040124_01_123/961/L2	geestig/adj/de_standaard_20040124_01_123/961	L2	het	det	het/det	Het	True	L	3	-0.028987847	11650779.0	1712.0
geestig/adj/de_standaard_20040124_01_123/961/L3	geestig/adj/de_standaard_20040124_01_123/961	L3	sentence_delimiter	none	none	<sentence>	none	L	4			
geestig/adj/de_standaard_20040124_01_123/961/L4	geestig/adj/de_standaard_20040124_01_123/961	L4	sentence_delimiter	none	none	</sentence>	none	L	5			
geestig/adj/de_standaard_20040124_01_123/961/L5	geestig/adj/de_standaard_20040124_01_123/961	L5	.	punct	./punct	.	False	L	6			
geestig/adj/de_standaard_20040124_01_123/961/L6	geestig/adj/de_standaard_20040124_01_123/961	L6	leid_op	verb	leid_op/verb	opgeleid	False	L	7			
geestig/adj/de_standaard_20040124_01_123/961/L7	geestig/adj/de_standaard_20040124_01_123/961	L7	word	verb	word/verb	worden	False	L	8	-0.46620712	3486710.0	331.0
geestig/adj/de_standaard_20040124_01_123/961/L8	geestig/adj/de_standaard_20040124_01_123/961	L8	meester_tekenaar	noun	meester_tekenaar/noun	meestertekenaar	False	L	9			
geestig/adj/de_standaard_20040124_01_123/961/L9	geestig/adj/de_standaard_20040124_01_123/961	L9	tot	prep	tot/prep	tot	False	L	10	-0.27504784	1139189.0	131.0
geestig/adj/de_standaard_20040124_01_123/961/L10	geestig/adj/de_standaard_20040124_01_123/961	L10	Nix	name	Nix/name	Nix	False	L	11			
geestig/adj/de_standaard_20040124_01_123/961/L11	geestig/adj/de_standaard_20040124_01_123/961	L11	&	name	&/name	&	False	L	12			
geestig/adj/de_standaard_20040124_01_123/961/L12	geestig/adj/de_standaard_20040124_01_123/961	L12	Moor	name	Moor/name	Moor	False	L	13			
geestig/adj/de_standaard_20040124_01_123/961/L13	geestig/adj/de_standaard_20040124_01_123/961	L13	De	name	De/name	De	False	L	14			
geestig/adj/de_standaard_20040124_01_123/961/L14	geestig/adj/de_standaard_20040124_01_123/961	L14	door	prep	door/prep	door	False	L	15	0.060270637	1310789.0	211.0
geestig/adj/de_standaard_20040124_01_123/961/L15												
geestig/adj/de_standaard_20040124_01_123/961/R0	geestig/adj/de_standaard_20040124_01_123/961	R0	performance	noun	performance/noun	performance	True	R	1	1.7339423999999999	2333.0	2.0
geestig/adj/de_standaard_20040124_01_123/961/R1	geestig/adj/de_standaard_20040124_01_123/961	R1	,	punct	,/punct	,	True	R	2			
geestig/adj/de_standaard_20040124_01_123/961/R2	geestig/adj/de_standaard_20040124_01_123/961	R2	een	det	een/det	een	True	R	3	0.27271274	11075723.0	2204.0
geestig/adj/de_standaard_20040124_01_123/961/R3	geestig/adj/de_standaard_20040124_01_123/961	R3	kort	adj	kort/adj	korte	True	R	4	0.53204525	112646.0	28.0
geestig/adj/de_standaard_20040124_01_123/961/R4	geestig/adj/de_standaard_20040124_01_123/961	R4	les	noun	les/noun	les	True	R	5	-0.27013585	25999.0	3.0
geestig/adj/de_standaard_20040124_01_123/961/R5	geestig/adj/de_standaard_20040124_01_123/961	R5	waarin	pp	waarin/pp	waarin	True	R	6			
geestig/adj/de_standaard_20040124_01_123/961/R6	geestig/adj/de_standaard_20040124_01_123/961	R6	beide	det	beide/det	beide	True	R	7	-1.096096	98533.0	5.0
geestig/adj/de_standaard_20040124_01_123/961/R7	geestig/adj/de_standaard_20040124_01_123/961	R7	auteur	noun	auteur/noun	auteurs	True	R	8	1.4621505	33752.0	22.0
geestig/adj/de_standaard_20040124_01_123/961/R8	geestig/adj/de_standaard_20040124_01_123/961	R8	vooral	adv	vooral/adv	vooral	True	R	9	0.8362478999999999	333204.0	117.0
geestig/adj/de_standaard_20040124_01_123/961/R9	geestig/adj/de_standaard_20040124_01_123/961	R9	zichzelf	pron	zichzelf/pron	zichzelf	True	R	10	0.8944046	86407.0	32.0
geestig/adj/de_standaard_20040124_01_123/961/R10	geestig/adj/de_standaard_20040124_01_123/961	R10	niet	adv	niet/adv	niet	True	R	11	-0.13294972	3455007.0	458.0
geestig/adj/de_standaard_20040124_01_123/961/R11	geestig/adj/de_standaard_20040124_01_123/961	R11	al	adv	al/adv	al	True	R	12	-0.16665892	1066466.0	137.0
geestig/adj/de_standaard_20040124_01_123/961/R12	geestig/adj/de_standaard_20040124_01_123/961	R12	te	adv	te/adv	te	True	R	13	0.27340686	407519.0	81.0
geestig/adj/de_standaard_20040124_01_123/961/R13	geestig/adj/de_standaard_20040124_01_123/961	R13	ernstig	adj	ernstig/adj	ernstig	True	R	14			
geestig/adj/de_standaard_20040124_01_123/961/R14	geestig/adj/de_standaard_20040124_01_123/961	R14	neem	verb	neem/verb	nemen	True	R	15			
geestig/adj/de_standaard_20040124_01_123/961/R15												
geestig/adj/de_standaard_20040107_01_7/2088/L0	geestig/adj/de_standaard_20040107_01_7/2088	L0	gewoon	adj	gewoon/adj	gewoon	True	L	1	-0.10178212	168179.0	23.0
geestig/adj/de_standaard_20040107_01_7/2088/L1	geestig/adj/de_standaard_20040107_01_7/2088	L1	breng	verb	breng/verb	breng	True	L	2	0.15944144	243129.0	43.0
geestig/adj/de_standaard_20040107_01_7/2088/L2	geestig/adj/de_standaard_20040107_01_7/2088	L2	ik	pron	ik/pron	ik	True	L	3	-0.09482406	2577275.0	356.0
geestig/adj/de_standaard_20040107_01_7/2088/L3	geestig/adj/de_standaard_20040107_01_7/2088	L3	wat	pron	wat/pron	wat	True	L	4	0.1458944	598351.0	105.0
geestig/adj/de_standaard_20040107_01_7/2088/L4	geestig/adj/de_standaard_20040107_01_7/2088	L4	dat	comp	dat/comp	dat	True	L	5			
geestig/adj/de_standaard_20040107_01_7/2088/L5	geestig/adj/de_standaard_20040107_01_7/2088	L5	uit	part	uit/part	uit	True	L	6	-0.26775488	475164.0	55.0
geestig/adj/de_standaard_20040107_01_7/2088/L6	geestig/adj/de_standaard_20040107_01_7/2088	L6	van	prep	van/prep	van	True	L	7	-0.10687933	12638933.0	1718.0
geestig/adj/de_standaard_20040107_01_7/2088/L7	geestig/adj/de_standaard_20040107_01_7/2088	L7	namelijk	adv	namelijk/adv	namelijk	True	L	8	0.67373365	33504.0	10.0
geestig/adj/de_standaard_20040107_01_7/2088/L8	geestig/adj/de_standaard_20040107_01_7/2088	L8	er	noun	er/noun	er	True	L	9	-0.08372446	665899.0	93.0
geestig/adj/de_standaard_20040107_01_7/2088/L9	geestig/adj/de_standaard_20040107_01_7/2088	L9	ga_uit	verb	ga_uit/verb	ga	True	L	10	-0.8233912	44981.0	3.0
geestig/adj/de_standaard_20040107_01_7/2088/L10	geestig/adj/de_standaard_20040107_01_7/2088	L10	ik	pron	ik/pron	Ik	True	L	11	-0.09482406	2577275.0	356.0
geestig/adj/de_standaard_20040107_01_7/2088/L11	geestig/adj/de_standaard_20040107_01_7/2088	L11	sentence_delimiter	none	none	<sentence>	none	L	12			
