_id	_cws.heet.foc10.nav.weight.bound	_count.heet.foc10.nav.weight.bound	_cws.heet.foc10.nav.selection.bound	_count.heet.foc10.nav.selection.bound	_cws.heet.foc10.nav.no.bound	_count.heet.foc10.nav.no.bound	_cws.heet.foc10.all.weight.bound	_count.heet.foc10.all.weight.bound	_cws.heet.foc10.all.selection.bound	_count.heet.foc10.all.selection.bound	_cws.heet.foc10.all.no.bound	_count.heet.foc10.all.no.bound	_cws.heet.foc5.nav.weight.bound	_count.heet.foc5.nav.weight.bound	_cws.heet.foc5.nav.selection.bound	_count.heet.foc5.nav.selection.bound	_cws.heet.foc5.nav.no.bound	_count.heet.foc5.nav.no.bound	_cws.heet.foc5.all.weight.bound	_count.heet.foc5.all.weight.bound	_cws.heet.foc5.all.selection.bound	_count.heet.foc5.all.selection.bound	_cws.heet.foc5.all.no.bound	_count.heet.foc5.all.no.bound
heet/adj/volkskrant_19990211_206/106	ben/verb;crash/noun;lichaam/noun;vuur/noun;zo/adj	5	ben/verb;crash/noun;lichaam/noun;vuur/noun;zo/adj	5	ben/verb;crash/noun;kan/verb;lichaam/noun;vuur/noun;zo/adj	6	ben/verb;crash/noun;de/det;het/det;lichaam/noun;vuur/noun;zo/adj	7	ben/verb;crash/noun;de/det;het/det;lichaam/noun;vuur/noun;zo/adj	7	ben/verb;crash/noun;de/det;het/det;kan/verb;lichaam/noun;na/prep;vuur/noun;zijn/det;zo/adj	10	ben/verb;crash/noun;lichaam/noun;zo/adj	4	ben/verb;crash/noun;lichaam/noun;zo/adj	4	ben/verb;crash/noun;kan/verb;lichaam/noun;zo/adj	5	ben/verb;crash/noun;de/det;lichaam/noun;zo/adj	5	ben/verb;crash/noun;de/det;lichaam/noun;zo/adj	5	ben/verb;crash/noun;de/det;kan/verb;lichaam/noun;na/prep;zijn/det;zo/adj	8
heet/adj/parool_20040423_06/124	normaal/adj;object/noun;stook/verb	3	normaal/adj;object/noun;stook/verb	3	heb/verb;krijg/verb;normaal/adj;object/noun;stook/verb	5	de/det;je/pron;normaal/adj;object/noun;stook/verb;wat/adv;ze/pron	7	de/det;je/pron;normaal/adj;object/noun;stook/verb;wat/adv;ze/pron	7	allemaal/adv;de/det;heb/verb;je/pron;krijg/verb;normaal/adj;object/noun;stook/verb;wat/adv;ze/pron	10	normaal/adj;object/noun;stook/verb	3	normaal/adj;object/noun;stook/verb	3	heb/verb;normaal/adj;object/noun;stook/verb	4	de/det;normaal/adj;object/noun;stook/verb;wat/adv;ze/pron	6	de/det;normaal/adj;object/noun;stook/verb;wat/adv;ze/pron	6	de/det;heb/verb;normaal/adj;object/noun;stook/verb;wat/adv;ze/pron	7
heet/adj/parool_19990709_77/189	estafette/noun;strand/noun	2	estafette/noun;strand/noun	2	estafette/noun;strand/noun;volg/verb	3	een/det;estafette/noun;het/det;op/prep;strand/noun	5	een/det;estafette/noun;het/det;op/prep;strand/noun	5	een/det;estafette/noun;het/det;op/prep;strand/noun;volg/verb	6	estafette/noun;strand/noun	2	estafette/noun;strand/noun	2	estafette/noun;strand/noun;volg/verb	3	een/det;estafette/noun;het/det;op/prep;strand/noun	5	een/det;estafette/noun;het/det;op/prep;strand/noun	5	een/det;estafette/noun;het/det;op/prep;strand/noun;volg/verb	6
heet/adj/parool_19990828_73/178	ben/verb;gedij/verb;klimaat/noun;malaria/noun	4	ben/verb;gedij/verb;klimaat/noun;malaria/noun	4	ben/verb;gedij/verb;gezondheid/noun;goed/adj;klimaat/noun;malaria/noun;niets/noun;ziekte/noun	8	ben/verb;de/det;gedij/verb;in/prep;klimaat/noun;malaria/noun;zo/adv	7	ben/verb;de/det;gedij/verb;in/prep;klimaat/noun;malaria/noun;zo/adv	7	alleen/adv;allerlei/det;als/prep;ben/verb;de/det;gedij/verb;gezondheid/noun;goed/adj;in/prep;klimaat/noun;malaria/noun;niets/noun;voor/prep;ziekte/noun;zo/adv	15	ben/verb;gedij/verb;klimaat/noun;malaria/noun	4	ben/verb;gedij/verb;klimaat/noun;malaria/noun	4	ben/verb;gedij/verb;klimaat/noun;malaria/noun;niets/noun	5	ben/verb;gedij/verb;in/prep;klimaat/noun;malaria/noun;zo/adv	6	ben/verb;gedij/verb;in/prep;klimaat/noun;malaria/noun;zo/adv	6	alleen/adv;ben/verb;gedij/verb;in/prep;klimaat/noun;malaria/noun;niets/noun;zo/adv	8
heet/adj/parool_20011020_141/855	ben/verb;eeuw/noun;hopeloos/adj;mineraalwater/noun;probeer/verb;verwarm/verb	6	ben/verb;eeuw/noun;hopeloos/adj;mineraalwater/noun;probeer/verb;verwarm/verb	6	ben/verb;eeuw/noun;hopeloos/adj;kerk/noun;mineraalwater/noun;mislukking/noun;probeer/verb;verwarm/verb;vorig/adj	9	ben/verb;de/det;een/det;eeuw/noun;het/det;hopeloos/adj;in/prep;met/prep;mineraalwater/noun;probeer/verb;verwarm/verb	11	ben/verb;de/det;een/det;eeuw/noun;het/det;hopeloos/adj;in/prep;met/prep;mineraalwater/noun;probeer/verb;verwarm/verb	11	ben/verb;de/det;een/det;eeuw/noun;het/det;hopeloos/adj;in/prep;kerk/noun;met/prep;mineraalwater/noun;mislukking/noun;probeer/verb;verwarm/verb;vorig/adj	14	mineraalwater/noun;probeer/verb;verwarm/verb	3	mineraalwater/noun;probeer/verb;verwarm/verb	3	kerk/noun;mineraalwater/noun;probeer/verb;verwarm/verb	4	de/det;een/det;het/det;met/prep;mineraalwater/noun;probeer/verb;verwarm/verb	7	de/det;een/det;het/det;met/prep;mineraalwater/noun;probeer/verb;verwarm/verb	7	de/det;een/det;het/det;kerk/noun;met/prep;mineraalwater/noun;probeer/verb;verwarm/verb	8
heet/adj/parool_20000517_7/303	aarde/noun;ben/verb;brand_DIM/noun;dik/adj;gloeiend/adj;ingestort/adj;kelder/noun;laag/noun;vergelijk/verb	9	aarde/noun;ben/verb;brand_DIM/noun;dik/adj;gloeiend/adj;ingestort/adj;kelder/noun;laag/noun;vergelijk/verb	9	aarde/noun;ben/verb;brand_DIM/noun;dik/adj;gloeiend/adj;huis/noun;ingestort/adj;kelder/noun;laag/noun;vergelijk/verb	10	aarde/noun;ben/verb;brand_DIM/noun;de/det;dik/adj;een/det;gloeiend/adj;in/prep;ingestort/adj;kelder/noun;laag/noun;met/prep;vergelijk/verb	13	aarde/noun;ben/verb;brand_DIM/noun;de/det;dik/adj;een/det;gloeiend/adj;in/prep;ingestort/adj;kelder/noun;laag/noun;met/prep;vergelijk/verb	13	aarde/noun;ben/verb;brand_DIM/noun;de/det;dik/adj;een/det;gloeiend/adj;huis/noun;in/prep;ingestort/adj;kelder/noun;laag/noun;met/prep;vergelijk/verb	14	brand_DIM/noun;dik/adj;gloeiend/adj;laag/noun	4	brand_DIM/noun;dik/adj;gloeiend/adj;laag/noun	4	brand_DIM/noun;dik/adj;gloeiend/adj;laag/noun	4	brand_DIM/noun;dik/adj;een/det;gloeiend/adj;in/prep;laag/noun;met/prep	7	brand_DIM/noun;dik/adj;een/det;gloeiend/adj;in/prep;laag/noun;met/prep	7	brand_DIM/noun;dik/adj;een/det;gloeiend/adj;in/prep;laag/noun;met/prep	7
heet/adj/parool_20030524_99/154	ben/verb;zeemeermin/noun	2	ben/verb;zeemeermin/noun	2	ben/verb;zeemeermin/noun	2	ben/verb;een/det;nog/adv;zeemeermin/noun	4	ben/verb;een/det;nog/adv;zeemeermin/noun	4	ben/verb;dat/pron;een/det;nog/adv;ook/adv;zeemeermin/noun	6	ben/verb;zeemeermin/noun	2	ben/verb;zeemeermin/noun	2	ben/verb;zeemeermin/noun	2	ben/verb;een/det;zeemeermin/noun	3	ben/verb;een/det;zeemeermin/noun	3	ben/verb;dat/pron;een/det;zeemeermin/noun	4
heet/adj/parool_20000219_75/630	hoe/adj	1	hoe/adj	1	geboorte/noun;hoe/adj;iemand/noun;zing/verb	4	hoe/adj	1	hoe/adj	1	bij/prep;die/pron;geboorte/noun;hoe/adj;iemand/noun;zing/verb	6	hoe/adj	1	hoe/adj	1	geboorte/noun;hoe/adj;iemand/noun;zing/verb	4	hoe/adj	1	hoe/adj	1	bij/prep;die/pron;geboorte/noun;hoe/adj;iemand/noun;zing/verb	6
heet/adj/parool_20030417_48/267	ben/verb;clandestien/adj;nationaal-socialisme/noun;vlam/adj;word/verb	5	ben/verb;clandestien/adj;nationaal-socialisme/noun;vlam/adj;word/verb	5	ben/verb;breng_uit/verb;clandestien/adj;lid/noun;nationaal-socialisme/noun;protest/noun;vlam/adj;word/verb	8	ben/verb;clandestien/adj;de/det;een/det;het/det;je/pron;nationaal-socialisme/noun;vlam/adj;word/verb	9	ben/verb;clandestien/adj;de/det;een/det;het/det;je/pron;nationaal-socialisme/noun;vlam/adj;word/verb	9	ben/verb;breng_uit/verb;clandestien/adj;de/det;een/det;geen/det;het/det;je/pron;lid/noun;nationaal-socialisme/noun;protest/noun;tegen/prep;van/prep;vlam/adj;word/verb	15	ben/verb;clandestien/adj;vlam/adj	3	ben/verb;clandestien/adj;vlam/adj	3	ben/verb;clandestien/adj;vlam/adj	3	ben/verb;clandestien/adj;de/det;een/det;vlam/adj	5	ben/verb;clandestien/adj;de/det;een/det;vlam/adj	5	ben/verb;clandestien/adj;de/det;een/det;van/prep;vlam/adj	6
heet/adj/parool_20000829_28/173	marathon/noun	1	marathon/noun	1	einde/noun;finale/noun;krijg/verb;maat/noun;marathon/noun	5	de/det;een/det;het/det;marathon/noun;op/prep	5	de/det;een/det;het/det;marathon/noun;op/prep	5	aan/prep;de/det;een/det;einde/noun;finale/noun;het/det;krijg/verb;maat/noun;marathon/noun;op/prep;van/prep	11	marathon/noun	1	marathon/noun	1	einde/noun;finale/noun;maat/noun;marathon/noun	4	de/det;een/det;het/det;marathon/noun;op/prep	5	de/det;een/det;het/det;marathon/noun;op/prep	5	aan/prep;de/det;een/det;einde/noun;finale/noun;het/det;maat/noun;marathon/noun;op/prep;van/prep	10
heet/adj/parool_20030506_85/298	eet/verb;soep/noun;word/verb	3	eet/verb;soep/noun;word/verb	3	eet/verb;soep/noun;word/verb;zal/verb	4	de/det;eet/verb;niet/adv;soep/noun;word/verb;zo/adv	6	de/det;eet/verb;niet/adv;soep/noun;word/verb;zo/adv	6	de/det;eet/verb;niet/adv;soep/noun;word/verb;zal/verb;zo/adv	7	eet/verb;soep/noun;word/verb	3	eet/verb;soep/noun;word/verb	3	eet/verb;soep/noun;word/verb;zal/verb	4	de/det;eet/verb;niet/adv;soep/noun;word/verb;zo/adv	6	de/det;eet/verb;niet/adv;soep/noun;word/verb;zo/adv	6	de/det;eet/verb;niet/adv;soep/noun;word/verb;zal/verb;zo/adv	7
heet/adj/parool_20010827_38/50	1901/noun;zomer/noun	2	1901/noun;zomer/noun	2	1901/noun;2001/noun;kom/verb;plaats/noun;zomer/noun	5	1901/noun;de/det;op/prep;zomer/noun	4	1901/noun;de/det;op/prep;zomer/noun	4	1901/noun;2001/noun;de/det;kom/verb;op/prep;plaats/noun;sinds/prep;van/prep;zomer/noun	9	1901/noun;zomer/noun	2	1901/noun;zomer/noun	2	1901/noun;plaats/noun;zomer/noun	3	1901/noun;de/det;op/prep;zomer/noun	4	1901/noun;de/det;op/prep;zomer/noun	4	1901/noun;de/det;op/prep;plaats/noun;sinds/prep;van/prep;zomer/noun	7
heet/adj/parool_20001223_47/191	lang/adj;wel/adj;zomer_dag/noun	3	lang/adj;wel/adj;zomer_dag/noun	3	1991/noun;lang/adj;wel/adj;zomer_dag/noun	4	die/det;lang/adj;nog/adv;tijdens/prep;wel/adj;zomer_dag/noun	6	die/det;lang/adj;nog/adv;tijdens/prep;wel/adj;zomer_dag/noun	6	1991/noun;dat/det;die/det;lang/adj;nog/adv;tijdens/prep;van/prep;wel/adj;zomer_dag/noun	9	lang/adj;wel/adj;zomer_dag/noun	3	lang/adj;wel/adj;zomer_dag/noun	3	1991/noun;lang/adj;wel/adj;zomer_dag/noun	4	die/det;lang/adj;tijdens/prep;wel/adj;zomer_dag/noun	5	die/det;lang/adj;tijdens/prep;wel/adj;zomer_dag/noun	5	1991/noun;die/det;lang/adj;tijdens/prep;van/prep;wel/adj;zomer_dag/noun	7
heet/adj/parool_20010516_33/234	ben/verb;draai_heen/verb	2	ben/verb;draai_heen/verb	2	ben/verb;draai_heen/verb;type/noun	3	ben/verb;de/det;draai_heen/verb;een/det;inderdaad/adv;niet/adv;om/prep	7	ben/verb;de/det;draai_heen/verb;een/det;inderdaad/adv;niet/adv;om/prep	7	ben/verb;dat/pron;de/det;draai_heen/verb;een/det;inderdaad/adv;niet/adv;om/prep;type/noun	9	ben/verb;draai_heen/verb	2	ben/verb;draai_heen/verb	2	ben/verb;draai_heen/verb;type/noun	3	ben/verb;de/det;draai_heen/verb;een/det;om/prep	5	ben/verb;de/det;draai_heen/verb;een/det;om/prep	5	ben/verb;dat/pron;de/det;draai_heen/verb;een/det;om/prep;type/noun	7
heet/adj/parool_20011124_23/367	heet/verb;moment/noun;politicus/noun	3	heet/verb;moment/noun;politicus/noun	3	heet/verb;kijk/verb;moment/noun;politicus/noun	4	daar/adv;de/det;heet/verb;het/det;moment/noun;op/prep;politicus/noun	7	daar/adv;de/det;heet/verb;het/det;moment/noun;op/prep;politicus/noun	7	daar/adv;de/det;heet/verb;het/det;hij/pron;kijk/verb;moment/noun;ook/adv;op/prep;politicus/noun;van/prep	11	heet/verb;moment/noun;politicus/noun	3	heet/verb;moment/noun;politicus/noun	3	heet/verb;moment/noun;politicus/noun	3	daar/adv;de/det;heet/verb;het/det;moment/noun;politicus/noun	6	daar/adv;de/det;heet/verb;het/det;moment/noun;politicus/noun	6	daar/adv;de/det;heet/verb;het/det;hij/pron;moment/noun;politicus/noun;van/prep	8
heet/adj/parool_20020216_68/853	ben/verb;lamsvlees/noun;mals/adj;matig/adj	4	ben/verb;lamsvlees/noun;mals/adj;matig/adj	4	ben/verb;lamsvlees/noun;mals/adj;matig/adj	4	ben/verb;een/det;lamsvlees/noun;mals/adj;matig/adj	5	ben/verb;een/det;lamsvlees/noun;mals/adj;matig/adj	5	ben/verb;een/det;er/adv;lamsvlees/noun;mals/adj;matig/adj;van/prep	7	ben/verb;lamsvlees/noun;mals/adj;matig/adj	4	ben/verb;lamsvlees/noun;mals/adj;matig/adj	4	ben/verb;lamsvlees/noun;mals/adj;matig/adj	4	ben/verb;een/det;lamsvlees/noun;mals/adj;matig/adj	5	ben/verb;een/det;lamsvlees/noun;mals/adj;matig/adj	5	ben/verb;een/det;er/adv;lamsvlees/noun;mals/adj;matig/adj;van/prep	7
heet/adj/parool_20010704_2/710	badges/noun;ben/verb;driedelige/adj;naad/noun;pers/verb;trek/verb	6	badges/noun;ben/verb;driedelige/adj;naad/noun;pers/verb;trek/verb	6	badges/noun;ben/verb;driedelige/adj;ga/verb;naad/noun;pers/verb;trek/verb	7	badges/noun;ben/verb;de/det;driedelige/adj;hier/adv;in/prep;naad/noun;pers/verb;te/adv;trek/verb;weer/adv	11	badges/noun;ben/verb;de/det;driedelige/adj;hier/adv;in/prep;naad/noun;pers/verb;te/adv;trek/verb;weer/adv	11	badges/noun;ben/verb;de/det;driedelige/adj;ga/verb;hier/adv;in/prep;naad/noun;ook/adv;pers/verb;te/adv;trek/verb;weer/adv	13	ben/verb;naad/noun;pers/verb	3	ben/verb;naad/noun;pers/verb	3	ben/verb;ga/verb;naad/noun;pers/verb	4	ben/verb;de/det;naad/noun;pers/verb;te/adv	5	ben/verb;de/det;naad/noun;pers/verb;te/adv	5	ben/verb;de/det;ga/verb;naad/noun;pers/verb;te/adv	6
heet/adj/parool_19990731_80/3205	koffie/noun;overgoten/adj	2	koffie/noun;overgoten/adj	2	bedreigd/adj;koffie/noun;kom/verb;overgoten/adj;vliegveld/noun;voetbal/verb	6	een/det;het/det;koffie/noun;met/prep;nog/adv;overgoten/adj	6	een/det;het/det;koffie/noun;met/prep;nog/adv;overgoten/adj	6	bedreigd/adj;een/det;het/det;hij/pron;koffie/noun;kom/verb;met/prep;nog/adv;overgoten/adj;van/prep;vliegveld/noun;voetbal/verb	12	koffie/noun;overgoten/adj	2	koffie/noun;overgoten/adj	2	bedreigd/adj;koffie/noun;overgoten/adj	3	koffie/noun;met/prep;overgoten/adj	3	koffie/noun;met/prep;overgoten/adj	3	bedreigd/adj;hij/pron;koffie/noun;met/prep;overgoten/adj	5
heet/adj/parool_20041112_68/310	hoe/adj	1	hoe/adj	1	hoe/adj;wil/verb	2	die/det;hoe/adj;ze/pron	3	die/det;hoe/adj;ze/pron	3	die/det;hoe/adj;ook/adv;wil/verb;ze/pron	5	hoe/adj	1	hoe/adj	1	hoe/adj	1	die/det;hoe/adj	2	die/det;hoe/adj	2	die/det;hoe/adj;ook/adv	3
heet/adj/parool_19990217_171/45	aardappel/noun;schaal/noun;schuif/verb	3	aardappel/noun;schaal/noun;schuif/verb	3	aardappel/noun;gezocht/adj;groot/adj;moord/noun;schaal/noun;schuif/verb	6	aardappel/noun;de/det;een/det;op/prep;schaal/noun;schuif/verb	6	aardappel/noun;de/det;een/det;op/prep;schaal/noun;schuif/verb	6	aardappel/noun;als/prep;de/det;een/det;gezocht/adj;groot/adj;moord/noun;op/prep;schaal/noun;schuif/verb;wegens/prep	11	aardappel/noun;schaal/noun;schuif/verb	3	aardappel/noun;schaal/noun;schuif/verb	3	aardappel/noun;gezocht/adj;schaal/noun;schuif/verb	4	aardappel/noun;een/det;schaal/noun;schuif/verb	4	aardappel/noun;een/det;schaal/noun;schuif/verb	4	aardappel/noun;als/prep;een/det;gezocht/adj;schaal/noun;schuif/verb	6
heet/adj/parool_20010915_91/699	ben/verb;grond/noun;voet/noun;word/verb	4	ben/verb;grond/noun;voet/noun;word/verb	4	Afghaans/adj;ben/verb;goed/adj;grond/noun;het/noun;mogelijk/adj;voet/noun;word/verb	8	ben/verb;de/det;grond/noun;hem/pron;onder/prep;te/adv;voet/noun;word/verb	8	ben/verb;de/det;grond/noun;hem/pron;onder/prep;te/adv;voet/noun;word/verb	8	Afghaans/adj;ben/verb;de/det;goed/adj;grond/noun;hem/pron;het/noun;mogelijk/adj;onder/prep;te/adv;voet/noun;word/verb	12	grond/noun;voet/noun;word/verb	3	grond/noun;voet/noun;word/verb	3	Afghaans/adj;grond/noun;voet/noun;word/verb	4	de/det;grond/noun;hem/pron;onder/prep;te/adv;voet/noun;word/verb	7	de/det;grond/noun;hem/pron;onder/prep;te/adv;voet/noun;word/verb	7	Afghaans/adj;de/det;grond/noun;hem/pron;onder/prep;te/adv;voet/noun;word/verb	8
heet/adj/parool_20010908_129/971		0		0		0	een/adv;of/adv;stuk/adv;wel/adv	4	een/adv;of/adv;stuk/adv;wel/adv	4	een/adv;geen/det;meer/adv;minstens/adv;of/adv;stuk/adv;wel/adv	7		0		0		0	wel/adv	1	wel/adv	1	geen/det;meer/adv;wel/adv	3
heet/adj/parool_20000516_2/420	hang_ijzer/noun	1	hang_ijzer/noun	1	ander/adj;cultuur/noun;hang_ijzer/noun;nieuw/adj	4	de/det;hang_ijzer/noun;het/det;in/prep	4	de/det;hang_ijzer/noun;het/det;in/prep	4	ander/adj;cultuur/noun;de/det;hang_ijzer/noun;het/det;in/prep;nieuw/adj;over/prep	8	hang_ijzer/noun	1	hang_ijzer/noun	1	ander/adj;cultuur/noun;hang_ijzer/noun	3	de/det;hang_ijzer/noun;in/prep	3	de/det;hang_ijzer/noun;in/prep	3	ander/adj;cultuur/noun;de/det;hang_ijzer/noun;in/prep;over/prep	6
heet/adj/parool_20020712_5/880	weer/noun;zit/verb;zomers/adj	3	weer/noun;zit/verb;zomers/adj	3	oud/adj;weer/noun;zit/verb;zomers/adj	4	de/det;elders/adv;weer/noun;zit/verb;zomers/adj	5	de/det;elders/adv;weer/noun;zit/verb;zomers/adj	5	bij/prep;de/det;elders/adv;oud/adj;weer/noun;zit/verb;zomers/adj	7	weer/noun;zit/verb;zomers/adj	3	weer/noun;zit/verb;zomers/adj	3	oud/adj;weer/noun;zit/verb;zomers/adj	4	de/det;weer/noun;zit/verb;zomers/adj	4	de/det;weer/noun;zit/verb;zomers/adj	4	bij/prep;de/det;oud/adj;weer/noun;zit/verb;zomers/adj	6
heet/adj/parool_20011025_82/508	aardappel/noun;ben/verb;leg/verb;word/verb	4	aardappel/noun;ben/verb;leg/verb;word/verb	4	aardappel/noun;ben/verb;leg/verb;manier/noun;moet/verb;personeel/noun;weet/verb;wil/verb;word/verb	9	aardappel/noun;ben/verb;dan/adv;het/det;leg/verb;nog/adv;op/prep;word/verb	8	aardappel/noun;ben/verb;dan/adv;het/det;leg/verb;nog/adv;op/prep;word/verb	8	aardappel/noun;ben/verb;bij/prep;dan/adv;deze/det;het/det;leg/verb;manier/noun;moet/verb;nog/adv;op/prep;personeel/noun;weet/verb;wij/pron;wil/verb;word/verb	16	aardappel/noun	1	aardappel/noun	1	aardappel/noun;manier/noun;weet/verb;wil/verb	4	aardappel/noun;op/prep	2	aardappel/noun;op/prep	2	aardappel/noun;bij/prep;deze/det;manier/noun;op/prep;weet/verb;wij/pron;wil/verb	8
heet/adj/parool_20031108_80/265	beetje/noun;ben/verb;bloem/noun;boter/noun;braad/verb;bruin/adj;draai/verb	7	beetje/noun;ben/verb;bloem/noun;boter/noun;braad/verb;bruin/adj;draai/verb	7	beetje/noun;ben/verb;bloem/noun;boter/noun;braad/verb;bruin/adj;draai/verb	7	beetje/noun;ben/verb;bloem/noun;boter/noun;braad/verb;bruin/adj;dan/adv;door/prep;draai/verb;een/det;het/det;in/prep;ze/pron	13	beetje/noun;ben/verb;bloem/noun;boter/noun;braad/verb;bruin/adj;dan/adv;door/prep;draai/verb;een/det;het/det;in/prep;ze/pron	13	aan/part;beetje/noun;ben/verb;bloem/noun;boter/noun;braad/verb;bruin/adj;dan/adv;door/prep;draai/verb;een/det;het/det;in/prep;tot/prep;ze/pron	15	boter/noun;braad/verb;bruin/adj	3	boter/noun;braad/verb;bruin/adj	3	boter/noun;braad/verb;bruin/adj	3	boter/noun;braad/verb;bruin/adj;in/prep;ze/pron	5	boter/noun;braad/verb;bruin/adj;in/prep;ze/pron	5	aan/part;boter/noun;braad/verb;bruin/adj;in/prep;tot/prep;ze/pron	7
heet/adj/parool_19990626_2/360	plant/noun;woud/noun	2	plant/noun;woud/noun	2	los/verb;plant/noun;woud/noun	3	het/det;plant/noun;woud/noun	3	het/det;plant/noun;woud/noun	3	het/det;los/verb;plant/noun;van/prep;woud/noun	5	plant/noun;woud/noun	2	plant/noun;woud/noun	2	los/verb;plant/noun;woud/noun	3	het/det;plant/noun;woud/noun	3	het/det;plant/noun;woud/noun	3	het/det;los/verb;plant/noun;van/prep;woud/noun	5
heet/adj/parool_19991105_50/856	ben/verb;blijf/verb;dag/noun;koel_af/verb;trappenhuis/noun	5	ben/verb;blijf/verb;dag/noun;koel_af/verb;trappenhuis/noun	5	ben/verb;blijf/verb;dag/noun;koel_af/verb;trappenhuis/noun	5	alweer/adv;ben/verb;blijf/verb;buiten/adv;dag/noun;de/det;het/det;in/prep;koel_af/verb;nog/adv;trappenhuis/noun	11	alweer/adv;ben/verb;blijf/verb;buiten/adv;dag/noun;de/det;het/det;in/prep;koel_af/verb;nog/adv;trappenhuis/noun	11	alweer/adv;ben/verb;blijf/verb;buiten/adv;dag/noun;de/det;het/det;in/prep;koel_af/verb;nog/adv;trappenhuis/noun	11	ben/verb;dag/noun	2	ben/verb;dag/noun	2	ben/verb;dag/noun	2	alweer/adv;ben/verb;buiten/adv;dag/noun;het/det;nog/adv	6	alweer/adv;ben/verb;buiten/adv;dag/noun;het/det;nog/adv	6	alweer/adv;ben/verb;buiten/adv;dag/noun;het/det;nog/adv	6
heet/adj/parool_20030419_57/288	catastrofe/noun;naald/noun;verslag/noun	3	catastrofe/noun;naald/noun;verslag/noun	3	catastrofe/noun;doe/verb;naald/noun;verslag/noun	4	catastrofe/noun;de/det;naald/noun;verslag/noun	4	catastrofe/noun;de/det;naald/noun;verslag/noun	4	catastrofe/noun;de/det;deze/det;doe/verb;hij/pron;naald/noun;van/prep;verslag/noun	8	naald/noun;verslag/noun	2	naald/noun;verslag/noun	2	doe/verb;naald/noun;verslag/noun	3	de/det;naald/noun;verslag/noun	3	de/det;naald/noun;verslag/noun	3	de/det;doe/verb;hij/pron;naald/noun;van/prep;verslag/noun	6
heet/adj/parool_20000622_91/434	ben/verb	1	ben/verb	1	ben/verb;gebeur/verb;vreemd/adj	3	ben/verb;bijvoorbeeld/adv;daar/adv;het/det;in/prep;niet/adv;weer/adv	7	ben/verb;bijvoorbeeld/adv;daar/adv;het/det;in/prep;niet/adv;weer/adv	7	aldus/prep;ben/verb;bijvoorbeeld/adv;daar/adv;gebeur/verb;het/det;in/prep;niet/adv;nu/adv;toch/adv;vreemd/adj;weer/adv	12	ben/verb	1	ben/verb	1	ben/verb;gebeur/verb	2	ben/verb;bijvoorbeeld/adv;daar/adv;het/det;niet/adv;weer/adv	6	ben/verb;bijvoorbeeld/adv;daar/adv;het/det;niet/adv;weer/adv	6	ben/verb;bijvoorbeeld/adv;daar/adv;gebeur/verb;het/det;niet/adv;weer/adv	7
heet/adj/parool_20020222_94/30	ben/verb;dag/noun;koud/adj;lijk/verb	4	ben/verb;dag/noun;koud/adj;lijk/verb	4	ben/verb;dag/noun;keer_terug/verb;koud/adj;lijk/verb;oorlog/noun	6	ben/verb;dag/noun;de/det;koud/adj;lijk/verb	5	ben/verb;dag/noun;de/det;koud/adj;lijk/verb	5	ben/verb;dag/noun;de/det;gisteren/adv;keer_terug/verb;koud/adj;lijk/verb;oorlog/noun;van/prep	9	dag/noun;koud/adj	2	dag/noun;koud/adj	2	dag/noun;koud/adj;oorlog/noun	3	dag/noun;de/det;koud/adj	3	dag/noun;de/det;koud/adj	3	dag/noun;de/det;koud/adj;oorlog/noun;van/prep	5
heet/adj/parool_19990628_69/52	installatie/noun;juni/noun;lek/noun;ontsta/verb;toevoer/noun;wind/noun	6	installatie/noun;juni/noun;lek/noun;ontsta/verb;toevoer/noun;wind/noun	6	18/noun;groot/adj;installatie/noun;juni/noun;lek/noun;ontsta/verb;toevoer/noun;vrijdag/noun;wind/noun	9	de/det;het/det;in/prep;installatie/noun;juni/noun;lek/noun;ontsta/verb;toevoer/noun;wind/noun;één/pron	10	de/det;het/det;in/prep;installatie/noun;juni/noun;lek/noun;ontsta/verb;toevoer/noun;wind/noun;één/pron	10	18/noun;de/det;groot/adj;het/det;in/prep;installatie/noun;juni/noun;lek/noun;naar/prep;ontsta/verb;toevoer/noun;van/prep;vrijdag/noun;wind/noun;één/pron	15	lek/noun;toevoer/noun;wind/noun	3	lek/noun;toevoer/noun;wind/noun	3	lek/noun;toevoer/noun;wind/noun	3	in/prep;lek/noun;toevoer/noun;wind/noun	4	in/prep;lek/noun;toevoer/noun;wind/noun	4	in/prep;lek/noun;naar/prep;toevoer/noun;wind/noun	5
heet/adj/parool_19990129_26/362	ben/verb;word/verb	2	ben/verb;word/verb	2	ben/verb;kan/verb;werk/verb;word/verb;zeg/verb	5	ben/verb;het/det;te/adv;word/verb	4	ben/verb;het/det;te/adv;word/verb	4	ben/verb;het/det;kan/verb;ons/pron;te/adv;werk/verb;word/verb;zeg/verb	8	ben/verb;word/verb	2	ben/verb;word/verb	2	ben/verb;kan/verb;werk/verb;word/verb;zeg/verb	5	ben/verb;het/det;te/adv;word/verb	4	ben/verb;het/det;te/adv;word/verb	4	ben/verb;het/det;kan/verb;te/adv;werk/verb;word/verb;zeg/verb	7
